,Player,Team,Position,Cap_Space,year
16232,David Bass,Jets,DE,0.3249383233532934,2017
16233,John Timu,Bears,ILB,0.3249383233532934,2017
16234,L.J. Fort,Steelers,ILB,0.3249383233532934,2017
16235,Nick Dzubnar,Chargers,ILB,0.3249383233532934,2017
16236,Troy Hill,Rams,CB,0.3249383233532934,2017
16237,Cory James,Raiders,ILB,0.3244808383233533,2017
16238,Eli Rogers,Steelers,WR,0.32435209580838326,2017
16239,Brennan Scarlett,Texans,OLB,0.3243508982035928,2017
16240,Jarrod Wilson,Jaguars,S,0.3243508982035928,2017
16241,Johnny Holton,Raiders,WR,0.3243508982035928,2017
16242,Josh Hawkins,Packers,CB,0.3243508982035928,2017
16243,Ken Crawley,Saints,CB,0.3243508982035928,2017
16244,Stephen Anderson,Texans,TE,0.3243508982035928,2017
16245,Tommylee Lewis,Saints,WR,0.3243508982035928,2017
16246,Tyler Ervin,Texans,RB,0.3242682634730539,2017
16247,Brian Poole,Falcons,S,0.32405149700598807,2017
16248,Spencer Pulley,Chargers,C,0.3237520958083832,2017
16249,Aaron Brewer,Cardinals,LS,0.3237407185628743,2017
16250,Andrew Adam,Giants,S,0.32335329341317365,2017
16251,Austin Blythe,Rams,C,0.32335329341317365,2017
16252,Austin Reiter,Browns,C,0.32335329341317365,2017
16253,B.J. Finney,Steelers,C,0.32335329341317365,2017
16254,Ben Koyack,Jaguars,TE,0.32335329341317365,2017
16255,Blake Countess,Rams,S,0.32335329341317365,2017
16256,Brandon Allen,Rams,QB,0.32335329341317365,2017
16257,Brian Mihalik,Lions,T,0.32335329341317365,2017
16258,Briean Boddy-Calhoun,Browns,CB,0.32335329341317365,2017
16259,Cardale Jones,Chargers,QB,0.32335329341317365,2017
16260,Casey Kreiter,Broncos,LS,0.32335329341317365,2017
16261,Chester Rogers,Colts,WR,0.32335329341317365,2017
16262,Chris Manhertz,Panthers,TE,0.32335329341317365,2017
16263,Chris Milton,Colts,CB,0.32335329341317365,2017
16264,Corey Moore,Texans,SS,0.32335329341317365,2017
16265,Crevon LeBlanc,Bears,CB,0.32335329341317365,2017
16266,Curtis Riley,Titans,CB,0.32335329341317365,2017
16267,Dan Vitale,Browns,FB,0.32335329341317365,2017
16268,David Fluellen,Titans,RB,0.32335329341317365,2017
16269,Eric Tomlinson,Jets,TE,0.32335329341317365,2017
16270,Erik Swoope,Colts,TE,0.32335329341317365,2017
16271,J.D. McKissic,Seahawks,RB,0.32335329341317365,2017
16272,Jake Brendel,Dolphins,C,0.32335329341317365,2017
16273,Jake Rudock,Lions,QB,0.32335329341317365,2017
16274,Jalen Richard,Raiders,RB,0.32335329341317365,2017
16275,James Cowser,Raiders,OLB,0.32335329341317365,2017
16276,Javien Elliott,Buccaneers,CB,0.32335329341317365,2017
16277,Jeremy Vujnovich,Colts,LT,0.32335329341317365,2017
16278,John Wetzel,Cardinals,RT,0.32335329341317365,2017
16279,Jordan Taylor,Broncos,WR,0.32335329341317365,2017
16280,Kalan Reed,Titans,CB,0.32335329341317365,2017
16281,Kameron Canaday,Steelers,LS,0.32335329341317365,2017
16282,Kamu Grugier-Hill,Eagles,OLB,0.32335329341317365,2017
16283,Kerry Hyder,Lions,DE,0.32335329341317365,2017
16284,Kevin Hogan,Browns,QB,0.32335329341317365,2017
16285,Kevon Seymour,Panthers,CB,0.32335329341317365,2017
16286,Luke Rhodes,Colts,ILB,0.32335329341317365,2017
16287,Malcolm Brown,Rams,RB,0.32335329341317365,2017
16288,Marqui Christian,Rams,S,0.32335329341317365,2017
16289,Marwin Evans,Packers,S,0.32335329341317365,2017
16290,Matthew Ioannidis,Commanders,DE,0.32335329341317365,2017
16291,Matthias Farley,Colts,SS,0.32335329341317365,2017
16292,Michael Palardy,Panthers,K,0.32335329341317365,2017
16293,Mike Jordan,Browns,CB,0.32335329341317365,2017
16294,Morgan Fox,Rams,OLB,0.32335329341317365,2017
16295,Olsen Pierre,Cardinals,DT,0.32335329341317365,2017
16296,Patrick Onwuasor,Ravens,ILB,0.32335329341317365,2017
16297,Peyton Barber,Buccaneers,RB,0.32335329341317365,2017
16298,Rashod Hill,Vikings,T,0.32335329341317365,2017
16299,Rick Lovato,Eagles,LS,0.32335329341317365,2017
16300,Robert Thomas,Giants,DT,0.32335329341317365,2017
16301,Senorise Perry,Dolphins,RB,0.32335329341317365,2017
16302,Sharrod Neasman,Falcons,S,0.32335329341317365,2017
16303,Stephen Weatherly,Vikings,DE,0.32335329341317365,2017
16304,Tanner McEvoy,Seahawks,S,0.32335329341317365,2017
16305,Ted Karras,Patriots,G,0.32335329341317365,2017
16306,Terrance Smith,Chiefs,ILB,0.32335329341317365,2017
16307,Trevor Williams,Chargers,CB,0.32335329341317365,2017
16308,Tye Smith,Titans,CB,0.32335329341317365,2017
16309,Tyler Larsen,Panthers,C,0.32335329341317365,2017
16310,Tyler Ott,Seahawks,LS,0.32335329341317365,2017
16311,Ufomba Kamalu,Texans,DE,0.32335329341317365,2017
16312,Vince Mayle,Ravens,WR,0.32335329341317365,2017
16313,Wil Lutz,Saints,K,0.32335329341317365,2017
16314,Xavier Grimble,Steelers,TE,0.32335329341317365,2017
16315,Zaire Anderson,Broncos,ILB,0.32335329341317365,2017
16316,George Kittle,49ers,TE,0.3230964071856287,2017
16317,Blair Brown,Jaguars,OLB,0.3225616766467066,2017
16318,Damontae Kazee,Falcons,CB,0.32169461077844314,2017
16319,Desmond King,Chargers,S,0.3203580838323353,2017
16320,Jeremy Sprinkle,Commanders,TE,0.31983532934131736,2017
16321,Jayon Brown,Titans,ILB,0.31909461077844314,2017
16322,Will Holden,Cardinals,T,0.3185820359281437,2017
16323,Nate Hairston,Colts,CB,0.31853053892215566,2017
16324,Jermaine Eluemunor,Ravens,G,0.3184359281437126,2017
16325,Anthony Walker Jr.,Colts,ILB,0.3181754491017964,2017
16326,Matt Milano,Bills,OLB,0.31759041916167663,2017
16327,Isaac Asiata,Dolphins,G,0.31748383233532934,2017
16328,Jamal Agnew,Lions,CB,0.3171203592814371,2017
16329,Shelton Gibson,Eagles,WR,0.316951497005988,2017
16330,Avery Moss,Giants,DE,0.3165820359281437,2017
16331,Marquel Lee,Raiders,ILB,0.31642095808383236,2017
16332,Billy Winn,Broncos,DE,0.31616766467065865,2017
16333,Andre Williams,Chargers,RB,0.3159544910179641,2017
16334,Treston Decoud,Texans,S,0.3157706586826347,2017
16335,Corey Nelson,Broncos,ILB,0.3150598802395209,2017
16336,Nathan Peterman,Bills,QB,0.3142958083832335,2017
16337,Ronald Blair,49ers,DE,0.31395149700598807,2017
16338,Isaiah McKenzie,Broncos,WR,0.3137491017964072,2017
16339,Brian Allen,Steelers,CB,0.3129005988023952,2017
16340,Eric Saubert,Falcons,TE,0.3124832335329341,2017
16341,Aaron Jones,Packers,RB,0.30867305389221555,2017
16342,Danny Isidora,Vikings,G,0.30867305389221555,2017
16343,Davon Godchaux,Dolphins,DT,0.30867305389221555,2017
16344,Trent Taylor,49ers,WR,0.30867305389221555,2017
16345,Ukeme Eligwe,Chiefs,ILB,0.30867305389221555,2017
16346,Tavon Young,Ravens,CB,0.3079532934131737,2017
16347,Christian Covington,Texans,DE,0.3066748502994012,2017
16348,Caleb Brantley,Browns,DT,0.3053850299401198,2017
16349,Chuck Clark,Ravens,S,0.304611377245509,2017
16350,John Theus,Panthers,T,0.30433532934131735,2017
16351,Alex Collins,Ravens,RB,0.30433233532934134,2017
16352,D.J. Foster,Cardinals,WR,0.30433233532934134,2017
16353,Geronimo Allison,Packers,WR,0.30433233532934134,2017
16354,Rashard Higgins,Browns,WR,0.304325748502994,2017
16355,Joe Dahl,Lions,G,0.3040550898203593,2017
16356,Malcolm Mitchell,Patriots,WR,0.30389101796407186,2017
16357,Elijah McGuire,Jets,RB,0.30366826347305387,2017
16358,John Kuhn,Saints,FB,0.3032760479041916,2017
16359,Mark Nzeocha,49ers,ILB,0.3032754491017964,2017
16360,Ulrick John,Packers,LT,0.3032754491017964,2017
16361,Willie Snead,Saints,WR,0.3032754491017964,2017
16362,Tanzel Smart,Rams,DT,0.30311077844311374,2017
16363,Sam Tevi,Chargers,T,0.302662874251497,2017
16364,Joe Williams,49ers,RB,0.3026023952095809,2017
16365,Nico Siragusa,Ravens,G,0.30260119760479043,2017
16366,Jared Norris,Panthers,OLB,0.30240898203592814,2017
16367,Xavier Woods,Cowboys,SS,0.3023784431137725,2017
16368,Dadi Nicolas,Chiefs,OLB,0.30227724550898205,2017
16369,Jordan Evans,Bengals,ILB,0.3018718562874252,2017
16370,Vincent Taylor,Dolphins,DT,0.30155868263473057,2017
16371,Taiwan Jones,Bills,RB,0.30147964071856287,2017
16372,Tanner Vallejo,Bills,OLB,0.30146646706586827,2017
16373,Al-Quadin Muhammad,Saints,DE,0.3009676646706587,2017
16374,D.J. Jones,49ers,DT,0.3005766467065868,2017
16375,Chase Roullier,Commanders,C,0.300474251497006,2017
16376,Pita Taumoepenu,49ers,OLB,0.3002161676646707,2017
16377,De'Angelo Henderson,Broncos,RB,0.3001724550898204,2017
16378,Derrick Jones,Jets,CB,0.30015628742514966,2017
16379,Devante Bond,Buccaneers,OLB,0.3001053892215569,2017
16380,Jeremiah Ledbetter,Lions,DT,0.3000239520958084,2017
16381,Howard Wilson,Browns,CB,0.2992520958083832,2017
16382,Donnel Pumphrey,Eagles,RB,0.29870958083832333,2017
16383,Elijah Qualls,Eagles,DT,0.297485628742515,2017
16384,Adam Gettis,Giants,G,0.2952095808383234,2017
16385,Corey Levin,Titans,G,0.2949119760479042,2017
16386,Anthony Steen,Dolphins,G,0.29312874251497006,2017
16387,Stacy Coley,Vikings,WR,0.29291616766467066,2017
16388,Shalom Luani,Raiders,S,0.29257664670658684,2017
16389,Jalen Myrick,Jaguars,CB,0.29246467065868265,2017
16390,Zane Gonzalez,Browns,K,0.2917898203592814,2017
16391,Tavarres King,Giants,WR,0.291651497005988,2017
16392,Adrian Colbert,49ers,FS,0.29113532934131736,2017
16393,Josh Harvey-Clemons,Commanders,ILB,0.2910634730538922,2017
16394,Jylan Ware,Raiders,T,0.2910616766467066,2017
16395,Alex Lewis,Ravens,G,0.2910023952095808,2017
16396,Joshua Holsey,Commanders,CB,0.2905604790419162,2017
16397,Devante Mays,Packers,RB,0.28967604790419166,2017
16398,Noah Brown,Cowboys,WR,0.2892119760479042,2017
16399,Kyle Fuller,Texans,C,0.2888047904191617,2017
16400,Treyvon Hester,Raiders,DT,0.2887125748502994,2017
16401,Maurice Canady,Ravens,CB,0.2885,2017
16402,Matt Dayes,Browns,RB,0.28806407185628746,2017
16403,Joe Walker,Eagles,ILB,0.2874455089820359,2017
16404,Brian Hoyer,Patriots,QB,0.285311377245509,2017
16405,DeAndre Houston-Carson,Bears,S,0.285311377245509,2017
16406,Jordan Leggett,Jets,TE,0.28357185628742515,2017
16407,Johnathan Ford,Cardinals,S,0.28294251497005984,2017
16408,Antony Auclair,Buccaneers,TE,0.28243473053892215,2017
16409,Chad Wheeler,Giants,T,0.28243473053892215,2017
16410,Jordan Roos,Seahawks,G,0.28243473053892215,2017
16411,Eric Winston,Bengals,RT,0.28178922155688624,2017
16412,Ben Heeney,Texans,ILB,0.2816131736526946,2017
16413,Brandon Weeden,Titans,QB,0.2816131736526946,2017
16414,David Irving,Cowboys,DT,0.2816131736526946,2017
16415,Jairus Byrd,Panthers,FS,0.2816131736526946,2017
16416,Michael Person,Colts,G,0.2816131736526946,2017
16417,Obum Gwacham,Jets,DE,0.2816131736526946,2017
16418,Shamarko Thomas,Bills,SS,0.2816131736526946,2017
16419,Zach Line,Saints,FB,0.2816131736526946,2017
16420,Aviante Collins,Vikings,T,0.281437125748503,2017
16421,Justin Davis,Rams,RB,0.281437125748503,2017
16422,Tashawn Bower,Vikings,DE,0.281437125748503,2017
16423,Dylan Cole,Texans,ILB,0.2808383233532934,2017
16424,Rigoberto Sanchez,Colts,P,0.2808383233532934,2017
16425,Sean Culkin,Chargers,TE,0.2808383233532934,2017
16426,Calvin Munson,Giants,ILB,0.2804389221556886,2017
16427,Cethan Carter,Bengals,TE,0.2804389221556886,2017
16428,Chase Allen,Dolphins,OLB,0.2804389221556886,2017
16429,Corey Clement,Eagles,RB,0.2804389221556886,2017
16430,Darrell Daniels,Colts,TE,0.2804389221556886,2017
16431,Eric Wilson,Vikings,OLB,0.2804389221556886,2017
16432,Jacob Hollister,Patriots,TE,0.2804389221556886,2017
16433,Jamal Carter,Broncos,SS,0.2804389221556886,2017
16434,Rob Kelley,Commanders,RB,0.280311377245509,2017
16435,Maurice Smith,Dolphins,S,0.2801395209580838,2017
16436,Ka'imi Fairbairn,Texans,K,0.27994011976047906,2017
16437,Nicholas Morrow,Raiders,OLB,0.27994011976047906,2017
16438,Torry McTyer,Dolphins,CB,0.27994011976047906,2017
16439,Roy Robertson-Harris,Bears,DE,0.27984011976047907,2017
16440,Patrick Ricard,Ravens,DT,0.279740119760479,2017
16441,Ifeanyi Momah,Cardinals,TE,0.27971257485029943,2017
16442,Cole Croston,Patriots,T,0.27964071856287426,2017
16443,Adam Butler,Patriots,DT,0.2794407185628742,2017
16444,Austin Ekeler,Chargers,RB,0.2794407185628742,2017
16445,Cooper Rush,Cowboys,QB,0.2794407185628742,2017
16446,Justin Vogel,Packers,P,0.2794407185628742,2017
16447,Kendrick Bourne,49ers,WR,0.2794407185628742,2017
16448,Lenzy Pipkins,Packers,CB,0.2794407185628742,2017
16449,Matt Breida,49ers,RB,0.2794407185628742,2017
16450,Mitchell Loewen,Saints,TE,0.2794407185628742,2017
16451,Tion Green,Lions,RB,0.2794407185628742,2017
16452,Keelan Cole,Jaguars,WR,0.27924131736526947,2017
16453,Matt Haack,Dolphins,P,0.27924131736526947,2017
16454,Aldrick Rosas,Giants,K,0.2784431137724551,2017
16455,Alex Redmond,Bengals,G,0.2784431137724551,2017
16456,Austin Carr,Saints,WR,0.2784431137724551,2017
16457,B.J. Bello,Browns,ILB,0.2784431137724551,2017
16458,C.J. Ham,Vikings,RB,0.2784431137724551,2017
16459,Charles Washington,Lions,CB,0.2784431137724551,2017
16460,Chris Odom,Packers,DE,0.2784431137724551,2017
16461,Conor McDermott,Bills,T,0.2784431137724551,2017
16462,Dan Arnold,Saints,WR,0.2784431137724551,2017
16463,Donald Payne,Jaguars,ILB,0.2784431137724551,2017
16464,Eddie Yarbrough,Bills,DE,0.2784431137724551,2017
16465,Eli Ankou,Jaguars,DT,0.2784431137724551,2017
16466,Elijhaa Penny,Cardinals,RB,0.2784431137724551,2017
16467,Erik Harris,Raiders,CB,0.2784431137724551,2017
16468,Giorgio Tavecchio,Raiders,K,0.2784431137724551,2017
16469,James Burgess,Browns,ILB,0.2784431137724551,2017
16470,Jaylen Hill,Ravens,CB,0.2784431137724551,2017
16471,Jesse Davis,Dolphins,T,0.2784431137724551,2017
16472,Justin McCray,Packers,G,0.2784431137724551,2017
16473,Kai Nacua,Browns,S,0.2784431137724551,2017
16474,Kenny Moore,Colts,CB,0.2784431137724551,2017
16475,Lucas Patrick,Packers,G,0.2784431137724551,2017
16476,Marcus Johnson,Eagles,WR,0.2784431137724551,2017
16477,Matt Feiler,Steelers,RT,0.2784431137724551,2017
16478,Mike Hilton,Steelers,CB,0.2784431137724551,2017
16479,Reid Ferguson,Bills,LS,0.2784431137724551,2017
16480,Steve Longa,Lions,OLB,0.2784431137724551,2017
16481,Taquan Mizzell,Bears,RB,0.2784431137724551,2017
16482,Taysom Hill,Saints,QB,0.2784431137724551,2017
16483,Thomas Hennessy,Jets,LS,0.2784431137724551,2017
16484,Trevon Coley,Browns,DT,0.2784431137724551,2017
16485,Trey Edmunds,Saints,RB,0.2784431137724551,2017
16486,Trey Hopkins,Bengals,G,0.2784431137724551,2017
16487,William Poehls,Jaguars,G,0.2784431137724551,2017
16488,Zac Brooks,Broncos,RB,0.2784431137724551,2017
16489,Zach Banner,Browns,T,0.2784431137724551,2017
16490,Zach Wood,Saints,DE,0.2784431137724551,2017
16491,Justin Trattou,Buccaneers,DE,0.274251497005988,2017
16492,Teddy Williams,Panthers,CB,0.274251497005988,2017
16493,Brian Price,Cowboys,DT,0.2734778443113772,2017
16494,Damiere Byrd,Panthers,WR,0.2734760479041916,2017
16495,Tony Bergstrom,Commanders,C,0.27298323353293413,2017
16496,Romeo Okwara,Giants,DE,0.2702359281437126,2017
16497,Antonio Hamilton,Raiders,S,0.26833952095808383,2017
16498,Victor Bolden,49ers,WR,0.2676754491017964,2017
16499,Kentrell Brice,Packers,S,0.26764191616766464,2017
16500,Kenneth Dixon,Ravens,RB,0.26662275449101797,2017
16501,Mike Thomas,Rams,WR,0.2646455089820359,2017
16502,Curtis Grant,Giants,ILB,0.2620646706586826,2017
16503,Adam Pankey,Packers,T,0.26206407185628744,2017
16504,Elijah Lee,49ers,OLB,0.26206407185628744,2017
16505,Jake Elliott,Eagles,K,0.26206407185628744,2017
16506,Kyle Sloter,Vikings,QB,0.26206407185628744,2017
16507,Lawrence Thomas,Jets,DE,0.26206407185628744,2017
16508,Michael Davis,Chargers,CB,0.26206407185628744,2017
16509,Jimmy Garoppolo,49ers,QB,0.2599748502994012,2017
16510,Gerald Hodges,Saints,OLB,0.2599508982035928,2017
16511,Erik Magnuson,49ers,T,0.25863413173652694,2017
16512,Tajae Sharpe,Titans,WR,0.25851556886227545,2017
16513,Dylan Donahue,Jets,OLB,0.25509760479041915,2017
16514,Kyle Murphy,Packers,T,0.25495209580838324,2017
16515,Kelvin Sheppard,Giants,ILB,0.2536101796407186,2017
16516,Jake Butt,Broncos,TE,0.25343353293413173,2017
16517,Jordan Morgan,Bears,G,0.25270000000000004,2017
16518,Jordan Lucas,Dolphins,S,0.25265928143712574,2017
16519,Bishop Sankey,Vikings,RB,0.2502994011976048,2017
16520,Chris Gragg,Jets,TE,0.2502994011976048,2017
16521,Jordan Hill,Lions,DT,0.2502994011976048,2017
16522,Scott Simonson,Panthers,TE,0.2502994011976048,2017
16523,Corn Elder,Panthers,CB,0.24998443113772453,2017
16524,Roderick Johnson,Browns,T,0.24834670658682637,2017
16525,Chris Reed,Jaguars,T,0.24727245508982038,2017
16526,Scooby Wright,Cardinals,ILB,0.24727245508982038,2017
16527,Branden Jackson,Seahawks,DE,0.24727005988023953,2017
16528,Freddie Bishop,Jets,OLB,0.24727005988023953,2017
16529,Quinton Jefferson,Seahawks,DE,0.24727005988023953,2017
16530,Jeremy Clark,Jets,CB,0.2470808383233533,2017
16531,Charone Peake,Jets,WR,0.24630598802395212,2017
16532,Dominque Alexander,Browns,ILB,0.24579700598802395,2017
16533,Matt Skura,Ravens,C,0.24568562874251496,2017
16534,Alex Armah,Panthers,FB,0.24568502994011973,2017
16535,Don Barclay,Lions,RT,0.24568502994011973,2017
16536,Justin Hardee,Saints,CB,0.24568502994011973,2017
16537,Ricky Seals-Jones,Cardinals,TE,0.24568502994011973,2017
16538,T.J. Yates,Texans,QB,0.24568502994011973,2017
16539,Travaris Cadet,Bills,RB,0.24568502994011973,2017
16540,Daniel Munyer,Cardinals,C,0.24547125748502993,2017
16541,Tre Madden,Seahawks,RB,0.24547125748502993,2017
16542,Michael Ola,Chargers,T,0.24304311377245508,2017
16543,David Fales,Dolphins,QB,0.24304191616766466,2017
16544,Aaron Wallace,Titans,OLB,0.24303293413173652,2017
16545,Temarrick Hemingway,Rams,TE,0.2412550898203593,2017
16546,Harvey Langi,Patriots,ILB,0.24022155688622754,2017
16547,T.J. Logan,Cardinals,RB,0.23861317365269463,2017
16548,Ahtyba Rubin,Falcons,DT,0.2382880239520958,2017
16549,Andrew Gachkar,Panthers,OLB,0.2382880239520958,2017
16550,Josh Lambo,Jaguars,K,0.2382880239520958,2017
16551,Michael Mauti,Saints,OLB,0.2382880239520958,2017
16552,Steven Johnson,Ravens,ILB,0.2382880239520958,2017
16553,Leger Douzable,49ers,DT,0.23828502994011977,2017
16554,Deonte Thompson,Bills,WR,0.23800658682634732,2017
16555,Demetrious Cox,Panthers,S,0.23722814371257483,2017
16556,Eric Smith,Dolphins,T,0.23510239520958082,2017
16557,Christopher Carson,Seahawks,RB,0.23461736526946106,2017
16558,Aaron Burbridge,49ers,WR,0.23238862275449101,2017
16559,Jeremy Butler,Bills,WR,0.23233532934131737,2017
16560,Chris Thompson,Texans,WR,0.22930658682634733,2017
16561,Bryan Cox Jr.,Panthers,DE,0.2293059880239521,2017
16562,Harrison Butker,Chiefs,K,0.2293059880239521,2017
16563,Dexter McCoil,49ers,S,0.22825149700598804,2017
16564,Justin March,Cowboys,ILB,0.22824910179640717,2017
16565,Kurtis Drummond,Texans,SS,0.22824910179640717,2017
16566,Patrick Murray,Buccaneers,K,0.22824910179640717,2017
16567,Shilique Calhoun,Raiders,OLB,0.22824910179640717,2017
16568,Brandon Boykin,Ravens,CB,0.22634730538922154,2017
16569,Christine Michael,Colts,RB,0.22634730538922154,2017
16570,David Yankey,Panthers,G,0.22634730538922154,2017
16571,George Winn,Colts,RB,0.22634730538922154,2017
16572,Greg Ducre,Steelers,CB,0.22634730538922154,2017
16573,Kaleb Eulls,Chargers,DT,0.22634730538922154,2017
16574,Lamin Barrow,Dolphins,ILB,0.22634730538922154,2017
16575,Mike James,Lions,RB,0.22634730538922154,2017
16576,Phil Taylor,Commanders,DT,0.22634730538922154,2017
16577,Tyler Gaffney,Jaguars,RB,0.22634730538922154,2017
16578,Josh Gordon,Browns,WR,0.22579880239520958,2017
16579,Deyshawn Bond,Colts,G,0.22546646706586826,2017
16580,Ray-Ray Armstrong,Giants,OLB,0.2228994011976048,2017
16581,Stevie Tu'ikolovatu,Buccaneers,DT,0.222025748502994,2017
16582,Brett Goode,Packers,LS,0.22190898203592815,2017
16583,Byron Maxwell,Seahawks,CB,0.22190898203592815,2017
16584,Dannell Ellerbe,Eagles,OLB,0.22190898203592815,2017
16585,John Greco,Giants,G,0.22190898203592815,2017
16586,George Fant,Seahawks,T,0.2213568862275449,2017
16587,Donavan Clark,Chargers,G,0.22127185628742513,2017
16588,Isaiah Ford,Dolphins,WR,0.22010479041916167,2017
16589,Stephane Nembot,Ravens,T,0.21985988023952097,2017
16590,Devin Fuller,Falcons,WR,0.21942874251497008,2017
16591,DeAndre Elliot,Seahawks,CB,0.21936107784431136,2017
16592,Dion Jordan,Seahawks,DE,0.21914730538922156,2017
16593,Antone Exum,49ers,FS,0.21873892215568863,2017
16594,Brenton Bersin,Panthers,WR,0.21873772455089818,2017
16595,Jeff Cumberland,Chargers,TE,0.2183862275449102,2017
16596,John Hughes,Saints,DE,0.2183862275449102,2017
16597,Logan Paulsen,49ers,TE,0.2183862275449102,2017
16598,Christian French,Seahawks,OLB,0.218362874251497,2017
16599,Kenneth Farrow,Chargers,RB,0.218362874251497,2017
16600,Rico Gathers,Cowboys,TE,0.218362874251497,2017
16601,Keion Adams,Steelers,OLB,0.21826586826347305,2017
16602,Keith Marshall,Commanders,RB,0.21819580838323355,2017
16603,Chad Kelly,Broncos,QB,0.21800419161676646,2017
16604,Mason Schreck,Bengals,TE,0.21800419161676646,2017
16605,Alex Tanney,Titans,QB,0.21736526946107784,2017
