player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_corner,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,weighted_grade,weighted_average_grade
00-0034213,22.0,50414.0,0.0,2019,Vikings,0.123,61.10%,Holton Hill,CB,151.0,7.0,0.0,0.0,0.0,18.0,0.0,62.2,63.6,80.5,49.1,0.0,0.0,15.4,2.0,1.0,0.0,90.0,6.0,121.0,97.0,6.0,3.0,11.0,1.0,9.0,0.0,70.0,9603.6,MISSING
00-0034843,22.0,34057.0,0.0,2019,Vikings,0.123,61.10%,Mike Hughes,CB,500.0,14.0,2.0,2.0,1.0,18.0,0.0,59.6,58.7,84.9,59.1,1.0,0.0,12.5,6.0,7.0,2.0,93.2,41.0,323.0,344.0,138.0,5.0,40.0,1.0,65.0,3.0,462.0,29350.0,MISSING
00-0027547,31.0,6017.0,0.0,2019,Vikings,0.123,61.10%,Marcus Sherels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027914,31.0,6118.0,0.0,2019,Vikings,0.123,61.10%,Andrew Sendejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033783,25.0,11821.0,135.8216102531945,2020,49ers,0.025,37.50%,Ahkello Witherspoon,CB,334.0,9.0,2.0,1.0,0.0,28.0,0.0,80.9,80.2,83.7,75.5,1.0,0.0,4.8,1.0,3.0,3.0,83.3,16.0,293.0,210.0,3.0,8.0,18.0,1.0,28.0,2.0,166.0,26786.8,MISSING
00-0031334,29.0,8660.0,132.66787355655777,2020,49ers,0.025,37.50%,Jason Verrett,CB,803.0,13.0,4.0,0.0,0.0,28.0,0.0,76.1,77.6,88.2,59.9,2.0,0.0,11.9,8.0,6.0,2.0,76.3,43.0,738.0,491.0,5.0,11.0,55.0,2.0,63.0,1.0,382.0,62312.8,MISSING
00-0032057,28.0,9479.0,124.28133523169616,2020,49ers,0.025,37.50%,Jaquiski Tartt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031298,29.0,8665.0,120.31104977323636,2020,49ers,0.025,37.50%,Jimmie Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034263,24.0,49178.0,102.36676282221002,2020,49ers,0.025,37.50%,Tarvarius Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030538,30.0,7814.0,84.5296243200896,2020,49ers,0.025,37.50%,Johnathan Cyprien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030484,29.0,7835.0,60.15649130240006,2020,49ers,0.025,37.50%,Jamar Taylor,CB,203.0,7.0,1.0,0.0,0.0,28.0,0.0,52.9,60.7,80.4,76.4,2.0,0.0,4.8,1.0,1.0,0.0,59.4,14.0,1.0,130.0,181.0,10.0,19.0,1.0,20.0,0.0,185.0,12322.1,MISSING
00-0034730,26.0,51408.0,34.35670114784227,2020,49ers,0.025,37.50%,Marcell Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031061,28.0,8764.0,30.46424339665028,2020,49ers,0.025,37.50%,Dontae Johnson,CB,273.0,11.0,7.0,1.0,1.0,28.0,0.0,65.2,67.7,23.3,55.2,0.0,0.0,18.5,5.0,3.0,4.0,101.7,14.0,110.0,175.0,118.0,7.0,15.0,0.0,21.0,1.0,142.0,18482.1,MISSING
00-0034996,25.0,49512.0,30.297980779733315,2020,49ers,0.025,37.50%,Tim Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035318,24.0,12955.0,13.182410257202523,2020,49ers,0.025,37.50%,Ken Webster,CB,11.0,2.0,0.0,0.0,0.0,28.0,0.0,66.4,66.5,72.2,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.5,MISSING
00-0028092,32.0,6306.0,9.312051846448188,2020,49ers,0.025,37.50%,Richard Sherman,CB,332.0,5.0,1.0,0.0,0.0,28.0,0.0,67.2,67.7,83.1,41.3,1.0,0.0,21.1,4.0,0.0,1.0,69.6,8.0,288.0,210.0,4.0,4.0,14.0,1.0,14.0,1.0,87.0,22476.4,MISSING
00-0032517,27.0,10903.0,0.0,2020,49ers,0.025,37.50%,Briean Boddy-Calhoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033649,25.0,12102.0,0.0,2020,49ers,0.025,37.50%,Kai Nacua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033022,27.0,MISSING,0.0,2020,49ers,0.025,37.50%,Chris Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031253,29.0,9332.0,0.0,2020,49ers,0.025,37.50%,K'Waun Williams,CB,284.0,8.0,3.0,0.0,1.0,28.0,0.0,64.8,66.2,82.2,64.4,0.0,0.0,13.6,3.0,1.0,2.0,85.7,18.0,4.0,175.0,255.0,11.0,16.0,2.0,26.0,0.0,162.0,18800.8,MISSING
00-0035808,22.0,43058.0,0.0,2020,49ers,0.025,37.50%,Jared Mayden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034096,24.0,50430.0,0.0,2020,49ers,0.025,37.50%,Emmanuel Moseley,CB,499.0,12.0,9.0,2.0,0.0,28.0,0.0,54.6,58.3,84.1,53.5,1.0,0.0,13.0,7.0,7.0,5.0,99.8,33.0,365.0,298.0,53.0,6.0,38.0,0.0,55.0,4.0,410.0,29091.699999999997,MISSING
00-0035020,23.0,49231.0,0.0,2020,49ers,0.025,37.50%,Demetrius Flannigan-Fowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035810,23.0,MISSING,MISSING,2020,49ers,0.025,37.50%,Christian Angulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033103,25.0,10659.0,241.7366266152348,2020,Bears,-0.032,47.10%,Artie Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036292,21.0,56259.0,235.01062701060152,2020,Bears,-0.032,47.10%,Jaylon Johnson,CB,867.0,13.0,3.0,2.0,0.0,6.0,0.0,56.1,54.9,64.9,47.9,0.0,0.0,17.3,9.0,13.0,6.0,106.7,41.0,758.0,519.0,11.0,12.0,40.0,1.0,72.0,5.0,588.0,47598.3,MISSING
00-0031041,28.0,8649.0,173.30278100580392,2020,Bears,-0.032,47.10%,Kyle Fuller,CB,1060.0,16.0,8.0,0.0,1.0,6.0,0.0,70.1,64.1,29.4,47.1,1.0,0.0,14.3,11.0,5.0,7.0,85.4,42.0,936.0,641.0,18.0,20.0,58.0,0.0,76.0,4.0,459.0,67946.0,MISSING
00-0033545,24.0,11808.0,166.12896737855115,2020,Bears,-0.032,47.10%,Teez Tabor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033784,26.0,11867.0,74.87119537618453,2020,Bears,-0.032,47.10%,Eddie Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032774,27.0,10758.0,58.452625701065294,2020,Bears,-0.032,47.10%,Deon Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036307,22.0,49346.0,56.102510436029974,2020,Bears,-0.032,47.10%,Kindle Vildor,CB,136.0,5.0,1.0,0.0,0.0,6.0,0.0,49.8,48.9,82.8,58.7,0.0,0.0,11.8,2.0,1.0,1.0,131.9,11.0,128.0,95.0,1.0,3.0,14.0,0.0,15.0,2.0,105.0,6650.4,MISSING
00-0032786,25.0,10801.0,35.5135898698951,2020,Bears,-0.032,47.10%,Marqui Christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035293,24.0,50326.0,31.89290968573783,2020,Bears,-0.032,47.10%,Xavier Crawford,CB,6.0,1.0,0.0,0.0,0.0,6.0,0.0,54.2,55.0,70.6,75.1,0.0,0.0,0.0,0.0,0.0,0.0,158.3,3.0,5.0,4.0,0.0,1.0,2.0,0.0,3.0,1.0,46.0,330.0,MISSING
00-0032790,27.0,10819.0,27.81458940078896,2020,Bears,-0.032,47.10%,DeAndre Houston-Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035696,23.0,49569.0,27.081169176443392,2020,Bears,-0.032,47.10%,Duke Shelley,CB,209.0,7.0,4.0,0.0,0.0,6.0,0.0,58.8,56.5,80.8,55.5,0.0,0.0,6.3,1.0,1.0,1.0,114.6,16.0,45.0,134.0,145.0,3.0,11.0,0.0,20.0,1.0,150.0,11808.5,MISSING
00-0032797,27.0,10838.0,20.207012693217074,2020,Bears,-0.032,47.10%,Jordan Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028075,31.0,6289.0,11.34144300643893,2020,Bears,-0.032,47.10%,Buster Skrine,CB,557.0,12.0,6.0,1.0,1.0,6.0,0.0,46.2,52.3,50.6,70.3,0.0,0.0,11.0,8.0,2.0,5.0,123.1,51.0,15.0,374.0,506.0,22.0,59.0,0.0,65.0,4.0,560.0,29131.1,MISSING
00-0027743,32.0,5667.0,7.781472580886643,2020,Bears,-0.032,47.10%,Sherrick McManis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033612,25.0,MISSING,0.0,2020,Bears,-0.032,47.10%,Sojourn Shelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032849,27.0,11310.0,0.0,2020,Bears,-0.032,47.10%,Tre Roberson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028924,30.0,7288.0,0.0,2020,Bears,-0.032,47.10%,Tashaun Gipson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034607,25.0,MISSING,0.0,2020,Bears,-0.032,47.10%,Michael Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031546,28.0,9444.0,257.79447725064534,2020,Bengals,-0.139,26.70%,Trae Waynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033107,27.0,10658.0,246.66423575131813,2020,Bengals,-0.139,26.70%,William Jackson III,CB,886.0,14.0,3.0,1.0,0.0,7.0,0.0,72.4,71.4,64.8,71.8,1.0,0.0,8.0,4.0,5.0,6.0,86.4,36.0,759.0,532.0,59.0,14.0,43.0,1.0,69.0,3.0,537.0,63260.4,MISSING
00-0034675,23.0,49162.0,180.72008729049935,2020,Bengals,-0.139,26.70%,Jessie Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032389,26.0,10688.0,147.96109316366915,2020,Bengals,-0.139,26.70%,Mackensie Alexander,CB,642.0,13.0,6.0,3.0,0.0,7.0,0.0,67.2,60.4,57.1,58.3,1.0,0.0,12.3,7.0,5.0,3.0,87.0,47.0,47.0,391.0,519.0,23.0,44.0,3.0,67.0,1.0,445.0,38776.8,MISSING
00-0032939,25.0,10695.0,132.50238787867983,2020,Bengals,-0.139,26.70%,Vonn Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034683,25.0,49507.0,41.730200039235534,2020,Bengals,-0.139,26.70%,Darius Phillips,CB,593.0,12.0,5.0,0.0,1.0,7.0,0.0,68.1,72.1,84.6,66.0,1.0,0.0,9.8,4.0,8.0,3.0,85.9,27.0,396.0,351.0,115.0,8.0,32.0,2.0,50.0,3.0,326.0,42755.3,MISSING
00-0032783,26.0,10791.0,40.243679625528,2020,Bengals,-0.139,26.70%,LeShaun Sims,CB,607.0,12.0,9.0,0.0,0.0,7.0,0.0,40.1,43.0,84.9,51.2,1.0,0.0,15.0,9.0,3.0,3.0,139.6,52.0,473.0,356.0,45.0,7.0,42.0,0.0,65.0,9.0,621.0,26101.0,MISSING
00-0030471,29.0,7865.0,39.322440483671166,2020,Bengals,-0.139,26.70%,Shawn Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033791,26.0,11962.0,21.21372214462239,2020,Bengals,-0.139,26.70%,Brandon Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034998,24.0,49431.0,20.22744946382536,2020,Bengals,-0.139,26.70%,Donnie Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032757,26.0,MISSING,0.0,2020,Bengals,-0.139,26.70%,Winston Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033405,25.0,49357.0,0.0,2020,Bengals,-0.139,26.70%,Torry McTyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030403,30.0,7896.0,0.0,2020,Bengals,-0.139,26.70%,B.W. Webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035799,21.0,MISSING,0.0,2020,Bengals,-0.139,26.70%,Trajan Bandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034446,24.0,50431.0,0.0,2020,Bengals,-0.139,26.70%,Jalen Davis,CB,73.0,3.0,1.0,0.0,0.0,7.0,0.0,46.5,49.2,77.7,59.6,0.0,0.0,16.7,1.0,0.0,1.0,132.6,6.0,9.0,44.0,57.0,0.0,4.0,0.0,9.0,1.0,82.0,3591.6000000000004,MISSING
00-0034533,25.0,51394.0,0.0,2020,Bengals,-0.139,26.70%,Trayvon Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034540,25.0,49255.0,0.0,2020,Bengals,-0.139,26.70%,Tony Brown,CB,95.0,3.0,3.0,0.0,0.0,7.0,0.0,43.4,47.4,82.0,48.0,0.0,0.0,16.7,2.0,1.0,0.0,91.7,5.0,76.0,57.0,3.0,3.0,7.0,2.0,12.0,1.0,78.0,4503.0,MISSING
00-0033884,25.0,11782.0,256.8454650908041,2020,Bills,0.134,79.00%,Tre'Davious White,CB,878.0,14.0,9.0,0.0,1.0,4.0,2.0,77.9,74.5,41.3,64.4,3.0,0.0,10.5,6.0,7.0,6.0,91.7,34.0,785.0,544.0,23.0,14.0,42.0,2.0,55.0,4.0,483.0,65411.0,MISSING
00-0034376,24.0,49511.0,74.08475097240371,2020,Bills,0.134,79.00%,Taron Johnson,CB,825.0,16.0,18.0,0.0,1.0,4.0,0.0,55.6,61.5,86.3,65.2,1.0,1.0,10.1,11.0,5.0,0.0,94.9,64.0,5.0,505.0,707.0,34.0,80.0,5.0,86.0,1.0,655.0,50737.5,MISSING
00-0034391,26.0,27130.0,50.97368191649351,2020,Bills,0.134,79.00%,Siran Neal,CB,117.0,9.0,0.0,1.0,0.0,4.0,0.0,62.9,63.6,79.0,41.1,0.0,0.0,25.0,2.0,1.0,1.0,105.8,6.0,18.0,87.0,83.0,0.0,6.0,0.0,10.0,1.0,49.0,7441.2,MISSING
00-0035290,24.0,51433.0,39.58305260397674,2020,Bills,0.134,79.00%,Jaquan Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036166,23.0,32989.0,16.869906020558005,2020,Bills,0.134,79.00%,Dane Jackson,CB,193.0,4.0,1.0,0.0,0.0,4.0,1.0,65.7,68.4,81.7,71.1,1.0,0.0,6.3,1.0,4.0,0.0,111.2,12.0,180.0,131.0,3.0,3.0,14.0,1.0,17.0,2.0,145.0,13201.2,MISSING
00-0030090,29.0,7941.0,15.956570492044078,2020,Bills,0.134,79.00%,Micah Hyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031394,28.0,8823.0,14.586845005451352,2020,Bills,0.134,79.00%,E.J. Gaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029285,32.0,7649.0,14.293756593709826,2020,Bills,0.134,79.00%,Josh Norman,CB,344.0,8.0,0.0,1.0,1.0,4.0,2.0,69.9,69.1,84.3,37.4,1.0,1.0,20.7,6.0,3.0,3.0,88.5,19.0,323.0,211.0,3.0,6.0,23.0,2.0,27.0,1.0,200.0,23770.4,MISSING
00-0030114,29.0,8000.0,6.4707319088198165,2020,Bills,0.134,79.00%,Jordan Poyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036186,22.0,MISSING,0.0,2020,Bills,0.134,79.00%,Isiah Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036189,23.0,36116.0,0.0,2020,Bills,0.134,79.00%,Josh Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032617,27.0,11210.0,0.0,2020,Bills,0.134,79.00%,Lafayette Pitts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032735,26.0,MISSING,0.0,2020,Bills,0.134,79.00%,Duke Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031870,28.0,9966.0,0.0,2020,Bills,0.134,79.00%,Dean Marlowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027835,32.0,5767.0,0.0,2020,Bills,0.134,79.00%,Kurt Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035357,23.0,49395.0,0.0,2020,Bills,0.134,79.00%,Cam Lewis,CB,75.0,2.0,1.0,0.0,0.0,4.0,0.0,54.0,52.1,77.6,33.1,0.0,0.0,27.3,3.0,0.0,0.0,93.3,4.0,58.0,38.0,9.0,5.0,7.0,0.0,5.0,0.0,32.0,3907.5,MISSING
00-0034514,25.0,25445.0,0.0,2020,Bills,0.134,79.00%,Levi Wallace,CB,612.0,12.0,8.0,0.0,0.0,4.0,0.0,56.0,60.1,87.1,85.3,2.0,0.0,3.8,2.0,6.0,3.0,81.3,34.0,585.0,408.0,8.0,7.0,43.0,1.0,61.0,3.0,439.0,36781.2,MISSING
00-0034744,24.0,51576.0,175.3359632923575,2020,Broncos,-0.112,31.30%,Duke Dawson,CB,69.0,10.0,2.0,0.0,0.0,10.0,0.0,57.1,62.1,78.3,80.2,0.0,0.0,0.0,0.0,0.0,0.0,118.8,2.0,3.0,56.0,55.0,3.0,3.0,0.0,2.0,0.0,29.0,4284.900000000001,MISSING
00-0036390,22.0,50327.0,157.81210231468515,2020,Broncos,-0.112,31.30%,Michael Ojemudia,CB,852.0,14.0,4.0,0.0,4.0,10.0,0.0,49.9,48.7,58.8,37.9,0.0,0.0,21.3,17.0,6.0,3.0,120.2,50.0,767.0,547.0,7.0,21.0,59.0,1.0,73.0,4.0,750.0,41492.4,MISSING
00-0032971,26.0,10732.0,80.73002269777413,2020,Broncos,-0.112,31.30%,Justin Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027872,32.0,5545.0,44.50765457398585,2020,Broncos,-0.112,31.30%,Kareem Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033568,26.0,11913.0,44.11397453919379,2020,Broncos,-0.112,31.30%,Nate Hairston,CB,67.0,2.0,1.0,0.0,0.0,10.0,0.0,41.8,43.4,77.6,78.7,0.0,0.0,0.0,0.0,0.0,1.0,118.8,4.0,62.0,36.0,1.0,1.0,4.0,1.0,4.0,0.0,62.0,2907.7999999999997,MISSING
00-0032958,26.0,10853.0,15.773324484636207,2020,Broncos,-0.112,31.30%,Will Parks,CB,314.0,10.0,3.0,0.0,0.0,10.0,0.0,52.5,57.5,82.8,62.4,0.0,0.0,12.5,4.0,0.0,0.0,110.3,20.0,6.0,209.0,221.0,14.0,25.0,2.0,28.0,1.0,247.0,18055.0,MISSING
00-0032479,26.0,11291.0,0.0,2020,Broncos,-0.112,31.30%,Tyvis Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032390,26.0,10694.0,0.0,2020,Broncos,-0.112,31.30%,Cyrus Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031991,27.0,10057.0,0.0,2020,Broncos,-0.112,31.30%,De'Vante Bausby,CB,277.0,6.0,0.0,2.0,0.0,10.0,0.0,54.0,51.8,82.5,33.0,0.0,0.0,22.2,6.0,4.0,4.0,112.1,25.0,250.0,196.0,4.0,6.0,21.0,0.0,37.0,2.0,317.0,14348.6,MISSING
00-0031904,28.0,10000.0,0.0,2020,Broncos,-0.112,31.30%,Bryce Callahan,CB,655.0,10.0,3.0,0.0,0.0,10.0,1.0,86.7,84.1,85.5,72.9,2.0,0.0,8.5,4.0,3.0,0.0,46.9,28.0,409.0,386.0,188.0,13.0,40.0,1.0,52.0,0.0,199.0,55085.49999999999,MISSING
00-0030228,29.0,8110.0,0.0,2020,Broncos,-0.112,31.30%,A.J. Bouye,CB,410.0,7.0,1.0,1.0,0.0,10.0,0.0,52.4,55.6,39.0,54.7,0.0,0.0,14.3,4.0,6.0,3.0,102.9,23.0,351.0,234.0,4.0,2.0,23.0,0.0,36.0,2.0,251.0,22796.0,MISSING
00-0035227,23.0,51189.0,0.0,2020,Broncos,-0.112,31.30%,P.J. Locke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036106,22.0,42189.0,0.0,2020,Broncos,-0.112,31.30%,Parnell Motley,CB,82.0,2.0,1.0,0.0,0.0,10.0,1.0,43.1,44.1,77.5,45.1,0.0,0.0,18.2,2.0,0.0,0.0,110.8,5.0,73.0,53.0,0.0,0.0,8.0,0.0,10.0,1.0,81.0,3616.2,MISSING
00-0035863,22.0,MISSING,0.0,2020,Broncos,-0.112,31.30%,Douglas Coleman III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035862,21.0,45258.0,0.0,2020,Broncos,-0.112,31.30%,Essang Bassey,CB,382.0,10.0,2.0,0.0,0.0,10.0,0.0,48.4,50.8,82.4,68.5,1.0,0.0,8.3,2.0,0.0,0.0,99.7,24.0,0.0,250.0,348.0,7.0,20.0,3.0,28.0,1.0,242.0,19405.6,MISSING
00-0034085,26.0,28870.0,0.0,2020,Broncos,-0.112,31.30%,Chris Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034111,24.0,49154.0,0.0,2020,Broncos,-0.112,31.30%,Trey Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034948,24.0,38567.0,0.0,2020,Broncos,-0.112,31.30%,Alijah Holder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034603,24.0,49348.0,0.0,2020,Broncos,-0.112,31.30%,Kevin Toliver II,CB,17.0,1.0,0.0,0.0,0.0,10.0,0.0,63.4,65.7,71.4,77.3,0.0,0.0,0.0,0.0,0.0,0.0,116.7,2.0,12.0,8.0,0.0,2.0,3.0,0.0,2.0,0.0,24.0,1116.9,MISSING
00-0034856,23.0,49558.0,572.734456044246,2020,Browns,0.01,66.70%,Denzel Ward,CB,776.0,12.0,3.0,3.0,1.0,8.0,0.0,74.6,72.8,36.3,65.3,2.0,0.0,11.5,6.0,10.0,5.0,86.6,38.0,659.0,486.0,8.0,6.0,43.0,1.0,69.0,5.0,439.0,56492.8,MISSING
00-0032888,26.0,10648.0,315.77825543063454,2020,Browns,0.01,66.70%,Karl Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036282,21.0,60685.0,258.5373949224619,2020,Browns,0.01,66.70%,Grant Delpit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035638,22.0,43254.0,226.45535746330887,2020,Browns,0.01,66.70%,Greedy Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031548,28.0,9449.0,220.68387663875583,2020,Browns,0.01,66.70%,Kevin Johnson,CB,575.0,12.0,4.0,0.0,1.0,8.0,1.0,52.7,50.6,52.6,35.8,0.0,0.0,17.5,7.0,3.0,3.0,104.5,35.0,206.0,361.0,311.0,8.0,29.0,0.0,47.0,1.0,375.0,29095.0,MISSING
00-0034355,24.0,49397.0,183.60090339671268,2020,Browns,0.01,66.70%,M.J. Stewart,CB,229.0,11.0,3.0,1.0,0.0,8.0,0.0,44.1,41.6,81.4,68.2,2.0,0.0,10.5,2.0,1.0,4.0,83.3,13.0,5.0,152.0,205.0,7.0,14.0,1.0,18.0,1.0,182.0,9526.4,MISSING
00-0034779,23.0,49206.0,104.89480576041431,2020,Browns,0.01,66.70%,Ronnie Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034977,23.0,50458.0,83.78793424989426,2020,Browns,0.01,66.70%,Sheldrick Redwine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033554,25.0,11866.0,75.56985331645403,2020,Browns,0.01,66.70%,Tedric Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033467,26.0,11928.0,36.37272686665966,2020,Browns,0.01,66.70%,Brian Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035598,24.0,94352.0,15.392405894566744,2020,Browns,0.01,66.70%,Stephen Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031097,28.0,8888.0,5.257788074107715,2020,Browns,0.01,66.70%,Terrance Mitchell,CB,1070.0,16.0,6.0,1.0,3.0,8.0,0.0,63.4,66.7,89.3,71.0,0.0,0.0,8.3,6.0,11.0,3.0,104.1,47.0,992.0,680.0,14.0,9.0,60.0,2.0,84.0,5.0,717.0,71369.0,MISSING
00-0036118,23.0,34207.0,0.0,2020,Browns,0.01,66.70%,Jovante Moffatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036114,22.0,50394.0,0.0,2020,Browns,0.01,66.70%,A.J. Green III,CB,1.0,1.0,0.0,0.0,0.0,8.0,0.0,MISSING,60.0,64.2,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,MISSING
00-0027914,32.0,6118.0,0.0,2020,Browns,0.01,66.70%,Andrew Sendejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027676,31.0,5596.0,0.0,2020,Browns,0.01,66.70%,Morgan Burnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036003,22.0,MISSING,0.0,2020,Browns,0.01,66.70%,Prince Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036109,23.0,MISSING,0.0,2020,Browns,0.01,66.70%,Elijah Benton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034255,25.0,34845.0,0.0,2020,Browns,0.01,66.70%,Montrel Meander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034488,24.0,66931.0,0.0,2020,Browns,0.01,66.70%,Tavierre Thomas,CB,204.0,8.0,1.0,0.0,0.0,8.0,1.0,51.1,50.2,80.6,62.0,0.0,0.0,13.0,3.0,1.0,0.0,109.6,22.0,3.0,142.0,186.0,8.0,19.0,1.0,26.0,1.0,188.0,10240.8,MISSING
00-0034088,26.0,28990.0,0.0,2020,Browns,0.01,66.70%,Robert Jackson,CB,73.0,2.0,1.0,0.0,0.0,8.0,0.0,50.1,48.2,78.2,50.3,0.0,0.0,16.7,1.0,1.0,0.0,96.4,6.0,67.0,54.0,0.0,0.0,4.0,0.0,11.0,0.0,129.0,3518.6000000000004,MISSING
00-0034562,24.0,MISSING,0.0,2020,Browns,0.01,66.70%,Donovan Olumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036411,22.0,42475.0,254.73942485124735,2020,Buccaneers,0.186,75.00%,Antoine Winfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035239,23.0,25891.0,254.14465773581423,2020,Buccaneers,0.186,75.00%,Sean Murphy-Bunting,CB,884.0,16.0,10.0,0.0,1.0,30.0,1.0,55.2,55.9,64.3,29.9,1.0,0.0,15.0,12.0,2.0,3.0,126.1,65.0,378.0,584.0,378.0,24.0,58.0,4.0,83.0,6.0,804.0,49415.6,MISSING
