,player,team_name,position,snap_counts_defense,player_id,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,qb_rating_against,sacks,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,Team,Year,weighted_grade,weighted_average_grade
1888,Jaleel Johnson,MIN,DI,408,11864,16,8,0,0,0,18,0,0,50.9,87.1,55.3,45.1,68.1,1,6,7.1,2,0,0.0,4,408,131,252,0,25,13,18,2,11,Vikings,2019,20767.2,
1889,Ryan Glasgow,CIN,DI,118,11893,5,5,0,0,0,7,0,0,58.1,81.4,60.1,58.9,53.4,2,1,10.0,1,0,112.5,0,118,16,69,3,30,3,4,0,3,Bengals,2019,6855.8,
1890,Carlos Watkins,HST,DI,265,11897,10,4,0,0,0,13,1,0,55.8,84.1,56.1,53.8,41.8,1,6,13.6,3,0,0.0,1,260,24,119,27,90,13,15,1,8,Texans,2019,14787.0,
1891,Grover Stewart,IND,DI,627,11899,16,11,1,0,0,14,0,0,65.8,76.3,58.2,70.5,77.0,2,17,0.0,0,1,0.0,3,626,70,543,0,13,17,18,2,22,Colts,2019,41256.6,
1892,Davon Godchaux,MIA,DI,718,11934,16,15,1,0,0,17,0,0,64.2,87.8,54.2,67.5,38.8,5,11,11.8,9,0,0.0,2,713,267,340,11,95,33,52,5,18,Dolphins,2019,46095.6,
1893,Caleb Brantley,WAS,DI,8,11939,1,0,0,0,0,32,0,0,25.8,72.0,54.2,27.9,,0,0,,0,0,0.0,0,7,0,3,0,4,0,0,0,0,Commanders,2019,206.4,
1894,Tanzel Smart,LA,DI,171,11944,13,2,0,0,0,26,0,0,35.1,18.2,50.5,39.7,48.3,0,1,12.5,1,2,0.0,0,171,8,119,9,35,3,5,0,1,Rams,2019,6002.1,
1895,Vincent Taylor,BUF,DI,48,11949,3,0,1,0,0,4,0,0,68.7,0.0,62.0,69.2,71.4,0,1,0.0,0,1,0.0,0,48,1,43,0,4,2,5,1,1,Bills,2019,3297.6000000000004,
1896,D.J. Jones,SF,DI,304,11953,11,2,0,0,1,28,0,0,67.8,62.7,61.7,68.4,64.8,0,7,5.0,1,1,0.0,2,304,46,251,0,7,14,17,2,9,49ers,2019,20611.2,
1897,Joey Ivie,TEN,DI,115,11984,8,3,0,0,0,31,0,0,35.7,81.0,54.2,38.4,70.1,1,3,0.0,0,0,118.8,0,113,20,74,0,19,0,0,0,4,Titans,2019,4105.5,
1898,Treyvon Hester,WAS,DI,132,11999,14,5,0,0,0,32,1,0,62.6,81.1,66.8,56.8,73.1,1,2,0.0,0,0,0.0,1,131,21,49,3,58,3,2,0,4,Commanders,2019,8263.2,
1899,Patrick O'Connor,TB,DI,26,12005,4,0,0,0,0,30,0,0,67.6,75.2,67.3,60.2,66.8,1,1,0.0,0,0,0.0,0,26,0,14,1,11,1,1,0,2,Buccaneers,2019,1757.6,
1900,Josh Tupou,CIN,DI,465,12093,16,12,0,0,1,7,0,0,73.8,87.0,55.5,76.6,67.2,0,10,2.8,1,0,0.0,0,465,78,234,41,112,18,23,4,10,Bengals,2019,34317.0,
1901,Adam Butler,NE,DI,474,12214,16,1,5,0,0,19,0,0,59.9,86.1,59.9,61.0,59.7,1,17,21.1,4,1,0.0,8,466,194,181,10,81,19,14,2,26,Patriots,2019,28392.6,
1902,Devaroe Lawrence,CLV,DI,222,12222,11,2,0,0,0,8,1,0,41.6,10.0,54.3,44.7,53.9,2,2,12.5,1,3,0.0,0,222,15,188,4,15,3,5,2,4,Browns,2019,9235.2,
1903,Fadol Brown,GB,DI,17,12246,4,0,0,0,0,12,0,0,66.2,74.4,61.3,64.2,,0,0,,0,0,0.0,0,17,1,9,1,6,0,0,0,0,Packers,2019,1125.4,
1904,Nathan Shepherd,NYJ,DI,232,24614,9,4,0,0,0,22,0,0,71.3,55.3,70.6,62.5,26.2,5,7,35.7,5,1,0.0,2,231,20,110,7,94,7,5,3,14,Jets,2019,16541.6,
1905,Dexter Lawrence,NYG,DI,701,25991,16,10,1,1,1,21,0,0,76.2,78.9,64.5,76.4,71.8,6,21,5.4,2,1,0.0,3,700,189,431,9,71,24,25,2,30,Giants,2019,53416.200000000004,
1906,Isaiah Mack,TEN,DI,172,26229,13,0,0,0,0,31,1,0,63.6,48.3,67.2,59.8,73.1,0,4,0.0,0,1,0.0,2,170,35,105,11,19,5,6,0,6,Titans,2019,10939.2,
1907,Gerald Willis III,MIA,DI,19,27584,2,0,0,0,0,17,0,0,55.1,74.2,59.7,54.2,69.0,0,2,0.0,0,0,0.0,0,19,4,14,0,1,1,2,0,2,Dolphins,2019,1046.9,
1908,Armon Watts,MIN,DI,121,27844,7,4,1,0,1,18,0,0,69.7,82.9,74.8,60.7,44.2,0,2,14.3,2,0,0.0,2,121,85,34,0,2,9,8,0,4,Vikings,2019,8433.7,
1909,Dre'Mont Jones,DEN,DI,283,28075,14,2,1,0,0,10,0,0,66.9,83.9,70.3,50.9,45.0,2,17,18.2,2,0,0.0,4,283,65,144,8,66,7,7,0,23,Broncos,2019,18932.7,
1910,Kevin Givens,SF,DI,10,28308,1,0,0,0,0,28,0,0,45.7,72.8,55.3,50.6,66.8,0,1,0.0,0,0,0.0,0,10,2,8,0,0,1,1,0,1,49ers,2019,457.0,
1911,Bilal Nichols,CHI,DI,445,28451,13,8,1,0,0,6,1,0,52.0,85.6,48.9,54.0,62.1,3,1,5.9,2,0,0.0,0,445,31,258,8,148,19,24,1,4,Bears,2019,23140.0,
1912,P.J. Hall,OAK,DI,551,31211,16,6,0,0,0,23,0,0,70.2,87.6,63.4,67.4,41.0,2,19,10.7,3,0,0.0,2,551,77,425,1,48,16,19,4,23,Raiders,2019,38680.200000000004,
1913,Khalen Saunders,KC,DI,303,31534,12,7,1,0,0,16,0,0,54.6,86.0,55.6,51.9,66.4,0,2,4.0,1,0,0.0,1,303,96,203,2,2,14,17,0,3,Chiefs,2019,16543.8,
1914,Abdullah Anderson,CHI,DI,106,32708,6,2,0,0,0,6,0,0,58.0,80.0,62.9,52.3,43.0,0,5,20.0,1,0,0.0,1,106,22,45,6,33,3,2,0,6,Bears,2019,6148.0,
1915,Ryan Bee,WAS,DI,3,36551,1,0,0,0,0,32,0,0,62.3,68.0,58.7,60.0,,0,0,,0,0,0.0,0,3,0,2,0,1,0,0,0,0,Commanders,2019,186.89999999999998,
1916,Albert Huggins,PHI,DI,44,36862,4,2,0,0,0,24,0,0,70.9,77.0,65.1,67.1,70.0,1,3,0.0,0,0,0.0,0,44,1,36,0,7,1,1,0,4,Eagles,2019,3119.6000000000004,
1917,Miles Brown,ARZ,DI,123,37161,9,1,0,0,0,1,0,0,46.8,81.1,61.9,40.9,70.5,0,4,0.0,0,0,0.0,0,123,15,94,2,12,2,3,2,4,Cardinals,2019,5756.4,
1918,Shy Tuttle,NO,DI,340,37279,16,3,1,0,0,20,0,0,73.0,86.1,68.7,70.3,62.4,2,11,11.8,2,0,64.6,2,340,97,242,0,1,12,12,2,15,Saints,2019,24820.0,
1919,Bryan Mone,SEA,DI,89,38461,4,1,0,0,0,29,0,0,47.5,26.2,59.4,48.8,70.6,1,2,0.0,0,1,0.0,0,89,65,24,0,0,1,2,0,3,Seahawks,2019,4227.5,
1920,Cortez Broughton,LAC,DI,21,38524,2,0,0,0,0,27,0,0,64.9,76.5,64.0,61.6,70.9,0,0,0.0,0,0,0.0,0,21,13,8,0,0,3,5,0,0,Chargers,2019,1362.9,
1921,Folorunso Fatukasi,NYJ,DI,390,38558,14,6,1,0,0,22,0,0,81.6,49.4,62.7,87.6,77.0,2,3,0.0,0,2,95.8,1,388,79,219,0,90,15,16,7,6,Jets,2019,31823.999999999996,
1922,Maurice Hurst,OAK,DI,522,38563,16,4,2,0,0,23,2,0,73.1,60.1,77.8,58.2,64.3,4,30,6.7,1,4,0.0,4,522,69,387,1,65,10,10,1,38,Raiders,2019,38158.2,
1923,Frank Herron,DET,DI,103,39383,3,3,0,0,0,11,0,0,46.8,80.7,49.7,54.9,72.3,0,3,0.0,0,0,0.0,0,103,10,76,2,15,2,4,0,3,Lions,2019,4820.4,
1924,Ed Oliver,BUF,DI,557,42200,16,13,2,0,1,4,0,0,65.6,60.3,62.9,64.4,71.8,5,18,5.4,2,2,100.0,6,555,30,327,2,196,21,22,2,29,Bills,2019,36539.2,
1925,Jeffery Simmons,TEN,DI,315,43742,9,3,1,0,0,31,0,0,70.4,25.6,63.5,75.3,54.5,0,7,7.7,2,3,0.0,2,314,43,181,32,58,16,21,2,9,Titans,2019,22176.0,
1926,Quinnen Williams,NYJ,DI,512,44216,13,8,1,0,0,22,1,0,67.4,72.7,57.7,72.9,52.1,3,13,10.7,3,1,0.0,3,511,66,253,33,159,18,17,3,19,Jets,2019,34508.8,
1927,Trysten Hill,DAL,DI,121,44519,7,1,0,0,0,9,0,0,57.1,82.1,54.5,55.4,71.2,2,1,16.7,1,0,0.0,0,121,31,82,0,8,3,4,1,3,Cowboys,2019,6909.1,
1928,Freedom Akinmoladun,CIN,DI,2,48374,1,0,0,0,0,7,0,0,64.9,67.9,,61.6,,0,0,,0,0,0.0,0,2,0,2,0,0,0,0,0,0,Bengals,2019,129.8,
1929,Da'Shawn Hand,DET,DI,110,48386,3,1,1,0,0,11,0,0,51.4,31.8,55.5,55.6,25.0,0,2,28.6,2,1,0.0,0,110,23,65,1,21,3,4,0,2,Lions,2019,5654.0,
1930,Jalyn Holmes,MIN,DI,73,48400,6,1,0,0,0,18,0,0,51.7,79.6,49.4,52.1,70.3,0,0,0.0,0,0,0.0,0,73,2,58,8,5,3,3,0,0,Vikings,2019,3774.1000000000004,
1931,Kentavius Street,SF,DI,38,48404,3,0,0,0,0,28,0,0,50.5,76.8,58.0,38.2,70.3,0,1,0.0,0,0,0.0,0,38,4,34,0,0,1,4,1,1,49ers,2019,1919.0,
1932,Jonathan Wynn,DET,DI,7,48459,1,0,0,0,0,11,0,0,56.9,71.4,58.8,58.2,67.3,0,0,0.0,0,0,0.0,0,7,0,7,0,0,1,1,0,0,Lions,2019,398.3,
1933,Tyler Lancaster,GB,DI,381,48604,16,8,0,1,1,12,1,0,64.5,67.8,54.9,67.6,68.9,0,3,3.2,1,1,0.0,2,381,50,293,3,35,18,22,1,5,Packers,2019,24574.5,
1934,Dontavius Russell,JAX,DI,48,48638,3,0,0,0,0,15,0,0,36.0,77.6,53.4,41.4,26.3,0,0,40.0,2,0,0.0,0,48,16,29,0,3,0,3,0,0,Jaguars,2019,1728.0,
1935,Jullian Taylor,SF,DI,101,48684,6,0,1,0,0,28,1,0,67.9,28.4,66.7,65.5,72.8,1,2,0.0,0,1,0.0,0,101,11,89,0,1,5,7,4,3,49ers,2019,6857.900000000001,
1936,Harrison Phillips,BUF,DI,77,48690,3,1,2,0,0,4,0,0,83.2,79.2,78.4,71.8,29.9,0,1,33.3,1,0,0.0,1,77,3,60,0,14,1,1,0,2,Bills,2019,6406.400000000001,
1937,Daron Payne,WAS,DI,758,48698,15,11,2,0,0,32,0,0,67.5,67.2,57.0,75.1,56.0,2,19,10.2,6,2,100.0,2,735,349,265,17,104,30,42,1,23,Commanders,2019,51165.0,
1938,Greg Gaines,LA,DI,183,48706,10,2,0,0,0,26,0,0,74.4,85.1,58.3,75.0,73.0,1,3,0.0,0,0,0.0,1,183,158,25,0,0,7,10,0,5,Rams,2019,13615.2,
1939,Kingsley Keke,GB,DI,94,48718,12,4,0,0,0,12,0,0,63.4,80.3,53.5,68.3,73.1,1,0,0.0,0,0,0.0,0,94,0,76,5,13,3,6,0,1,Packers,2019,5959.599999999999,
1940,Taven Bryan,JAX,DI,481,48753,16,9,0,1,1,15,0,0,75.5,41.7,68.8,74.5,33.2,8,15,22.9,8,3,0.0,2,479,9,341,3,126,14,18,3,25,Jaguars,2019,36315.5,
1941,Bruce Hector,PHI,DI,53,48759,3,0,0,0,0,24,0,0,55.3,77.3,60.5,50.9,,0,2,,0,0,0.0,0,53,0,46,0,7,0,0,0,2,Eagles,2019,2930.8999999999996,
1942,Deadrin Senat,ATL,DI,20,48815,2,0,0,0,0,2,0,0,57.8,74.9,62.9,54.5,,1,0,,0,0,0.0,0,20,8,12,0,0,0,0,0,1,Falcons,2019,1156.0,
1943,Michael Dogbe,ARZ,DI,82,48850,8,1,0,0,0,1,0,0,56.2,0.0,53.2,71.1,71.8,1,1,0.0,0,2,0.0,0,82,0,35,13,34,4,4,1,2,Cardinals,2019,4608.400000000001,
1944,Eli Ankou,CLV,DI,178,48856,9,1,0,0,0,8,0,0,50.8,83.0,52.4,51.1,71.9,0,2,14.3,1,0,0.0,0,178,11,153,0,14,3,5,0,2,Browns,2019,9042.4,
1945,Patrick Ricard,BLT,DI,140,48862,13,1,1,0,1,3,0,0,69.0,81.4,62.0,71.5,73.5,1,8,12.5,1,1,0.0,1,139,27,88,0,24,6,6,0,10,Ravens,2019,9660.0,
1946,RJ McIntosh,NYG,DI,114,48873,11,4,0,0,0,21,0,0,63.1,81.8,66.0,58.4,30.1,0,0,14.3,2,0,0.0,2,114,15,78,7,14,4,8,0,2,Giants,2019,7193.400000000001,
1947,Daniel Ekuale,CLV,DI,114,48874,7,0,0,0,0,8,0,0,50.4,82.0,56.1,52.4,29.5,0,3,25.0,1,0,0.0,0,114,47,56,0,11,2,3,1,3,Browns,2019,5745.599999999999,
1948,Poona Ford,SEA,DI,506,48875,15,7,1,0,0,29,1,0,73.4,88.8,53.6,77.7,36.8,1,7,12.5,5,0,0.0,1,506,304,186,0,16,26,28,5,9,Seahawks,2019,37140.4,
1949,Hercules Mata'afa,MIN,DI,100,48931,6,0,0,1,0,18,1,0,49.3,0.0,52.7,46.2,66.8,0,4,0.0,0,2,0.0,0,100,9,55,0,36,1,1,1,4,Vikings,2019,4930.0,
1950,Daylon Mack,BLT,DI,9,48933,1,0,0,0,0,3,0,0,50.8,72.2,57.5,54.1,,0,0,,0,0,0.0,0,9,4,5,0,0,0,0,0,0,Ravens,2019,457.2,
1951,Taylor Stallworth,NO,DI,93,48935,4,0,0,0,0,20,0,0,65.5,80.4,56.0,65.7,72.0,0,2,12.5,1,0,0.0,0,92,9,83,0,0,6,7,0,2,Saints,2019,6091.5,
1952,Justin Jones,LAC,DI,504,48940,12,10,1,0,1,27,0,0,59.1,58.5,55.7,62.5,61.6,3,14,8.6,3,2,0.0,0,504,39,368,20,77,20,22,2,17,Chargers,2019,29786.4,
1953,Renell Wren,CIN,DI,154,48953,11,1,0,0,0,7,0,0,57.3,82.0,57.3,58.9,73.3,0,4,0.0,0,0,0.0,0,154,5,52,19,78,5,7,0,4,Bengals,2019,8824.199999999999,
1954,Vita Vea,TB,DI,749,48956,16,14,3,1,0,30,0,0,78.7,48.2,77.7,73.8,29.9,9,45,20.0,9,5,39.6,3,745,338,341,7,59,17,22,4,57,Buccaneers,2019,58946.3,
1955,Tim Settle,WAS,DI,314,48966,15,3,0,0,1,32,0,0,66.2,84.5,67.0,56.7,52.1,3,8,12.5,2,0,0.0,2,311,121,79,12,99,13,11,1,13,Commanders,2019,20786.8,
1956,Kevin Strong,DET,DI,172,48981,8,0,1,0,0,11,0,0,54.8,47.6,59.7,54.3,71.5,0,7,0.0,0,1,0.0,0,172,28,87,1,56,3,4,0,7,Lions,2019,9425.6,
1957,Matt Dickerson,TEN,DI,55,49601,5,0,0,0,0,31,0,0,58.3,79.0,55.7,60.3,68.4,0,2,33.3,1,0,0.0,0,54,19,34,0,1,2,2,1,2,Titans,2019,3206.5,
1958,Zach Allen,ARZ,DI,144,49605,4,3,0,0,0,1,0,0,51.5,42.1,50.4,59.1,73.0,3,2,11.1,1,1,0.0,0,143,2,59,18,64,4,5,1,5,Cardinals,2019,7416.0,
1959,B.J. Hill,NYG,DI,486,49894,16,12,0,0,0,21,0,0,75.9,73.5,57.6,79.9,70.0,1,14,2.9,1,1,0.0,1,486,51,312,34,89,20,21,2,16,Giants,2019,36887.4,
1960,John Atkins,DET,DI,409,49918,12,10,0,0,0,11,0,0,49.2,68.2,52.8,51.4,32.6,0,6,17.9,5,1,0.0,0,409,133,253,3,20,6,13,0,6,Lions,2019,20122.800000000003,
1961,Sebastian Joseph-Day,LA,DI,481,49935,16,7,0,0,0,26,0,0,63.0,60.2,66.5,62.0,65.9,3,8,7.1,3,3,0.0,2,480,280,155,25,20,25,32,3,13,Rams,2019,30303.0,
1962,Jerry Tillery,LAC,DI,354,49949,15,6,0,1,0,27,0,0,35.5,4.8,52.7,39.1,62.5,0,7,6.7,1,5,0.0,3,353,18,309,6,20,6,8,1,10,Chargers,2019,12567.0,
1963,Derrick Nnadi,KC,DI,598,49970,16,12,0,1,0,16,0,0,65.6,64.2,53.1,71.9,56.9,1,17,10.4,5,2,0.0,0,598,119,465,3,11,22,31,3,18,Chiefs,2019,39228.799999999996,
1964,Christian Wilkins,MIA,DI,730,50293,16,21,1,0,0,17,0,0,64.4,56.6,58.6,66.6,70.7,2,26,3.4,2,3,108.3,2,729,130,408,51,140,29,35,2,30,Dolphins,2019,47012.00000000001,
1965,Byron Cowart,NE,DI,43,50588,4,1,0,0,0,19,0,0,66.2,77.1,54.8,70.2,69.1,0,2,0.0,0,0,0.0,0,43,2,23,1,17,1,1,0,2,Patriots,2019,2846.6,
1966,Charles Omenihu,HST,DI,443,50612,14,1,1,2,2,13,0,0,61.4,41.4,62.6,55.6,29.6,4,20,30.8,4,3,83.3,3,435,55,102,167,111,8,8,1,27,Texans,2019,27200.2,
1967,Isaiah Buggs,PIT,DI,75,56503,9,1,0,0,0,25,0,0,56.6,78.9,67.4,47.4,70.3,0,2,0.0,0,0,0.0,0,75,2,53,4,16,2,3,0,2,Steelers,2019,4245.0,
1968,Anthony Rush,PHI,DI,150,56895,9,3,2,0,0,24,0,0,59.5,12.5,57.1,66.8,35.2,0,3,18.2,2,2,0.0,0,150,25,109,1,15,6,6,3,3,Eagles,2019,8925.0,
1969,Zach Sieler,MIA,DI,118,66917,7,1,2,0,0,17,0,0,76.2,34.6,65.9,78.3,55.6,0,6,10.0,1,1,0.0,1,118,19,70,5,24,7,8,0,7,Dolphins,2019,8991.6,
1970,Jonathan Harris,DEN,DI,79,94361,5,4,0,0,0,10,0,0,54.6,16.8,51.8,62.4,41.6,0,0,10.0,1,1,0.0,0,78,0,39,3,36,3,5,0,0,Broncos,2019,4313.400000000001,
1971,Deyon Sizer,DEN,DI,5,94382,1,0,0,0,0,10,0,0,70.4,68.9,59.7,66.4,68.1,0,0,0.0,0,0,0.0,0,5,0,1,0,4,0,1,0,0,Broncos,2019,352.0,
1972,Domata Peko Sr.,ARZ,DI,177,3068,6,3,0,0,0,1,0,0,46.7,83.8,56.8,44.1,56.4,0,2,14.3,2,0,79.2,0,175,57,117,0,1,6,9,0,2,Cardinals,2020,8265.9,53.54898823529412
1973,Calais Campbell,BLT,DI,410,4364,12,5,5,0,0,3,0,0,71.9,52.3,70.4,64.0,40.8,3,17,20.0,6,2,39.6,3,403,34,202,45,122,23,19,2,23,Ravens,2020,29479.000000000004,69.06678321678321
1974,Steve McLendon,TB,DI,443,5232,15,8,0,0,0,30,0,0,65.5,54.6,62.5,68.6,61.8,0,8,6.1,2,2,0.0,0,443,157,205,1,80,19,23,2,8,Buccaneers,2020,29016.5,76.59406084017382
1975,Ndamukong Suh,TB,DI,788,5527,16,7,1,1,1,30,0,0,61.8,25.6,65.1,67.0,43.7,13,31,14.3,6,8,118.8,6,777,15,424,53,285,25,29,4,50,Buccaneers,2020,48698.399999999994,72.99886091127098
1976,Tyson Alualu,PIT,DI,448,5535,15,14,5,0,1,25,0,0,89.6,70.5,80.5,82.0,60.5,3,8,5.3,2,1,0.0,2,442,196,208,5,33,17,22,4,13,Steelers,2020,40140.799999999996,50.59539767649687
1977,Linval Joseph,LAC,DI,726,5571,16,16,0,0,0,27,0,0,68.7,79.6,67.9,64.0,30.1,2,24,12.5,9,1,0.0,0,725,225,496,2,2,29,47,3,26,Chargers,2020,49876.200000000004,51.41829694323144
1978,Corey Peters,ARZ,DI,379,5607,9,3,0,1,0,1,0,0,61.4,51.8,64.7,62.6,45.2,2,10,14.3,2,2,104.2,2,379,162,195,1,21,7,9,1,14,Cardinals,2020,23270.6,55.95294447560292
1979,Geno Atkins,CIN,DI,119,5643,8,0,0,0,0,7,0,0,54.0,33.8,61.4,44.7,66.8,0,3,0.0,0,1,0.0,0,119,37,61,0,21,0,1,0,3,Bengals,2020,6426.0,75.51854254101487
1980,Corey Liuget,HST,DI,88,6170,6,1,0,0,0,13,0,0,58.4,80.0,65.8,53.3,70.7,1,3,0.0,0,0,0.0,1,88,7,76,0,5,2,2,1,5,Texans,2020,5139.2,
1981,Cameron Heyward,PIT,DI,807,6183,15,14,1,0,0,25,0,0,89.1,78.4,79.3,82.3,51.4,14,43,10.3,6,2,39.6,5,787,29,424,107,227,31,38,5,62,Steelers,2020,71903.7,
1982,Jurrell Casey,DEN,DI,156,6229,3,3,3,0,0,10,0,0,74.4,82.1,67.6,70.1,58.4,2,3,7.1,1,0,0.0,0,154,4,71,9,70,6,10,0,5,Broncos,2020,11606.400000000001,
1983,Allen Bailey,ATL,DI,424,6238,16,1,0,0,0,2,0,0,50.9,87.4,60.3,41.1,28.1,3,11,27.8,5,0,39.6,2,424,26,175,139,84,12,12,1,16,Falcons,2020,21581.6,
1984,Lawrence Guy Sr.,NE,DI,503,6385,14,14,0,0,0,19,1,0,68.2,87.4,58.8,67.1,55.4,4,10,9.1,5,0,0.0,2,502,26,276,60,140,28,36,2,16,Patriots,2020,34304.6,
1985,Dontari Poe,DAL,DI,267,7017,7,4,0,0,0,9,0,0,55.9,84.9,48.6,60.4,32.3,0,1,12.5,1,0,0.0,0,266,75,175,0,16,1,3,0,1,Cowboys,2020,14925.3,
1986,Fletcher Cox,PHI,DI,747,7018,15,15,1,0,2,24,0,0,74.1,79.9,70.9,70.9,63.6,4,31,7.3,3,1,0.0,8,744,49,458,10,227,23,23,4,43,Eagles,2020,55352.7,
1987,Michael Brockers,LA,DI,625,7020,15,14,0,0,0,26,0,0,64.4,87.6,62.7,60.9,80.4,4,19,0.0,0,0,0.0,5,625,12,283,89,241,29,34,0,28,Rams,2020,40250.0,
1988,Derek Wolfe,BLT,DI,621,7040,14,10,2,0,0,3,1,0,70.8,87.6,47.6,85.3,74.2,2,7,4.2,2,1,0.0,2,618,94,344,48,132,28,36,5,11,Ravens,2020,43966.799999999996,
1989,Tyrone Crawford,DAL,DI,445,7083,16,7,0,0,0,9,0,0,52.6,71.7,68.8,35.9,76.8,2,20,0.0,0,1,0.0,2,443,38,276,45,84,8,10,0,24,Cowboys,2020,23407.0,
1990,Akiem Hicks,CHI,DI,795,7090,15,9,1,2,0,6,1,0,66.0,5.4,72.7,64.0,42.9,16,30,12.5,6,10,0.0,4,792,42,521,6,223,29,33,4,50,Bears,2020,52470.0,
1991,Mike Daniels,CIN,DI,356,7132,11,7,0,0,0,7,0,0,52.0,85.2,62.9,44.7,62.7,1,4,5.3,1,0,0.0,0,354,48,292,0,14,6,11,1,5,Bengals,2020,18512.0,
1992,Billy Winn,GB,DI,41,7190,6,1,2,0,0,12,0,0,68.9,77.6,75.4,62.5,71.9,0,1,0.0,0,0,0.0,0,41,1,40,0,0,4,5,0,1,Packers,2020,2824.9,
1993,Damon Harrison Sr.,GB,DI,150,7355,7,3,0,1,1,12,0,0,66.9,40.9,47.8,79.0,54.5,0,0,9.1,1,1,0.0,0,150,122,27,0,1,6,7,0,0,Packers,2020,10035.0,
1994,Malik Jackson,PHI,DI,537,7647,15,7,1,0,0,24,1,0,64.7,0.0,72.1,63.7,48.0,11,19,12.9,4,8,39.6,3,537,16,379,23,119,19,20,5,33,Eagles,2020,34743.9,
1995,Sheldon Richardson,CLV,DI,799,7794,16,15,3,1,1,8,0,0,71.1,79.2,65.4,67.8,51.2,3,34,7.8,5,1,0.0,6,794,28,539,10,217,31,44,3,43,Browns,2020,56808.899999999994,
1996,Datone Jones,LV,DI,27,7807,1,0,0,0,0,23,0,0,60.8,75.9,50.1,72.3,68.7,0,2,0.0,0,0,0.0,0,27,6,19,0,2,1,2,0,2,Raiders,2020,1641.6,
1997,Sylvester Williams,DEN,DI,173,7809,8,5,2,0,0,10,0,0,49.5,83.3,58.0,47.0,26.3,0,0,25.0,3,0,0.0,0,173,69,101,0,3,2,4,0,0,Broncos,2020,8563.5,
1998,Kawann Short,CAR,DI,123,7825,3,1,0,0,0,5,0,0,45.4,37.7,50.6,50.7,71.9,1,1,0.0,0,1,0.0,0,123,11,90,11,11,2,3,0,2,Panthers,2020,5584.2,
1999,Johnathan Hankins,LV,DI,665,7830,16,12,0,0,0,23,1,0,61.6,18.9,62.5,68.8,29.1,3,10,16.7,10,7,0.0,1,664,238,419,1,6,33,38,0,14,Raiders,2020,40964.0,
2000,Margus Hunt,CIN,DI,387,7834,13,4,4,0,0,7,1,0,55.5,69.8,56.6,53.2,53.4,3,5,20.0,2,1,0.0,1,385,15,194,89,87,3,4,1,9,Bengals,2020,21478.5,
2001,John Jenkins,CHI,DI,223,7863,11,6,1,0,0,6,0,0,72.6,83.3,62.3,69.8,66.0,1,4,4.2,1,0,0.0,0,223,162,56,0,5,15,17,0,5,Bears,2020,16189.8,
2002,Brandon Williams,BLT,DI,354,7875,13,10,2,1,0,3,0,0,67.2,67.7,63.2,66.0,56.6,1,5,8.1,3,1,0.0,0,354,183,170,1,0,19,24,3,6,Ravens,2020,23788.8,
2003,Akeem Spence,NE,DI,103,7882,6,4,0,0,0,19,0,0,50.1,27.5,61.4,49.4,73.7,0,2,0.0,0,1,0.0,0,103,17,70,1,15,2,5,0,2,Patriots,2020,5160.3,
2004,William Gholston,TB,DI,606,7908,16,7,2,1,0,30,1,0,64.2,62.9,82.4,47.6,31.0,17,27,12.2,5,2,95.8,3,606,36,316,49,205,19,29,4,47,Buccaneers,2020,38905.200000000004,
2005,Stacy McGee,ARZ,DI,38,7987,2,0,0,0,0,1,0,0,57.0,77.5,53.4,58.9,,0,0,,0,0,0.0,0,38,8,30,0,0,0,0,0,0,Cardinals,2020,2166.0,
2006,Nick Williams,DET,DI,537,8006,14,7,2,0,0,11,0,0,62.7,74.1,60.6,60.1,51.5,2,10,8.0,2,1,0.0,1,537,104,325,7,101,11,16,1,13,Lions,2020,33669.9,
2007,Damion Square,LAC,DI,253,8042,16,9,0,0,0,27,0,0,64.5,84.4,53.8,65.0,56.8,1,3,9.5,2,0,0.0,1,252,44,203,0,5,9,10,0,5,Chargers,2020,16318.5,
2008,Abry Jones,JAX,DI,159,8177,5,1,0,0,0,15,0,0,65.9,83.1,54.8,68.7,50.9,0,0,12.5,1,0,0.0,0,159,1,120,31,7,5,6,0,0,Jaguars,2020,10478.1,
2009,Mike Purcell,DEN,DI,218,8530,6,3,0,0,0,10,0,0,60.2,83.9,51.0,65.0,39.5,1,1,11.8,2,0,0.0,1,218,81,133,0,4,9,12,1,3,Broncos,2020,13123.6,
2010,Aaron Donald,LA,DI,866,8648,16,11,1,1,3,26,1,0,94.5,61.8,93.6,90.4,57.9,14,69,11.4,4,3,0.0,15,860,14,360,117,369,29,20,6,98,Rams,2020,81837.0,
2011,Stephon Tuitt,PIT,DI,779,8681,15,9,3,0,2,25,0,0,75.7,88.9,80.1,58.1,48.6,14,45,14.0,6,0,0.0,12,777,12,502,30,233,33,28,3,71,Steelers,2020,58970.3,
