,player,team_name,position,snap_counts_defense,player_id,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_fs,snap_counts_box,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,Team,Year,weighted_grade,weighted_average_grade
2217,Caden Sterns,DEN,S,2,76725,1,0,0,0,10,0,60.0,62.5,62.6,,0,0,,0,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,Broncos,2023,125.0,
2218,Anthony Johnson Jr.,GB,S,334,76736,13,4,0,0,12,0,53.9,47.9,27.9,29.7,1,0,27.3,9,1,1,57.7,5,237,54,236,40,3,20,0,7,0,60,Packers,2023,15998.6,
2219,Trevor Denbow,IND,S,7,77165,3,0,0,0,14,0,,50.4,86.5,,0,0,,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,Colts,2023,352.8,
2220,Delarrin Turner-Yell,DEN,S,212,77836,10,7,0,0,10,0,48.3,40.9,83.3,46.0,0,0,20.0,7,1,0,158.3,5,147,44,105,15,3,21,0,6,1,115,Broncos,2023,8670.8,
2221,JT Woods,LAC,S,61,77837,3,0,0,0,27,0,54.9,54.8,78.5,44.5,0,0,28.6,2,0,0,104.2,1,44,10,48,7,0,5,0,1,0,9,Chargers,2023,3342.7999999999997,
2222,Jarrick Bernard-Converse,NYJ,S,4,77841,2,0,0,0,22,0,,60.1,66.9,,0,0,,0,0,0,0.0,0,4,0,0,0,0,0,0,0,0,0,Jets,2023,240.4,
2223,Jason Taylor II,LA,S,44,77842,4,1,0,0,26,0,41.5,36.1,85.5,56.1,0,0,16.7,1,0,0,109.7,2,35,3,35,4,1,4,0,3,0,44,Rams,2023,1588.4,
2224,Tre'von Moehrig,LV,S,1105,77847,17,12,2,0,23,0,68.0,70.2,68.1,71.5,3,0,10.1,9,4,2,97.7,29,600,326,656,149,20,68,0,41,4,341,Raiders,2023,77571.0,
2225,Chris Smith II,LV,S,22,83220,1,0,0,0,23,0,63.2,64.9,76.9,,0,0,,0,0,0,0.0,0,18,2,10,2,0,0,0,0,0,0,Raiders,2023,1427.8000000000002,
2226,Quan Martin,WAS,S,365,83236,12,9,0,0,32,0,58.8,65.4,82.6,51.5,2,0,15.9,7,3,0,105.9,22,77,78,233,191,15,28,1,26,2,285,Commanders,2023,23871.000000000004,
2227,Kerby Joseph,DET,S,1043,83239,18,10,1,0,11,0,50.9,56.5,46.4,54.5,4,0,15.0,16,6,3,57.1,34,525,264,669,238,10,81,1,60,0,512,Lions,2023,58929.5,
2228,Sydney Brown,PHI,S,334,83241,13,11,1,0,24,0,64.9,62.0,28.4,64.2,1,1,11.4,5,1,1,113.7,21,137,54,221,141,11,28,1,24,2,211,Eagles,2023,20708.0,
2229,Kaevon Merriweather,TB,S,164,83257,9,7,0,0,30,0,67.1,55.4,79.1,39.4,0,0,22.2,4,1,0,56.3,2,91,48,83,15,0,7,0,4,0,6,Buccaneers,2023,9085.6,
2230,Percy Butler,WAS,S,835,83271,15,18,0,1,32,0,58.0,62.7,90.1,48.0,0,0,20.5,16,6,0,131.2,14,543,155,525,129,12,44,2,25,5,257,Commanders,2023,52354.5,
2231,Benny Sapp III,GB,S,3,83304,2,0,0,0,12,0,60.3,60.4,65.4,,0,0,,0,0,0,0.0,0,3,0,3,0,0,0,0,0,0,0,Packers,2023,181.2,
2232,Jordan Howden,NO,S,569,83305,15,12,0,1,20,0,65.2,67.0,87.3,58.6,0,0,12.0,6,5,1,109.8,14,341,97,373,68,13,32,0,20,1,157,Saints,2023,38123.0,
2233,Israel Mukuamu,DAL,S,77,83377,10,0,0,0,9,1,73.3,76.3,77.3,78.8,0,0,0.0,0,1,1,62.5,1,33,5,47,5,1,4,0,2,0,9,Cowboys,2023,5875.099999999999,
2234,Jevon Holland,MIA,S,707,83873,12,14,0,3,17,1,89.9,90.4,86.6,84.0,1,1,7.8,6,3,0,108.9,22,362,211,434,121,12,57,3,32,3,240,Dolphins,2023,63912.8,
2235,Talanoa Hufanga,SF,S,577,83903,10,10,0,0,28,0,66.3,70.5,50.6,79.1,3,0,8.6,5,0,2,72.9,13,343,141,384,69,15,43,1,16,1,96,49ers,2023,40678.5,
2236,Kyle Dugger,NE,S,1116,90621,17,24,0,1,19,0,50.0,61.7,86.0,77.4,2,0,9.6,11,5,2,88.5,45,371,478,616,168,27,79,6,63,2,446,Patriots,2023,68857.2,
2237,Nick Cross,IND,S,292,97514,14,12,0,0,14,0,63.2,71.8,84.5,66.7,1,0,11.4,4,0,0,53.9,3,210,39,166,37,5,19,2,7,1,27,Colts,2023,20965.6,
2238,Dax Hill,CIN,S,1089,97519,17,20,1,0,7,0,43.0,50.9,29.7,76.6,2,0,8.3,9,6,4,114.8,32,605,230,649,187,24,79,5,45,4,457,Bengals,2023,55430.1,
2239,Ronnie Hickman Jr.,CLV,S,322,97702,11,4,0,0,8,0,70.2,70.6,83.7,71.5,1,1,11.1,3,2,1,61.7,5,272,20,232,27,7,20,0,10,2,43,Browns,2023,22733.199999999997,
2240,Jay Ward,MIN,S,35,98833,6,1,1,0,18,1,74.7,67.8,0.0,78.0,0,0,0.0,0,0,1,158.3,2,6,8,22,17,1,2,0,2,1,26,Vikings,2023,2373.0,
2241,Jammie Robinson,CAR,S,64,98836,5,2,0,0,5,0,62.0,64.8,75.6,58.2,0,0,16.7,2,0,0,109.2,5,2,24,39,38,3,8,0,5,0,51,Panthers,2023,4147.2,
2242,Jordan Battle,CIN,S,524,98857,17,15,0,0,7,0,76.4,82.5,82.0,76.7,1,0,8.1,6,2,0,83.1,12,250,201,283,44,23,53,3,18,1,130,Bengals,2023,43230.0,
2243,DeMarcco Hellams,ATL,S,370,98863,11,6,0,0,2,0,61.3,65.2,34.6,72.7,0,0,9.1,3,0,2,70.1,8,255,68,249,27,10,24,1,12,0,36,Falcons,2023,24124.0,
2244,Lewis Cine,MIN,S,8,98879,1,0,0,0,18,0,60.0,66.3,66.0,73.3,0,0,0.0,0,0,0,0.0,0,1,7,1,0,1,1,0,0,0,0,Vikings,2023,530.4,
2245,AJ Finley,LAC,S,27,98887,5,0,0,0,27,0,62.6,64.3,75.1,,0,0,,0,0,0,0.0,0,18,5,20,3,0,0,0,0,0,0,Chargers,2023,1736.1,
2246,Brandon Hill,HST,S,1,99742,1,0,0,0,13,0,60.0,60.0,62.6,,0,0,,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,Texans,2023,60.0,
2247,JL Skinner,DEN,S,1,101311,1,0,0,0,10,0,,59.1,65.0,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2023,59.1,
2248,Jerrick Reed II,SEA,S,29,101322,3,0,0,0,29,0,53.7,54.8,73.3,46.3,0,0,33.3,1,0,0,95.8,1,19,8,19,2,1,2,0,1,0,7,Seahawks,2023,1589.1999999999998,
2249,Dane Belton,NYG,S,295,101398,17,6,0,0,21,1,59.0,51.7,80.2,36.9,2,0,22.9,8,0,0,88.5,13,117,119,165,33,4,21,1,15,1,141,Giants,2023,15251.5,
2250,Jaquan Brisker,CHI,S,896,101665,15,26,0,2,6,1,62.4,66.7,41.1,78.3,1,0,8.6,10,5,3,95.2,31,316,392,572,113,34,80,3,47,3,290,Bears,2023,59763.200000000004,
2251,Kyle Hamilton,BLT,S,1065,102684,17,14,0,1,3,0,90.1,86.4,63.5,66.0,4,1,12.1,12,5,4,57.6,45,301,236,684,465,40,73,8,73,2,313,Ravens,2023,92016.0,
2252,Mekhi Garner,PHI,S,27,102900,2,0,0,0,24,0,55.4,51.1,72.4,,0,0,,0,0,0,0.0,0,17,8,17,2,0,0,0,0,0,0,Eagles,2023,1379.7,
2253,Rodney Thomas II,IND,S,962,108389,17,4,0,0,14,0,60.1,58.2,92.4,40.1,2,0,23.3,10,2,0,97.9,12,799,80,549,80,0,29,0,20,2,254,Colts,2023,55988.4,
2254,D'Anthony Bell,CLV,S,256,111578,13,2,0,1,8,0,69.8,76.3,81.0,77.7,2,0,6.9,2,3,0,39.8,11,103,74,159,61,8,25,4,16,0,77,Browns,2023,19532.8,
2255,Ji'Ayir Brown,SF,S,546,129767,12,10,0,0,28,0,71.5,73.4,85.9,72.8,3,0,10.3,6,2,0,87.9,16,389,78,371,65,9,42,0,23,2,212,49ers,2023,40076.4,
2256,Anthony Kendall,TEN,S,3,169860,2,0,0,0,31,0,60.5,61.3,65.3,,0,0,,0,0,0,0.0,0,1,1,2,0,0,0,0,0,0,0,Titans,2023,183.89999999999998,
2257,Kareem Jackson,BUF,S,33,5545,2,1,0,0,4,0,65.9,67.6,90.6,80.0,0,0,0.0,0,0,0,56.3,1,25,5,29,1,0,2,0,2,0,4,Bills,2024,2230.7999999999997,55.94767747589833
2258,Rodney McLeod,CLV,S,565,7271,17,6,0,0,8,1,47.2,50.9,82.7,56.0,0,0,15.0,6,6,0,103.6,18,176,229,304,133,10,28,2,30,3,131,Browns,2024,28758.5,71.61240963855423
2259,Tashaun Gipson Sr.,SF,S,57,7288,5,1,0,0,28,0,60.3,63.1,0.0,84.5,0,0,0.0,0,1,1,39.6,0,33,11,32,9,2,6,0,1,0,0,49ers,2024,3596.7000000000003,68.05349143610013
2260,Harrison Smith,MIN,S,1062,7641,17,18,0,0,18,1,65.3,67.7,53.1,70.7,3,0,10.5,10,5,2,89.7,37,562,269,636,87,22,67,2,53,3,434,Vikings,2024,71897.40000000001,60.23165784832451
2261,Tyrann Mathieu,NO,S,1015,7850,17,8,0,2,20,1,57.8,60.5,87.7,46.9,3,0,19.5,15,2,1,72.6,16,681,263,617,55,9,54,1,23,0,359,Saints,2024,61407.5,72.4056886227545
2262,Jordan Poyer,MIA,S,964,8000,16,31,0,0,17,0,61.4,62.5,23.3,73.3,0,0,9.0,10,3,3,130.1,24,555,290,600,79,16,70,0,33,3,294,Dolphins,2024,60250.0,61.676080691642646
2263,Tony Jefferson,LAC,S,261,8361,7,6,0,1,27,1,69.7,89.0,79.3,75.6,0,0,9.1,3,0,1,118.8,8,173,60,147,26,10,24,3,8,1,24,Chargers,2024,23229.0,66.97221730144672
2264,Jimmie Ward,HST,S,461,8665,10,17,0,0,13,0,75.3,77.1,83.2,83.3,2,1,5.5,3,1,1,99.9,29,144,119,295,185,12,35,5,41,3,343,Texans,2024,35543.1,67.04339314845024
2265,Bobby McCain,MIN,S,40,9578,2,2,0,0,18,0,46.1,47.6,78.0,80.6,0,0,0.0,0,0,0,116.7,1,21,5,28,9,0,2,0,1,0,12,Vikings,2024,1904.0,
2266,Quandre Diggs,TEN,S,419,9633,8,4,0,0,31,0,70.6,73.2,90.3,87.2,0,0,4.7,2,0,0,138.1,11,312,75,237,23,13,37,0,14,2,107,Titans,2024,30670.800000000003,
2267,Vonn Bell,CIN,S,705,10695,17,18,0,1,7,1,62.1,62.1,84.4,57.4,1,0,12.5,7,2,0,113.8,20,220,335,412,89,11,31,1,26,2,237,Bengals,2024,43780.5,
2268,Kevin Byard,CHI,S,1055,10698,17,32,1,1,6,2,60.5,72.0,83.2,89.6,1,0,7.0,10,5,2,91.5,33,564,365,578,102,27,100,3,46,1,347,Bears,2024,75960.0,
2269,Daryl Worley,TEN,S,460,10711,8,8,0,1,31,0,59.1,54.3,50.1,50.6,1,0,18.6,11,1,1,118.2,16,281,113,232,42,11,40,0,19,2,175,Titans,2024,24978.0,
2270,Justin Simmons,ATL,S,1017,10732,16,10,0,0,2,0,60.8,59.9,94.2,44.5,2,0,19.8,16,4,0,105.1,22,689,227,613,88,17,55,2,34,5,278,Falcons,2024,60918.299999999996,
2271,Eric Murray,HST,S,961,10740,19,11,2,0,13,0,64.9,63.8,26.2,51.7,2,1,14.0,13,8,5,99.9,40,337,352,584,221,23,69,1,60,4,489,Texans,2024,61311.799999999996,
2272,Miles Killebrew,PIT,S,17,10745,7,1,0,0,25,0,60.0,75.5,73.2,72.8,0,0,0.0,0,0,0,0.0,0,1,1,1,0,0,1,0,0,0,0,Steelers,2024,1283.5,
2273,Deon Bush,KC,S,10,10758,1,1,0,0,16,0,67.3,69.5,70.2,77.8,0,0,0.0,0,0,0,100.0,1,1,4,7,5,0,1,0,1,0,8,Chiefs,2024,695.0,
2274,Jalen Mills,NYJ,S,457,10867,9,18,1,1,22,0,61.6,63.4,42.7,46.4,1,0,18.9,10,2,2,69.3,11,189,181,250,65,9,25,1,21,1,139,Jets,2024,28973.8,
2275,Jamal Adams,DET,S,40,11761,5,2,0,0,11,0,35.5,43.0,76.2,36.6,0,0,25.0,2,0,0,115.6,4,5,9,11,17,1,4,0,4,0,47,Lions,2024,1720.0,
2276,Malik Hooker,DAL,S,1062,11770,17,17,0,0,9,0,57.8,65.3,88.0,64.3,2,0,10.3,9,3,0,92.6,19,691,253,628,92,18,61,2,30,3,232,Cowboys,2024,69348.59999999999,
2277,Jabrill Peppers,NE,S,372,11780,6,11,0,1,19,0,81.7,83.1,83.4,76.7,1,0,7.3,3,1,0,39.2,7,138,146,208,49,9,27,2,10,0,44,Patriots,2024,30913.199999999997,
2278,Budda Baker,ARZ,S,1064,11791,17,39,0,1,1,0,74.7,77.8,88.4,62.0,0,0,14.8,28,4,1,129.2,42,454,421,604,165,55,122,10,52,4,461,Cardinals,2024,82779.2,
2279,Marcus Maye,LAC,S,405,11794,12,9,0,0,27,0,69.2,72.9,83.2,57.1,1,0,15.2,7,1,0,61.2,8,239,102,241,37,9,30,2,16,1,87,Chargers,2024,29524.500000000004,
2280,Marcus Williams,BLT,S,601,11797,11,3,1,0,3,1,37.3,42.9,56.4,82.5,0,0,6.1,2,1,2,158.3,14,413,122,432,46,4,28,1,17,3,247,Ravens,2024,25782.899999999998,
2281,John Johnson III,LA,S,63,11847,3,3,0,0,26,0,90.4,91.9,80.9,62.5,1,0,11.1,1,1,0,38.9,4,33,20,42,10,1,5,0,6,0,30,Rams,2024,5789.700000000001,
2282,Eddie Jackson,LAC,S,390,11867,12,5,0,0,27,0,50.1,52.0,32.9,61.5,0,0,17.1,6,1,1,144.9,16,252,98,288,29,4,24,1,23,3,250,Chargers,2024,20280.0,
2283,Rayshawn Jenkins,SEA,S,550,11868,13,9,1,0,29,1,58.0,52.5,82.0,44.4,0,0,19.3,11,0,1,115.5,28,179,235,313,106,17,37,0,32,1,295,Seahawks,2024,28875.0,
2284,Damontae Kazee,PIT,S,313,11904,16,4,0,0,25,0,56.4,60.8,82.5,82.4,1,0,5.6,2,1,0,109.7,9,276,24,212,13,6,30,0,12,1,162,Steelers,2024,19030.399999999998,
2285,Chuck Clark,NYJ,S,709,11941,12,19,1,1,22,1,45.1,50.8,4.5,63.9,0,0,11.1,8,1,4,115.2,12,347,272,389,65,10,45,0,20,4,113,Jets,2024,36017.2,
2286,Xavier Woods,CAR,S,1216,11946,17,28,0,0,5,0,55.4,57.0,69.1,72.3,3,0,10.8,14,1,4,93.8,32,658,379,636,147,21,88,2,47,5,295,Panthers,2024,69312.0,
2287,Brenden Schooler,NE,S,51,28253,8,2,0,0,19,0,57.2,67.2,78.7,79.5,0,0,0.0,0,0,0,39.6,0,26,8,33,4,2,0,0,2,0,0,Patriots,2024,3427.2000000000003,
2288,DeShon Elliott,PIT,S,895,28854,16,27,1,2,25,3,63.3,71.1,65.1,90.6,1,0,1.7,2,5,2,97.2,48,193,355,515,267,33,88,5,68,3,453,Steelers,2024,63634.49999999999,
2289,George Odum,SF,S,139,31342,7,2,0,0,28,0,66.7,70.5,79.5,57.0,0,0,14.3,2,4,0,129.5,3,82,34,96,13,2,10,0,7,1,120,49ers,2024,9799.5,
2290,Darnell Savage,JAX,S,764,34247,13,3,0,0,15,0,40.7,46.2,83.6,61.1,1,0,15.1,8,3,1,117.6,24,349,234,452,163,12,42,2,37,4,326,Jaguars,2024,35296.8,
2291,Zayne Anderson,GB,S,122,34622,6,2,0,0,12,0,75.6,80.8,80.7,65.6,1,0,16.7,1,1,0,0.0,0,73,24,75,18,1,3,0,1,0,0,Packers,2024,9857.6,
2292,Johnathan Abram,NO,S,114,34646,3,3,0,0,20,0,45.1,35.1,0.0,28.9,1,0,31.6,6,0,1,76.3,3,38,53,61,15,3,10,0,5,1,29,Saints,2024,4001.4,
2293,Camryn Bynum,MIN,S,1056,38408,18,24,0,0,18,2,58.6,61.6,91.0,72.5,3,0,10.7,11,5,0,94.2,29,742,128,724,139,14,68,2,45,4,395,Vikings,2024,65049.6,
2294,Alohi Gilman,LAC,S,731,41662,12,13,0,1,27,0,64.5,64.3,33.2,60.3,1,0,15.5,11,4,3,72.0,13,551,135,478,35,10,47,1,24,1,163,Chargers,2024,47003.299999999996,
2295,K'Von Wallace,SEA,S,127,42467,9,0,0,1,29,0,41.8,38.1,79.4,33.9,0,0,23.1,3,0,0,158.3,4,74,31,54,16,2,10,0,5,2,85,Seahawks,2024,4838.7,
2296,Antoine Winfield Jr.,TB,S,601,42475,10,19,0,0,30,1,50.8,57.8,0.0,74.5,0,0,9.9,7,1,3,125.1,13,362,153,346,53,13,45,0,19,2,141,Buccaneers,2024,34737.799999999996,
2297,Daniel Thomas,JAX,S,35,42544,7,2,0,0,15,0,60.7,54.3,0.0,44.7,0,0,25.0,1,0,1,0.0,0,27,1,28,2,0,1,0,0,0,0,Jaguars,2024,1900.5,
2298,Brandon Jones,DEN,S,1042,43049,17,21,0,1,10,1,89.8,84.8,42.4,75.5,3,0,10.9,14,6,3,63.7,33,571,297,671,122,28,94,2,50,1,299,Broncos,2024,88361.59999999999,
2299,Jeremy Chinn,WAS,S,1207,43179,20,33,0,0,32,2,64.5,65.2,71.5,77.1,2,0,8.3,12,3,3,109.6,47,369,470,651,222,38,99,5,58,4,477,Commanders,2024,78696.40000000001,
2300,Richie Grant,ATL,S,165,43196,11,2,0,0,2,0,42.5,37.7,0.0,38.5,0,0,25.0,4,1,1,115.1,11,83,33,120,44,3,10,2,15,1,107,Falcons,2024,6220.500000000001,
2301,Damar Hamlin,BUF,S,1042,43291,17,18,2,0,4,1,41.5,52.7,88.8,76.1,2,0,11.2,13,2,4,100.9,26,585,318,605,107,20,85,3,36,3,294,Bills,2024,54913.4,
2302,Josh Metellus,MIN,S,1030,43395,18,24,0,1,18,0,52.2,65.2,86.2,87.0,2,0,4.2,5,2,1,93.8,60,90,512,616,330,33,89,2,77,1,622,Vikings,2024,67156.0,
2303,Sam Franklin Jr.,CAR,S,3,43580,2,0,0,0,5,0,60.4,62.9,70.7,,0,0,,0,0,0,0.0,0,2,0,2,0,0,0,0,0,0,0,Panthers,2024,188.7,
2304,Jordan Fuller,CAR,S,574,45326,9,15,0,1,5,0,47.0,53.8,85.9,69.6,0,0,10.9,6,1,0,158.3,14,369,139,278,56,8,34,0,15,5,221,Panthers,2024,30881.199999999997,
2305,Nick Scott,CAR,S,324,49012,6,9,0,0,5,0,56.7,52.6,83.5,37.5,0,0,21.2,7,1,0,123.5,11,172,86,174,54,3,17,0,14,1,111,Panthers,2024,17042.4,
2306,Justin Reid,KC,S,1112,49048,18,18,0,0,16,0,77.0,77.7,69.0,80.9,2,0,8.3,9,3,4,107.9,48,328,523,674,177,34,81,6,64,4,546,Chiefs,2024,86402.40000000001,
2307,Jalen Thompson,ARZ,S,941,49116,15,22,0,0,1,2,64.2,68.8,84.9,83.5,0,0,5.8,6,0,1,114.4,31,317,451,542,170,12,76,2,38,2,275,Cardinals,2024,64740.799999999996,
2308,Ryan Neal,TB,S,17,49132,2,2,0,0,30,0,65.4,72.1,73.1,78.9,0,0,0.0,0,0,0,0.0,0,8,7,12,0,0,2,0,0,0,0,Buccaneers,2024,1225.6999999999998,
2309,Jessie Bates III,ATL,S,1095,49162,17,24,0,4,2,1,81.4,80.2,62.9,61.2,4,1,13.4,15,6,1,71.8,28,643,322,671,114,27,73,1,40,3,249,Falcons,2024,87819.0,
2310,Elijah Campbell,MIA,S,77,49190,12,2,0,0,17,0,50.6,39.8,0.0,34.2,0,0,27.3,3,0,1,56.3,2,50,16,52,4,1,6,1,4,0,4,Dolphins,2024,3064.6,
2311,Jordan Whitehead,TB,S,731,49196,12,17,0,0,30,0,53.5,58.0,84.4,66.4,0,0,11.9,10,3,0,130.8,21,290,295,456,104,17,57,2,29,2,316,Buccaneers,2024,42398.0,
2312,Ronnie Harrison,IND,S,3,49206,3,0,0,0,14,0,,31.6,68.2,22.3,0,0,100.0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,Colts,2024,94.80000000000001,
2313,Andrew Wingard,JAX,S,216,49268,6,3,0,0,15,0,77.6,78.6,79.9,83.9,0,0,6.3,1,2,0,39.6,2,194,15,129,5,0,12,0,7,0,13,Jaguars,2024,16977.6,
2314,C.J. Gardner-Johnson,PHI,S,1118,49371,19,15,0,1,24,0,83.1,75.4,49.6,48.6,6,1,15.4,12,6,2,86.8,29,758,240,729,110,19,51,3,43,8,294,Eagles,2024,84297.20000000001,
2315,Cam Lewis,BUF,S,635,49395,20,16,0,1,4,0,67.7,65.1,84.9,37.7,1,0,19.0,16,3,1,94.6,52,127,202,422,261,26,52,2,65,1,455,Bills,2024,41338.5,
2316,M.J. Stewart,HST,S,99,49397,10,0,0,0,13,0,60.7,68.1,82.1,82.7,0,0,0.0,0,0,0,39.6,0,50,25,59,19,2,7,2,2,0,0,Texans,2024,6741.9,
2317,Donovan Wilson,DAL,S,1008,49408,17,22,0,2,9,1,56.6,62.2,48.0,56.0,1,0,15.2,14,3,2,141.6,31,431,386,549,96,28,56,2,36,6,405,Cowboys,2024,62697.600000000006,
2318,Julian Blackmon,IND,S,1084,49434,16,14,0,0,14,1,73.5,69.3,88.7,60.3,3,0,15.2,15,1,0,91.5,15,851,170,613,48,12,70,1,23,2,252,Colts,2024,75121.2,
2319,Ashtyn Davis,NYJ,S,260,49560,13,6,0,0,22,0,67.8,71.1,80.0,70.7,2,0,9.4,3,0,1,73.7,17,106,92,153,54,8,23,4,22,1,158,Jets,2024,18486.0,
2320,Isaiah Oliver,NYJ,S,576,50393,17,7,1,0,22,0,61.8,65.1,84.2,73.0,0,0,8.3,5,2,2,123.0,34,60,130,345,357,16,48,1,43,2,421,Jets,2024,37497.6,
2321,Jeremy Reaves,WAS,S,5,50406,2,0,0,0,32,0,54.1,48.4,65.0,26.1,0,0,100.0,1,0,0,118.8,1,1,3,1,0,0,0,0,1,0,16,Commanders,2024,242.0,
2322,Juan Thornhill,CLV,S,401,50426,11,9,0,0,8,0,64.5,65.5,81.3,45.0,0,0,22.6,14,3,0,137.2,13,305,60,249,30,7,39,1,19,2,196,Browns,2024,26265.5,
2323,Julian Love,SEA,S,1079,51081,17,21,0,2,29,1,76.1,81.2,90.0,84.6,3,0,8.5,10,7,0,89.3,35,699,222,658,122,29,87,3,55,5,351,Seahawks,2024,87614.8,
2324,Taylor Rapp,BUF,S,840,51172,16,17,0,1,4,0,43.2,57.7,87.3,90.6,3,0,3.6,3,3,1,90.5,14,458,298,510,69,15,64,3,22,2,236,Bills,2024,48468.0,
2325,P.J. Locke,DEN,S,1076,51189,16,12,0,1,10,0,50.7,51.2,71.3,59.3,0,0,13.6,12,2,1,132.7,28,617,299,686,119,19,64,2,38,4,311,Broncos,2024,55091.200000000004,
2326,Andre Chachere,ARZ,S,3,51194,1,0,0,0,1,0,,60.0,65.7,,0,0,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0,0,Cardinals,2024,180.0,
2327,Minkah Fitzpatrick,PIT,S,1158,51206,18,26,1,0,25,0,64.9,65.2,48.5,78.6,1,0,9.6,11,3,3,134.1,33,792,218,701,104,14,77,1,43,5,402,Steelers,2024,75501.6,
2328,Mike Edwards,TB,S,251,51282,8,5,0,0,30,0,63.3,70.1,82.2,89.1,0,0,0.0,0,1,0,132.9,6,154,58,169,28,3,13,0,9,2,77,Buccaneers,2024,17595.1,
2329,Terrell Edmunds,PIT,S,69,51334,6,0,0,0,25,0,68.4,71.6,78.4,81.2,0,0,0.0,0,1,0,62.1,2,20,21,56,19,2,4,0,5,0,32,Steelers,2024,4940.4,
2330,Will Harris,NO,S,860,51336,13,14,0,1,20,0,61.6,62.5,67.8,60.0,1,0,12.8,11,3,1,87.4,27,352,257,508,113,18,61,3,43,2,280,Saints,2024,53750.0,
2331,Derwin James Jr.,LAC,S,1059,51368,17,20,0,0,27,2,76.3,80.8,18.0,78.9,1,0,9.2,10,3,5,99.8,48,250,305,595,385,36,79,8,63,2,458,Chargers,2024,85567.2,
2332,Amani Hooker,TEN,S,848,51378,14,12,0,2,31,0,66.3,65.1,84.0,65.2,5,0,11.7,9,2,2,68.4,24,474,240,469,99,17,56,4,37,3,220,Titans,2024,55204.799999999996,
2333,Marcus Epps,LV,S,176,51391,3,4,0,0,23,0,44.0,46.9,79.6,32.2,0,0,25.9,7,0,0,109.3,12,115,35,103,22,7,16,1,13,0,133,Raiders,2024,8254.4,
2334,Roderic Teamer,NO,S,1,51405,1,0,0,0,20,0,,59.9,60.0,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Saints,2024,59.9,
2335,Jaylinn Hawkins,NE,S,613,51423,16,11,0,0,19,0,56.3,60.1,84.9,61.5,0,0,14.3,7,1,0,138.4,13,314,188,337,57,4,31,1,17,2,136,Patriots,2024,36841.3,
2336,J.T. Gray,NO,S,40,51495,7,0,0,1,20,0,43.5,37.6,77.0,28.5,0,0,40.0,2,0,0,104.2,1,29,6,29,2,0,3,0,1,0,9,Saints,2024,1504.0,
2337,Darrick Forrest,WAS,S,74,55087,5,4,0,0,32,0,62.8,66.2,77.3,60.6,0,0,15.4,2,0,0,124.3,3,40,28,42,4,1,7,0,3,1,13,Commanders,2024,4898.8,
2338,Coby Bryant,SEA,S,785,55088,15,6,0,2,29,0,68.0,72.8,89.9,74.9,3,1,10.5,8,3,0,75.9,20,651,78,494,42,15,62,1,25,1,213,Seahawks,2024,57148.0,
2339,Tycen Anderson,CIN,S,1,55351,1,0,0,0,7,0,60.7,70.9,60.0,,0,0,,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,Bengals,2024,70.9,
2340,Elijah Hicks,CHI,S,356,55584,8,13,0,0,6,2,64.0,71.8,87.4,81.7,0,0,5.6,2,1,1,114.6,4,244,69,206,31,1,21,0,8,1,60,Bears,2024,25560.8,
2341,Lonnie Johnson Jr.,CAR,S,12,55615,4,0,0,0,5,0,46.5,50.0,93.1,73.0,0,0,0.0,0,0,0,118.8,1,2,1,7,6,0,1,0,1,0,23,Panthers,2024,600.0,
2342,Russ Yeast,HST,S,21,55629,2,0,0,0,13,0,30.4,28.4,74.7,77.2,0,0,0.0,0,0,0,0.0,0,18,3,14,0,0,1,0,0,0,0,Texans,2024,596.4,
2343,Xavier McKinney,GB,S,1125,55775,18,23,0,0,12,1,90.2,84.7,47.1,86.3,8,0,5.4,5,3,2,57.1,26,613,368,678,97,13,65,1,37,0,320,Packers,2024,95287.5,
2344,Kamren Curl,LA,S,1112,55800,18,17,0,1,26,1,63.7,68.4,90.9,65.0,0,0,14.4,14,6,2,136.0,25,660,321,634,92,14,66,0,37,6,338,Rams,2024,76060.8,
2345,Bryan Cook,KC,S,1056,55940,19,15,0,0,16,0,48.1,56.4,89.4,84.5,2,0,6.5,6,0,0,92.6,28,595,312,690,131,13,72,1,42,2,392,Chiefs,2024,59558.4,
2346,Tony Adams,NYJ,S,764,55953,14,25,0,0,22,0,67.5,66.4,84.3,57.1,1,0,13.5,12,5,4,103.1,21,258,375,435,113,17,52,2,27,1,256,Jets,2024,50729.600000000006,
