player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,qb_rating_against,sacks,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0035656,26.0,31534.0,106.8894754174256,2022,Chiefs,0.18,85.00%,Khalen Saunders,DI,421.0,16.0,20.0,1.0,0.0,0.0,16.0,0.0,0.0,60.2,86.5,55.9,59.6,49.4,4.0,7.0,7.7,4.0,0.0,112.5,4.0,418.0,33.0,384.0,0.0,1.0,20.0,28.0,0.0,15.0,25344.2,MISSING
00-0032762,28.0,10671.0,106.63268223745078,2022,Chiefs,0.18,85.00%,Chris Jones,DI,915.0,17.0,6.0,3.0,1.0,2.0,16.0,1.0,0.0,92.0,55.2,92.2,78.0,58.0,12.0,50.0,11.4,4.0,5.0,79.2,15.0,915.0,1.0,557.0,89.0,268.0,31.0,25.0,5.0,77.0,84180.0,MISSING
00-0036632,23.0,56353.0,63.544827265506626,2022,Chiefs,0.18,85.00%,Joshua Kaindoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032210,29.0,9496.0,52.18873171755699,2022,Chiefs,0.18,85.00%,Frank Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036378,24.0,48415.0,37.72076991734133,2022,Chiefs,0.18,85.00%,Michael Danna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030511,33.0,7875.0,18.98260832473197,2022,Chiefs,0.18,85.00%,Brandon Williams,DI,83.0,5.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,54.1,80.0,57.2,53.2,69.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,10.0,71.0,0.0,2.0,0.0,0.0,0.0,2.0,4490.3,MISSING
00-0036576,25.0,56672.0,16.599238447801756,2022,Chiefs,0.18,85.00%,Phil Hoskins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035890,24.0,40292.0,0.0,2022,Chiefs,0.18,85.00%,Tershawn Wharton,DI,149.0,5.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,55.2,81.9,58.3,51.5,52.7,3.0,1.0,12.5,1.0,0.0,118.8,1.0,147.0,3.0,112.0,4.0,28.0,4.0,3.0,0.0,5.0,8224.800000000001,MISSING
00-0036137,23.0,76843.0,0.0,2022,Chiefs,0.18,85.00%,Azur Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036682,24.0,MISSING,0.0,2022,Chiefs,0.18,85.00%,Malik Herring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035779,25.0,MISSING,0.0,2022,Chiefs,0.18,85.00%,Austin Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035423,26.0,48922.0,0.0,2022,Chiefs,0.18,85.00%,Daniel Wise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036479,23.0,56713.0,353.9375995780788,2022,Colts,-0.136,25.00%,Kwity Paye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032378,28.0,10641.0,223.3133760173562,2022,Colts,-0.136,25.00%,DeForest Buckner,DI,874.0,17.0,17.0,3.0,0.0,2.0,14.0,1.0,0.0,82.3,61.8,77.7,71.4,67.3,13.0,34.0,4.3,3.0,3.0,0.0,9.0,868.0,6.0,593.0,39.0,230.0,47.0,50.0,6.0,56.0,71930.2,MISSING
00-0036480,22.0,MISSING,199.72658478555235,2022,Colts,-0.136,25.00%,Dayo Odeyingbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034969,26.0,26554.0,176.80214336173222,2022,Colts,-0.136,25.00%,Ben Banogu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034359,27.0,48475.0,126.07346854609872,2022,Colts,-0.136,25.00%,Tyquan Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036420,24.0,43069.0,102.36676282221002,2022,Colts,-0.136,25.00%,McTelvin Agim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033123,27.0,10703.0,64.65155381409944,2022,Colts,-0.136,25.00%,Yannick Ngakoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037269,24.0,MISSING,58.54939093308889,2022,Colts,-0.136,25.00%,Eric Johnson,DI,127.0,14.0,2.0,0.0,0.0,0.0,14.0,1.0,0.0,47.4,82.0,48.1,47.8,30.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,126.0,16.0,109.0,0.0,1.0,1.0,1.0,0.0,0.0,6019.8,MISSING
00-0036341,24.0,42993.0,55.31933746765175,2022,Colts,-0.136,25.00%,Khalid Kareem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035278,26.0,50588.0,43.374455613049214,2022,Colts,-0.136,25.00%,Byron Cowart,DI,229.0,17.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,30.4,84.4,51.8,28.7,37.0,0.0,4.0,12.5,2.0,0.0,0.0,0.0,227.0,14.0,197.0,0.0,16.0,7.0,8.0,2.0,4.0,6961.599999999999,MISSING
00-0033952,28.0,11899.0,34.874140616895,2022,Colts,-0.136,25.00%,Grover Stewart,DI,781.0,17.0,15.0,3.0,0.0,0.0,14.0,1.0,0.0,69.0,80.5,57.6,68.9,52.7,3.0,10.0,9.5,7.0,1.0,0.0,4.0,779.0,101.0,668.0,1.0,9.0,38.0,52.0,8.0,17.0,53889.0,MISSING
00-0038044,MISSING,MISSING,0.0,2022,Colts,-0.136,25.00%,Caeveon Patton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037407,MISSING,MISSING,0.0,2022,Colts,-0.136,25.00%,Cullen Wick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037399,MISSING,MISSING,0.0,2022,Colts,-0.136,25.00%,Scott Patchan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033408,28.0,12092.0,0.0,2022,Colts,-0.136,25.00%,Bryan Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035850,24.0,28668.0,0.0,2022,Colts,-0.136,25.00%,Kameron Cline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035857,24.0,87178.0,0.0,2022,Colts,-0.136,25.00%,Chris Williams,DI,45.0,5.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,45.5,77.4,67.7,39.3,69.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,33.0,0.0,11.0,0.0,1.0,0.0,2.0,2047.5,MISSING
00-0036321,23.0,56436.0,704.6462404834151,2022,Commanders,-0.007,50.00%,Chase Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034333,25.0,48698.0,325.4534778890434,2022,Commanders,-0.007,50.00%,Daron Payne,DI,907.0,17.0,18.0,4.0,1.0,0.0,32.0,1.0,0.0,64.1,81.3,72.0,51.2,29.0,10.0,27.0,17.4,12.0,1.0,79.2,12.0,906.0,90.0,530.0,14.0,272.0,44.0,39.0,7.0,49.0,58138.7,MISSING
00-0035647,25.0,27271.0,262.1767355188486,2022,Commanders,-0.007,50.00%,Montez Sweat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038099,24.0,MISSING,246.5765719063261,2022,Commanders,-0.007,50.00%,Phidarian Mathis,DI,3.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,64.2,68.9,MISSING,61.9,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,192.6,MISSING
00-0033523,27.0,11772.0,214.94050456410807,2022,Commanders,-0.007,50.00%,Jonathan Allen,DI,802.0,16.0,13.0,2.0,0.0,2.0,32.0,0.0,0.0,80.1,77.5,81.1,66.5,59.2,9.0,30.0,9.5,6.0,1.0,79.2,8.0,800.0,11.0,558.0,12.0,219.0,43.0,44.0,12.0,47.0,64240.2,MISSING
00-0037283,23.0,MISSING,45.60137429655471,2022,Commanders,-0.007,50.00%,John Ridgeway,DI,279.0,15.0,6.0,1.0,0.0,1.0,32.0,0.0,0.0,48.9,62.5,50.0,41.0,56.4,0.0,3.0,6.7,2.0,1.0,0.0,0.0,279.0,157.0,121.0,0.0,1.0,18.0,22.0,0.0,3.0,13643.1,MISSING
00-0027954,34.0,6168.0,36.47879945681609,2022,Commanders,-0.007,50.00%,Ryan Kerrigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036351,25.0,48455.0,15.71151288193898,2022,Commanders,-0.007,50.00%,James Smith-Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036664,24.0,44184.0,15.138448192571316,2022,Commanders,-0.007,50.00%,William Bradley-King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036403,26.0,38472.0,14.849316061831953,2022,Commanders,-0.007,50.00%,Casey Toohill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036666,24.0,42806.0,14.158619550050847,2022,Commanders,-0.007,50.00%,Shaka Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037166,MISSING,MISSING,0.0,2022,Commanders,-0.007,50.00%,Jacub Panasiuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037046,23.0,MISSING,0.0,2022,Commanders,-0.007,50.00%,Donovan Jeter,DI,18.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,57.8,74.1,54.3,61.2,68.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1040.4,MISSING
00-0031636,29.0,9732.0,0.0,2022,Commanders,-0.007,50.00%,Justin Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031500,30.0,10235.0,0.0,2022,Commanders,-0.007,50.00%,Efe Obada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036050,25.0,50195.0,0.0,2022,Commanders,-0.007,50.00%,Benning Potoa'e,DI,36.0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,63.1,76.8,57.4,64.1,70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,28.0,0.0,6.0,2.0,2.0,1.0,0.0,2271.6,MISSING
00-0036447,27.0,117753.0,0.0,2022,Commanders,-0.007,50.00%,David Bada,DI,27.0,2.0,3.0,0.0,0.0,0.0,32.0,0.0,0.0,45.7,75.5,53.5,48.6,29.9,0.0,0.0,25.0,1.0,0.0,0.0,0.0,27.0,2.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,1233.9,MISSING
00-0034602,MISSING,48387.0,0.0,2022,Commanders,-0.007,50.00%,Bunmi Rotimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035796,MISSING,MISSING,0.0,2022,Commanders,-0.007,50.00%,Tyler Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037665,23.0,MISSING,214.15582916995575,2022,Cowboys,0.118,68.40%,Sam Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033540,26.0,11781.0,175.74232142246822,2022,Cowboys,0.118,68.40%,Takkarist McKinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036942,24.0,42754.0,146.67122621801738,2022,Cowboys,0.118,68.40%,Osa Odighizuwa,DI,616.0,17.0,10.0,0.0,0.0,1.0,9.0,0.0,0.0,63.3,75.3,68.4,54.7,37.3,7.0,20.0,14.0,6.0,2.0,0.0,4.0,616.0,38.0,463.0,6.0,109.0,26.0,27.0,5.0,31.0,38992.8,MISSING
00-0036982,24.0,42718.0,130.5551000931373,2022,Cowboys,0.118,68.40%,Chauncey Golston,DI,237.0,15.0,7.0,1.0,0.0,0.0,9.0,0.0,0.0,68.4,57.6,71.2,61.9,60.9,1.0,8.0,4.2,1.0,1.0,0.0,0.0,237.0,8.0,121.0,39.0,69.0,12.0,16.0,2.0,9.0,16210.8,MISSING
00-0036366,25.0,28094.0,121.0490715800535,2022,Cowboys,0.118,68.40%,Neville Gallimore,DI,402.0,16.0,11.0,1.0,1.0,0.0,9.0,0.0,0.0,36.6,52.3,58.1,29.9,61.2,1.0,6.0,6.1,2.0,2.0,0.0,1.0,401.0,71.0,284.0,2.0,44.0,11.0,20.0,1.0,8.0,14713.2,MISSING
00-0034373,25.0,48557.0,64.04385327583866,2022,Cowboys,0.118,68.40%,Dorance Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031411,30.0,8669.0,61.43075226806175,2022,Cowboys,0.118,68.40%,Demarcus Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030063,30.0,7830.0,35.69573711872562,2022,Cowboys,0.118,68.40%,Johnathan Hankins,DI,235.0,10.0,5.0,1.0,1.0,0.0,9.0,0.0,0.0,46.0,57.3,50.8,49.1,33.4,1.0,3.0,10.0,2.0,1.0,0.0,0.0,235.0,34.0,186.0,0.0,15.0,9.0,13.0,1.0,4.0,10810.0,MISSING
00-0033563,28.0,11897.0,35.37457755589143,2022,Cowboys,0.118,68.40%,Carlos Watkins,DI,278.0,12.0,11.0,0.0,0.0,1.0,9.0,0.0,0.0,53.1,37.6,50.8,57.1,58.2,0.0,6.0,10.0,3.0,2.0,0.0,0.0,278.0,40.0,231.0,0.0,7.0,9.0,16.0,3.0,6.0,14761.8,MISSING
00-0036649,23.0,56673.0,33.551780435950235,2022,Cowboys,0.118,68.40%,Quinton Bohanna,DI,264.0,13.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,41.1,60.7,51.3,42.4,36.9,1.0,2.0,12.5,3.0,1.0,0.0,0.0,264.0,106.0,158.0,0.0,0.0,9.0,11.0,2.0,3.0,10850.4,MISSING
00-0036767,MISSING,56800.0,0.0,2022,Cowboys,0.118,68.40%,Austin Faoliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035390,25.0,56895.0,0.0,2022,Cowboys,0.118,68.40%,Anthony Rush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035231,26.0,50293.0,359.6817189495466,2022,Dolphins,0.032,50.00%,Christian Wilkins,DI,952.0,17.0,26.0,7.0,2.0,1.0,17.0,1.0,0.0,85.1,48.1,72.5,81.0,68.2,3.0,22.0,4.0,4.0,5.0,0.0,5.0,950.0,87.0,481.0,29.0,353.0,55.0,69.0,14.0,30.0,81015.2,MISSING
00-0036213,25.0,44582.0,175.3359632923575,2022,Dolphins,0.032,50.00%,Raekwon Davis,DI,583.0,16.0,12.0,0.0,0.0,0.0,17.0,0.0,0.0,43.4,60.0,62.6,36.4,54.8,1.0,12.0,6.1,2.0,2.0,0.0,1.0,582.0,378.0,184.0,0.0,20.0,12.0,19.0,0.0,14.0,25302.2,MISSING
00-0033073,28.0,10666.0,115.97000296515333,2022,Dolphins,0.032,50.00%,Emmanuel Ogbah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034848,26.0,48873.0,49.710420595570426,2022,Dolphins,0.032,50.00%,R.J. McIntosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036651,23.0,MISSING,30.001606000302676,2022,Dolphins,0.032,50.00%,Jaylen Twyman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030070,33.0,7863.0,22.113670979555906,2022,Dolphins,0.032,50.00%,John Jenkins,DI,258.0,16.0,6.0,0.0,0.0,0.0,17.0,0.0,0.0,58.6,59.8,67.3,52.8,64.9,0.0,9.0,5.3,1.0,1.0,0.0,0.0,257.0,141.0,102.0,0.0,14.0,8.0,12.0,0.0,9.0,15118.8,MISSING
00-0034285,26.0,66917.0,11.40297474682372,2022,Dolphins,0.032,50.00%,Zach Sieler,DI,874.0,17.0,18.0,3.0,0.0,2.0,17.0,0.0,0.0,74.7,79.2,57.7,79.9,44.8,8.0,19.0,10.7,8.0,1.0,87.5,4.0,871.0,41.0,377.0,106.0,347.0,41.0,49.0,3.0,31.0,65287.8,MISSING
00-0037562,23.0,MISSING,0.0,2022,Dolphins,0.032,50.00%,Big Kat Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037358,MISSING,MISSING,0.0,2022,Dolphins,0.032,50.00%,Jordan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032518,29.0,10975.0,0.0,2022,Dolphins,0.032,50.00%,Justin Zimmer,DI,40.0,5.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,54.5,76.9,56.4,55.0,68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,26.0,2.0,12.0,0.0,0.0,0.0,0.0,2180.0,MISSING
00-0034077,26.0,MISSING,0.0,2022,Dolphins,0.032,50.00%,Niles Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033381,28.0,12214.0,0.0,2022,Dolphins,0.032,50.00%,Adam Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036730,MISSING,82319.0,0.0,2022,Dolphins,0.032,50.00%,Darius Hodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036537,25.0,36668.0,0.0,2022,Dolphins,0.032,50.00%,Josiah Bronson,DI,5.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,59.3,70.1,58.0,60.2,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,296.5,MISSING
00-0035404,25.0,50290.0,0.0,2022,Dolphins,0.032,50.00%,Porter Gustin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037073,22.0,MISSING,485.5195362481221,2022,Eagles,0.163,80.00%,Jordan Davis,DI,225.0,13.0,5.0,1.0,0.0,0.0,24.0,0.0,0.0,71.4,83.1,59.4,71.8,65.1,0.0,8.0,5.0,1.0,0.0,0.0,0.0,224.0,158.0,48.0,0.0,18.0,9.0,14.0,1.0,8.0,16065.000000000002,MISSING
00-0033876,26.0,11769.0,233.93428531809968,2022,Eagles,0.163,80.00%,Derek Barnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036916,23.0,56682.0,150.85177072156333,2022,Eagles,0.163,80.00%,Milton Williams,DI,396.0,17.0,11.0,2.0,0.0,0.0,24.0,0.0,0.0,72.6,84.6,58.5,75.7,78.3,2.0,8.0,0.0,0.0,0.0,0.0,4.0,395.0,5.0,211.0,4.0,175.0,20.0,23.0,4.0,14.0,28749.6,MISSING
00-0036878,24.0,42447.0,70.59453447255649,2022,Eagles,0.163,80.00%,Janarius Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029653,31.0,7018.0,55.562770324321754,2022,Eagles,0.163,80.00%,Fletcher Cox,DI,712.0,17.0,9.0,0.0,0.0,1.0,24.0,1.0,0.0,56.4,78.1,62.0,49.0,44.8,9.0,20.0,11.1,4.0,1.0,0.0,8.0,711.0,15.0,332.0,25.0,339.0,20.0,23.0,2.0,37.0,40156.8,67.33985897967648
00-0034381,25.0,50120.0,54.724137429008,2022,Eagles,0.163,80.00%,Josh Sweat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027855,35.0,5527.0,52.33659765598126,2022,Eagles,0.163,80.00%,Ndamukong Suh,DI,176.0,8.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,64.2,82.4,54.6,68.9,56.2,0.0,7.0,10.0,1.0,0.0,0.0,2.0,175.0,0.0,68.0,1.0,106.0,6.0,7.0,0.0,9.0,11299.2,44.0885834109972
00-0033109,29.0,10723.0,49.61938731184338,2022,Eagles,0.163,80.00%,Javon Hargrave,DI,711.0,17.0,15.0,2.0,0.0,1.0,24.0,2.0,0.0,78.2,65.1,90.8,48.2,60.7,6.0,40.0,7.7,4.0,3.0,0.0,11.0,711.0,59.0,449.0,2.0,201.0,30.0,33.0,0.0,57.0,55600.2,MISSING
00-0036920,23.0,57035.0,35.05482781900024,2022,Eagles,0.163,80.00%,Marlon Tuipulotu,DI,232.0,9.0,5.0,0.0,0.0,0.0,24.0,1.0,0.0,48.5,82.7,57.7,40.7,52.3,1.0,1.0,6.7,1.0,0.0,0.0,1.0,232.0,32.0,110.0,0.0,90.0,6.0,9.0,0.0,3.0,11252.0,MISSING
00-0036921,24.0,54410.0,34.43331479402202,2022,Eagles,0.163,80.00%,Tarron Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027865,34.0,5538.0,29.524473405015087,2022,Eagles,0.163,80.00%,Brandon Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027885,33.0,5571.0,15.219048410984994,2022,Eagles,0.163,80.00%,Linval Joseph,DI,188.0,8.0,10.0,0.0,0.0,0.0,24.0,0.0,0.0,58.9,50.7,59.1,59.9,47.7,0.0,2.0,9.5,2.0,1.0,0.0,1.0,188.0,177.0,11.0,0.0,0.0,7.0,9.0,0.0,3.0,11073.2,52.52224108658745
00-0037135,MISSING,MISSING,0.0,2022,Eagles,0.163,80.00%,Ali Fayad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037134,23.0,MISSING,0.0,2022,Eagles,0.163,80.00%,Noah Elliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033403,28.0,50587.0,0.0,2022,Eagles,0.163,80.00%,Cameron Malveaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036689,23.0,56977.0,0.0,2022,Eagles,0.163,80.00%,Marvin Wilson,DI,19.0,1.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,40.5,74.1,77.9,33.9,27.3,0.0,2.0,20.0,1.0,0.0,0.0,0.0,19.0,16.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,769.5,MISSING
00-0036446,30.0,MISSING,0.0,2022,Eagles,0.163,80.00%,Matt Leo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036291,24.0,48741.0,201.87982240825352,2022,Falcons,-0.061,41.20%,Marlon Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031551,28.0,9472.0,76.54689989843492,2022,Falcons,-0.061,41.20%,Eddie Goldman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036948,23.0,56868.0,60.46615417470352,2022,Falcons,-0.061,41.20%,Ta'Quon Graham,DI,471.0,11.0,11.0,0.0,1.0,0.0,2.0,1.0,0.0,68.5,72.1,55.3,73.6,58.3,8.0,6.0,11.1,4.0,1.0,0.0,0.0,469.0,23.0,259.0,57.0,130.0,15.0,21.0,1.0,14.0,32263.5,MISSING
00-0033940,28.0,11864.0,51.97214979889144,2022,Falcons,-0.061,41.20%,Jaleel Johnson,DI,181.0,9.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,43.6,83.0,56.4,38.5,40.6,0.0,2.0,11.8,2.0,0.0,0.0,1.0,181.0,28.0,145.0,0.0,8.0,9.0,12.0,1.0,3.0,7891.6,MISSING
00-0031583,29.0,9570.0,20.665456525589835,2022,Falcons,-0.061,41.20%,Grady Jarrett,DI,856.0,17.0,16.0,1.0,1.0,0.0,2.0,0.0,0.0,71.3,71.0,73.9,61.4,48.1,10.0,28.0,10.3,6.0,3.0,0.0,7.0,855.0,153.0,565.0,20.0,117.0,29.0,36.0,7.0,45.0,61032.8,MISSING
00-0033469,28.0,11949.0,18.020101944674707,2022,Falcons,-0.061,41.20%,Vincent Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037588,MISSING,MISSING,0.0,2022,Falcons,-0.061,41.20%,Bryce Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037589,23.0,MISSING,0.0,2022,Falcons,-0.061,41.20%,Derrick Tangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037585,24.0,MISSING,0.0,2022,Falcons,-0.061,41.20%,Timmy Horne,DI,385.0,17.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,47.4,68.1,48.2,51.3,59.8,1.0,4.0,6.9,2.0,1.0,0.0,0.0,385.0,35.0,163.0,38.0,149.0,8.0,16.0,0.0,5.0,18249.0,MISSING
00-0036180,24.0,28488.0,0.0,2022,Falcons,-0.061,41.20%,Kobe Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035179,25.0,27753.0,0.0,2022,Falcons,-0.061,41.20%,Jalen Dalton,DI,145.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,58.3,81.4,53.4,60.7,74.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,145.0,14.0,83.0,8.0,40.0,8.0,12.0,1.0,3.0,8453.5,MISSING
00-0034587,26.0,32708.0,0.0,2022,Falcons,-0.061,41.20%,Abdullah Anderson,DI,433.0,16.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,62.8,55.0,67.0,60.3,38.9,0.0,8.0,13.0,6.0,2.0,0.0,1.0,433.0,123.0,250.0,7.0,53.0,15.0,24.0,1.0,9.0,27192.4,MISSING
00-0034657,26.0,49601.0,0.0,2022,Falcons,-0.061,41.20%,Matt Dickerson,DI,96.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,43.6,80.2,45.9,47.4,56.3,0.0,0.0,7.7,1.0,0.0,0.0,0.0,96.0,1.0,62.0,2.0,31.0,5.0,7.0,1.0,0.0,4185.6,MISSING
00-0035802,24.0,48659.0,0.0,2022,Falcons,-0.061,41.20%,Darrion Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035513,24.0,42782.0,0.0,2022,Falcons,-0.061,41.20%,Amani Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035683,24.0,25991.0,320.6535532322126,2022,Giants,-0.013,55.60%,Dexter Lawrence,DI,864.0,16.0,16.0,2.0,0.0,2.0,21.0,0.0,0.0,92.0,64.5,92.4,81.9,51.1,22.0,32.0,10.3,7.0,3.0,0.0,9.0,862.0,563.0,285.0,1.0,13.0,38.0,45.0,2.0,63.0,79488.0,MISSING
00-0031933,28.0,9439.0,173.15288881079596,2022,Giants,-0.013,55.60%,Leonard Williams,DI,604.0,12.0,9.0,0.0,0.0,1.0,21.0,2.0,0.0,77.9,52.2,74.8,72.0,43.7,11.0,18.0,10.9,5.0,3.0,0.0,4.0,603.0,19.0,402.0,70.0,112.0,23.0,32.0,3.0,33.0,47051.600000000006,MISSING
00-0032967,28.0,10664.0,120.31104977323636,2022,Giants,-0.013,55.60%,Vernon Butler,DI,12.0,1.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,47.7,73.4,57.5,50.5,70.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,0.0,1.0,1.0,2.0,0.0,0.0,572.4000000000001,MISSING
