player_id,Year,Team,Cap_Space,position_x,age,adjusted_value,Net EPA,Win %,player,position,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,snap_counts_pass_block,snap_counts_run_block,total_snaps,weighted_grade,weighted_average_grade,TE_Value,TE_Value_Score,Production_Score
00-0025464,2015,Steelers,0.7415549972082636,,31.0,31.86171395475124,0.08,61.10%,Matt Spaeth,TE,1.8,0.0,75.0,MISSING,0.0,0.0,0.0,25.0,1.0,1.0,25.0,0.0,36.2,65.8,61.7,85.8,37.8,95.1,97.0,0.0,6.0,44.1,45.0,102.0,2.0,3.0,49.0,50.0,3.9,4.0,77.1,4.0,0.0,0.0,0.0,11.0,14.0,4.7,3.7,0.22,45.0,173.0,101.0,6231.700000000001,MISSING,1181.7000000000003,2.9542500000000005,21.0
00-0023465,2015,Steelers,2.8975893355667224,,32.0,36.23699182077966,0.08,61.10%,Heath Miller,TE,5.8,2.0,75.9,MISSING,0.0,0.0,0.0,3.1,2.0,29.0,25.0,0.0,85.3,81.1,67.2,69.9,64.1,78.3,535.0,1.0,27.0,16.4,112.0,683.0,4.0,63.0,77.0,526.0,19.2,131.0,95.9,83.0,2.0,2.2,15.0,549.0,236.0,3.7,8.7,1.04,112.0,376.0,681.0,45763.2,MISSING,11713.200000000003,29.283000000000005,879.0
00-0032135,2015,Steelers,0.3400530429927414,,21.0,57.99784614601104,0.08,61.10%,Jesse James,TE,7.7,2.0,81.8,MISSING,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,78.0,71.1,71.6,64.9,65.2,87.9,116.0,0.0,22.0,22.7,30.0,132.0,0.0,9.0,72.7,96.0,6.8,9.0,126.5,11.0,1.0,3.8,5.0,78.0,38.0,4.2,8.7,0.81,30.0,77.0,130.0,9308.0,MISSING,2807.999999999999,7.019999999999998,128.0
00-0023465,2014,Steelers,4.611403007518796,,31.0,48.914822569338995,0.05,64.70%,Heath Miller,TE,7.6,2.0,73.5,MISSING,0.0,0.0,1.0,8.9,7.0,45.0,25.0,2.0,62.1,28.0,72.6,54.6,69.2,79.5,580.0,1.0,49.0,20.3,148.0,730.0,4.0,72.0,75.2,549.0,17.5,128.0,105.1,98.0,3.0,1.8,13.0,842.0,375.0,5.2,11.7,1.53,148.0,423.0,721.0,52344.6,MISSING,16294.599999999997,40.73649999999999,1352.0
00-0027202,2014,Steelers,0.4285714285714286,,26.0,0.0,0.05,64.70%,Michael Palmer,TE,8.0,0.0,50.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,28.8,61.2,55.6,66.4,49.5,71.4,5.0,0.0,1.0,28.6,2.0,7.0,1.0,1.0,42.9,3.0,14.3,1.0,95.8,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.33,2.0,23.0,6.0,333.6,MISSING,33.60000000000001,0.08400000000000002,31.0
00-0025464,2014,Steelers,0.7800751879699248,,30.0,43.008815206288205,0.05,64.70%,Matt Spaeth,TE,7.8,0.0,75.0,MISSING,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,70.5,65.8,64.4,69.3,49.1,92.8,142.0,0.0,33.0,48.4,74.0,153.0,1.0,3.0,49.7,76.0,2.0,3.0,152.1,4.0,1.0,2.6,4.0,46.0,18.0,6.0,15.3,0.61,74.0,200.0,149.0,9595.6,MISSING,2145.600000000001,5.364000000000002,86.0
00-0027202,2013,Steelers,0.5097087378640777,,25.0,0.0,-0.01,50.00%,Michael Palmer,TE,1.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,64.7,61.2,58.2,75.9,54.3,87.5,14.0,0.0,8.0,56.3,9.0,16.0,0.0,1.0,43.8,7.0,6.3,1.0,100.0,1.0,0.0,0.0,0.0,8.0,7.0,7.0,8.0,1.14,9.0,32.0,15.0,873.0,MISSING,123.00000000000004,0.3075000000000001,8.0
00-0026957,2013,Steelers,0.5380258899676376,,26.0,11.12009968739668,-0.01,50.00%,David Johnson,TE,7.3,1.0,66.7,MISSING,0.0,0.0,0.0,20.0,1.0,3.0,25.0,0.0,42.1,67.0,88.7,63.1,85.8,97.2,35.0,0.0,32.0,50.0,18.0,36.0,0.0,4.0,50.0,18.0,2.8,1.0,106.3,6.0,0.0,0.0,0.0,70.0,32.0,8.0,17.5,3.89,18.0,39.0,36.0,3193.2000000000003,MISSING,1393.2,3.483,100.0
00-0029218,2013,Steelers,0.3976326860841424,,24.0,15.138448192571316,-0.01,50.00%,David Paulson,TE,8.7,1.0,60.0,MISSING,0.0,0.0,0.0,14.3,1.0,3.0,25.0,1.0,49.2,17.2,46.2,79.4,39.5,90.8,109.0,0.0,34.0,17.5,21.0,120.0,0.0,6.0,80.0,96.0,5.0,6.0,94.6,10.0,0.0,2.5,3.0,102.0,34.0,5.7,17.0,1.06,21.0,69.0,118.0,5451.6,MISSING,-448.39999999999964,-1.120999999999999,132.0
00-0025464,2013,Steelers,0.7787216828478964,,29.0,58.05582800961685,-0.01,50.00%,Matt Spaeth,TE,12.0,0.0,50.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,64.7,61.2,58.7,80.5,50.8,83.3,45.0,0.0,11.0,37.0,20.0,54.0,2.0,1.0,63.0,34.0,16.7,9.0,106.3,2.0,1.0,0.0,0.0,11.0,0.0,0.0,11.0,0.32,20.0,77.0,54.0,3169.8,MISSING,469.8000000000002,1.1745000000000005,41.0
00-0023465,2013,Steelers,5.22532362459547,,30.0,66.0281040662397,-0.01,50.00%,Heath Miller,TE,6.8,3.0,78.4,MISSING,0.0,0.0,0.0,6.5,4.0,30.0,25.0,1.0,69.7,42.9,68.7,68.0,62.7,72.7,410.0,1.0,31.0,13.3,75.0,564.0,1.0,58.0,84.0,474.0,24.3,137.0,98.9,74.0,1.0,2.5,14.0,593.0,250.0,4.3,10.2,1.25,75.0,337.0,561.0,38540.7,MISSING,10490.7,26.226750000000003,913.0
00-0029218,2012,Steelers,0.3328971807628524,,23.0,16.730572687224672,0.05,50.00%,David Paulson,TE,5.0,2.0,87.5,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,75.6,17.7,51.7,51.1,37.7,92.3,144.0,0.0,9.0,32.7,51.0,156.0,0.0,7.0,63.5,99.0,3.8,6.0,93.2,8.0,0.0,1.9,3.0,51.0,26.0,3.7,7.3,0.52,51.0,157.0,153.0,7910.1,MISSING,260.1000000000004,0.6502500000000011,51.0
00-0023465,2012,Steelers,5.862769485903814,,29.0,89.12861782135859,0.05,50.00%,Heath Miller,TE,7.7,3.0,76.3,MISSING,0.0,0.0,0.0,5.3,4.0,44.0,25.0,0.0,76.9,81.7,87.1,65.0,89.7,83.4,513.0,3.0,43.0,22.4,138.0,615.0,5.0,71.0,74.1,456.0,10.9,67.0,117.5,93.0,8.0,1.8,11.0,816.0,368.0,5.2,11.5,1.79,138.0,378.0,591.0,51476.1,MISSING,21926.099999999995,54.815249999999985,1416.0
00-0023465,2011,Steelers,3.153894080996885,,28.0,120.31104977323636,0.13,70.60%,Heath Miller,TE,7.8,5.0,69.1,MISSING,0.0,0.0,0.0,8.2,5.0,38.0,25.0,1.0,59.7,42.5,88.2,70.5,81.5,77.2,475.0,5.0,39.0,15.8,97.0,615.0,3.0,56.0,79.7,490.0,13.0,80.0,77.8,81.0,2.0,2.1,13.0,691.0,311.0,5.6,12.3,1.41,97.0,454.0,568.0,50097.6,MISSING,21697.600000000002,54.24400000000001,1111.0
00-0025464,2010,Steelers,0.8951219512195121,,26.0,116.91008083880628,0.18,73.70%,Matt Spaeth,TE,9.5,1.0,50.0,MISSING,0.0,0.0,0.0,16.7,2.0,4.0,25.0,0.0,41.4,71.1,62.0,58.0,46.9,87.7,185.0,0.0,13.0,32.2,68.0,211.0,4.0,10.0,66.4,140.0,10.0,21.0,79.0,20.0,1.0,0.0,0.0,89.0,41.0,4.1,8.9,0.64,68.0,332.0,206.0,12772.0,MISSING,2472.0,6.18,149.0
00-0023465,2010,Steelers,3.819512195121951,,27.0,162.402930185118,0.18,73.70%,Heath Miller,TE,9.2,5.0,64.6,MISSING,0.0,0.0,0.0,1.9,1.0,31.0,25.0,1.0,88.1,39.6,80.8,69.7,74.9,65.7,345.0,2.0,36.0,19.0,100.0,525.0,2.0,51.0,78.1,410.0,19.8,104.0,89.7,79.0,3.0,3.0,16.0,601.0,278.0,5.5,11.8,1.47,100.0,486.0,465.0,37572.0,MISSING,14321.999999999998,35.80499999999999,971.0
00-0034383,2024,Texans,3.1093050117462804,,28.0,27.89544850364642,0.0006868162663,57.90%,Dalton Schultz,TE,8.3,6.0,64.1,47.4,9.0,19.0,0.0,3.3,2.0,30.0,13.0,0.0,83.2,80.4,60.8,33.3,65.1,57.5,388.0,1.0,34.0,10.4,70.0,675.0,4.0,59.0,84.9,573.0,25.6,173.0,86.2,92.0,2.0,12.9,87.0,618.0,241.0,4.1,10.5,1.08,70.0,293.0,648.0,39398.4,MISSING,6998.399999999998,17.495999999999995,958.0
00-0036556,2024,Texans,0.5097361002349257,,24.0,50.05500648168993,0.0006868162663,57.90%,Brevin Jordan,TE,-0.7,0.0,66.7,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,68.3,64.0,65.7,59.0,61.1,70.8,17.0,0.0,4.0,20.8,5.0,24.0,0.0,2.0,75.0,18.0,8.3,2.0,70.1,3.0,0.0,16.7,4.0,7.0,4.0,2.0,3.5,0.39,5.0,43.0,23.0,1511.1,MISSING,361.1000000000001,0.9027500000000002,17.0
00-0039359,2024,Texans,0.3836076742364918,,24.0,88.38465013198883,0.0006868162663,57.90%,Cade Stover,TE,4.9,2.0,76.0,0.0,0.0,4.0,0.0,9.5,2.0,6.0,13.0,0.0,56.9,74.1,52.1,23.8,51.7,68.8,141.0,0.0,27.0,19.5,40.0,205.0,5.0,19.0,77.1,158.0,15.1,31.0,105.6,25.0,1.0,9.8,20.0,161.0,115.0,6.1,8.5,1.02,40.0,230.0,192.0,10003.2,MISSING,403.2000000000003,1.0080000000000007,241.0
00-0034970,2024,Texans,0.064278386844166,,26.0,116.70282360826918,0.0006868162663,57.90%,Irv Smith Jr.,TE,2.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,68.3,64.0,51.2,55.3,43.9,75.6,34.0,0.0,2.0,31.1,14.0,45.0,1.0,1.0,64.4,29.0,20.0,9.0,79.2,1.0,0.0,4.4,2.0,2.0,0.0,0.0,2.0,0.07,14.0,79.0,45.0,2304.0,MISSING,54.00000000000013,0.13500000000000031,2.0
00-0037277,2024,Texans,0.2785391542678151,,24.0,41.730200039235534,0.0006868162663,57.90%,Teagan Quitoriano,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0036225,2024,Texans,0.1938136256851997,,25.0,77.55256075165221,0.0006868162663,57.90%,Dalton Keene,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0033576,2023,Texans,0.2669039145907473,,29.0,17.6993419434972,0.02,57.90%,Eric Saubert,TE,1.7,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,70.5,65.8,52.2,34.2,45.5,95.1,39.0,0.0,5.0,29.3,12.0,41.0,1.0,3.0,63.4,26.0,2.4,1.0,83.3,3.0,0.0,2.4,1.0,12.0,7.0,2.3,4.0,0.46,12.0,77.0,41.0,2140.2000000000003,MISSING,90.20000000000012,0.22550000000000028,22.0
00-0034383,2023,Texans,1.265825177935943,,27.0,37.65491685392996,0.02,57.90%,Dalton Schultz,TE,8.7,13.0,69.9,36.4,4.0,11.0,0.0,8.5,6.0,38.0,13.0,1.0,60.6,45.4,71.5,61.1,72.6,52.3,288.0,2.0,37.0,8.9,49.0,551.0,1.0,65.0,85.8,473.0,31.8,175.0,104.9,93.0,6.0,11.4,63.0,715.0,261.0,4.0,11.0,1.51,49.0,266.0,526.0,37609.0,MISSING,11309.0,28.2725,1215.0
00-0037277,2023,Texans,0.3223256227758007,,23.0,46.11900348884236,0.02,57.90%,Teagan Quitoriano,TE,5.0,1.0,66.7,MISSING,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,68.3,64.0,60.1,59.4,62.9,89.1,49.0,0.0,22.0,49.1,27.0,55.0,0.0,2.0,47.3,26.0,5.5,3.0,103.5,3.0,0.0,5.5,3.0,33.0,18.0,9.0,16.5,1.27,27.0,103.0,55.0,3305.5,MISSING,555.5000000000001,1.3887500000000004,53.0
00-0036556,2023,Texans,0.4573158362989324,,23.0,55.31933746765175,0.02,57.90%,Brevin Jordan,TE,5.4,2.0,85.7,MISSING,0.0,0.0,0.0,5.3,1.0,14.0,13.0,0.0,68.7,73.9,69.9,61.9,74.8,62.6,119.0,0.0,76.0,14.2,27.0,190.0,2.0,18.0,82.1,156.0,24.7,47.0,158.3,21.0,3.0,9.5,18.0,295.0,205.0,11.4,16.4,1.89,27.0,135.0,184.0,12861.6,MISSING,3661.6000000000013,9.154000000000003,495.0
00-0036225,2023,Texans,0.096085409252669,,24.0,85.70883476502091,0.02,57.90%,Dalton Keene,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0033798,2022,Texans,0.1720461095100864,,28.0,7.303851026579597,-0.177,18.80%,Mason Schreck,TE,3.5,0.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,68.3,64.0,53.6,66.0,48.0,90.6,29.0,0.0,6.0,25.0,8.0,32.0,0.0,2.0,71.9,23.0,3.1,1.0,79.2,2.0,0.0,6.3,2.0,6.0,-1.0,-0.5,3.0,0.26,8.0,21.0,32.0,1715.2,MISSING,115.20000000000005,0.2880000000000001,6.0
00-0037277,2022,Texans,0.3154745437079731,,22.0,50.96938142649791,-0.177,18.80%,Teagan Quitoriano,TE,11.8,0.0,58.3,50.0,1.0,2.0,1.0,0.0,0.0,5.0,13.0,0.0,75.6,69.5,49.4,55.4,59.9,76.6,128.0,1.0,52.0,20.4,34.0,167.0,2.0,7.0,73.7,123.0,18.6,31.0,94.8,12.0,2.0,4.2,7.0,113.0,53.0,7.6,16.1,0.92,34.0,155.0,166.0,8200.4,MISSING,-99.60000000000024,-0.24900000000000058,203.0
00-0036556,2022,Texans,0.4385427473583093,,22.0,61.137322976461256,-0.177,18.80%,Brevin Jordan,TE,7.7,2.0,51.9,50.0,2.0,4.0,0.0,6.7,1.0,7.0,13.0,0.0,64.4,72.7,53.7,55.3,58.9,51.2,86.0,2.0,20.0,12.5,21.0,168.0,2.0,14.0,83.9,141.0,31.0,52.0,34.2,27.0,0.0,14.9,25.0,128.0,78.0,5.6,9.1,0.91,21.0,103.0,163.0,8753.1,MISSING,603.1000000000005,1.5077500000000013,198.0
00-0034364,2022,Texans,0.3104639769452449,,30.0,80.73002269777413,-0.177,18.80%,Jordan Akins,TE,8.5,6.0,75.5,62.5,5.0,8.0,1.0,2.6,1.0,23.0,13.0,1.0,81.8,29.3,72.4,61.3,74.3,47.9,156.0,2.0,46.0,3.1,10.0,326.0,2.0,37.0,92.9,303.0,40.2,131.0,124.1,49.0,5.0,12.0,39.0,495.0,270.0,7.3,13.4,1.63,10.0,80.0,326.0,23602.4,MISSING,7302.4000000000015,18.256000000000004,825.0
00-0033879,2022,Texans,0.4971181556195965,,27.0,204.046753827138,-0.177,18.80%,O.J. Howard,TE,10.2,0.0,43.5,50.0,2.0,4.0,1.0,9.1,1.0,6.0,13.0,0.0,78.0,71.1,56.2,47.5,62.6,81.6,133.0,1.0,26.0,19.0,31.0,163.0,1.0,10.0,76.1,124.0,9.8,16.0,75.5,23.0,2.0,7.4,12.0,145.0,59.0,5.9,14.5,1.17,31.0,147.0,161.0,9048.2,MISSING,998.2000000000005,2.495500000000001,245.0
00-0033421,2021,Texans,0.4140010958904109,,28.0,0.0,-0.211,23.50%,Antony Auclair,TE,4.4,2.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,73.4,69.5,55.7,43.1,60.4,77.1,91.0,0.0,15.0,52.5,62.0,118.0,1.0,5.0,45.8,54.0,5.1,6.0,145.4,5.0,1.0,2.5,3.0,47.0,26.0,5.2,9.4,0.87,62.0,198.0,100.0,5570.0,MISSING,570.0000000000002,1.4250000000000005,87.0
00-0033439,2021,Texans,0.8186942465753424,,27.0,0.0,-0.211,23.50%,Pharaoh Brown,TE,4.7,4.0,71.9,25.0,1.0,4.0,1.0,8.0,2.0,6.0,13.0,1.0,61.3,25.3,48.0,44.4,46.0,82.4,234.0,1.0,29.0,25.4,72.0,284.0,10.0,23.0,69.7,198.0,12.7,36.0,71.2,32.0,0.0,2.5,7.0,171.0,106.0,4.6,7.4,0.86,72.0,321.0,277.0,13296.0,MISSING,-554.0,-1.385,231.0
00-0036556,2021,Texans,0.4098882191780822,,21.0,67.56719136258307,-0.211,23.50%,Brevin Jordan,TE,6.6,4.0,71.4,57.1,4.0,7.0,1.0,0.0,0.0,10.0,13.0,0.0,84.1,74.6,66.6,77.5,69.3,70.3,116.0,0.0,27.0,6.7,11.0,165.0,3.0,20.0,90.3,149.0,22.4,37.0,123.8,28.0,3.0,4.8,8.0,178.0,100.0,5.0,8.9,1.19,11.0,67.0,161.0,10722.6,MISSING,2672.599999999999,6.681499999999997,338.0
00-0034364,2021,Texans,1.300482191780822,,29.0,89.2204733011669,-0.211,23.50%,Jordan Akins,TE,6.4,2.0,77.4,66.7,2.0,3.0,0.0,7.7,2.0,11.0,13.0,2.0,62.5,19.1,52.5,32.6,57.1,60.5,144.0,1.0,31.0,8.4,20.0,238.0,4.0,24.0,84.0,200.0,26.9,64.0,81.9,31.0,0.0,10.5,25.0,214.0,83.0,3.5,8.9,1.07,20.0,88.0,233.0,12232.5,MISSING,582.5,1.45625,324.0
00-0036453,2021,Texans,0.0100821917808219,,29.0,0.0,-0.211,23.50%,Paul Quessenberry,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0035660,2020,Texans,0.4446533804238143,,23.0,126.92447617733228,-0.075,25.00%,Kahale Warring,TE,9.3,0.0,42.9,33.3,1.0,3.0,0.0,25.0,1.0,2.0,13.0,0.0,36.2,65.8,51.6,MISSING,51.6,44.7,21.0,0.0,23.0,0.0,0.0,47.0,0.0,3.0,97.9,46.0,27.7,13.0,58.6,7.0,0.0,27.7,13.0,35.0,7.0,2.3,11.7,0.76,0.0,5.0,47.0,2425.2000000000003,MISSING,75.20000000000007,0.1880000000000002,55.0
00-0033439,2020,Texans,0.3561493440968718,,26.0,0.0,-0.075,25.00%,Pharaoh Brown,TE,7.2,4.0,93.3,100.0,1.0,1.0,1.0,0.0,0.0,9.0,13.0,0.0,81.1,73.0,81.3,78.2,80.0,59.4,85.0,0.0,29.0,16.8,24.0,143.0,6.0,14.0,76.9,110.0,15.4,22.0,151.5,15.0,2.0,13.3,19.0,163.0,84.0,6.0,11.6,1.48,24.0,127.0,126.0,10243.8,MISSING,3943.7999999999997,9.859499999999999,293.0
00-0029738,2020,Texans,1.7658930373360242,,34.0,0.0,-0.075,25.00%,Darren Fells,TE,7.8,6.0,75.0,25.0,1.0,4.0,0.0,0.0,0.0,16.0,13.0,0.0,84.1,74.6,69.5,68.9,66.1,61.8,199.0,0.0,44.0,21.7,70.0,322.0,0.0,21.0,75.5,243.0,32.9,106.0,150.6,28.0,4.0,2.5,8.0,312.0,171.0,8.1,14.9,1.28,70.0,216.0,313.0,21753.5,MISSING,6103.5,15.25875,552.0
00-0034364,2020,Texans,0.474460141271443,,28.0,98.60387238939444,-0.075,25.00%,Jordan Akins,TE,8.0,4.0,75.5,63.6,7.0,11.0,0.0,2.6,1.0,20.0,13.0,0.0,81.0,77.8,71.8,37.1,74.6,25.2,81.0,0.0,26.0,4.4,14.0,321.0,2.0,37.0,92.5,297.0,57.6,185.0,106.1,49.0,1.0,10.9,35.0,403.0,163.0,4.4,10.9,1.36,14.0,83.0,301.0,21611.8,MISSING,6561.799999999999,16.4045,623.0
00-0029738,2019,Texans,0.7970244420828906,,33.0,0.0,-0.002,61.10%,Darren Fells,TE,5.7,2.0,72.3,44.4,4.0,9.0,0.0,8.1,3.0,22.0,13.0,0.0,61.2,77.1,60.1,66.6,66.3,65.5,271.0,0.0,24.0,19.6,81.0,414.0,4.0,34.0,75.8,314.0,29.2,121.0,132.2,47.0,7.0,2.4,10.0,341.0,165.0,4.9,10.0,1.09,81.0,326.0,402.0,24160.2,MISSING,4060.2000000000007,10.150500000000001,701.0
00-0034420,2019,Texans,0.2577428267800212,,23.0,24.29404506550808,-0.002,61.10%,Jordan Thomas,TE,7.5,0.0,50.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,28.8,61.2,37.4,12.9,40.1,56.4,22.0,0.0,8.0,15.4,6.0,39.0,0.0,1.0,82.1,32.0,28.2,11.0,60.4,2.0,0.0,15.4,6.0,8.0,3.0,3.0,8.0,0.25,6.0,28.0,39.0,1458.6,MISSING,-491.40000000000003,-1.2285000000000001,8.0
00-0034364,2019,Texans,0.4199681190223166,,27.0,108.97413217440103,-0.002,61.10%,Jordan Akins,TE,7.4,8.0,67.9,25.0,2.0,8.0,0.0,5.3,2.0,21.0,13.0,0.0,72.6,77.7,55.1,61.7,56.2,37.4,163.0,3.0,53.0,6.9,30.0,436.0,2.0,36.0,89.4,390.0,40.8,178.0,80.5,53.0,2.0,16.7,73.0,418.0,252.0,7.0,11.6,1.07,30.0,219.0,414.0,22811.4,MISSING,2111.4000000000005,5.278500000000001,668.0
00-0035660,2019,Texans,0.3193682252922423,,22.0,0.0,-0.002,61.10%,Kahale Warring,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0030108,2018,Texans,1.516647855530474,,28.0,15.842059219217214,0.08,64.70%,Ryan Griffin,TE,8.5,2.0,57.1,37.5,3.0,8.0,0.0,7.7,2.0,15.0,13.0,0.0,63.4,75.5,56.0,54.4,56.3,42.2,196.0,1.0,47.0,17.2,80.0,465.0,4.0,24.0,78.3,364.0,48.2,224.0,70.0,42.0,0.0,6.9,32.0,305.0,152.0,6.3,12.7,0.84,80.0,278.0,452.0,25312.0,MISSING,2712.0,6.78,455.0
00-0034420,2018,Texans,0.2875857787810383,,22.0,26.849072088818723,0.08,64.70%,Jordan Thomas,TE,6.9,2.0,87.0,100.0,3.0,3.0,0.0,4.8,1.0,12.0,13.0,0.0,71.3,74.6,53.5,55.1,72.5,66.1,160.0,0.0,39.0,30.2,73.0,242.0,1.0,20.0,65.3,158.0,29.8,72.0,145.2,23.0,4.0,2.9,7.0,215.0,100.0,5.0,10.8,1.36,73.0,228.0,239.0,12786.5,MISSING,836.5,2.09125,415.0
00-0034364,2018,Texans,0.3783182844243792,,26.0,120.43504170167978,0.08,64.70%,Jordan Akins,TE,7.0,3.0,70.8,33.3,1.0,3.0,0.0,0.0,0.0,11.0,13.0,0.0,82.2,73.6,63.8,30.6,62.0,25.7,56.0,0.0,28.0,6.9,15.0,218.0,2.0,17.0,89.0,194.0,60.6,132.0,100.2,24.0,0.0,9.6,21.0,225.0,125.0,7.4,13.2,1.16,15.0,170.0,209.0,13334.2,MISSING,2884.1999999999994,7.210499999999999,335.0
00-0031302,2017,Texans,3.831033532934132,,25.0,0.0,-0.08,25.00%,C.J. Fiedorowicz,TE,9.2,0.0,66.7,MISSING,0.0,0.0,0.0,12.5,2.0,7.0,13.0,0.0,49.8,72.7,59.8,65.7,58.7,31.8,42.0,2.0,15.0,9.8,13.0,132.0,1.0,14.0,83.3,110.0,55.3,73.0,43.3,21.0,0.0,10.6,14.0,127.0,32.0,2.3,9.1,1.15,13.0,97.0,129.0,7714.2,MISSING,1264.1999999999996,3.160499999999999,197.0
00-0030108,2017,Texans,2.095808383233533,,27.0,0.0,-0.08,25.00%,Ryan Griffin,TE,10.5,1.0,56.5,0.0,0.0,2.0,1.0,7.1,1.0,8.0,13.0,0.0,66.7,73.2,58.9,64.4,61.4,44.6,82.0,0.0,35.0,25.5,47.0,184.0,4.0,13.0,66.8,123.0,35.3,65.0,92.3,23.0,1.0,6.0,11.0,158.0,74.0,5.7,12.2,1.28,47.0,165.0,158.0,9306.2,MISSING,1406.1999999999998,3.5154999999999994,258.0
00-0032725,2017,Texans,0.3243508982035928,,24.0,0.0,-0.08,25.00%,Stephen Anderson,TE,10.4,1.0,50.0,23.1,3.0,13.0,0.0,13.8,4.0,18.0,13.0,0.0,42.9,75.5,59.1,77.9,59.7,42.8,140.0,3.0,42.0,2.8,9.0,327.0,1.0,25.0,89.0,291.0,50.8,166.0,53.9,50.0,1.0,5.8,19.0,342.0,100.0,4.0,13.7,1.18,9.0,108.0,325.0,19207.5,MISSING,2957.5000000000005,7.393750000000001,542.0
00-0032650,2017,Texans,0.0327580838323353,,24.0,0.0,-0.08,25.00%,Ryan Malleck,TE,2.0,1.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,64.7,61.2,56.9,MISSING,56.5,50.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,100.0,6.0,50.0,3.0,79.2,1.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.5,0.0,2.0,6.0,341.4,MISSING,41.39999999999999,0.10349999999999998,3.0
00-0031585,2017,Texans,0.0866497005988023,,25.0,0.0,-0.08,25.00%,MyCole Pruitt,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0032725,2016,Texans,0.2908907065112385,,23.0,0.0,-0.02,55.60%,Stephen Anderson,TE,5.6,0.0,68.8,100.0,2.0,2.0,0.0,8.3,1.0,6.0,13.0,0.0,60.2,71.5,62.8,MISSING,60.2,11.2,11.0,0.0,14.0,0.0,0.0,98.0,0.0,11.0,92.9,91.0,71.4,70.0,104.4,16.0,1.0,17.3,17.0,93.0,39.0,3.5,8.5,1.02,0.0,39.0,98.0,6154.4,MISSING,1254.3999999999996,3.1359999999999992,173.0
00-0030108,2016,Texans,0.4473948605654666,,26.0,0.0,-0.02,55.60%,Ryan Griffin,TE,8.0,4.0,67.9,75.0,3.0,4.0,0.0,8.6,5.0,21.0,13.0,1.0,61.3,40.0,57.1,65.0,56.0,30.4,108.0,2.0,45.0,4.2,15.0,355.0,3.0,53.0,89.9,319.0,62.0,220.0,81.7,78.0,2.0,7.3,26.0,471.0,167.0,3.2,8.9,1.48,15.0,226.0,354.0,20213.4,MISSING,2513.4000000000005,6.283500000000001,721.0
00-0031302,2016,Texans,0.5544058736394668,,24.0,0.0,-0.02,55.60%,C.J. Fiedorowicz,TE,7.6,6.0,64.8,100.0,1.0,1.0,1.0,13.2,9.0,33.0,13.0,1.0,51.1,43.3,78.5,78.9,78.5,51.9,207.0,2.0,26.0,14.3,57.0,399.0,3.0,59.0,81.2,324.0,42.1,168.0,94.1,91.0,5.0,5.0,20.0,630.0,229.0,3.9,10.7,1.94,57.0,387.0,395.0,31007.5,MISSING,11257.5,28.14375,1060.0
