player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
Chris Myers,95.63,90.8,94.69,1121.0,Texans,Texans,1,Elite,1,C,Center,2013
Jason Kelce,93.85,87.5,93.91,1154.0,Eagles,Eagles,2,Elite,2,C,Center,2013
Dominic Raiola,93.67,88.1,93.21,1135.0,Lions,Lions,3,Elite,3,C,Center,2013
Travis Frederick,93.04,85.6,93.84,999.0,Cowboys,Cowboys,4,Elite,4,C,Center,2013
John Sullivan,92.02,86.5,91.53,1020.0,Vikings,Vikings,5,Elite,5,C,Center,2013
Alex Mack,91.38,85.5,91.13,1110.0,Browns,Browns,6,Elite,6,C,Center,2013
Evan Smith,89.58,83.5,89.46,1118.0,Packers,Packers,7,Elite,7,C,Center,2013
Will Montgomery,88.33,80.5,89.39,1145.0,Commanders,Commanders,8,Elite,8,C,Center,2013
Jeremy Zuttah,87.36,80.1,88.03,1016.0,Buccaneers,Buccaneers,9,Elite,9,C,Center,2013
Mike Pouncey,86.14,78.8,86.87,901.0,Dolphins,Dolphins,10,Elite,10,C,Center,2013
Ryan Kalil,85.57,77.6,86.71,1071.0,Panthers,Panthers,11,Elite,11,C,Center,2013
Brian De La Puente,85.13,78.0,85.72,1273.0,Saints,Saints,12,Elite,12,C,Center,2013
Nick Hardwick,84.3,76.6,85.26,1135.0,Chargers,Chargers,13,Elite,13,C,Center,2013
Roberto Garza,83.69,75.8,84.79,1059.0,Bears,Bears,14,Elite,14,C,Center,2013
Rodney Hudson,83.24,75.1,84.5,1089.0,Chiefs,Chiefs,15,Elite,15,C,Center,2013
Kyle Cook,83.02,74.8,84.33,1131.0,Bengals,Bengals,16,Elite,16,C,Center,2013
Nick Mangold,82.16,73.2,83.96,1050.0,Jets,Jets,17,Elite,17,C,Center,2013
Scott Wells,82.08,72.1,84.56,739.0,Rams,Rams,18,Elite,18,C,Center,2013
Eric Wood,81.7,72.2,83.86,1161.0,Bills,Bills,19,Elite,19,C,Center,2013
Max Unger,81.36,72.0,83.43,930.0,Seahawks,Seahawks,20,Elite,20,C,Center,2013
Lyle Sendlein,81.0,71.2,83.36,1084.0,Cardinals,Cardinals,21,Elite,21,C,Center,2013
Ryan Wendell,79.88,71.1,81.56,1330.0,Patriots,Patriots,22,Good,1,C,Center,2013
Jonathan Goodwin,79.81,70.6,81.78,1156.0,49ers,49ers,23,Good,2,C,Center,2013
Gino Gradkowski,79.21,69.2,81.72,1136.0,Ravens,Ravens,24,Good,3,C,Center,2013
Brian Schwenke,78.42,68.8,80.66,567.0,Titans,Titans,25,Good,4,C,Center,2013
Tim Barnes,78.35,69.3,80.21,266.0,Rams,Rams,26,Good,5,C,Center,2013
Rich Ohrnberger,78.11,70.0,79.35,201.0,Chargers,Chargers,27,Good,6,C,Center,2013
David Baas,77.45,68.3,79.38,143.0,Giants,Giants,28,Good,7,C,Center,2013
Brad Meester,76.43,67.1,78.48,1058.0,Jaguars,Jaguars,29,Good,8,C,Center,2013
Joe Hawley,76.41,70.8,75.98,539.0,Falcons,Falcons,30,Good,9,C,Center,2013
Jim Cordle,76.13,66.0,78.71,482.0,Giants,Giants,31,Good,10,C,Center,2013
Samson Satele,75.54,66.6,77.34,953.0,Colts,Colts,32,Good,11,C,Center,2013
Robert Turner,70.7,59.7,73.87,394.0,Titans,Titans,33,Starter,1,C,Center,2013
Peter Konz,70.11,59.6,72.95,889.0,Falcons,Falcons,34,Starter,2,C,Center,2013
Andre Gurode,69.55,53.2,76.29,275.0,Raiders,Raiders,35,Starter,3,C,Center,2013
Cody Wallace,67.58,57.5,70.13,288.0,Steelers,Steelers,36,Starter,4,C,Center,2013
Lemuel Jeanpierre,67.51,60.9,67.75,283.0,Seahawks,Seahawks,37,Starter,5,C,Center,2013
Brandon Boykin,94.27,91.1,92.22,657.0,Eagles,Eagles,1,Elite,1,CB,Cornerback,2013
Richard Sherman,93.89,90.1,92.67,1166.0,Seahawks,Seahawks,2,Elite,2,CB,Cornerback,2013
Brent Grimes,88.93,89.4,89.97,1110.0,Dolphins,Dolphins,3,Elite,3,CB,Cornerback,2013
Desmond Trufant,88.91,82.5,89.01,1001.0,Falcons,Falcons,4,Elite,4,CB,Cornerback,2013
Dimitri Patterson,88.2,89.9,88.54,237.0,Dolphins,Dolphins,5,Elite,5,CB,Cornerback,2013
Dominique Rodgers-Cromartie,86.51,82.6,85.59,935.0,Broncos,Broncos,6,Elite,6,CB,Cornerback,2013
Byron Maxwell,86.31,84.9,89.95,677.0,Seahawks,Seahawks,7,Elite,7,CB,Cornerback,2013
Darrelle Revis,86.09,83.2,88.22,949.0,Buccaneers,Buccaneers,8,Elite,8,CB,Cornerback,2013
Chris Harris Jr.,85.71,82.7,83.97,1066.0,Broncos,Broncos,9,Elite,9,CB,Cornerback,2013
Tramaine Brock Sr.,85.43,85.3,86.86,840.0,49ers,49ers,10,Elite,10,CB,Cornerback,2013
Leon Hall,84.71,86.2,87.05,274.0,Bengals,Bengals,11,Elite,11,CB,Cornerback,2013
Alterraun Verner,84.36,79.6,83.36,1002.0,Titans,Titans,12,Elite,12,CB,Cornerback,2013
Tramon Williams,83.07,77.4,82.69,1101.0,Packers,Packers,13,Elite,13,CB,Cornerback,2013
Jarrett Bush,82.74,80.7,84.2,125.0,Packers,Packers,14,Elite,14,CB,Cornerback,2013
Joe Haden,82.69,77.6,84.2,1052.0,Browns,Browns,15,Elite,15,CB,Cornerback,2013
Keenan Lewis,82.66,76.4,82.66,989.0,Saints,Saints,16,Elite,16,CB,Cornerback,2013
Patrick Peterson,82.54,80.0,80.07,1075.0,Cardinals,Cardinals,17,Elite,17,CB,Cornerback,2013
Vontae Davis,81.88,77.6,82.97,1081.0,Colts,Colts,18,Elite,18,CB,Cornerback,2013
Captain Munnerlyn,81.55,75.9,81.56,1035.0,Panthers,Panthers,19,Elite,19,CB,Cornerback,2013
Jason McCourty,81.15,75.0,81.28,1056.0,Titans,Titans,20,Elite,20,CB,Cornerback,2013
Nickell Robey-Coleman,80.99,77.0,79.48,608.0,Bills,Bills,21,Elite,21,CB,Cornerback,2013
Orlando Scandrick,80.89,80.5,79.16,1089.0,Cowboys,Cowboys,22,Elite,22,CB,Cornerback,2013
Adam Jones,80.65,78.3,79.72,1035.0,Bengals,Bengals,23,Elite,23,CB,Cornerback,2013
Leodis McKelvin,80.39,76.4,82.44,927.0,Bills,Bills,24,Elite,24,CB,Cornerback,2013
Alan Ball,80.34,75.6,82.35,1005.0,Jaguars,Jaguars,25,Elite,25,CB,Cornerback,2013
Drayton Florence,79.37,75.3,80.94,621.0,Panthers,Panthers,26,Good,1,CB,Cornerback,2013
Johnathan Joseph,79.28,73.8,79.28,833.0,Texans,Texans,27,Good,2,CB,Cornerback,2013
Trumaine McBride,78.97,77.4,81.45,607.0,Giants,Giants,28,Good,3,CB,Cornerback,2013
Sam Shields,78.76,71.8,81.0,881.0,Packers,Packers,29,Good,4,CB,Cornerback,2013
William Gay,78.11,73.7,76.89,912.0,Steelers,Steelers,30,Good,5,CB,Cornerback,2013
Lardarius Webb,77.83,74.2,79.22,972.0,Ravens,Ravens,31,Good,6,CB,Cornerback,2013
Jeremy Lane,77.69,77.9,79.36,201.0,Seahawks,Seahawks,32,Good,7,CB,Cornerback,2013
Logan Ryan,77.4,67.2,80.04,700.0,Patriots,Patriots,33,Good,8,CB,Cornerback,2013
DeAngelo Hall,77.39,71.0,77.49,998.0,Commanders,Commanders,34,Good,9,CB,Cornerback,2013
Brandon Browner,77.35,69.0,83.53,455.0,Seahawks,Seahawks,35,Good,10,CB,Cornerback,2013
Mike Harris,76.51,70.4,77.59,404.0,Jaguars,Jaguars,36,Good,11,CB,Cornerback,2013
Rashean Mathis,76.25,72.7,77.69,771.0,Lions,Lions,37,Good,12,CB,Cornerback,2013
Tarell Brown,76.25,68.1,77.52,931.0,49ers,49ers,38,Good,13,CB,Cornerback,2013
Cortez Allen,76.05,70.4,78.46,704.0,Steelers,Steelers,39,Good,14,CB,Cornerback,2013
Tim Jennings,75.86,70.0,76.23,1032.0,Bears,Bears,40,Good,15,CB,Cornerback,2013
Terence Newman,75.7,71.6,76.25,819.0,Bengals,Bengals,41,Good,16,CB,Cornerback,2013
Terrell Thomas,75.64,69.5,75.57,569.0,Giants,Giants,42,Good,17,CB,Cornerback,2013
Robert McClain,74.97,67.3,75.91,577.0,Falcons,Falcons,43,Good,18,CB,Cornerback,2013
Coty Sensabaugh,74.81,71.6,74.86,494.0,Titans,Titans,44,Good,19,CB,Cornerback,2013
Trumaine Johnson,74.79,66.7,76.4,873.0,Rams,Rams,45,Good,20,CB,Cornerback,2013
Kyle Arrington,74.69,66.4,76.05,916.0,Patriots,Patriots,46,Good,21,CB,Cornerback,2013
Brandon Carr,74.55,66.7,75.62,1117.0,Cowboys,Cowboys,47,Good,22,CB,Cornerback,2013
Robert Alford,73.95,66.6,75.72,570.0,Falcons,Falcons,48,Starter,1,CB,Cornerback,2013
Bradley Fletcher,73.88,67.7,77.39,997.0,Eagles,Eagles,49,Starter,2,CB,Cornerback,2013
Eric Wright,73.66,69.4,79.41,118.0,49ers,49ers,50,Starter,3,CB,Cornerback,2013
Jimmy Smith,73.59,66.8,75.94,1041.0,Ravens,Ravens,51,Starter,4,CB,Cornerback,2013
Sean Smith,73.57,65.8,74.58,1074.0,Chiefs,Chiefs,52,Starter,5,CB,Cornerback,2013
Janoris Jenkins,73.57,65.2,75.37,1045.0,Rams,Rams,53,Starter,6,CB,Cornerback,2013
Xavier Rhodes,73.17,65.4,77.31,675.0,Vikings,Vikings,54,Starter,7,CB,Cornerback,2013
Zackary Bowman,72.79,68.7,76.45,593.0,Bears,Bears,55,Starter,8,CB,Cornerback,2013
Cary Williams,72.72,64.2,74.24,1211.0,Eagles,Eagles,56,Starter,9,CB,Cornerback,2013
Chris Owens,72.67,68.4,75.62,539.0,Dolphins,Dolphins,57,Starter,10,CB,Cornerback,2013
Prince Amukamara,72.58,65.8,75.34,1080.0,Giants,Giants,58,Starter,11,CB,Cornerback,2013
Corey White,72.58,68.9,73.6,670.0,Saints,Saints,59,Starter,12,CB,Cornerback,2013
Josh Wilson,72.5,63.8,74.13,968.0,Commanders,Commanders,60,Starter,13,CB,Cornerback,2013
Asante Samuel,72.39,63.2,77.36,499.0,Falcons,Falcons,61,Starter,14,CB,Cornerback,2013
Aaron Ross,72.31,68.8,77.88,155.0,Giants,Giants,62,Starter,15,CB,Cornerback,2013
Champ Bailey,72.18,66.2,76.37,326.0,Broncos,Broncos,63,Starter,16,CB,Cornerback,2013
Alfonzo Dennard,71.86,64.6,74.75,838.0,Patriots,Patriots,64,Starter,17,CB,Cornerback,2013
Aqib Talib,71.54,62.5,75.8,927.0,Patriots,Patriots,65,Starter,18,CB,Cornerback,2013
Antoine Cason,71.16,62.4,75.97,165.0,Cardinals,Cardinals,66,Starter,19,CB,Cornerback,2013
Josh Gordy,71.02,63.9,74.94,247.0,Colts,Colts,67,Starter,20,CB,Cornerback,2013
Melvin White,70.53,64.7,71.28,726.0,Panthers,Panthers,68,Starter,21,CB,Cornerback,2013
Dwayne Gratz,70.34,66.3,75.11,485.0,Jaguars,Jaguars,69,Starter,22,CB,Cornerback,2013
Mike Jenkins,69.9,60.6,74.21,903.0,Raiders,Raiders,70,Starter,23,CB,Cornerback,2013
Brandon Flowers,69.78,58.9,74.22,907.0,Chiefs,Chiefs,71,Starter,24,CB,Cornerback,2013
Chris Carr,69.63,69.5,74.82,146.0,Saints,Saints,72,Starter,25,CB,Cornerback,2013
Jabari Greer,69.53,59.0,76.13,541.0,Saints,Saints,73,Starter,26,CB,Cornerback,2013
Carlos Rogers,69.32,60.5,71.03,1068.0,49ers,49ers,74,Starter,27,CB,Cornerback,2013
Brandon Harris,69.21,61.1,77.43,206.0,Texans,Texans,75,Starter,28,CB,Cornerback,2013
Kyle Wilson,68.85,60.7,70.11,465.0,Jets,Jets,76,Starter,29,CB,Cornerback,2013
Jerraud Powers,68.73,60.8,73.18,1031.0,Cardinals,Cardinals,77,Starter,30,CB,Cornerback,2013
Kareem Jackson,68.43,57.6,72.51,760.0,Texans,Texans,78,Starter,31,CB,Cornerback,2013
David Amerson,68.37,57.7,71.31,685.0,Commanders,Commanders,79,Starter,32,CB,Cornerback,2013
Corey Webster,68.12,62.6,73.88,165.0,Giants,Giants,80,Starter,33,CB,Cornerback,2013
Marcus Cooper,68.11,53.3,73.81,708.0,Chiefs,Chiefs,81,Starter,34,CB,Cornerback,2013
Nolan Carroll,67.52,56.6,72.81,794.0,Dolphins,Dolphins,82,Starter,35,CB,Cornerback,2013
Javier Arenas,67.07,58.0,72.8,102.0,Cardinals,Cardinals,83,Starter,36,CB,Cornerback,2013
Kayvon Webster,67.05,56.1,70.18,492.0,Broncos,Broncos,84,Starter,37,CB,Cornerback,2013
Darrin Walls,66.51,63.3,74.58,289.0,Jets,Jets,85,Starter,38,CB,Cornerback,2013
Davon House,65.9,54.2,72.04,526.0,Packers,Packers,86,Starter,39,CB,Cornerback,2013
Stephon Gilmore,65.86,56.3,71.31,647.0,Bills,Bills,87,Starter,40,CB,Cornerback,2013
Dre Kirkpatrick,65.82,61.9,70.65,356.0,Bengals,Bengals,88,Starter,41,CB,Cornerback,2013
Josh Thomas,65.19,58.9,72.92,273.0,Panthers,Panthers,89,Starter,42,CB,Cornerback,2013
Dee Milliner,64.64,53.9,70.76,722.0,Jets,Jets,90,Starter,43,CB,Cornerback,2013
Buster Skrine,64.6,53.4,68.93,1052.0,Browns,Browns,91,Starter,44,CB,Cornerback,2013
Will Blackmon,64.58,65.0,67.95,670.0,Jaguars,Jaguars,92,Starter,45,CB,Cornerback,2013
Morris Claiborne,64.19,56.4,69.51,508.0,Cowboys,Cowboys,93,Starter,46,CB,Cornerback,2013
Leonard Johnson,64.01,53.6,68.35,693.0,Buccaneers,Buccaneers,94,Starter,47,CB,Cornerback,2013
Cassius Vaughn,64.0,57.1,68.8,410.0,Colts,Colts,95,Starter,48,CB,Cornerback,2013
Chris Cook,63.64,58.9,68.36,736.0,Vikings,Vikings,96,Starter,49,CB,Cornerback,2013
Charles Tillman,63.29,53.2,70.02,432.0,Bears,Bears,97,Starter,50,CB,Cornerback,2013
Johnthan Banks,62.4,53.2,64.37,941.0,Buccaneers,Buccaneers,98,Starter,51,CB,Cornerback,2013
Antonio Cromartie,62.32,46.3,68.83,1067.0,Jets,Jets,99,Starter,52,CB,Cornerback,2013
Greg Toler,62.09,53.5,69.07,458.0,Colts,Colts,100,Starter,53,CB,Cornerback,2013
Darius Slay,61.2,53.6,67.3,338.0,Lions,Lions,101,Rotation/backup,1,CB,Cornerback,2013
Tracy Porter,61.09,50.8,66.92,987.0,Raiders,Raiders,102,Rotation/backup,2,CB,Cornerback,2013
Roc Carmichael,61.01,54.0,70.89,220.0,Eagles,Eagles,103,Rotation/backup,3,CB,Cornerback,2013
Richard Marshall,60.84,50.2,67.52,776.0,Chargers,Chargers,104,Rotation/backup,4,CB,Cornerback,2013
Jayron Hosley,59.78,55.8,66.33,112.0,Giants,Giants,105,Rotation/backup,5,CB,Cornerback,2013
Chris Houston,59.61,48.4,65.83,729.0,Lions,Lions,106,Rotation/backup,6,CB,Cornerback,2013
B.W. Webb,59.31,57.5,61.55,179.0,Cowboys,Cowboys,107,Rotation/backup,7,CB,Cornerback,2013
Jonte Green,59.28,53.5,69.0,149.0,Lions,Lions,108,Rotation/backup,8,CB,Cornerback,2013
Marcus Sherels,59.15,52.6,64.76,530.0,Vikings,Vikings,109,Rotation/backup,9,CB,Cornerback,2013
Shaun Prater,58.43,64.2,68.91,159.0,Vikings,Vikings,110,Rotation/backup,10,CB,Cornerback,2013
Dunta Robinson,57.32,46.7,63.89,282.0,Chiefs,Chiefs,111,Rotation/backup,11,CB,Cornerback,2013
Cortland Finnegan,57.19,46.5,64.83,362.0,Rams,Rams,112,Rotation/backup,12,CB,Cornerback,2013
Johnny Patrick,56.87,48.9,62.18,475.0,Chargers,Chargers,113,Rotation/backup,13,CB,Cornerback,2013
Shareece Wright,56.52,45.4,65.6,935.0,Chargers,Chargers,114,Rotation/backup,14,CB,Cornerback,2013
Derek Cox,56.47,43.1,66.12,556.0,Chargers,Chargers,115,Rotation/backup,15,CB,Cornerback,2013
Tony Carter,56.37,39.1,66.71,330.0,Broncos,Broncos,116,Rotation/backup,16,CB,Cornerback,2013
D.J. Hayden,56.19,53.7,62.01,338.0,Raiders,Raiders,117,Rotation/backup,17,CB,Cornerback,2013
Phillip Adams,55.92,41.2,63.65,340.0,Raiders,Raiders,118,Rotation/backup,18,CB,Cornerback,2013
Leon McFadden,53.31,42.7,63.52,244.0,Browns,Browns,119,Rotation/backup,19,CB,Cornerback,2013
Brice McCain,51.81,29.4,63.84,605.0,Texans,Texans,120,Rotation/backup,20,CB,Cornerback,2013
Josh Norman,50.44,49.3,56.66,102.0,Panthers,Panthers,121,Rotation/backup,21,CB,Cornerback,2013
Chimdi Chekwa,45.71,35.0,61.18,164.0,Raiders,Raiders,122,Rotation/backup,22,CB,Cornerback,2013
J.J. Watt,96.98,90.32,97.26,960.0,Texans,Texans,1,Elite,1,DI,Defensive Interior,2013
Calais Campbell,87.95,86.91,85.41,963.0,Cardinals,Cardinals,2,Elite,2,DI,Defensive Interior,2013
Geno Atkins,87.36,87.3,86.89,455.0,Bengals,Bengals,3,Elite,3,DI,Defensive Interior,2013
Marcell Dareus,85.55,88.07,79.71,823.0,Bills,Bills,4,Elite,4,DI,Defensive Interior,2013
Ndamukong Suh,85.33,88.3,79.38,878.0,Lions,Lions,5,Elite,5,DI,Defensive Interior,2013
Muhammad Wilkerson,84.75,82.83,81.86,1041.0,Jets,Jets,6,Elite,6,DI,Defensive Interior,2013
Kyle Williams,84.35,82.94,83.41,940.0,Bills,Bills,7,Elite,7,DI,Defensive Interior,2013
Star Lotulelei,84.23,77.93,84.27,653.0,Panthers,Panthers,8,Elite,8,DI,Defensive Interior,2013
Sheldon Richardson,83.94,81.13,81.65,882.0,Jets,Jets,9,Elite,9,DI,Defensive Interior,2013
Jurrell Casey,83.15,83.02,79.59,874.0,Titans,Titans,10,Elite,10,DI,Defensive Interior,2013
Gerald McCoy,81.55,89.83,73.95,963.0,Buccaneers,Buccaneers,11,Elite,11,DI,Defensive Interior,2013
Nick Fairley,81.08,75.41,83.2,670.0,Lions,Lions,12,Elite,12,DI,Defensive Interior,2013
Kawann Short,80.49,75.75,79.48,551.0,Panthers,Panthers,13,Elite,13,DI,Defensive Interior,2013
Steve McLendon,80.34,77.65,79.21,350.0,Steelers,Steelers,14,Elite,14,DI,Defensive Interior,2013
Damon Harrison Sr.,79.09,74.03,82.59,500.0,Jets,Jets,15,Good,1,DI,Defensive Interior,2013
Mike Martin,78.8,67.45,84.15,233.0,Titans,Titans,16,Good,2,DI,Defensive Interior,2013
Jason Hatcher,78.4,70.92,80.37,748.0,Cowboys,Cowboys,17,Good,3,DI,Defensive Interior,2013
Brandon Mebane,78.23,75.76,75.71,623.0,Seahawks,Seahawks,18,Good,4,DI,Defensive Interior,2013
Mike Daniels,78.21,67.0,81.52,542.0,Packers,Packers,19,Good,5,DI,Defensive Interior,2013
Linval Joseph,78.07,74.03,77.11,578.0,Giants,Giants,20,Good,6,DI,Defensive Interior,2013
Dan Williams,78.04,82.6,73.44,286.0,Cardinals,Cardinals,21,Good,7,DI,Defensive Interior,2013
Haloti Ngata,77.59,76.76,74.49,700.0,Ravens,Ravens,22,Good,8,DI,Defensive Interior,2013
Akiem Hicks,76.63,66.34,80.1,741.0,Saints,Saints,23,Good,9,DI,Defensive Interior,2013
Kenrick Ellis,76.4,72.89,78.12,208.0,Jets,Jets,24,Good,10,DI,Defensive Interior,2013
Karl Klug,76.28,74.78,73.11,319.0,Titans,Titans,25,Good,11,DI,Defensive Interior,2013
Terrance Knighton,76.26,77.3,72.04,698.0,Broncos,Broncos,26,Good,12,DI,Defensive Interior,2013
Randy Starks,76.09,73.81,73.44,729.0,Dolphins,Dolphins,27,Good,13,DI,Defensive Interior,2013
Malik Jackson,76.05,65.0,80.03,713.0,Broncos,Broncos,28,Good,14,DI,Defensive Interior,2013
Arthur Jones,75.43,66.16,78.48,521.0,Ravens,Ravens,29,Good,15,DI,Defensive Interior,2013
Leger Douzable,75.33,65.97,77.61,237.0,Jets,Jets,30,Good,16,DI,Defensive Interior,2013
Dontari Poe,75.19,74.67,71.37,1036.0,Chiefs,Chiefs,31,Good,17,DI,Defensive Interior,2013
Tyson Jackson,75.02,72.44,72.89,510.0,Chiefs,Chiefs,32,Good,18,DI,Defensive Interior,2013
Paul Soliai,74.95,66.95,76.64,522.0,Dolphins,Dolphins,33,Good,19,DI,Defensive Interior,2013
Johnathan Hankins,74.74,74.73,75.78,192.0,Giants,Giants,34,Good,20,DI,Defensive Interior,2013
Glenn Dorsey,74.59,77.34,72.56,521.0,49ers,49ers,35,Good,21,DI,Defensive Interior,2013
Fletcher Cox,74.47,71.11,72.93,948.0,Eagles,Eagles,36,Good,22,DI,Defensive Interior,2013
Justin Smith,74.45,58.62,80.83,913.0,49ers,49ers,37,Good,23,DI,Defensive Interior,2013
Fred Evans,73.65,61.28,78.76,349.0,Vikings,Vikings,38,Starter,1,DI,Defensive Interior,2013
Brodrick Bunkley,73.53,64.51,76.73,311.0,Saints,Saints,39,Starter,2,DI,Defensive Interior,2013
Michael Brockers,73.4,66.21,75.2,792.0,Rams,Rams,40,Starter,3,DI,Defensive Interior,2013
Sean Lissemore,72.77,63.09,77.45,213.0,Chargers,Chargers,41,Starter,4,DI,Defensive Interior,2013
Desmond Bryant,72.68,62.87,77.33,581.0,Browns,Browns,42,Starter,5,DI,Defensive Interior,2013
