,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Team,Year,weighted_grade,weighted_average_grade
1160,Kenny Wiggins,DET,G,100.0,0,11,61.8,63.4,57.6,1,9,264,100.0,100.0,97.3,2,12,2,438,0,145,1,438,281,281,283,0,157,9,Lions,2019,27068.399999999998,
1161,Will Richardson Jr.,JAX,G,100.0,2,15,43.0,43.1,41.6,2,18,280,100.0,100.0,95.4,5,23,3,436,0,0,122,436,303,303,313,0,133,0,Jaguars,2019,18748.0,
1162,Eric Kush,CLV,G,100.0,0,8,45.4,51.3,46.8,0,18,254,100.0,100.0,95.7,4,20,2,436,0,0,0,436,282,282,435,1,154,0,Browns,2019,19794.399999999998,
1163,Patrick Mekari,BLT,G,100.0,3,3,70.5,66.8,70.1,3,4,177,100.0,100.0,98.0,4,7,0,431,388,0,0,431,183,183,43,0,248,0,Ravens,2019,30385.5,
1164,Nick Easton,NO,G,100.0,1,20,48.9,50.7,53.3,3,9,227,100.0,100.0,96.9,3,13,1,409,0,409,0,409,245,245,0,0,164,0,Saints,2019,20000.1,
1165,Jamil Douglas,TEN,G,100.0,0,31,59.0,45.3,64.1,6,7,217,100.0,100.0,95.6,2,16,3,388,73,61,0,388,238,238,253,0,150,0,Titans,2019,22892.0,
1166,Joe Noteboom,LA,G,100.0,0,26,39.6,51.3,31.8,2,16,237,100.0,100.0,96.2,1,18,0,376,0,376,0,376,256,256,0,0,120,0,Rams,2019,14889.6,
1167,Tom Compton,NYJ,G,100.0,0,22,49.7,52.5,49.2,1,13,204,100.0,100.0,95.1,2,17,3,363,0,0,0,363,217,217,362,0,146,1,Jets,2019,18041.100000000002,
1168,Dakota Dozier,MIN,G,100.0,0,18,51.5,47.4,51.5,4,12,184,100.0,100.0,94.6,2,18,2,360,31,70,0,360,201,201,256,0,159,3,Vikings,2019,18540.0,
1169,Denzelle Good,OAK,G,100.0,0,23,65.1,69.0,64.6,2,2,188,100.0,100.0,98.4,2,5,1,338,0,136,0,338,194,194,201,0,144,1,Raiders,2019,22003.8,
1170,Earl Watford,TB,G,98.8,0,30,64.9,79.4,56.4,2,8,197,98.0,98.1,97.5,3,10,0,322,0,0,1,326,208,212,269,3,114,50,Buccaneers,2019,21157.4,
1171,Jamarco Jones,SEA,G,100.0,0,29,49.1,35.4,56.0,3,5,166,100.0,100.0,96.4,1,10,2,317,0,21,57,317,179,179,224,0,138,15,Seahawks,2019,15564.7,
1172,Chris Lindstrom,ATL,G,100.0,0,2,66.6,63.0,67.4,4,10,196,100.0,100.0,96.4,1,14,0,309,0,0,0,309,204,204,309,0,105,0,Falcons,2019,20579.399999999998,
1173,Xavier Su'a-Filo,DAL,G,100.0,0,9,60.1,77.7,48.6,0,2,192,100.0,100.0,99.0,1,3,1,307,0,300,0,307,197,197,7,0,110,0,Cowboys,2019,18450.7,
1174,Will Clapp,NO,G,99.0,0,20,59.9,66.6,55.7,2,4,140,97.9,98.1,96.4,3,8,2,306,6,86,0,309,157,160,93,0,149,124,Saints,2019,18509.1,
1175,Wes Martin,WAS,G,100.0,2,32,51.7,37.0,56.9,3,12,180,100.0,100.0,95.3,3,16,1,290,0,0,0,290,191,191,290,0,99,0,Commanders,2019,14993.0,
1176,Nick Gates,NYG,G,99.7,0,21,77.0,71.5,75.9,2,6,178,100.0,99.5,97.2,0,9,1,290,0,0,0,291,191,192,77,198,99,15,Giants,2019,22407.0,
1177,Austin Schlottmann,DEN,G,100.0,0,10,58.2,63.4,56.5,4,2,146,100.0,100.0,97.3,1,7,1,260,0,1,0,260,159,159,259,0,101,0,Broncos,2019,15132.0,
1178,Kyle Long,CHI,G,100.0,1,6,38.0,52.4,33.2,2,11,150,100.0,100.0,95.0,2,14,1,250,0,0,0,250,164,164,250,0,86,0,Bears,2019,9500.0,
1179,Ben Garland,SF,G,100.0,0,28,59.1,62.8,59.3,0,3,123,100.0,100.0,98.0,1,4,1,236,227,1,0,236,129,129,8,0,107,0,49ers,2019,13947.6,
1180,Jordan Devey,OAK,G,100.0,0,23,53.2,41.2,62.7,2,4,137,100.0,100.0,97.8,2,6,0,228,0,117,0,228,139,139,111,0,89,0,Raiders,2019,12129.6,
1181,Stefen Wisniewski,KC,G,100.0,0,16,68.2,80.5,59.9,0,3,119,100.0,100.0,98.7,0,3,0,211,7,190,0,211,131,131,11,0,80,1,Chiefs,2019,14390.2,
1182,James Ferentz,NE,G,100.0,0,19,59.4,42.1,64.1,0,9,111,100.0,100.0,95.0,0,10,1,203,109,10,0,203,122,122,83,0,81,0,Patriots,2019,12058.199999999999,
1183,Alex Redmond,CIN,G,100.0,0,7,50.6,47.6,54.2,2,3,131,100.0,100.0,96.6,1,7,2,189,0,0,0,189,140,140,189,0,49,0,Bengals,2019,9563.4,
1184,Kelechi Osemele,NYJ,G,100.0,0,22,56.2,57.7,53.8,1,3,110,100.0,100.0,97.3,1,5,1,185,0,185,0,185,121,121,0,0,64,0,Jets,2019,10397.0,
1185,Spencer Long,BUF,G,100.0,0,4,56.8,66.4,51.6,1,6,88,100.0,100.0,94.9,0,8,1,173,0,4,0,173,93,93,169,0,80,0,Bills,2019,9826.4,
1186,Ted Larsen,CHI,G,100.0,0,6,55.4,43.3,58.4,1,4,96,100.0,100.0,96.4,0,6,1,168,0,0,0,168,104,104,159,0,64,9,Bears,2019,9307.199999999999,
1187,Greg Mancz,HST,G,100.0,0,13,56.9,63.8,55.1,0,4,110,100.0,100.0,96.4,1,6,2,157,46,0,0,157,119,119,111,0,38,0,Texans,2019,8933.3,
1188,Forrest Lamp,LAC,G,100.0,0,27,59.3,60.4,56.3,0,10,101,100.0,100.0,95.0,1,10,0,157,0,141,6,157,109,109,0,0,48,10,Chargers,2019,9310.1,
1189,Jamil Demby,LA,G,100.0,0,26,26.4,3.2,43.9,2,12,85,100.0,100.0,88.2,2,17,3,146,0,42,0,146,89,89,104,0,57,0,Rams,2019,3854.3999999999996,
1190,Oday Aboushi,DET,G,100.0,0,11,57.7,59.3,59.9,1,2,84,100.0,100.0,98.2,1,3,0,143,0,135,0,143,89,89,7,0,54,1,Lions,2019,8251.1,
1191,Conor McDermott,NYJ,G,99.3,0,22,62.2,66.5,59.0,0,3,68,98.6,98.6,97.8,0,3,0,140,0,0,2,141,71,72,126,0,69,13,Jets,2019,8770.2,
1192,Danny Isidora,MIA,G,100.0,1,17,53.7,54.3,50.7,1,4,92,100.0,100.0,97.3,1,5,0,127,0,0,0,127,95,95,127,0,32,0,Dolphins,2019,6819.900000000001,
1193,Lane Taylor,GB,G,100.0,1,12,59.2,75.5,51.8,1,2,65,100.0,100.0,96.2,1,4,1,114,0,114,0,114,70,70,0,0,44,0,Packers,2019,6748.8,
1194,Chris Reed,CAR,G,98.1,0,5,70.3,63.7,71.7,0,1,61,96.8,97.1,97.5,2,2,1,104,0,0,0,106,67,69,93,0,37,12,Panthers,2019,7451.799999999999,
1195,Keaton Sutherland,MIA,G,100.0,0,17,46.4,2.0,70.1,1,4,58,100.0,100.0,95.7,0,5,0,93,0,63,0,93,62,62,27,0,31,3,Dolphins,2019,4315.2,
1196,Ethan Pocic,SEA,G,100.0,0,29,43.3,61.7,44.5,0,1,48,100.0,100.0,99.0,1,1,0,91,1,70,0,91,51,51,20,0,40,0,Seahawks,2019,3940.2999999999997,
1197,Matt Pryor,PHI,G,100.0,0,24,62.0,59.8,60.6,1,3,52,100.0,100.0,96.2,1,4,0,79,0,0,0,79,54,54,75,0,25,3,Eagles,2019,4898.0,
1198,Brent Qvale,NYJ,G,100.0,0,22,54.9,74.0,48.6,1,1,39,100.0,100.0,97.4,0,2,0,77,0,67,0,77,40,40,0,0,37,10,Jets,2019,4227.3,
1199,Senio Kelemete,HST,G,100.0,0,13,73.4,62.1,73.8,1,1,38,100.0,100.0,94.7,0,3,1,64,0,64,0,64,41,41,0,0,23,0,Texans,2019,4697.6,
1200,Parker Ehinger,BLT,G,100.0,0,3,65.6,41.2,73.1,0,0,16,100.0,100.0,93.7,2,1,1,54,0,0,0,54,17,17,47,5,37,2,Ravens,2019,3542.3999999999996,
1201,Aviante Collins,MIN,G,100.0,0,18,54.5,67.3,50.8,1,0,21,100.0,100.0,97.6,0,1,0,49,0,31,18,49,22,22,0,0,27,0,Vikings,2019,2670.5,
1202,Evan Brown,MIA,G,100.0,0,17,60.6,69.5,55.8,1,0,24,100.0,100.0,97.9,0,1,0,38,0,18,0,38,26,26,19,0,12,0,Dolphins,2019,2302.8,
1203,Patrick Morris,DEN,G,100.0,0,10,68.9,53.1,69.8,0,1,18,100.0,100.0,97.2,0,1,0,37,0,37,0,37,19,19,0,0,18,0,Broncos,2019,2549.3,
1204,Dru Samia,MIN,G,100.0,0,18,47.8,57.6,46.8,0,0,14,100.0,100.0,100.0,0,0,0,31,0,0,0,31,15,15,31,0,16,0,Vikings,2019,1481.8,
1205,Ben Powers,BLT,G,100.0,0,3,82.1,70.9,78.8,0,0,11,100.0,100.0,100.0,0,0,0,30,0,0,0,30,12,12,30,0,18,0,Ravens,2019,2463.0,
1206,Jermaine Eluemunor,NE,G,100.0,0,19,50.2,76.6,50.4,0,0,3,100.0,100.0,100.0,0,0,0,29,0,8,0,29,3,3,0,4,26,17,Patriots,2019,1455.8000000000002,
1207,Tyler Larsen,CAR,G,100.0,0,5,63.3,79.9,68.9,0,0,13,100.0,100.0,100.0,1,0,0,28,19,0,0,28,14,14,6,0,14,3,Panthers,2019,1772.3999999999999,
1208,Coleman Shelton,LA,G,100.0,0,26,48.2,29.2,52.9,0,1,13,100.0,100.0,96.2,0,1,0,22,10,0,0,22,14,14,12,0,8,0,Rams,2019,1060.4,
1209,Aaron Stinnie,TB,G,100.0,0,30,57.7,23.6,60.0,0,2,15,100.0,100.0,93.3,0,2,0,16,0,0,0,16,15,15,15,0,1,1,Buccaneers,2019,923.2,
1210,Ryan Hunter,KC,G,100.0,1,16,22.6,0.0,68.6,0,2,9,100.0,100.0,88.9,1,2,0,14,0,13,0,14,11,11,0,0,3,1,Chiefs,2019,316.40000000000003,
1211,Nick Allegretti,KC,G,100.0,0,16,62.4,79.7,59.8,0,0,2,100.0,100.0,100.0,0,0,0,9,0,0,0,9,2,2,2,0,7,6,Chiefs,2019,561.6,
1212,Jeff Allen,KC,G,100.0,0,16,56.0,,56.6,0,0,0,,,,0,0,0,8,0,2,0,8,0,0,0,0,8,6,Chiefs,2019,448.0,
1213,Nate Herbig,PHI,G,100.0,0,24,69.4,,70.2,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,3,Eagles,2019,208.20000000000002,
1214,Sean Harlow,ATL,G,100.0,0,2,60.0,,60.0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,1,0,Falcons,2019,60.0,
1215,Forrest Lamp,LAC,G,100.0,0,27,49.4,60.7,42.8,14,22,685,100.0,100.0,97.1,1,38,2,1174,0,1174,0,1174,729,729,0,0,445,0,Chargers,2020,57995.6,72.7602721970188
1216,Connor Williams,DAL,G,100.0,0,9,71.2,66.6,70.8,2,24,710,100.0,100.0,97.6,4,30,4,1146,0,1146,0,1146,739,739,0,0,407,0,Cowboys,2020,81595.2,57.529187471629605
1217,Chris Lindstrom,ATL,G,100.0,0,2,77.1,70.3,76.6,7,18,685,100.0,100.0,97.6,2,29,4,1122,0,0,0,1122,724,724,1122,0,398,0,Falcons,2020,86506.2,75.5623795761079
1218,Austin Corbett,LA,G,100.0,0,26,70.9,60.0,73.4,6,17,637,100.0,100.0,98.0,4,24,1,1120,0,0,0,1120,661,661,1120,0,459,0,Rams,2020,79408.0,48.48823775638342
1219,Laken Tomlinson,SF,G,99.9,0,28,78.8,62.2,80.9,14,16,615,100.0,99.8,97.1,2,33,3,1093,0,1092,0,1094,646,647,0,0,447,0,49ers,2020,86207.2,74.01215189873419
1220,Mark Glowinski,IND,G,100.0,1,14,67.3,66.4,64.0,5,21,573,100.0,100.0,97.4,3,28,2,1090,0,0,0,1090,612,612,1090,0,478,0,Colts,2020,73357.0,62.679040000000015
1221,Dakota Dozier,MIN,G,100.0,0,18,44.7,36.7,52.3,9,31,569,100.0,100.0,95.4,9,46,6,1083,0,1082,0,1083,614,614,0,0,469,0,Vikings,2020,48410.100000000006,67.31053971486762
1222,Quenton Nelson,IND,G,100.0,3,14,86.2,80.4,85.0,5,9,573,100.0,100.0,98.6,9,15,1,1082,0,1074,8,1082,612,612,0,0,470,0,Colts,2020,93268.40000000001,57.51806515301085
1223,Nate Davis,TEN,G,100.0,0,31,69.7,52.6,72.6,10,19,531,100.0,100.0,97.1,5,30,1,1074,0,0,0,1074,561,561,1073,0,513,0,Titans,2020,74857.8,79.17071509648126
1224,Alex Cappa,TB,G,100.0,2,30,69.0,68.8,63.9,13,14,651,100.0,100.0,97.9,2,27,0,1070,0,0,0,1070,702,702,1070,0,368,0,Buccaneers,2020,73830.0,59.31883983572896
1225,Germain Ifedi,CHI,G,100.0,0,6,65.0,63.7,62.8,4,19,670,100.0,100.0,98.0,5,25,2,1066,0,0,0,1066,694,694,663,403,372,0,Bears,2020,69290.0,58.346913580246905
1226,Gabe Jackson,LV,G,100.0,1,23,63.7,69.9,58.5,2,24,590,100.0,100.0,97.8,3,26,0,1062,0,0,0,1062,634,634,1061,0,428,0,Raiders,2020,67649.40000000001,51.67777777777778
1227,Joel Bitonio,CLV,G,100.0,0,8,84.6,85.5,80.9,4,12,548,100.0,100.0,98.4,4,17,1,1061,0,1061,0,1061,583,583,0,0,478,0,Browns,2020,89760.59999999999,
1228,Elgton Jenkins,GB,G,100.0,0,12,67.7,76.6,62.3,2,11,568,100.0,100.0,98.7,5,14,1,1037,297,681,27,1037,608,608,0,32,429,0,Packers,2020,70204.90000000001,
1229,Bradley Bozeman,BLT,G,100.0,0,3,64.3,62.5,63.3,1,16,486,100.0,100.0,97.8,3,19,2,1017,0,1017,0,1017,513,513,0,0,504,0,Ravens,2020,65393.1,
1230,Jonah Jackson,DET,G,100.0,1,11,57.0,51.2,61.5,5,25,611,100.0,100.0,96.7,5,35,5,1006,0,861,0,1006,661,661,145,0,345,0,Lions,2020,57342.0,
1231,David Edwards,LA,G,100.0,0,26,70.3,63.6,68.9,6,13,584,100.0,100.0,97.9,1,22,3,1006,0,1006,0,1006,605,605,0,0,401,0,Rams,2020,70721.8,
1232,Kevin Zeitler,NYG,G,100.0,0,21,65.9,68.7,63.0,2,24,588,100.0,100.0,97.4,4,28,2,1003,0,1,2,1003,630,630,999,0,373,0,Giants,2020,66097.70000000001,
1233,Dalton Risner,DEN,G,100.0,0,10,61.3,69.6,53.7,6,22,573,100.0,100.0,97.6,0,28,0,999,0,999,0,999,612,612,0,0,387,0,Broncos,2020,61238.7,
1234,Wes Schweitzer,WAS,G,100.0,1,32,69.0,70.5,65.7,4,18,614,100.0,100.0,97.4,2,27,5,990,0,758,0,990,644,644,226,0,346,6,Commanders,2020,68310.0,
1235,Joe Thuney,NE,G,100.0,0,19,74.2,73.1,70.2,2,13,483,100.0,100.0,98.0,3,17,2,980,126,854,0,980,511,511,0,0,469,0,Patriots,2020,72716.0,
1236,Andrew Wylie,KC,G,100.0,0,16,54.9,57.1,53.1,8,24,614,100.0,100.0,97.1,3,34,2,972,0,0,0,972,653,653,874,97,319,1,Chiefs,2020,53362.799999999996,
1237,Damien Lewis,SEA,G,100.0,2,29,70.2,48.4,81.5,2,23,603,100.0,100.0,97.4,12,28,3,967,66,0,0,967,633,633,901,0,334,0,Seahawks,2020,67883.40000000001,
1238,Justin Pugh,ARZ,G,100.0,0,1,64.8,74.4,62.7,2,12,552,100.0,100.0,98.6,9,15,1,958,0,958,0,958,593,593,0,0,365,0,Cardinals,2020,62078.399999999994,
1239,Denzelle Good,LV,G,100.0,1,23,56.7,51.4,57.6,7,20,533,100.0,100.0,97.1,5,29,2,958,0,773,0,958,571,571,0,183,387,1,Raiders,2020,54318.600000000006,
1240,Zach Fulton,HST,G,100.0,2,13,63.0,62.1,60.0,1,27,637,100.0,100.0,96.1,3,39,11,953,0,0,0,953,669,669,950,3,284,0,Texans,2020,60039.0,
1241,Lucas Patrick,GB,G,100.0,1,12,64.8,61.5,64.2,0,13,517,100.0,100.0,98.2,3,16,3,939,8,220,3,939,556,556,708,0,383,0,Packers,2020,60847.2,
1242,A.J. Cann,JAX,G,100.0,0,15,69.0,73.8,62.0,3,16,607,100.0,100.0,98.1,3,21,2,919,0,0,0,919,634,634,919,0,285,0,Jaguars,2020,63411.0,
1243,John Miller,CAR,G,100.0,1,5,61.2,62.7,59.8,5,19,548,100.0,100.0,97.3,6,27,3,910,0,0,0,910,581,581,910,0,329,0,Panthers,2020,55692.0,
1244,Nate Herbig,PHI,G,100.0,0,24,71.2,72.1,69.4,0,19,557,100.0,100.0,97.9,4,21,2,894,2,346,0,894,596,596,545,0,298,0,Eagles,2020,63652.8,
1245,Chris Reed,CAR,G,100.0,1,5,63.0,54.5,67.2,2,16,534,100.0,100.0,98.1,3,19,1,892,0,892,0,892,567,567,0,0,325,0,Panthers,2020,56196.0,
1246,Rodger Saffold,TEN,G,100.0,0,31,70.2,56.5,74.5,5,9,446,100.0,100.0,97.5,4,18,4,872,0,871,0,872,472,472,0,0,400,0,Titans,2020,61214.4,
1247,Brandon Scherff,WAS,G,100.0,1,32,84.1,81.1,80.1,2,16,517,100.0,100.0,97.7,2,21,3,857,0,0,0,857,538,538,857,0,319,0,Commanders,2020,72073.7,
1248,Ereck Flowers,MIA,G,100.0,0,17,65.9,73.8,58.1,3,12,506,100.0,100.0,97.5,3,20,5,857,0,856,0,857,539,539,0,0,318,0,Dolphins,2020,56476.3,
1249,Ali Marpet,TB,G,100.0,0,30,86.7,75.5,88.0,7,3,510,100.0,100.0,99.0,3,10,0,849,0,849,0,849,550,550,0,0,299,0,Buccaneers,2020,73608.3,
1250,Matt Feiler,PIT,G,100.0,0,25,65.0,69.6,59.6,4,10,510,100.0,100.0,98.2,2,16,2,848,0,847,0,848,548,548,0,1,300,0,Steelers,2020,55120.0,
1251,David DeCastro,PIT,G,100.0,0,25,64.1,79.5,50.0,2,15,549,100.0,100.0,98.5,2,17,0,845,0,0,0,845,591,591,845,0,254,0,Steelers,2020,54164.49999999999,
1252,James Carpenter,ATL,G,100.0,0,2,56.1,61.9,51.7,5,18,502,100.0,100.0,97.1,1,26,3,826,0,826,0,826,529,529,0,0,297,0,Falcons,2020,46338.6,
1253,Andrew Norwell,JAX,G,100.0,0,15,67.9,80.3,57.0,0,12,528,100.0,100.0,98.3,2,15,3,801,0,801,0,801,550,550,0,0,251,0,Jaguars,2020,54387.9,
1254,Shaq Mason,NE,G,100.0,1,19,85.4,60.5,88.1,1,18,376,100.0,100.0,96.7,2,22,3,782,0,0,0,782,400,400,782,0,382,0,Patriots,2020,66782.8,
1255,Matt Pryor,PHI,G,100.0,2,24,55.4,58.1,56.1,8,21,486,100.0,100.0,95.8,7,35,6,776,0,47,78,776,522,522,394,254,254,1,Eagles,2020,42990.4,
1256,Andrus Peat,NO,G,100.0,1,20,61.2,58.8,60.6,7,11,442,100.0,100.0,97.1,4,22,4,766,0,766,0,766,461,461,0,0,305,0,Saints,2020,46879.200000000004,
1257,Graham Glasgow,DEN,G,100.0,1,10,68.5,65.8,68.8,1,13,428,100.0,100.0,98.1,5,15,1,764,0,0,0,764,452,452,764,0,312,0,Broncos,2020,52334.0,
1258,Greg Van Roten,NYJ,G,100.0,0,22,63.0,71.5,54.4,2,19,445,100.0,100.0,97.0,0,24,3,752,0,0,0,752,482,482,752,0,270,0,Jets,2020,47376.0,
1259,Solomon Kindley,MIA,G,99.9,2,17,51.3,54.1,50.4,2,11,420,99.8,99.8,97.5,5,17,4,747,0,189,0,748,448,449,556,0,299,0,Dolphins,2020,38372.4,
1260,Cesar Ruiz,NO,G,100.0,0,20,58.6,43.4,61.6,4,21,380,100.0,100.0,96.7,1,25,0,744,0,0,0,744,401,401,744,0,343,0,Saints,2020,43598.4,
1261,Michael Jordan,CIN,G,100.0,0,7,55.7,40.8,63.4,15,17,477,100.0,100.0,96.0,1,35,3,731,0,731,0,731,499,499,0,0,232,0,Bengals,2020,40716.700000000004,
1262,Quinton Spain,CIN,G,100.0,1,7,56.7,44.8,62.4,6,12,411,100.0,100.0,97.6,4,19,1,720,0,227,0,720,437,437,428,65,283,0,Bengals,2020,40824.0,
1263,Wyatt Teller,CLV,G,100.0,0,8,92.7,62.9,93.6,0,12,333,100.0,100.0,97.3,5,15,3,694,0,0,0,694,354,354,694,0,340,0,Browns,2020,64333.8,
1264,Nick Allegretti,KC,G,99.9,1,16,66.2,52.6,71.3,6,14,438,100.0,99.8,97.5,4,21,1,693,0,690,0,694,461,462,0,0,232,4,Chiefs,2020,45942.8,
1265,J.R. Sweezy,ARZ,G,100.0,0,1,52.5,52.5,51.3,0,12,373,100.0,100.0,98.1,3,13,1,643,0,35,0,643,396,396,607,0,247,1,Cardinals,2020,33757.5,
1266,Ike Boettger,BUF,G,100.0,0,4,65.3,52.3,72.3,3,23,378,100.0,100.0,96.6,3,26,0,623,0,616,0,623,408,408,7,0,215,0,Bills,2020,40681.9,
1267,Ezra Cleveland,MIN,G,100.0,0,18,66.2,52.0,67.6,8,10,331,100.0,100.0,95.8,1,23,5,622,0,0,0,622,361,361,621,0,261,0,Vikings,2020,41176.4,
1268,Oday Aboushi,DET,G,100.0,1,11,66.6,65.3,68.0,2,8,393,100.0,100.0,98.5,4,11,1,622,0,59,0,622,426,426,560,3,196,0,Lions,2020,41425.2,
1269,Zack Martin,DAL,G,100.0,1,9,91.3,73.9,92.2,2,10,384,100.0,100.0,98.2,1,13,1,618,0,0,0,618,397,397,501,117,221,0,Cowboys,2020,56423.4,
1270,Brian Winters,BUF,G,99.8,2,4,54.6,51.9,57.9,8,16,368,99.7,99.7,95.9,7,27,3,617,0,0,0,618,395,396,617,0,222,1,Bills,2020,33742.8,
1271,Connor McGovern,DAL,G,100.0,0,9,61.7,58.0,61.3,2,11,366,100.0,100.0,97.4,1,16,3,606,0,0,0,606,383,383,604,0,223,2,Cowboys,2020,37390.200000000004,
1272,Justin Murray,ARZ,G,100.0,1,1,56.7,73.7,45.6,2,9,335,100.0,100.0,98.4,1,11,0,602,0,71,0,602,362,362,522,2,240,7,Cardinals,2020,34133.4,
1273,Jordan Simmons,SEA,G,100.0,1,29,51.6,51.6,51.1,2,12,382,100.0,100.0,97.4,2,17,3,593,0,532,0,593,401,401,61,0,192,0,Seahawks,2020,30598.8,
1274,Isaac Seumalo,PHI,G,100.0,0,24,62.4,77.4,52.2,1,13,377,100.0,100.0,97.1,2,18,4,588,0,587,0,588,400,400,0,0,188,0,Eagles,2020,36691.2,
1275,Jon Feliciano,BUF,G,100.0,0,4,64.6,49.4,72.4,2,21,340,100.0,100.0,96.6,2,23,0,571,203,72,0,571,369,369,296,0,202,0,Bills,2020,36886.6,
1276,Alex Bars,CHI,G,100.0,0,6,55.6,61.2,53.6,0,6,348,100.0,100.0,98.9,2,7,1,568,77,83,0,568,361,361,408,0,207,0,Bears,2020,31580.8,
1277,Nick Easton,NO,G,100.0,2,20,59.6,44.7,62.5,4,12,287,100.0,100.0,96.5,3,18,2,562,0,230,0,562,298,298,332,0,264,0,Saints,2020,33495.200000000004,
1278,Alex Lewis,NYJ,G,100.0,2,22,66.6,55.6,71.5,8,16,321,100.0,100.0,96.3,4,24,0,544,0,544,0,544,349,349,0,0,195,0,Jets,2020,36230.399999999994,
1279,Trai Turner,LAC,G,100.0,0,27,34.8,51.3,29.8,2,16,325,100.0,100.0,96.9,2,19,1,536,0,0,0,536,343,343,536,0,193,0,Chargers,2020,18652.8,
1280,Will Hernandez,NYG,G,100.0,0,21,58.1,50.9,59.1,5,19,312,100.0,100.0,95.8,1,25,1,525,0,524,0,525,336,336,0,0,189,0,Giants,2020,30502.5,
1281,Ben Powers,BLT,G,100.0,2,3,59.4,66.8,57.5,0,8,221,100.0,100.0,98.2,4,8,0,513,0,0,0,513,236,236,502,0,277,11,Ravens,2020,30472.2,
1282,Shane Lemieux,NYG,G,100.0,2,21,32.2,16.9,45.3,6,14,281,100.0,100.0,94.7,3,25,5,504,0,484,1,504,299,299,13,1,205,1,Giants,2020,16228.800000000001,
1283,Mike Iupati,SEA,G,100.0,0,29,67.8,67.2,71.6,2,10,297,100.0,100.0,97.6,4,13,1,498,0,498,0,498,317,317,0,0,181,0,Seahawks,2020,33764.4,
1284,Max Scharping,HST,G,100.0,0,13,52.1,60.7,48.6,1,10,313,100.0,100.0,97.9,2,12,1,454,0,447,3,454,330,330,4,0,124,0,Texans,2020,23653.4,
1285,Halapoulivaati Vaitai,DET,G,100.0,0,11,59.7,53.3,60.2,3,6,262,100.0,100.0,96.0,1,15,6,450,0,0,0,450,284,284,282,168,166,0,Lions,2020,26865.0,
1286,Alex Redmond,CIN,G,100.0,0,7,61.5,47.3,70.5,2,8,266,100.0,100.0,97.0,5,13,3,448,0,0,0,448,278,278,448,0,170,0,Bengals,2020,27552.0,
1287,Pat Elflein,NYJ,G,100.0,0,22,48.0,30.5,56.1,4,18,231,100.0,100.0,94.4,1,24,2,419,0,367,0,419,239,239,52,0,180,0,Jets,2020,20112.0,
1288,Tyre Phillips,BLT,G,100.0,0,3,47.1,56.3,42.2,1,9,199,100.0,100.0,94.5,1,16,6,418,0,0,0,418,208,208,296,122,210,0,Ravens,2020,19687.8,
1289,Cody Ford,BUF,G,100.0,0,4,53.8,48.4,56.7,1,14,233,100.0,100.0,96.8,3,15,0,384,0,257,0,384,248,248,127,0,136,0,Bills,2020,20659.199999999997,
1290,Senio Kelemete,HST,G,100.0,1,13,54.5,62.7,52.7,2,11,240,100.0,100.0,97.3,2,13,0,367,0,344,0,367,253,253,23,0,114,0,Texans,2020,20001.5,
1291,Kevin Dotson,PIT,G,100.0,0,25,66.2,87.2,55.1,0,1,206,100.0,100.0,99.8,3,1,0,358,0,165,0,358,219,219,189,0,139,4,Steelers,2020,23699.600000000002,
1292,Wes Martin,WAS,G,100.0,0,32,44.8,45.8,46.0,2,9,207,100.0,100.0,95.4,2,15,4,339,0,329,0,339,216,216,2,0,123,8,Commanders,2020,15187.199999999999,
1293,Rashaad Coward,CHI,G,100.0,0,6,46.2,46.1,49.4,5,11,220,100.0,100.0,95.0,2,19,3,333,0,198,0,333,229,229,0,133,104,2,Bears,2020,15384.6,
1294,Josh Andrews,NYJ,G,100.0,0,22,41.2,18.1,54.9,2,21,175,100.0,100.0,92.3,1,25,2,311,20,78,0,311,188,188,211,2,123,0,Jets,2020,12813.2,
1295,James Daniels,CHI,G,100.0,0,6,65.8,54.4,71.0,3,5,195,100.0,100.0,97.9,1,8,0,305,0,305,0,305,201,201,0,0,104,0,Bears,2020,20069.0,
1296,Colton McKivitz,SF,G,100.0,0,28,53.1,49.9,52.5,3,8,166,100.0,100.0,96.1,0,12,1,301,0,0,0,301,172,172,296,3,129,0,49ers,2020,15983.1,
1297,Cole Toner,LAC,G,100.0,0,27,62.0,58.3,60.5,2,8,164,100.0,100.0,97.0,0,10,0,295,0,0,0,295,176,176,279,0,119,16,Chargers,2020,18290.0,
1298,Xavier Su'a-Filo,CIN,G,100.0,0,7,59.1,74.8,52.1,1,3,148,100.0,100.0,98.0,1,5,1,293,0,253,0,293,155,155,40,0,138,0,Bengals,2020,17316.3,
