Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,snap_counts_pass_block,snap_counts_run_block,total_snaps,Year_y,weighted_grade,weighted_average_grade,merge_player_y
20923.0,20923.0,2018.0,Titans,TE,Luke Stocker,00-0028042,7.0,2011.0,2011.0,Buccaneers,30.0,104.0,0.187,5.0,86.0,32.98,554.0,30.282627077147385,2018.0,Titans,-0.04,56.30%,luke stocker,luke stocker,luke stocker,925,Luke Stocker,TEN,TE,7.3,1,71.4,25.0,1,4,0,0.0,0,10,31,0,81.7,73.8,76.1,77.9,77.8,59.8,110,0,31,38.0,70,184,0,15,60.9,112,3.3,6,126.1,21,2,4.3,8,165,68,4.5,11.0,1.47,70,296,124,2018,9436.4,MISSING,luke stocker
20925.0,20925.0,2018.0,Titans,TE,Anthony Firkser,00-0033455,1.0,2017.0,2017.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Titans,-0.04,56.30%,anthony firkser,anthony firkser,anthony firkser,926,Anthony Firkser,TEN,TE,6.5,1,95.0,66.7,2,3,0,0.0,0,12,31,0,83.2,74.1,69.6,81.5,70.4,22.1,31,0,28,5.0,7,140,1,19,87.1,122,52.1,73,130.2,20,1,25.0,35,225,100,5.3,11.8,1.84,7,41,139,2018,9674.4,MISSING,anthony firkser
20554.0,20554.0,2018.0,Saints,TE,Dan Arnold,00-0034011,1.0,2017.0,2017.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Saints,0.13,77.80%,dan arnold,dan arnold,dan arnold,927,Dan Arnold,NO,TE,10.6,0,63.2,50.0,4,8,0,7.7,1,9,20,1,79.4,20.9,74.5,62.4,74.7,18.7,17,1,25,1.1,1,91,0,12,96.7,88,50.5,46,83.2,19,1,29.7,27,150,28,2.3,12.5,1.7,1,50,90,2018,6705.0,MISSING,dan arnold
19913.0,19913.0,2018.0,Lions,TE,Luke Willson,00-0030089,5.0,2013.0,2013.0,Seahawks,28.0,158.0,0.111,2.4,28.0,9.91,334.0,29.5704814439274,2018.0,Lions,-0.06,37.50%,luke willson,luke willson,luke willson,928,Luke Willson,DET,TE,3.7,2,68.4,0.0,0,1,0,13.3,2,5,11,0,47.7,73.8,54.6,71.3,43.8,65.3,154,2,13,10.2,24,236,0,13,83.1,196,20.8,49,38.6,19,0,7.6,18,87,62,4.8,6.7,0.44,24,189,221,2018,12066.6,MISSING,luke willson
18273.0,18273.0,2018.0,Bengals,TE,Tyler Eifert,00-0030549,5.0,2013.0,2013.0,Bengals,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Bengals,-0.12,37.50%,tyler eifert,tyler eifert,tyler eifert,929,Tyler Eifert,CIN,TE,10.6,1,83.3,60.0,3,5,0,6.3,1,10,7,0,65.6,73.0,72.0,53.2,71.2,28.3,30,1,29,2.8,3,106,0,15,89.6,95,51.9,55,103.5,18,1,17.0,18,179,52,3.5,11.9,1.88,3,27,103,2018,7416.0,MISSING,tyler eifert
19915.0,19915.0,2018.0,Lions,TE,Michael Roberts,00-0033559,1.0,2017.0,2017.0,Lions,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Lions,-0.06,37.50%,michael roberts,michael roberts,michael roberts,930,Michael Roberts,DET,TE,7.7,0,50.0,66.7,2,3,0,10.0,1,5,11,0,56.7,70.6,55.6,71.1,58.9,88.1,89,2,29,3.0,3,101,1,9,92.1,93,8.9,9,66.9,18,3,3.0,3,100,24,2.7,11.1,1.08,3,58,101,2018,5615.6,MISSING,michael roberts
19724.0,19724.0,2018.0,Jaguars,TE,Austin Seferian-Jenkins,00-0031418,4.0,2014.0,2014.0,Buccaneers,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Jaguars,-0.1,31.30%,austin seferianjenkins,austin seferianjenkins,austin seferianjenkins,931,Austin Seferian-Jenkins,JAX,TE,6.7,0,64.7,20.0,1,5,0,8.3,1,6,15,0,62.1,71.9,69.1,63.2,62.7,73.6,103,1,21,14.3,20,140,0,11,84.3,118,19.3,27,73.2,17,1,5.7,8,90,30,2.7,8.2,0.76,20,80,138,2018,9535.8,MISSING,austin seferianjenkins
18357.0,18357.0,2018.0,Bills,TE,Logan Thomas,00-0031260,4.0,2014.0,2014.0,Cardinals,27.0,120.0,0.155,4.1,54.0,23.41,479.0,61.15164253098097,2018.0,Bills,-0.05,37.50%,logan thomas,logan thomas,logan thomas,932,Logan Thomas,BUF,TE,8.7,1,75.0,33.3,1,3,0,7.7,1,3,4,0,63.2,73.4,51.7,25.4,53.6,39.5,68,0,24,22.1,38,172,1,12,70.3,121,50.0,86,84.6,16,0,7.6,13,77,32,2.7,6.4,0.64,38,115,167,2018,8633.9,MISSING,logan thomas
20462.0,20462.0,2018.0,Ravens,TE,Maxx Williams,00-0031558,3.0,2015.0,2015.0,Ravens,24.0,55.0,0.352,9.1,350.0,100.88,890.0,161.10592695588124,2018.0,Ravens,0.11,58.80%,maxx williams,maxx williams,maxx williams,933,Maxx Williams,BLT,TE,2.9,1,100.0,100.0,1,1,1,0.0,0,7,3,0,81.7,74.6,69.7,70.9,67.5,55.7,78,0,25,36.4,51,140,4,16,60.0,84,14.3,20,124.7,16,1,5.0,7,143,96,6.0,8.9,1.7,51,231,105,2018,7318.5,MISSING,maxx williams
19255.0,19255.0,2018.0,Cowboys,TE,Dalton Schultz,00-0034383,0.0,2018.0,2018.0,Cowboys,22.0,137.0,0.135,3.3,38.0,15.82,409.0,75.82769076417713,2018.0,Cowboys,0.05,61.10%,dalton schultz,dalton schultz,dalton schultz,934,Dalton Schultz,DAL,TE,4.1,2,75.0,33.3,1,3,0,0.0,0,6,9,0,80.0,72.3,65.1,74.9,59.2,71.5,103,0,17,15.3,22,144,0,12,79.9,115,25.0,36,94.8,16,0,2.8,4,116,68,5.7,9.7,1.01,22,156,143,2018,9309.3,MISSING,dalton schultz
19723.0,19723.0,2018.0,Jaguars,TE,Niles Paul,00-0028093,7.0,2011.0,2011.0,Commanders,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Jaguars,-0.1,31.30%,niles paul,niles paul,niles paul,935,Niles Paul,JAX,TE,8.2,0,76.9,0.0,0,1,0,16.7,2,5,15,0,58.9,72.6,55.2,27.1,56.3,48.6,35,0,22,4.2,3,72,0,10,93.1,67,38.9,28,97.6,13,0,11.1,8,98,28,2.8,9.8,1.46,3,31,71,2018,3919.2,MISSING,niles paul
19822.0,19822.0,2018.0,Jets,TE,Eric Tomlinson,00-0031690,3.0,2015.0,2015.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Jets,-0.15,25.00%,eric tomlinson,eric tomlinson,eric tomlinson,936,Eric Tomlinson,NYJ,TE,3.5,4,61.5,0.0,0,1,1,20.0,2,3,22,0,41.4,72.0,49.9,57.4,52.3,74.8,116,1,24,36.1,56,155,4,8,60.6,94,16.1,25,44.4,13,0,6.5,10,72,89,11.1,9.0,0.77,56,199,151,2018,7534.9,MISSING,eric tomlinson
19626.0,19626.0,2018.0,Giants,TE,Scott Simonson,00-0031167,4.0,2014.0,2014.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Giants,-0.04,31.30%,scott simonson,scott simonson,scott simonson,937,Scott Simonson,NYG,TE,5.1,0,69.2,20.0,1,5,1,0.0,0,6,21,0,77.3,71.6,57.1,44.2,62.8,80.9,106,1,24,25.2,33,131,4,9,72.5,95,11.5,15,80.9,13,1,6.1,8,86,33,3.7,9.6,0.91,33,158,129,2018,7365.900000000001,MISSING,scott simonson
20652.0,20652.0,2018.0,Seahawks,TE,Ed Dickson,00-0027675,8.0,2010.0,2010.0,Ravens,31.0,70.0,0.279,7.5,240.0,69.82,763.0,34.99800699136741,2018.0,Seahawks,0.1,58.80%,ed dickson,ed dickson,ed dickson,938,Ed Dickson,SEA,TE,7.3,3,92.3,100.0,1,1,0,0.0,0,7,29,0,80.3,72.2,62.4,50.5,65.7,39.9,81,0,42,22.7,46,203,0,12,72.4,147,40.9,83,152.1,13,3,16.7,34,143,79,6.6,11.9,0.97,46,161,198,2018,12355.2,MISSING,ed dickson
19049.0,19049.0,2018.0,Colts,TE,Mo Alie-Cox,00-0033217,1.0,2017.0,2017.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Colts,0.11,61.10%,mo aliecox,mo aliecox,mo aliecox,939,Mo Alie-Cox,IND,TE,12.4,1,53.8,20.0,1,5,0,22.2,2,6,14,0,35.7,70.1,73.3,78.0,78.1,78.0,64,1,34,30.5,25,82,2,7,65.9,54,15.9,13,97.1,13,2,4.9,4,133,48,6.9,19.0,2.46,25,160,81,2018,5937.3,MISSING,mo aliecox
18763.0,18763.0,2018.0,Cardinals,TE,Jermaine Gresham,00-0027873,8.0,2010.0,2010.0,Bengals,30.0,21.0,0.594,15.2,800.0,260.82,1397.0,78.97415327640756,2018.0,Cardinals,-0.27,18.80%,jermaine gresham,jermaine gresham,jermaine gresham,940,Jermaine Gresham,ARZ,TE,2.2,2,75.0,MISSING,0,0,1,10.0,1,6,1,1,56.7,19.2,49.7,79.8,52.7,88.5,177,0,26,41.0,82,200,6,9,55.5,111,10.0,20,97.2,12,0,1.5,3,94,75,8.3,10.4,0.85,82,217,200,2018,9940.0,MISSING,jermaine gresham
18550.0,18550.0,2018.0,Browns,TE,Darren Fells,00-0029738,5.0,2013.0,2013.0,MISSING,32.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Browns,-0.03,46.70%,darren fells,darren fells,darren fells,941,Darren Fells,CLV,TE,5.8,2,91.7,100.0,1,1,1,0.0,0,6,8,0,79.4,71.9,65.0,72.0,69.5,91.8,157,0,49,39.8,68,171,2,11,55.6,95,4.1,7,146.9,12,3,0.6,1,117,65,5.9,10.6,1.23,68,249,165,2018,10725.0,MISSING,darren fells
20655.0,20655.0,2018.0,Seahawks,TE,Will Dissly,00-0034159,0.0,2018.0,2018.0,Seahawks,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Seahawks,0.1,58.80%,will dissly,will dissly,will dissly,942,Will Dissly,SEA,TE,11.5,3,66.7,0.0,0,1,0,0.0,0,5,29,0,76.5,70.1,72.7,75.2,77.2,48.0,36,0,66,8.0,6,75,0,8,89.3,67,41.3,31,149.3,12,2,10.7,8,156,96,12.0,19.5,2.33,6,52,75,2018,5452.5,MISSING,will dissly
18454.0,18454.0,2018.0,Broncos,TE,Jake Butt,00-0033564,1.0,2017.0,2017.0,Broncos,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Broncos,-0.01,37.50%,jake butt,jake butt,jake butt,943,Jake Butt,DEN,TE,7.0,1,72.7,0.0,0,1,0,0.0,0,4,10,0,76.5,70.1,67.1,50.6,68.3,41.7,25,2,22,8.3,5,60,0,8,85.0,51,31.7,19,55.3,11,0,18.3,11,85,42,5.3,10.6,1.67,5,37,55,2018,3690.499999999999,MISSING,jake butt
20289.0,20289.0,2018.0,Raiders,TE,Derek Carrier,00-0029119,6.0,2012.0,2012.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Raiders,-0.2,25.00%,derek carrier,derek carrier,derek carrier,944,Derek Carrier,OAK,TE,9.9,0,63.6,100.0,1,1,0,0.0,0,3,23,0,76.5,70.1,59.1,58.9,52.9,73.2,82,1,23,11.6,13,112,1,7,84.8,95,14.3,16,72.9,11,1,11.6,13,67,20,2.9,9.6,0.71,13,121,111,2018,6560.1,MISSING,derek carrier
20922.0,20922.0,2018.0,Titans,TE,MyCole Pruitt,00-0031585,3.0,2015.0,2015.0,Vikings,26.0,143.0,0.128,3.0,35.0,13.84,387.0,52.448033437060054,2018.0,Titans,-0.04,56.30%,mycole pruitt,mycole pruitt,mycole pruitt,945,MyCole Pruitt,TEN,TE,10.4,0,81.8,50.0,1,2,0,0.0,0,6,31,0,77.3,70.6,80.6,79.6,82.4,72.6,45,0,27,17.7,11,62,1,9,80.6,50,14.5,9,135.6,11,1,11.3,7,102,28,3.1,11.3,2.04,11,130,61,2018,4916.599999999999,MISSING,mycole pruitt
20288.0,20288.0,2018.0,Raiders,TE,Lee Smith,00-0028097,7.0,2011.0,2011.0,Patriots,30.0,159.0,0.11,2.3,28.0,9.69,331.0,15.956570492044078,2018.0,Raiders,-0.2,25.00%,lee smith,lee smith,lee smith,946,Lee Smith,OAK,TE,3.1,0,90.9,0.0,0,1,0,0.0,0,5,23,0,78.0,71.1,78.4,72.7,77.5,95.4,103,0,30,54.6,59,108,3,10,41.7,45,0.9,1,133.9,11,3,1.9,2,73,57,5.7,7.3,1.62,59,176,106,2018,8310.400000000001,MISSING,lee smith
19442.0,19442.0,2018.0,Eagles,TE,Josh Perkins,00-0032599,2.0,2016.0,2016.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Eagles,0.01,55.60%,josh perkins,joshua perkins,joshua perkins,947,Joshua Perkins,PHI,TE,11.4,0,45.5,25.0,1,4,0,28.6,2,4,24,0,29.2,68.0,61.8,75.4,56.9,21.1,12,1,30,8.8,5,57,0,5,86.0,49,40.4,23,27.5,11,0,36.8,21,67,17,3.4,13.4,1.37,5,38,56,2018,3460.7999999999997,MISSING,joshua perkins
19053.0,19053.0,2018.0,Colts,TE,Erik Swoope,00-0030854,4.0,2014.0,2014.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Colts,0.11,61.10%,erik swoope,erik swoope,erik swoope,948,Erik Swoope,IND,TE,11.2,0,80.0,75.0,3,4,0,0.0,0,5,14,0,76.5,70.1,72.1,72.5,74.2,50.9,29,0,26,5.3,3,57,0,8,91.2,52,42.1,24,142.5,10,3,7.0,4,87,14,1.8,10.9,1.67,3,21,57,2018,4109.7,MISSING,erik swoope
19347.0,19347.0,2018.0,Dolphins,TE,Nick O'Leary,00-0032117,3.0,2015.0,2015.0,Bills,26.0,194.0,0.074,1.1,14.0,4.45,226.0,26.88283313507921,2018.0,Dolphins,-0.15,43.80%,nick oleary,nick oleary,nick oleary,949,Nick O'Leary,MIA,TE,3.7,1,80.0,0.0,0,1,0,0.0,0,6,17,0,76.5,70.1,63.2,61.6,59.2,67.4,124,0,19,39.1,72,184,0,8,54.9,101,9.8,18,135.8,10,1,13.6,25,86,67,8.4,10.8,0.85,72,189,167,2018,10554.4,MISSING,nick oleary
19719.0,19719.0,2018.0,Jaguars,TE,Blake Bell,00-0032062,3.0,2015.0,2015.0,49ers,27.0,117.0,0.16,4.3,60.0,24.7,492.0,70.22165829240748,2018.0,Jaguars,-0.1,31.30%,blake bell,blake bell,blake bell,950,Blake Bell,JAX,TE,5.7,2,88.9,MISSING,0,0,0,0.0,0,3,15,0,76.5,71.1,55.8,79.5,54.3,66.9,85,0,16,10.2,13,127,1,8,85.8,109,22.0,28,97.7,9,0,7.9,10,67,38,4.8,8.4,0.61,13,94,123,2018,6863.4,MISSING,blake bell
19346.0,19346.0,2018.0,Dolphins,TE,Durham Smythe,00-0034798,0.0,2018.0,2018.0,Dolphins,23.0,123.0,0.151,4.0,49.0,21.61,466.0,88.38465013198883,2018.0,Dolphins,-0.15,43.80%,durham smythe,durham smythe,durham smythe,951,Durham Smythe,MIA,TE,5.0,0,66.7,50.0,1,2,0,0.0,0,2,17,0,74.6,70.1,55.5,67.1,59.8,90.5,76,1,21,46.4,39,84,0,6,52.4,44,8.3,7,41.2,9,0,1.2,1,50,10,1.7,8.3,1.14,39,92,84,2018,4662.0,MISSING,durham smythe
19536.0,19536.0,2018.0,Falcons,TE,Logan Paulsen,00-0027215,8.0,2010.0,2010.0,MISSING,31.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Falcons,-0.03,43.80%,logan paulsen,logan paulsen,logan paulsen,952,Logan Paulsen,ATL,TE,3.7,0,100.0,MISSING,0,0,0,0.0,0,6,2,0,77.3,70.6,62.0,70.9,64.4,89.5,154,0,19,47.7,82,172,2,9,50.6,87,4.1,7,145.8,9,1,1.2,2,91,60,6.7,10.1,1.05,82,190,163,2018,10106.0,MISSING,logan paulsen
19532.0,19532.0,2018.0,Falcons,TE,Eric Saubert,00-0033576,1.0,2017.0,2017.0,Falcons,24.0,174.0,0.094,1.7,22.0,6.94,283.0,43.5333565096564,2018.0,Falcons,-0.03,43.80%,eric saubert,eric saubert,eric saubert,953,Eric Saubert,ATL,TE,6.0,0,55.6,0.0,0,2,0,28.6,2,2,2,0,29.3,68.0,51.6,76.3,40.3,66.7,60,0,17,21.1,19,90,1,5,74.4,67,23.3,21,70.6,9,0,7.8,7,48,15,3.0,9.6,0.72,19,88,88,2018,4540.8,MISSING,eric saubert
18652.0,18652.0,2018.0,Buccaneers,TE,Antony Auclair,00-0033421,1.0,2017.0,2017.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Buccaneers,-0.06,31.30%,antony auclair,antony auclair,antony auclair,954,Antony Auclair,TB,TE,4.6,0,87.5,100.0,2,2,1,0.0,0,1,30,0,75.6,71.7,45.2,61.0,44.8,82.1,124,0,12,40.4,61,151,4,7,55.6,84,7.3,11,91.7,8,0,1.3,2,48,12,1.7,6.9,0.57,61,190,137,2018,6192.400000000001,MISSING,antony auclair
18096.0,18096.0,2018.0,49ers,TE,Garrett Celek,00-0028903,6.0,2012.0,2012.0,MISSING,30.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,49ers,-0.09,25.00%,garrett celek,garrett celek,garrett celek,955,Garrett Celek,SF,TE,11.4,0,62.5,0.0,0,2,0,16.7,1,5,28,0,45.8,68.0,62.7,60.1,60.0,91.3,94,1,41,42.7,44,103,4,5,53.4,55,1.9,2,101.0,8,2,3.9,4,90,42,8.4,18.0,1.64,44,174,100,2018,6270.0,MISSING,garrett celek
18456.0,18456.0,2018.0,Broncos,TE,Brian Parker,00-0032089,3.0,2015.0,2015.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Broncos,-0.01,37.50%,brian parker,brian parker,brian parker,956,Brian Parker,DEN,TE,3.9,1,62.5,0.0,0,1,0,0.0,0,2,10,0,74.6,68.8,61.8,43.0,53.7,56.7,51,1,11,16.7,15,90,3,5,76.7,69,23.3,21,31.8,8,0,14.4,13,33,29,5.8,6.6,0.48,15,57,85,2018,5253.0,MISSING,brian parker
19156.0,19156.0,2018.0,Commanders,TE,Jeremy Sprinkle,00-0033528,1.0,2017.0,2017.0,Commanders,24.0,154.0,0.116,2.5,30.0,10.84,348.0,56.33463084134717,2018.0,Commanders,-0.09,43.80%,jeremy sprinkle,jeremy sprinkle,jeremy sprinkle,957,Jeremy Sprinkle,WAS,TE,7.0,1,62.5,0.0,0,1,0,0.0,0,3,32,0,73.4,69.5,45.7,64.1,48.1,76.4,123,0,15,24.8,40,161,6,5,68.9,111,14.3,23,115.1,8,1,8.1,13,41,21,4.2,8.2,0.37,40,202,159,2018,7266.3,MISSING,jeremy sprinkle
19725.0,19725.0,2018.0,Jaguars,TE,David Grinnage,00-0032634,2.0,2016.0,2016.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Jaguars,-0.1,31.30%,david grinnage,david grinnage,david grinnage,958,David Grinnage,JAX,TE,9.0,0,75.0,50.0,1,2,0,14.3,1,2,15,0,49.2,68.8,49.2,20.1,53.7,59.6,28,0,24,4.3,2,47,0,6,95.7,45,31.9,15,96.4,8,0,8.5,4,61,17,2.8,10.2,1.36,2,27,47,2018,2312.4,MISSING,david grinnage
18548.0,18548.0,2018.0,Browns,TE,Seth DeValve,00-0033080,2.0,2016.0,2016.0,Browns,25.0,138.0,0.134,3.2,37.0,15.47,405.0,61.13471645298712,2018.0,Browns,-0.03,46.70%,seth devalve,seth devalve,seth devalve,959,Seth DeValve,CLV,TE,12.7,0,71.4,0.0,0,2,0,0.0,0,3,8,0,73.4,68.0,61.8,77.6,60.9,65.5,36,1,26,9.1,5,55,1,5,85.5,47,12.7,7,105.7,7,1,7.3,4,74,17,3.4,14.8,1.57,5,43,47,2018,2904.6,MISSING,seth devalve
19821.0,19821.0,2018.0,Jets,TE,Neal Sterling,00-0032120,3.0,2015.0,2015.0,Jaguars,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Jets,-0.15,25.00%,neal sterling,neal sterling,neal sterling,960,Neal Sterling,NYJ,TE,4.9,0,85.7,0.0,0,1,0,0.0,0,2,22,0,74.6,70.1,51.1,73.8,54.2,42.9,33,0,12,18.2,14,77,1,6,79.2,61,48.1,37,94.6,7,0,6.5,5,47,29,4.8,7.8,0.77,14,52,75,2018,3832.5,MISSING,neal sterling
18270.0,18270.0,2018.0,Bengals,TE,Matt Lengel,00-0031788,3.0,2015.0,2015.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Bengals,-0.12,37.50%,matt lengel,matt lengel,matt lengel,961,Matt Lengel,CIN,TE,5.9,0,42.9,0.0,0,1,0,0.0,0,2,7,0,72.1,67.0,63.6,72.8,60.8,86.0,43,0,9,28.0,14,50,2,3,64.0,32,8.0,4,89.9,7,1,6.0,3,17,6,2.0,5.7,0.53,14,82,50,2018,3180.0,MISSING,matt lengel
20742.0,20742.0,2018.0,Steelers,TE,Xavier Grimble,00-0031035,4.0,2014.0,2014.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Steelers,0.07,60.00%,xavier grimble,xavier grimble,xavier grimble,962,Xavier Grimble,PIT,TE,4.7,1,85.7,MISSING,0,0,0,0.0,0,4,25,1,74.6,16.9,53.8,74.9,60.2,59.3,35,0,23,8.5,5,59,1,6,83.1,49,25.4,15,117.9,7,0,15.3,9,86,55,9.2,14.3,1.76,5,115,59,2018,3174.2,MISSING,xavier grimble
19256.0,19256.0,2018.0,Cowboys,TE,Rico Gathers,00-0033054,2.0,2016.0,2016.0,Cowboys,24.0,217.0,0.058,0.3,5.0,2.67,167.0,19.612723870195072,2018.0,Cowboys,0.05,61.10%,rico gathers,rico gathers,rico gathers,963,Rico Gathers,DAL,TE,11.0,1,42.9,MISSING,0,0,0,0.0,0,2,9,0,70.5,65.8,56.1,29.0,56.6,65.4,34,0,32,19.2,10,52,1,3,78.8,41,25.0,13,64.6,7,0,9.6,5,45,28,9.3,15.0,1.1,10,94,52,2018,2917.2000000000003,MISSING,rico gathers
21009.0,21009.0,2018.0,Vikings,TE,Tyler Conklin,00-0034270,0.0,2018.0,2018.0,Vikings,23.0,157.0,0.112,2.4,29.0,10.14,337.0,60.036515189325456,2018.0,Vikings,0.03,53.30%,tyler conklin,tyler conklin,tyler conklin,964,Tyler Conklin,MIN,TE,8.7,0,71.4,50.0,1,2,0,16.7,1,3,18,0,45.8,68.0,59.0,76.4,60.6,64.9,48,0,33,31.1,23,74,0,5,64.9,48,17.6,13,107.4,7,0,16.2,12,77,30,6.0,15.4,1.6,23,72,73,2018,4307.0,MISSING,tyler conklin
20928.0,20928.0,2018.0,Titans,TE,Delanie Walker,00-0024389,12.0,2006.0,2006.0,49ers,34.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Titans,-0.04,56.30%,delanie walker,delanie walker,delanie walker,965,Delanie Walker,TEN,TE,7.1,2,57.1,100.0,1,1,0,0.0,0,4,31,0,72.1,67.0,79.4,MISSING,81.2,44.4,12,1,16,0.0,0,27,1,4,96.3,26,33.3,9,41.1,7,0,18.5,5,52,19,4.8,13.0,2.0,0,12,26,2018,2064.4,MISSING,delanie walker
21010.0,21010.0,2018.0,Vikings,TE,David Morgan,00-0032430,2.0,2016.0,2016.0,Vikings,25.0,188.0,0.079,1.3,16.0,5.08,242.0,32.46362057720792,2018.0,Vikings,0.03,53.30%,david morgan,david morgan,david morgan,966,David Morgan,MIN,TE,2.2,0,83.3,100.0,1,1,0,0.0,0,2,18,0,73.4,68.0,55.4,73.4,60.5,94.5,86,0,13,56.0,51,91,1,5,42.9,39,5.5,5,91.7,6,0,0.0,0,36,26,5.2,7.2,0.92,51,140,91,2018,5041.4,MISSING,david morgan
18176.0,18176.0,2018.0,Bears,TE,Adam Shaheen,00-0033896,1.0,2017.0,2017.0,Bears,23.0,45.0,0.409,10.4,450.0,131.1,995.0,230.497763454368,2018.0,Bears,0.17,70.60%,adam shaheen,adam shaheen,adam shaheen,967,Adam Shaheen,CHI,TE,10.5,0,83.3,50.0,1,2,0,0.0,0,3,6,0,74.6,68.8,56.7,53.9,59.6,57.7,41,0,23,18.3,13,71,1,5,76.1,54,22.5,16,139.6,6,1,18.3,13,48,13,2.6,9.6,0.89,13,89,70,2018,3969.0,MISSING,adam shaheen
20286.0,20286.0,2018.0,Raiders,TE,Darren Waller,00-0031610,3.0,2015.0,2015.0,Ravens,25.0,204.0,0.065,0.7,10.0,3.56,199.0,22.332202769728976,2018.0,Raiders,-0.2,25.00%,darren waller,darren waller,darren waller,968,Darren Waller,OAK,TE,2.7,2,100.0,100.0,1,1,0,0.0,0,4,23,0,74.6,69.8,70.4,64.9,71.2,48.4,15,0,44,3.2,1,31,0,6,93.5,29,16.1,5,118.8,6,0,32.3,10,75,59,9.8,12.5,2.59,1,10,30,2018,2112.0,MISSING,darren waller
20103.0,20103.0,2018.0,Panthers,TE,Chris Manhertz,00-0031484,3.0,2015.0,2015.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Panthers,0.01,43.80%,chris manhertz,chris manhertz,chris manhertz,969,Chris Manhertz,CAR,TE,7.2,0,40.0,0.0,0,2,0,0.0,0,1,5,0,68.3,64.0,57.7,86.6,47.8,58.8,70,1,50,52.9,63,119,5,2,45.4,54,16.0,19,78.8,5,1,3.4,4,52,45,22.5,26.0,0.96,63,226,93,2018,5366.1,MISSING,chris manhertz
20011.0,20011.0,2018.0,Packers,TE,Robert Tonyan,00-0033757,1.0,2017.0,2017.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2018.0,Packers,0.0,40.00%,robert tonyan,robert tonyan,robert tonyan,970,Robert Tonyan,GB,TE,14.6,0,80.0,MISSING,0,0,0,20.0,1,3,12,0,41.6,67.0,60.3,72.1,56.1,28.0,14,0,54,4.0,2,50,0,4,88.0,44,56.0,28,158.3,5,1,14.0,7,77,12,3.0,19.3,1.75,2,17,49,2018,2954.7,MISSING,robert tonyan
