player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,sacks,snap_counts_box,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,stops,tackles,tackles_for_loss,targets,total_pressures,weighted_grade,weighted_average_grade
00-0028836,2013,49ers,0.3883495145631068,26.0,0.0,0.09,73.70%,Michael Wilhoite,LB,175.0,6.0,1.0,0.0,0.0,28.0,0.0,65.7,63.0,82.8,50.4,58.9,77.6,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,151.0,161.0,8.0,76.0,7.0,18.0,3.0,13.0,0.0,11025.0,MISSING
00-0030064,2013,Bears,0.5796998381877022,22.0,235.01062701060152,0.0,50.00%,Jon Bostic,LB,605.0,11.0,17.0,0.0,0.0,6.0,1.0,66.6,47.0,48.7,52.4,36.4,74.1,0.0,4.0,1.0,11.4,8.0,0.0,1.0,2.0,599.0,603.0,50.0,300.0,30.0,45.0,4.0,22.0,6.0,28435.0,MISSING
00-0030027,2013,Bears,0.4150671521035599,24.0,94.7893239285987,0.0,50.00%,Khaseem Greene,LB,231.0,9.0,5.0,1.0,1.0,6.0,0.0,43.5,38.4,14.2,66.1,44.4,64.6,0.0,2.0,1.0,9.4,3.0,0.0,1.0,0.0,226.0,231.0,5.0,142.0,12.0,24.0,0.0,10.0,2.0,8870.4,MISSING
00-0022780,2013,Bears,1.074534789644013,31.0,64.7388358801976,0.0,50.00%,D.J. Williams,LB,213.0,6.0,7.0,0.0,1.0,6.0,0.0,60.0,59.9,75.7,71.6,55.8,65.2,0.0,1.0,0.0,14.7,5.0,0.0,1.0,2.0,211.0,212.0,16.0,101.0,14.0,22.0,3.0,13.0,3.0,12758.7,MISSING
00-0024303,2013,Bears,1.011326860841424,29.0,37.26852369249437,0.0,50.00%,James Anderson,LB,999.0,16.0,13.0,0.0,0.0,6.0,1.0,78.0,56.2,76.4,55.7,37.0,77.6,3.0,11.0,0.0,8.4,9.0,2.0,0.0,3.0,941.0,995.0,93.0,456.0,40.0,85.0,8.0,58.0,17.0,56143.8,MISSING
00-0022128,2013,Bears,6.000542071197411,32.0,19.746085819085824,0.0,50.00%,Lance Briggs,LB,557.0,9.0,10.0,0.0,2.0,6.0,0.0,55.0,58.0,40.8,71.6,59.1,48.3,3.0,1.0,0.0,21.2,18.0,4.0,1.0,3.0,542.0,556.0,47.0,246.0,35.0,57.0,8.0,45.0,7.0,32306.0,58.37619926199263
00-0024129,2013,Bears,0.7605177993527508,29.0,0.0,0.0,50.00%,Blake Costanzo,LB,24.0,3.0,1.0,0.0,0.0,6.0,0.0,64.2,41.7,66.6,MISSING,37.1,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1000.8,MISSING
00-0027014,2013,Bengals,2.1237864077669903,26.0,191.06275245087585,0.14,64.70%,Rey Maualuga,LB,649.0,14.0,13.0,1.0,0.0,7.0,0.0,52.9,59.4,46.2,48.9,68.6,52.4,0.0,2.0,1.0,14.1,14.0,1.0,2.0,0.0,624.0,638.0,26.0,296.0,38.0,72.0,1.0,41.0,2.0,38550.6,MISSING
00-0023593,2013,Bengals,0.519703074433657,31.0,11.709563188069374,0.14,64.70%,Michael Boley,LB,67.0,6.0,0.0,0.0,0.0,7.0,0.0,58.3,55.1,70.5,53.5,54.2,56.1,0.0,1.0,0.0,12.5,1.0,0.0,0.0,0.0,62.0,66.0,4.0,19.0,4.0,7.0,0.0,7.0,1.0,3691.7,MISSING
00-0029060,2013,Bengals,0.1734716828478964,23.0,0.0,0.14,64.70%,J.K. Schaffer,LB,12.0,2.0,0.0,0.0,0.0,7.0,0.0,26.9,25.4,72.2,59.6,65.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,10.0,10.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,304.79999999999995,MISSING
00-0029815,2013,Bengals,0.331715210355987,22.0,0.0,0.14,64.70%,Jayson DiManche,LB,47.0,6.0,2.0,0.0,0.0,7.0,0.0,67.0,67.6,72.5,50.1,70.6,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,39.0,12.0,19.0,1.0,3.0,0.0,2.0,0.0,3177.2,MISSING
00-0020712,2013,Bengals,1.6181229773462782,35.0,0.0,0.14,64.70%,James Harrison,LB,402.0,16.0,2.0,0.0,0.0,7.0,1.0,75.4,78.5,17.9,57.3,89.0,65.5,3.0,14.0,1.0,10.3,3.0,0.0,2.0,2.0,334.0,346.0,150.0,164.0,17.0,24.0,3.0,10.0,19.0,31557.0,60.05569972196479
00-0028912,2013,Bengals,0.3886189320388349,22.0,0.0,0.14,64.70%,Vontaze Burfict,LB,1085.0,17.0,33.0,1.0,1.0,7.0,2.0,86.8,77.9,0.0,69.9,71.8,89.9,5.0,9.0,1.0,6.0,10.0,4.0,14.0,3.0,1018.0,1058.0,93.0,392.0,64.0,123.0,8.0,83.0,17.0,84521.5,MISSING
00-0027245,2013,Bengals,0.5097087378640777,25.0,0.0,0.14,64.70%,Vincent Rey,LB,344.0,16.0,5.0,0.0,1.0,7.0,1.0,84.3,86.0,79.8,84.9,68.5,58.9,1.0,0.0,2.0,13.6,6.0,0.0,0.0,4.0,296.0,310.0,36.0,107.0,22.0,33.0,0.0,36.0,5.0,29584.0,MISSING
00-0030401,2013,Bills,0.6325978964401294,23.0,250.27187531087404,0.02,37.50%,Kiko Alonso,LB,1144.0,16.0,33.0,0.0,0.0,4.0,2.0,90.1,80.3,85.0,55.8,65.4,77.6,1.0,13.0,4.0,7.9,10.0,0.0,1.0,2.0,1126.0,1132.0,85.0,469.0,56.0,84.0,10.0,44.0,16.0,91863.2,MISSING
00-0025607,2012,Vikings,0.6011608623548923,27.0,11.492386076250558,-0.01,58.80%,Marvin Mitchell,LB,45.0,3.0,0.0,0.0,0.0,18.0,0.0,61.6,66.6,70.1,68.0,65.5,77.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,44.0,3.0,20.0,2.0,4.0,0.0,2.0,1.0,2996.9999999999995,MISSING
00-0029272,2013,Bills,0.4808705501618123,23.0,99.67042314014064,0.02,37.50%,Nigel Bradham,LB,285.0,15.0,8.0,0.0,0.0,4.0,0.0,78.9,81.5,79.3,62.4,75.4,72.7,0.0,1.0,0.0,5.6,2.0,0.0,0.0,0.0,228.0,246.0,16.0,151.0,16.0,26.0,0.0,7.0,1.0,23227.5,MISSING
00-0029578,2012,Vikings,0.3373756218905472,23.0,27.57244010423298,-0.01,58.80%,Audie Cole,LB,1.0,1.0,0.0,0.0,0.0,18.0,0.0,MISSING,60.4,64.4,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.4,MISSING
00-0027068,2012,Vikings,0.3855721393034826,26.0,90.47872163057544,-0.01,58.80%,Tyrone McKenzie,LB,6.0,4.0,0.0,0.0,0.0,18.0,0.0,60.0,67.3,64.9,MISSING,64.4,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,403.8,MISSING
00-0028443,2012,Seahawks,0.3855721393034826,24.0,0.0,0.18,66.70%,Michael Morgan,LB,110.0,9.0,2.0,0.0,0.0,29.0,0.0,66.9,64.3,72.2,51.7,62.1,81.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,100.0,10.0,43.0,4.0,9.0,1.0,8.0,0.0,7073.0,MISSING
00-0023215,2012,Seahawks,0.9673855721393034,30.0,0.0,0.18,66.70%,Heath Farwell,LB,30.0,4.0,1.0,0.0,0.0,29.0,0.0,69.8,75.1,72.6,MISSING,68.7,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,30.0,0.0,5.0,1.0,4.0,0.0,2.0,0.0,2253.0,MISSING
00-0025402,2012,Steelers,3.304311774461028,26.0,227.18484628016552,0.05,50.00%,Lawrence Timmons,LB,983.0,16.0,18.0,0.0,2.0,25.0,1.0,87.1,87.7,70.6,78.3,69.6,86.0,10.0,12.0,3.0,5.8,6.0,1.0,1.0,6.0,864.0,913.0,149.0,381.0,54.0,79.0,5.0,50.0,28.0,86209.1,MISSING
00-0027765,2012,Steelers,0.4799776119402985,24.0,43.715524274716685,0.05,50.00%,Stevenson Sylvester,LB,1.0,1.0,0.0,0.0,0.0,25.0,0.0,MISSING,60.9,64.2,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.9,MISSING
00-0024356,2012,Steelers,0.4477611940298507,29.0,26.20613160232292,0.05,50.00%,Brandon Johnson,LB,2.0,1.0,0.0,0.0,0.0,25.0,0.0,75.4,91.4,66.4,MISSING,MISSING,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,182.8,MISSING
00-0021246,2012,Steelers,2.985074626865672,32.0,9.241420418393313,0.05,50.00%,Larry Foote,LB,967.0,16.0,14.0,0.0,2.0,25.0,2.0,65.8,59.7,76.1,59.0,52.2,72.5,5.0,8.0,0.0,9.3,10.0,3.0,1.0,4.0,881.0,892.0,189.0,381.0,47.0,83.0,6.0,46.0,17.0,57729.9,MISSING
00-0026991,2012,Texans,2.19983416252073,25.0,338.9199646105864,0.17,72.20%,Brian Cushing,LB,246.0,5.0,3.0,0.0,1.0,13.0,0.0,74.2,74.7,12.5,60.1,73.1,81.3,2.0,4.0,1.0,3.4,1.0,0.0,2.0,0.0,229.0,244.0,41.0,86.0,16.0,25.0,1.0,13.0,6.0,18376.2,MISSING
00-0023471,2012,Texans,0.4477611940298507,29.0,80.3832823629569,0.17,72.20%,Barrett Ruud,LB,154.0,9.0,3.0,0.0,0.0,13.0,0.0,70.0,51.7,82.5,57.0,38.1,61.4,0.0,1.0,0.0,12.5,2.0,1.0,0.0,1.0,138.0,150.0,13.0,84.0,6.0,11.0,0.0,8.0,2.0,7961.8,MISSING
00-0024365,2012,Texans,0.5804311774461027,29.0,23.84794397196909,0.17,72.20%,Tim Dobbins,LB,389.0,14.0,10.0,0.0,0.0,13.0,4.0,66.7,69.7,33.8,55.7,74.9,71.9,3.0,2.0,1.0,10.6,5.0,2.0,1.0,0.0,362.0,385.0,63.0,133.0,23.0,32.0,2.0,31.0,5.0,27113.300000000003,MISSING
00-0022137,2012,Texans,0.4477611940298507,31.0,16.877215054033442,0.17,72.20%,Bradie James,LB,752.0,17.0,13.0,0.0,1.0,13.0,2.0,61.2,59.3,59.3,55.7,60.3,76.4,3.0,9.0,0.0,8.6,7.0,2.0,3.0,0.0,687.0,738.0,148.0,317.0,35.0,61.0,5.0,37.0,12.0,44593.6,MISSING
00-0028533,2012,Texans,0.3855721393034826,24.0,0.0,0.17,72.20%,Mister Alexander,LB,18.0,5.0,0.0,0.0,0.0,13.0,0.0,62.2,69.9,73.8,MISSING,66.3,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,16.0,17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1258.2,MISSING
00-0027977,2012,Titans,0.928410447761194,23.0,254.14465773581423,-0.15,37.50%,Akeem Ayers,LB,861.0,16.0,16.0,2.0,1.0,31.0,0.0,46.7,59.7,9.3,74.7,67.0,52.2,4.0,10.0,1.0,14.9,15.0,4.0,7.0,7.0,782.0,816.0,133.0,402.0,45.0,70.0,5.0,47.0,21.0,51401.7,MISSING
00-0029566,2012,Titans,0.5816824212271974,22.0,227.6070750935805,-0.15,37.50%,Zach Brown,LB,742.0,16.0,10.0,1.0,0.0,31.0,2.0,68.6,66.9,54.0,74.6,60.0,67.2,1.0,7.0,3.0,13.6,12.0,2.0,2.0,5.0,704.0,742.0,69.0,348.0,41.0,66.0,8.0,56.0,13.0,49639.8,MISSING
00-0028047,2012,Titans,0.4799751243781094,24.0,94.69943124527188,-0.15,37.50%,Colin McCarthy,LB,385.0,7.0,2.0,0.0,0.0,31.0,0.0,49.6,40.2,81.0,45.2,39.8,56.9,0.0,1.0,1.0,16.7,7.0,0.0,0.0,0.0,377.0,385.0,26.0,155.0,19.0,33.0,3.0,21.0,1.0,15477.000000000002,MISSING
00-0025551,2012,Titans,0.7711442786069652,28.0,27.245344463725708,-0.15,37.50%,Tim Shaw,LB,223.0,11.0,4.0,0.0,1.0,31.0,0.0,56.2,68.2,78.0,61.4,73.8,75.3,1.0,0.0,0.0,5.7,2.0,0.0,0.0,0.0,222.0,223.0,8.0,123.0,12.0,29.0,1.0,9.0,1.0,15208.6,MISSING
00-0021085,2012,Titans,3.731343283582089,32.0,18.4727690382004,-0.15,37.50%,Will Witherspoon,LB,388.0,11.0,8.0,0.0,1.0,31.0,0.0,68.7,62.1,31.5,90.9,43.6,63.1,1.0,2.0,1.0,13.3,6.0,1.0,1.0,1.0,381.0,388.0,27.0,159.0,12.0,31.0,2.0,25.0,4.0,24094.8,MISSING
00-0025605,2012,Titans,0.3264925373134328,27.0,11.790442263347352,-0.15,37.50%,Zach Diles,LB,68.0,5.0,1.0,0.0,0.0,31.0,0.0,56.6,58.5,75.2,54.9,62.2,44.5,0.0,0.0,0.0,27.3,3.0,0.0,0.0,0.0,68.0,68.0,3.0,35.0,4.0,7.0,0.0,4.0,0.0,3978.0,MISSING
00-0025833,2012,Titans,0.7711442786069652,26.0,0.0,-0.15,37.50%,Patrick Bailey,LB,2.0,1.0,0.0,0.0,0.0,31.0,0.0,MISSING,59.7,62.6,59.6,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,119.4,MISSING
00-0024232,2012,Vikings,6.384742951907131,29.0,159.23184214361316,-0.01,58.80%,Chad Greenway,LB,1192.0,17.0,25.0,0.0,0.0,18.0,1.0,65.5,63.1,62.7,64.3,58.9,73.8,1.0,7.0,1.0,10.8,16.0,3.0,2.0,3.0,1062.0,1190.0,88.0,420.0,56.0,107.0,3.0,94.0,11.0,75215.2,MISSING
00-0027108,2012,Vikings,0.5070480928689884,27.0,48.34257022483688,-0.01,58.80%,Jasper Brinkley,LB,869.0,17.0,15.0,0.0,2.0,18.0,0.0,35.1,46.9,33.6,55.5,67.4,39.2,2.0,2.0,0.0,18.6,21.0,3.0,3.0,0.0,842.0,868.0,51.0,360.0,38.0,77.0,4.0,60.0,4.0,40756.1,MISSING
00-0028180,2012,Seahawks,0.3950870646766168,23.0,14.884490490575889,0.18,66.70%,Malcolm Smith,LB,181.0,9.0,3.0,0.0,0.0,29.0,0.0,65.6,69.0,72.8,50.2,71.6,76.6,0.0,2.0,0.0,4.2,1.0,1.0,0.0,0.0,160.0,179.0,14.0,82.0,11.0,20.0,1.0,11.0,2.0,12489.0,MISSING
00-0027777,2013,Bills,1.093042071197411,25.0,33.782328967014685,0.02,37.50%,Arthur Moats,LB,292.0,14.0,10.0,0.0,0.0,4.0,0.0,63.3,72.0,82.8,61.1,72.7,90.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,253.0,13.0,181.0,16.0,34.0,1.0,11.0,2.0,21024.0,MISSING
00-0028005,2013,Broncos,0.5896035598705501,25.0,148.0743747198802,0.21,79.00%,Nate Irving,LB,354.0,17.0,8.0,0.0,0.0,10.0,0.0,68.6,67.9,81.6,58.3,64.7,86.1,2.0,3.0,0.0,2.6,1.0,1.0,0.0,1.0,206.0,233.0,36.0,158.0,20.0,30.0,7.0,22.0,6.0,24036.6,MISSING
00-0028575,2013,Chargers,0.4490291262135922,24.0,0.0,0.05,55.60%,Bront Bird,LB,142.0,12.0,6.0,0.0,0.0,27.0,0.0,46.6,60.6,78.8,59.6,72.7,74.4,0.0,1.0,0.0,4.5,1.0,0.0,0.0,0.0,128.0,131.0,7.0,73.0,7.0,15.0,0.0,8.0,1.0,8605.2,MISSING
00-0026727,2013,Chargers,0.4611650485436893,26.0,0.0,0.05,55.60%,Reggie Walker,LB,540.0,17.0,3.0,0.0,1.0,27.0,0.0,63.0,53.6,60.3,57.7,44.0,80.3,4.0,16.0,0.0,7.1,3.0,0.0,1.0,3.0,376.0,383.0,176.0,162.0,18.0,36.0,3.0,24.0,23.0,28944.0,MISSING
00-0030508,2013,Chiefs,0.4259708737864078,23.0,118.6739174454432,0.07,64.70%,Nico Johnson,LB,18.0,2.0,1.0,0.0,0.0,16.0,0.0,67.7,68.4,73.7,59.9,62.6,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,1.0,12.0,1.0,4.0,0.0,2.0,0.0,1231.2,MISSING
00-0023449,2013,Chiefs,2.831715210355988,30.0,92.3664656503472,0.07,64.70%,Derrick Johnson,LB,1076.0,16.0,16.0,0.0,0.0,16.0,2.0,90.3,85.8,66.4,75.7,67.1,54.9,7.0,12.0,2.0,16.8,22.0,3.0,2.0,4.0,1032.0,1045.0,79.0,377.0,57.0,93.0,7.0,59.0,23.0,92320.8,MISSING
00-0029279,2013,Chiefs,0.3883495145631068,24.0,82.54608326818396,0.07,64.70%,James-Michael Johnson,LB,68.0,3.0,0.0,0.0,1.0,16.0,0.0,68.6,67.0,76.4,72.1,55.6,70.8,0.0,0.0,0.0,10.0,1.0,1.0,0.0,1.0,64.0,65.0,3.0,26.0,6.0,9.0,0.0,7.0,1.0,4556.0,MISSING
00-0025719,2013,Chiefs,0.4490291262135922,28.0,0.0,0.07,64.70%,Akeem Jordan,LB,475.0,17.0,16.0,0.0,1.0,16.0,0.0,66.4,75.3,44.1,55.6,79.5,80.0,0.0,3.0,0.0,5.1,4.0,0.0,1.0,0.0,467.0,469.0,32.0,233.0,33.0,58.0,4.0,12.0,3.0,35767.5,MISSING
00-0028006,2013,Colts,0.5212322006472492,25.0,145.9049358515241,0.02,66.70%,Kelvin Sheppard,LB,422.0,16.0,4.0,0.0,0.0,14.0,1.0,63.0,51.0,39.3,62.0,45.6,67.9,1.0,1.0,0.0,10.5,6.0,0.0,1.0,1.0,409.0,414.0,18.0,245.0,27.0,47.0,3.0,15.0,3.0,21522.0,MISSING
00-0027892,2013,Colts,0.9890776699029128,26.0,141.86368107815937,0.02,66.70%,Pat Angerer,LB,493.0,11.0,11.0,0.0,0.0,14.0,0.0,55.5,52.9,83.3,55.8,51.6,76.5,1.0,5.0,1.0,6.7,4.0,1.0,1.0,1.0,465.0,476.0,35.0,200.0,22.0,45.0,3.0,40.0,7.0,26079.7,MISSING
00-0027831,2013,Colts,0.5188584142394822,26.0,12.39431308913593,0.02,66.70%,Kavell Conner,LB,144.0,9.0,2.0,0.0,0.0,14.0,1.0,57.7,70.2,77.2,74.6,85.2,87.1,0.0,5.0,0.0,9.5,2.0,1.0,0.0,0.0,126.0,134.0,10.0,28.0,8.0,17.0,0.0,16.0,5.0,10108.8,MISSING
00-0029744,2013,Colts,0.0963729773462783,25.0,0.0,0.02,66.70%,Josh McNary,LB,132.0,7.0,2.0,0.0,0.0,14.0,0.0,68.2,73.6,76.4,64.1,77.8,61.1,4.0,0.0,0.0,11.1,2.0,0.0,0.0,0.0,108.0,116.0,24.0,22.0,8.0,14.0,0.0,16.0,4.0,9715.2,MISSING
00-0025920,2013,Colts,0.3937427184466019,27.0,0.0,0.02,66.70%,Jerrell Freeman,LB,1107.0,18.0,21.0,0.0,6.0,14.0,2.0,63.5,71.1,88.5,93.1,59.7,74.4,3.0,9.0,2.0,10.1,14.0,2.0,1.0,6.0,946.0,1006.0,71.0,442.0,65.0,104.0,7.0,70.0,18.0,78707.7,MISSING
00-0027704,2013,Commanders,1.177588996763754,25.0,83.593393396117,-0.09,18.80%,Perry Riley,LB,989.0,16.0,14.0,0.0,0.0,32.0,1.0,59.3,56.1,14.0,67.2,53.6,56.6,5.0,12.0,1.0,10.5,11.0,7.0,4.0,3.0,800.0,845.0,99.0,421.0,47.0,80.0,4.0,68.0,20.0,55482.9,MISSING
00-0030284,2013,Commanders,0.3618244336569579,23.0,56.585388556441146,-0.09,18.80%,Brandon Jenkins,LB,39.0,4.0,0.0,0.0,0.0,32.0,0.0,62.7,43.7,0.0,50.4,60.0,69.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,13.0,33.0,3.0,0.0,1.0,0.0,0.0,1.0,1704.3000000000002,MISSING
00-0026263,2013,Commanders,0.465210355987055,29.0,43.89051833629112,-0.09,18.80%,Bryan Kehl,LB,5.0,2.0,0.0,0.0,0.0,32.0,0.0,60.0,60.6,68.3,58.5,60.4,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,303.0,MISSING
00-0021990,2013,Commanders,0.4490291262135922,32.0,36.98612283938827,-0.09,18.80%,Nick Barnett,LB,70.0,9.0,2.0,0.0,0.0,32.0,0.0,41.1,54.4,80.3,63.8,73.8,35.7,0.0,1.0,0.0,20.0,2.0,0.0,0.0,0.0,57.0,63.0,6.0,29.0,3.0,6.0,1.0,3.0,1.0,3808.0,62.64202027788209
00-0027845,2013,Commanders,0.4490291262135922,26.0,10.587884969540394,-0.09,18.80%,Josh Hull,LB,1.0,1.0,0.0,0.0,0.0,32.0,0.0,MISSING,49.3,64.1,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.3,MISSING
00-0005322,2013,Commanders,5.016181229773463,38.0,0.0,-0.09,18.80%,London Fletcher,LB,917.0,16.0,26.0,0.0,1.0,32.0,0.0,63.4,45.3,74.3,58.2,29.4,54.3,2.0,3.0,0.0,13.2,14.0,2.0,3.0,2.0,826.0,842.0,55.0,408.0,29.0,66.0,2.0,42.0,7.0,41540.1,53.06759224039559
00-0027978,2013,Cowboys,1.0711820388349511,25.0,225.89888705950597,0.0,50.00%,Bruce Carter,LB,875.0,15.0,14.0,1.0,0.0,9.0,0.0,70.1,59.0,40.1,64.9,45.0,77.9,4.0,5.0,0.0,7.4,7.0,2.0,3.0,2.0,782.0,859.0,62.0,319.0,35.0,74.0,4.0,73.0,11.0,51625.0,MISSING
00-0028172,2013,Chargers,0.4583131067961165,24.0,14.733602115396929,0.05,55.60%,Andrew Gachkar,LB,167.0,7.0,4.0,0.0,1.0,27.0,0.0,63.8,61.3,78.8,62.2,56.3,77.1,2.0,0.0,0.0,4.3,1.0,0.0,1.0,0.0,158.0,161.0,18.0,76.0,8.0,18.0,1.0,5.0,2.0,10237.1,MISSING
00-0030118,2013,Bills,0.2312961165048543,25.0,18.662540381791484,0.02,37.50%,Ty Powell,LB,15.0,3.0,1.0,0.0,0.0,4.0,0.0,MISSING,73.0,73.3,63.8,68.9,73.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,10.0,1.0,1.0,0.0,0.0,1.0,1095.0,MISSING
00-0027682,2013,Chargers,1.233919902912621,24.0,114.1310469254118,0.05,55.60%,Donald Butler,LB,851.0,15.0,18.0,0.0,1.0,27.0,1.0,61.1,57.7,62.5,53.4,56.5,69.4,0.0,6.0,2.0,9.4,11.0,2.0,2.0,1.0,786.0,801.0,86.0,320.0,34.0,88.0,6.0,48.0,7.0,49102.7,MISSING
00-0027108,2013,Cardinals,1.051779935275081,28.0,43.742166423463466,0.07,62.50%,Jasper Brinkley,LB,203.0,8.0,4.0,0.0,0.0,1.0,0.0,29.9,59.4,80.5,51.7,91.3,48.3,3.0,0.0,0.0,13.8,4.0,0.0,0.0,0.0,190.0,190.0,34.0,81.0,16.0,21.0,5.0,14.0,3.0,12058.2,MISSING
00-0029620,2013,Broncos,0.022843851132686,23.0,64.45668282046191,0.21,79.00%,Brandon Marshall,LB,15.0,1.0,0.0,0.0,0.0,10.0,0.0,55.6,55.5,66.8,MISSING,MISSING,74.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,832.5,MISSING
00-0029577,2013,Broncos,0.4093996763754045,23.0,35.877849357372355,0.21,79.00%,Danny Trevathan,LB,1116.0,19.0,33.0,0.0,2.0,10.0,1.0,67.0,74.0,83.6,64.3,77.8,77.1,3.0,14.0,3.0,8.0,12.0,3.0,0.0,2.0,947.0,1045.0,95.0,413.0,60.0,105.0,7.0,72.0,19.0,82584.0,MISSING
00-0019104,2013,Broncos,1.2459546925566345,35.0,0.0,0.21,79.00%,Paris Lenon,LB,301.0,15.0,3.0,0.0,0.0,10.0,0.0,28.8,37.5,81.7,72.6,60.0,44.1,0.0,3.0,0.0,16.1,5.0,1.0,1.0,0.0,292.0,296.0,11.0,156.0,12.0,23.0,0.0,14.0,3.0,11287.5,65.03883421650265
00-0028943,2013,Broncos,0.3915857605177993,25.0,0.0,0.21,79.00%,Steven Johnson,LB,12.0,8.0,0.0,0.0,0.0,10.0,0.0,63.0,70.7,67.5,MISSING,66.7,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,848.4000000000001,MISSING
00-0025828,2013,Broncos,2.629449838187702,27.0,0.0,0.21,79.00%,Wesley Woodyard,LB,844.0,17.0,19.0,0.0,1.0,10.0,0.0,56.1,61.9,84.4,65.8,65.3,75.9,2.0,14.0,1.0,8.2,8.0,2.0,1.0,3.0,794.0,825.0,72.0,281.0,42.0,71.0,4.0,67.0,19.0,52243.6,MISSING
00-0024249,2013,Browns,5.177993527508091,29.0,82.92284200506268,-0.06,25.00%,D'Qwell Jackson,LB,1147.0,16.0,17.0,0.0,1.0,8.0,1.0,65.8,60.1,89.4,57.1,51.7,76.9,1.0,12.0,1.0,7.0,8.0,2.0,1.0,2.0,1001.0,1025.0,109.0,449.0,39.0,89.0,1.0,60.0,15.0,68934.7,MISSING
00-0029287,2013,Browns,0.3883495145631068,24.0,61.137322976461256,-0.06,25.00%,Tank Carder,LB,78.0,4.0,1.0,0.0,0.0,8.0,0.0,49.2,35.3,93.3,49.9,36.1,70.5,0.0,2.0,0.0,8.3,1.0,0.0,0.0,0.0,64.0,66.0,12.0,36.0,6.0,10.0,0.0,5.0,2.0,2753.4,MISSING
00-0028834,2013,Browns,0.3883495145631068,25.0,0.0,-0.06,25.00%,Craig Robertson,LB,845.0,14.0,10.0,0.0,1.0,8.0,1.0,36.5,46.9,88.4,56.4,63.4,56.6,2.0,6.0,1.0,10.3,8.0,1.0,1.0,3.0,778.0,795.0,88.0,331.0,35.0,60.0,3.0,58.0,11.0,39630.5,MISSING
00-0029562,2013,Buccaneers,0.638373786407767,23.0,187.4137962421097,-0.1,25.00%,Lavonte David,LB,1023.0,16.0,15.0,0.0,2.0,30.0,1.0,87.4,85.9,60.5,79.5,74.5,84.7,5.0,17.0,5.0,8.1,11.0,4.0,3.0,7.0,910.0,974.0,105.0,399.0,83.0,110.0,17.0,81.0,29.0,87875.70000000001,MISSING
00-0028022,2013,Buccaneers,0.6143802588996764,24.0,118.13113967970062,-0.1,25.00%,Mason Foster,LB,773.0,15.0,20.0,0.0,1.0,30.0,0.0,61.4,59.1,81.5,70.2,51.7,58.5,6.0,12.0,3.0,18.4,21.0,2.0,0.0,2.0,747.0,756.0,90.0,354.0,38.0,73.0,6.0,45.0,20.0,45684.3,MISSING
