,Team,Year,Position,Value_cap_space,Value_draft_data,Previous_AV,Current_AV,Previous_PFF,Current_PFF,Total DVOA,win-loss-pct,Net EPA,snap_counts_defense,weighted_avg_player,weighted_avg_player_id,weighted_avg_player_game_count,weighted_avg_assists,weighted_avg_batted_passes,weighted_avg_catch_rate,weighted_avg_declined_penalties,weighted_avg_forced_fumbles,weighted_avg_franchise_id,weighted_avg_fumble_recoveries,weighted_avg_fumble_recovery_touchdowns,weighted_avg_grades_coverage_defense,weighted_avg_grades_defense_penalty,weighted_avg_grades_pass_rush_defense,weighted_avg_grades_run_defense,weighted_avg_grades_tackle,weighted_avg_hits,weighted_avg_hurries,weighted_avg_interception_touchdowns,weighted_avg_interceptions,weighted_avg_longest,weighted_avg_missed_tackle_rate,weighted_avg_missed_tackles,weighted_avg_pass_break_ups,weighted_avg_penalties,weighted_avg_qb_rating_against,weighted_avg_receptions,weighted_avg_sacks,weighted_avg_safeties,weighted_avg_snap_counts_box,weighted_avg_snap_counts_corner,weighted_avg_snap_counts_coverage,weighted_avg_snap_counts_dl,weighted_avg_snap_counts_dl_a_gap,weighted_avg_snap_counts_dl_b_gap,weighted_avg_snap_counts_dl_outside_t,weighted_avg_snap_counts_dl_over_t,weighted_avg_snap_counts_fs,weighted_avg_snap_counts_offball,weighted_avg_snap_counts_pass_rush,weighted_avg_snap_counts_run_defense,weighted_avg_snap_counts_slot,weighted_avg_stops,weighted_avg_tackles,weighted_avg_tackles_for_loss,weighted_avg_targets,weighted_avg_total_pressures,weighted_avg_touchdowns,weighted_avg_yards,weighted_avg_yards_after_catch,weighted_avg_yards_per_reception
111,Vikings,2022,DB,8.434197886647453,452.6895518352959,34.0,32.0,63.17234908833422,66.89770053475935,-13.80%,0.7647058823529411,-0.001,5610,0.0,32280.357397504456,14.418181818181818,10.81301247771836,0.33654188948306596,69.235935828877,0.3780748663101604,0.28146167557932256,18.0,0.6718360071301248,0.0,65.10404634581106,72.98641711229946,47.982852049910875,66.67650623885918,72.36144385026738,0.16827094474153298,1.0267379679144386,0.0,2.327450980392157,45.24046345811052,8.986702317290552,5.872192513368984,4.532976827094474,2.2365418894830658,91.76208556149733,36.95811051693405,0.0,0.0,100.3126559714795,282.64634581105173,546.0251336898395,8.514081996434937,0.0,0.0,8.514081996434937,0.0,277.3509803921569,848.3358288770054,7.020499108734403,303.8042780748663,187.86524064171124,12.185026737967915,50.588591800356504,1.4923351158645277,52.80017825311943,1.1950089126559715,2.586452762923351,444.38770053475935,177.45454545454544,12.201711229946525
112,Cowboys,2022,DB,8.112391930835734,434.60599304122695,41.0,38.0,65.47760741364785,65.90331902245707,18.00%,0.7058823529411765,0.118,6056,0.0,34130.94451783355,14.00660501981506,8.435931307793924,0.1583553500660502,71.62331571994714,0.7575957727873184,0.46714002642007924,9.0,0.7536327608982827,0.14200792602377804,63.77997027741083,62.968147291941875,43.2650924702774,67.55738110964333,70.27754293262879,0.8824306472919419,1.9866248348745046,0.0,1.8627807133421401,42.378137384412156,9.856192206076619,6.170904887714663,3.4243725231175692,2.958223249669749,91.49166116248348,31.89382430647292,1.1129458388375164,0.0,152.06720607661822,276.5591149273448,443.63143989431967,32.66727212681638,0.0,0.0,32.66727212681638,0.0,184.19831571994715,734.6808124174372,12.163969616908851,311.5526750330251,121.67800528401585,16.554491413474242,48.165620871862615,1.8139035667107002,47.028071334214005,3.982001321003963,2.464828269484808,351.5850396301189,155.7070673712021,10.673299207397623
113,Bills,2022,DB,18.121998078770417,356.0597227653173,43.0,38.0,71.05888514777403,61.91547064305685,35.00%,0.8125,0.156,5365,0.0,41347.113140726935,12.231127679403542,11.402236719478099,0.0,68.95720410065238,0.5136999068033551,0.4527493010251631,4.0,0.0,0.0,64.5545945945946,57.98663560111836,53.820167753960845,53.433774464119296,53.06775396085741,0.16924510717614163,1.2234855545200374,0.0,1.3972041006523765,43.691332712022366,15.203466915191054,9.876048462255358,3.7114631873252564,2.869897483690587,101.5874184529357,29.97278657968313,0.315004659832246,0.0,111.17017707362535,195.2087604846226,413.3942218080149,21.471388630009322,0.0,0.0,21.471388630009322,0.0,146.24864864864864,629.2769804287045,12.259273066169618,225.09487418452935,176.1438956197577,14.94184529356943,43.74464119291706,2.7446411929170544,44.128797763280524,1.707735321528425,2.8490214352283316,321.23299161230193,132.31817334575956,11.832003727865798
114,Packers,2022,DB,12.694524495677234,512.2714137612192,28.0,38.0,64.59656439463531,63.04749184339314,3.60%,0.4705882352941176,-0.014,4904,0.0,29690.03486949429,15.128466557911908,9.059543230016313,0.0,68.90065252854811,0.0,0.33605220228384985,12.0,0.4565660685154976,0.0,62.153058727569324,53.555587275693306,50.12479608482871,63.45216150081566,62.11635399673735,0.39845024469820556,0.45758564437194127,0.16700652528548118,2.3613376835236544,55.54628874388254,12.123654159869494,7.407626427406199,3.9327079934747147,3.1162316476345837,98.27934339314845,31.98796900489396,0.38580750407830344,0.0,148.48062805872758,307.2573409461664,426.9596247960848,10.460848287112563,0.0,0.0,10.460848287112563,0.0,176.57157422512236,761.3005709624796,5.187601957585645,339.6141924959217,128.65130505709624,16.022022838499183,49.591761827079935,3.3438009787928222,47.358075040783035,1.2418433931484505,3.074021207177814,385.38356443719414,134.08809135399673,12.590252854812398
115,Titans,2022,DB,8.482228626320845,548.6301446137812,35.0,36.0,70.94831940575673,67.02567750677507,-9.40%,0.4117647058823529,-0.081,5904,0.0,40890.45037262873,13.046239837398375,11.961382113821138,0.08841463414634144,69.21024728997291,1.393970189701897,0.3497628726287263,31.0,0.19884823848238478,0.0,66.71007791327914,63.293529810298104,49.05238821138211,69.13328252032518,65.61924119241192,0.33621273712737126,1.407350948509485,0.12296747967479672,1.4415650406504066,42.56012872628726,10.158299457994579,6.522527100271002,2.8848238482384825,3.451050135501355,99.58490853658536,33.84705284552845,0.0,0.0,157.88143631436316,240.57554200542006,507.86974932249325,6.453590785907859,0.0,0.0,6.453590785907859,0.0,174.49610433604337,742.275406504065,11.092310298102982,229.7669376693767,169.1326219512195,14.01609078590786,47.34976287262872,1.2110433604336044,49.52320460704607,1.7435636856368564,3.228489159891599,396.9456300813008,144.90108401084012,11.86920731707317
116,Raiders,2022,DB,3.938520653218059,360.7360996716554,28.0,28.0,66.41413639479096,63.04504504504504,-11.50%,0.3529411764705882,-0.059,5328,0.0,51907.3978978979,13.18506006006006,9.547297297297296,0.3290165165165165,70.54359984984985,0.5330330330330331,0.5923423423423424,23.0,0.25225225225225223,0.12706456456456455,62.1708521021021,75.9789039039039,56.49722222222221,65.69346846846847,58.47070195195196,0.13963963963963963,0.8108108108108106,0.2019519519519519,0.6580330330330331,42.984046546546544,13.377740240240241,7.991741741741742,3.373310810810811,2.823385885885886,98.7164602102102,27.50975975975976,0.30837087087087084,0.0,112.8322072072072,217.06381381381382,421.19782282282284,14.789226726726726,0.0,0.0,14.789226726726726,0.0,232.26595345345345,671.0137012012013,8.797109609609612,255.8079954954955,108.71996996996997,9.945007507507507,41.095908408408405,0.9219219219219219,39.91704204204204,1.2588213213213213,1.8412162162162162,324.45007507507506,139.89583333333334,11.405011261261262
117,Jaguars,2022,DB,12.468780019212296,246.0266088835029,29.0,32.0,61.69800498753118,65.86578358208955,3.30%,0.5294117647058824,0.065,5360,0.0,53441.08544776119,14.605970149253734,13.956716417910448,0.6052238805970149,66.05231343283582,0.22406716417910447,0.6729477611940299,15.0,0.5022388059701492,0.2123134328358209,64.32994402985075,86.50192164179106,55.41397388059702,62.414347014925376,54.472406716417915,0.3686567164179104,1.9804104477611937,0.3951492537313433,1.8628731343283582,43.35503731343284,14.336977611940299,11.381716417910448,6.580970149253731,1.3257462686567165,88.24257462686569,32.98619402985074,0.3951492537313433,0.0,143.5847014925373,329.94347014925376,547.3348880597015,10.073694029850746,0.0,0.0,10.073694029850746,0.0,230.6358208955224,881.6516791044776,10.908768656716418,333.48171641791043,177.4876865671642,14.530597014925373,49.47649253731343,2.586194029850746,51.82929104477612,2.744216417910448,2.3490671641791048,372.81473880597014,158.4641791044776,11.351026119402986
118,Giants,2022,DB,10.019212295869355,448.8898243261891,33.0,32.0,65.39649871904355,59.90960027331739,-4.30%,0.5294117647058824,-0.013,5854,0.0,47090.434574649815,11.723266142808336,9.265117868124358,0.28100444140758446,63.6561154765972,0.40177656303382303,0.4226170140075162,21.0,0.4277417150666211,0.0,61.43370345063205,72.44316706525453,59.60022207037923,55.10235736248719,72.31988384010933,0.4188588998975059,2.5719166381961056,0.027331738981892693,0.5293816194055347,36.59719849675436,9.574632729757433,4.709941920054663,3.74137341988384,2.6615989067304415,94.82312948411344,25.590194738640246,0.5548343013324223,0.0,105.82200204988042,182.65339938503587,339.7586265801162,24.240519303040656,0.0,0.0,24.240519303040656,0.0,151.12862999658353,551.2241202596515,19.46822685343355,216.23778612914248,111.62008882815171,12.844038264434575,40.346088144858214,1.5753331055688418,40.223949436282886,3.5456098394260334,1.9601981551076186,294.5481721899556,118.73078237102838,12.065852408609498
119,Saints,2022,DB,12.377521613832856,402.0687786594924,44.0,34.0,69.14379665837184,61.97703597637373,-1.70%,0.4117647058823529,-0.002,5587,0.0,24815.47306246644,12.31573295149454,8.454089851440845,0.0,61.18117057454806,0.6300340075174512,0.4587435117236442,20.0,0.4267048505459102,0.0,64.12810094863075,66.70689099695721,49.63513513513514,54.181528548415976,56.68813316627887,0.2018972614999105,1.1299445140504742,0.07427957759083584,0.7393950241632359,41.84195453731878,13.063576158940396,7.481474852335779,4.044925720422409,3.6908895650617506,86.75996062287453,26.46751387148738,0.28512618578843746,0.0,147.41310184356539,239.9538213710399,397.25684625022376,27.23572579201718,0.0,0.0,27.23572579201718,0.0,145.93466976910685,652.8321102559513,7.785752640057276,275.0252371576875,118.80866296760337,12.079470198675496,41.671379989260785,1.2681224270628244,43.23304098800787,1.6169679613388224,1.608197601575085,292.8115267585466,123.4662609629497,10.972704492572042
120,Rams,2022,DB,16.48414985590778,231.05889903187105,37.0,31.0,67.92570458404074,67.20141762452107,-11.00%,0.2941176470588235,-0.098,5220,0.0,39469.13754789272,13.57375478927203,13.216091954022989,0.5477011494252874,71.83270114942528,0.23122605363984675,0.7900383141762453,26.0,0.39348659003831415,0.0,61.900383141762454,78.13070881226055,56.8031417624521,74.3658429118774,67.3404214559387,0.39348659003831415,1.2195402298850573,0.05383141762452105,1.8731800766283524,37.44616858237548,11.446685823754791,7.10191570881226,4.421072796934866,2.12816091954023,98.32450191570882,35.52318007662835,0.4789272030651341,0.0,133.33199233716476,271.5764367816092,459.3666666666667,8.867816091954023,0.0,0.0,8.867816091954023,0.0,222.24195402298847,760.0954022988506,8.44616858237548,301.15038314176246,132.5448275862069,15.66551724137931,50.83793103448276,1.4534482758620688,50.736781609195404,2.0919540229885056,3.141954022988506,402.0722222222222,165.6116858237548,11.010440613026823
121,Colts,2022,DB,8.477425552353507,103.59237915859828,36.0,32.0,64.70019234468167,67.43291575889616,-32.80%,0.2352941176470588,-0.136,5508,0.0,44119.61710239652,14.370733478576616,9.398874364560639,0.0,68.24389978213507,0.02214960058097309,0.07879448075526505,14.0,0.41938997821350765,0.0,66.97147785039941,74.1661220043573,37.084059549745824,67.38336964415396,68.34664124909224,0.0,0.659041394335512,0.31844589687726943,1.4153957879448076,37.90631808278867,10.301143790849673,5.536673928830791,3.760167029774873,1.8838053740014524,99.92420116194626,32.01307189542484,0.14233841684822077,0.0,158.95406681190997,269.32007988380536,441.4431735657226,13.461873638344226,0.0,0.0,13.461873638344226,0.0,180.45588235294116,763.2480029048656,6.315541031227306,328.95116194625996,153.5493827160494,14.132171387073347,45.35348583877996,2.2734204793028323,47.165940450254176,0.8013798111837328,2.812636165577342,353.9277414669572,175.77269426289035,11.093010167029776
122,Texans,2022,DB,9.394812680115274,763.4198792930617,30.0,33.0,53.674383375412695,60.93173289183223,-26.70%,0.1764705882352941,-0.177,5436,0.0,45938.691501103756,14.417034584253127,18.264164827078734,0.16850625459896984,66.15158204562178,0.24374540103016923,0.3635025754231052,13.0,0.5699043414275202,0.0,63.847737306843264,72.62849521707138,70.47700515084621,50.8943340691685,60.40881162619574,0.3370125091979397,1.2891832229580573,0.0,1.6979396615158204,42.17568064753495,13.279635761589406,14.131898454746137,4.0259381898454745,2.495401030169242,93.31594922737307,26.845658572479763,0.6648270787343635,0.0,113.70842531272994,302.2264532744665,437.20253863134656,43.30573951434879,0.0,0.0,43.30573951434879,0.0,231.16703458425312,782.9709345106696,6.937270051508462,382.1368653421634,135.86902133922,17.955481972038264,62.93800588668138,3.0057027225901396,40.496872700515084,2.2910228108903605,1.8859455481972038,325.7043782192789,127.64367181751288,12.077354672553348
123,49ers,2022,DB,11.38328530259366,101.0334198950992,34.0,45.0,62.219454176654985,69.62706558351496,27.60%,0.7647058823529411,0.196,5047,0.0,43625.64117297404,14.967307311274023,14.662968099861304,0.0,64.59356053100852,1.4162869031107588,0.7275609272835348,28.0,0.19001386962552008,0.0,65.20079255002972,82.73350505250644,62.702080443828024,78.95541906082822,72.3438082028928,0.5813354468000792,1.320190212007133,0.26570239746383983,2.6084802853180107,55.12601545472558,7.734515553794333,5.944719635426987,4.29086586090747,3.2149791955617197,80.46857539132158,36.20110957004161,0.7887854170794532,0.0,115.96413711115514,298.91242322171587,544.0095106003566,24.40717257776897,0.0,0.0,24.40717257776897,0.0,274.24727560927283,812.2124034079651,13.40578561521696,279.2042797701605,123.08856746582128,18.331880324945512,52.59639389736477,2.411333465425005,54.55339805825243,2.6903110758866653,2.408955815335843,418.4246086784228,160.22488607093322,12.133683376263127
124,Dolphins,2022,DB,13.419788664745438,348.8335037995571,38.0,30.0,67.84533309583185,61.77484477892756,8.10%,0.5294117647058824,0.032,5315,0.0,63795.64063969896,13.377986829727186,7.651740357478833,0.42257761053621823,68.12312323612419,0.6180620884289746,0.6583254938852304,17.0,0.3661335841956726,0.1830667920978363,59.62865475070555,63.298758231420514,61.42583254938853,67.87185324553153,58.12496707431796,0.06265286923800564,2.9746001881467543,0.0,0.889557855126999,50.43631232361242,12.948090310442144,8.219755409219191,4.789275634995296,3.6724365004703667,98.25476952022579,35.26961429915334,0.7665098777046095,0.0,102.01636876763875,263.1326434619003,469.45926622765757,19.740733772342427,0.0,0.0,19.740733772342427,0.0,188.8829727187206,700.21768579492,13.905926622765758,236.59322671683913,145.94976481655695,13.126999059266227,44.883537158984005,1.6180620884289747,51.113640639698964,3.80376293508937,2.228222013170273,421.97347130761995,185.15296331138288,11.889106302916273
125,Lions,2022,DB,10.05763688760807,507.54776318131786,27.0,28.0,56.40859245630175,58.66835512985817,7.70%,0.5294117647058824,-0.011,5429,0.0,54765.559587400996,12.575244059679498,8.818382759255849,0.02560324184932768,66.84929084545958,0.8867194695155646,0.747283109228219,11.0,0.5476146620003683,0.0,57.377122858721684,70.01151224903298,62.657303370786515,60.75647448885615,70.23328421440412,1.2449806594216246,1.8955608767728864,0.1453306317922269,1.1694603057653346,43.15398784306502,9.799963160803095,5.835328789832381,2.990790200773623,3.6411862221403575,100.85947688340391,27.88414072573218,0.17369681340946763,0.0,98.66642107202063,221.98434334131517,383.1342788727206,24.20482593479462,0.0,0.0,24.20482593479462,0.0,168.17038128568794,615.8384601215694,11.44133357892798,245.46767360471543,127.01731442254558,12.609504512801621,47.57542825566403,1.9329526616319763,41.643028181985635,3.3142383496039787,2.393258426966292,377.81027813593664,116.84306502118254,13.179977896481859
126,Ravens,2022,DB,19.62536023054755,628.0734796377577,36.0,42.0,59.62712933753944,68.59848484848484,17.90%,0.5882352941176471,0.006,5412,0.0,31796.599593495936,14.210827790096083,11.80691056910569,0.0,69.10230968218774,0.9937176644493718,0.8512564671101256,3.0,1.0620842572062084,0.0,66.81489283074649,69.1771064301552,71.20461936437546,67.81668514412418,70.67341093865484,0.49741315594974134,1.9584257206208426,0.0,1.1890243902439024,40.36141906873614,9.788045084996305,5.493348115299335,2.8161492978566147,3.4754249815225426,93.5459719142646,31.478935698447895,1.003880266075388,0.0,117.12546193643755,278.7172949002217,475.96932742054696,30.107169253510715,0.0,0.0,30.107169253510715,0.0,188.69678492239467,710.7838137472284,12.799519586104951,252.12213599408722,126.24427198817443,14.18810051736881,46.45454545454545,0.9310790835181078,45.54767184035477,3.459719142645972,1.6973392461197339,346.4818920916482,127.66019955654102,10.94539911308204
127,Bengals,2022,DB,17.49279538904899,448.505605080623,35.0,38.0,64.86943396226415,65.52943013270882,18.10%,0.75,0.124,5124,0.0,30997.195355191256,13.760343481654957,9.909250585480093,0.13680718188914912,63.14890710382514,0.5897736143637783,0.8046448087431693,7.0,0.23321623731459798,0.0,65.29916081186573,74.61079234972676,53.78458235753318,62.98752927400468,59.470374707259964,0.9718969555035128,1.870999219359875,0.0,1.7620999219359874,51.06654957064793,12.704820452771273,8.54839968774395,4.355386416861827,2.051912568306011,85.19377439500389,29.157103825136613,0.3992974238875878,0.0,149.19789227166277,252.36963309914128,482.7691256830601,20.060499609679937,0.0,0.0,20.060499609679937,0.0,225.6775956284153,763.6280249804839,15.453161592505856,285.46623731459795,136.3370413739266,14.326697892271662,45.58216237314598,2.036104605776737,47.03825136612022,3.242193598750976,1.8926619828259172,380.86085089773616,126.41256830601093,12.920160031225604
