player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,weighted_grade,weighted_average_grade
00-0032383,2019,Colts,1.766904888416578,26.0,311.92951417402213,0.009,43.80%,Ryan Kelly,C,100.0,1.0,14.0,73.0,70.4,74.6,5.0,15.0,549.0,100.0,100.0,98.0,6.0,21.0,1.0,1018.0,1018.0,0.0,0.0,1018.0,591.0,591.0,0.0,0.0,427.0,0.0,74314.0,MISSING
00-0029699,2019,Commanders,0.3905419766206164,33.0,34.074935275293335,-0.213,18.80%,Tony Bergstrom,C,100.0,1.0,32.0,61.0,53.2,63.1,0.0,2.0,93.0,100.0,100.0,97.8,2.0,3.0,1.0,226.0,105.0,1.0,0.0,226.0,98.0,98.0,5.0,0.0,128.0,115.0,13786.0,MISSING
00-0033529,2019,Commanders,0.3622699256110521,26.0,27.146575710246022,-0.213,18.80%,Chase Roullier,C,100.0,0.0,32.0,69.3,71.5,65.3,1.0,12.0,477.0,100.0,100.0,98.0,1.0,16.0,3.0,833.0,833.0,0.0,0.0,833.0,517.0,517.0,0.0,0.0,316.0,0.0,57726.9,MISSING
00-0026950,2019,Cardinals,0.8262486716259297,33.0,2.200657460570644,-0.081,33.30%,A.Q. Shipley,C,100.0,0.0,1.0,57.6,71.0,50.7,0.0,13.0,630.0,100.0,100.0,98.7,4.0,15.0,2.0,1041.0,1041.0,0.0,0.0,1041.0,675.0,675.0,0.0,0.0,366.0,0.0,59961.6,MISSING
00-0030546,2019,Cowboys,5.831562167906482,28.0,118.01091017942214,0.137,50.00%,Travis Frederick,C,100.0,0.0,9.0,70.0,62.7,70.1,8.0,14.0,639.0,100.0,100.0,98.1,1.0,23.0,1.0,1116.0,1116.0,0.0,0.0,1116.0,680.0,680.0,0.0,0.0,436.0,0.0,78120.0,57.6
00-0028129,2022,Eagles,4.15225744476465,34.0,3.1237198430837263,0.163,80.00%,Jason Kelce,C,100.0,1.0,24.0,88.3,82.0,89.1,0.0,11.0,618.0,100.0,100.0,99.1,8.0,11.0,0.0,1149.0,1149.0,0.0,0.0,1149.0,653.0,653.0,0.0,0.0,496.0,0.0,101456.7,78.2
00-0028101,2019,Dolphins,1.4246811902231669,31.0,11.32690150779327,-0.201,31.30%,Daniel Kilgore,C,100.0,2.0,17.0,66.3,72.7,60.7,4.0,12.0,590.0,100.0,100.0,98.1,4.0,19.0,3.0,877.0,877.0,0.0,0.0,877.0,631.0,631.0,0.0,0.0,246.0,0.0,58145.1,MISSING
00-0038112,2022,Eagles,0.6028314121037464,23.0,231.55753505979817,0.163,80.00%,Cam Jurgens,C,100.0,0.0,24.0,60.1,78.8,57.2,0.0,0.0,8.0,100.0,100.0,100.0,0.0,0.0,0.0,35.0,28.0,0.0,0.0,35.0,9.0,9.0,1.0,1.0,26.0,4.0,2103.5,MISSING
00-0028129,2019,Eagles,1.2986184909670562,31.0,7.683111044431433,0.035,52.90%,Jason Kelce,C,100.0,0.0,24.0,81.0,70.6,82.4,4.0,28.0,678.0,100.0,100.0,97.3,3.0,34.0,2.0,1163.0,1162.0,0.0,0.0,1163.0,723.0,723.0,0.0,0.0,440.0,0.0,94203.0,69.9
00-0026997,2019,Falcons,5.871413390010627,33.0,43.341934268765655,-0.03,43.80%,Alex Mack,C,100.0,0.0,2.0,72.1,76.3,72.1,8.0,19.0,748.0,100.0,100.0,97.9,9.0,29.0,2.0,1156.0,1156.0,0.0,0.0,1156.0,803.0,803.0,0.0,0.0,353.0,0.0,83347.59999999999,65.23457943925233
00-0031185,2019,Giants,0.3427205100956429,28.0,22.444246840806716,-0.137,25.00%,Jon Halapio,C,100.0,2.0,21.0,56.3,56.1,55.1,10.0,15.0,620.0,100.0,100.0,97.7,5.0,27.0,2.0,980.0,980.0,0.0,0.0,980.0,661.0,661.0,0.0,0.0,319.0,0.0,55174.0,MISSING
00-0032911,2019,Giants,1.5409139213602552,26.0,0.0,-0.137,25.00%,Spencer Pulley,C,100.0,0.0,21.0,48.7,56.4,49.9,0.0,3.0,63.0,100.0,100.0,97.6,1.0,3.0,0.0,95.0,87.0,0.0,0.0,95.0,68.0,68.0,0.0,0.0,27.0,8.0,4626.5,MISSING
00-0031369,2019,Jaguars,3.1880977683315623,27.0,63.62191573829264,-0.125,37.50%,Brandon Linder,C,100.0,2.0,15.0,75.3,80.9,72.2,0.0,12.0,683.0,100.0,100.0,99.1,13.0,12.0,0.0,1083.0,1083.0,0.0,0.0,1083.0,735.0,735.0,0.0,0.0,348.0,0.0,81549.9,67.0524379024839
00-0029278,2019,Cowboys,0.8634431455897981,29.0,25.83310441074285,0.137,50.00%,Joe Looney,C,100.0,0.0,9.0,58.0,67.8,53.4,0.0,2.0,55.0,100.0,100.0,98.2,1.0,2.0,0.0,99.0,5.0,94.0,0.0,99.0,57.0,57.0,0.0,0.0,42.0,0.0,5742.0,MISSING
00-0029895,2019,Buccaneers,5.313496280552603,28.0,11.44677730298343,0.072,43.80%,Ryan Jensen,C,100.0,0.0,30.0,79.3,85.0,73.6,3.0,11.0,707.0,100.0,100.0,98.9,3.0,15.0,1.0,1139.0,1139.0,0.0,0.0,1139.0,751.0,751.0,0.0,0.0,388.0,0.0,90322.7,79.3
00-0032151,2022,Giants,1.3914788664745437,30.0,22.730226412589552,-0.013,55.60%,Jon Feliciano,C,100.0,0.0,21.0,58.2,65.9,57.1,3.0,16.0,530.0,100.0,100.0,97.6,6.0,22.0,3.0,971.0,971.0,0.0,0.0,971.0,568.0,568.0,0.0,0.0,403.0,0.0,56512.2,MISSING
00-0030076,2019,Browns,4.715727948990436,28.0,32.80248774769551,-0.076,37.50%,J.C. Tretter,C,100.0,2.0,8.0,72.0,85.5,64.3,0.0,16.0,595.0,100.0,100.0,98.5,5.0,17.0,1.0,1039.0,1039.0,0.0,0.0,1039.0,652.0,652.0,0.0,0.0,387.0,0.0,74808.0,MISSING
00-0034281,2022,Panthers,1.344860710854947,27.0,16.802654185094084,-0.046,41.20%,Bradley Bozeman,C,100.0,0.0,5.0,63.1,53.3,67.3,1.0,9.0,311.0,100.0,100.0,97.7,4.0,12.0,2.0,680.0,680.0,0.0,0.0,680.0,333.0,333.0,0.0,0.0,347.0,0.0,42908.0,MISSING
00-0027025,2018,Saints,4.514672686230249,32.0,35.69573711872562,0.13,77.80%,Max Unger,C,100.0,0.0,20.0,64.5,73.6,58.4,1.0,9.0,530.0,100.0,100.0,98.3,0.0,14.0,4.0,1012.0,1012.0,0.0,0.0,1012.0,560.0,560.0,0.0,0.0,452.0,0.0,65274.0,MISSING
00-0033909,2022,Panthers,2.033890009606148,28.0,86.08120688025996,-0.046,41.20%,Pat Elflein,C,100.0,0.0,5.0,60.9,64.4,57.3,2.0,4.0,208.0,100.0,100.0,98.1,0.0,7.0,1.0,338.0,338.0,0.0,0.0,338.0,219.0,219.0,0.0,0.0,119.0,0.0,20584.2,MISSING
00-0031282,2018,Seahawks,3.4800598194130927,27.0,126.07346854609872,0.1,58.80%,Justin Britt,C,100.0,1.0,29.0,62.0,59.4,64.0,1.0,15.0,465.0,100.0,100.0,97.8,4.0,18.0,2.0,989.0,989.0,0.0,0.0,989.0,507.0,507.0,0.0,0.0,482.0,0.0,61318.0,MISSING
00-0032443,2018,Seahawks,0.355530474040632,24.0,20.522808166085436,0.1,58.80%,Joey Hunt,C,100.0,0.0,29.0,58.3,70.5,58.0,0.0,2.0,56.0,100.0,100.0,96.4,1.0,3.0,1.0,115.0,80.0,0.0,0.0,115.0,63.0,63.0,29.0,0.0,52.0,5.0,6704.5,MISSING
00-0027870,2018,Steelers,5.954288939051919,29.0,85.01070979807471,0.07,60.00%,Maurkice Pouncey,C,100.0,0.0,25.0,71.3,78.1,63.9,3.0,13.0,721.0,100.0,100.0,98.6,5.0,18.0,2.0,1101.0,1101.0,0.0,0.0,1101.0,772.0,772.0,0.0,0.0,329.0,0.0,78501.3,55.1
00-0032969,2018,Texans,0.7349125282167043,25.0,192.41042763371848,0.08,64.70%,Nick Martin,C,100.0,1.0,13.0,65.4,78.7,57.4,3.0,12.0,623.0,100.0,100.0,98.5,2.0,17.0,2.0,1094.0,1094.0,0.0,0.0,1094.0,674.0,674.0,0.0,0.0,420.0,0.0,71547.6,62.55429141716567
00-0036622,2022,Packers,0.6091320845341018,24.0,176.0111141915956,-0.014,47.10%,Josh Myers,C,100.0,1.0,12.0,60.4,74.3,53.5,2.0,8.0,604.0,100.0,100.0,98.7,3.0,13.0,3.0,1091.0,1091.0,0.0,0.0,1091.0,643.0,643.0,0.0,0.0,448.0,0.0,65896.4,MISSING
00-0029413,2018,Titans,3.033295711060948,29.0,43.65769443145552,-0.04,56.30%,Ben Jones,C,100.0,0.0,31.0,72.7,73.7,70.8,1.0,15.0,519.0,100.0,100.0,97.5,3.0,21.0,5.0,986.0,950.0,36.0,0.0,986.0,550.0,550.0,0.0,0.0,436.0,0.0,71682.2,MISSING
00-0033909,2018,Vikings,0.4916534988713318,24.0,156.85018541682646,0.03,53.30%,Pat Elflein,C,100.0,1.0,18.0,41.9,44.3,44.3,5.0,24.0,531.0,100.0,100.0,96.5,7.0,33.0,4.0,863.0,863.0,0.0,0.0,863.0,567.0,567.0,0.0,0.0,296.0,0.0,36159.7,MISSING
00-0031489,2018,Vikings,1.6444695259593678,27.0,0.0,0.03,53.30%,Brett Jones,C,100.0,0.0,18.0,53.1,70.3,46.5,1.0,4.0,135.0,100.0,100.0,98.1,1.0,5.0,0.0,191.0,188.0,0.0,0.0,191.0,138.0,138.0,3.0,0.0,53.0,0.0,10142.1,MISSING
00-0031238,2019,49ers,4.1758379383634425,28.0,0.0,0.216,79.00%,Weston Richburg,C,100.0,0.0,28.0,62.5,75.1,57.3,1.0,12.0,403.0,100.0,100.0,98.1,4.0,14.0,1.0,835.0,834.0,0.0,0.0,835.0,440.0,440.0,0.0,0.0,395.0,0.0,52187.5,MISSING
00-0034345,2022,Lions,3.627055235350624,26.0,269.25561964048075,-0.011,52.90%,Frank Ragnow,C,100.0,1.0,11.0,77.9,68.9,78.9,0.0,12.0,588.0,100.0,100.0,98.8,4.0,13.0,1.0,1074.0,1074.0,0.0,0.0,1074.0,627.0,627.0,0.0,0.0,447.0,0.0,83664.6,MISSING
00-0034347,2019,Bears,0.8393097768331562,21.0,254.14465773581423,-0.032,50.00%,James Daniels,C,100.0,2.0,6.0,69.9,72.6,65.3,4.0,15.0,650.0,100.0,100.0,98.4,4.0,20.0,1.0,1069.0,508.0,561.0,0.0,1069.0,692.0,692.0,0.0,0.0,377.0,0.0,74723.1,76.2
00-0033011,2022,Jets,4.9631767531219975,29.0,25.83539879961218,-0.041,41.20%,Connor McGovern,C,100.0,0.0,22.0,69.6,69.5,69.7,4.0,15.0,688.0,100.0,100.0,97.9,4.0,24.0,5.0,1111.0,1111.0,0.0,0.0,1111.0,712.0,712.0,0.0,0.0,399.0,0.0,77325.59999999999,58.391489361702135
00-0030781,2019,Bengals,2.242295430393199,27.0,0.0,-0.193,12.50%,Trey Hopkins,C,100.0,0.0,7.0,62.4,71.5,57.2,3.0,20.0,673.0,100.0,100.0,97.7,2.0,27.0,4.0,1097.0,1097.0,0.0,0.0,1097.0,720.0,720.0,0.0,0.0,377.0,0.0,68452.8,81.0
00-0031936,2019,Bills,5.977683315621679,27.0,159.97719490265337,0.061,58.80%,Mitch Morse,C,100.0,6.0,4.0,66.3,71.1,62.6,1.0,13.0,514.0,100.0,100.0,98.4,9.0,15.0,1.0,909.0,909.0,0.0,0.0,909.0,546.0,546.0,0.0,0.0,363.0,0.0,60266.7,MISSING
00-0033011,2019,Broncos,1.111038788522848,26.0,52.02610428129852,-0.053,43.80%,Connor McGovern,C,100.0,0.0,10.0,72.0,82.5,64.1,3.0,11.0,566.0,100.0,100.0,98.6,0.0,15.0,1.0,1013.0,1013.0,0.0,0.0,1013.0,609.0,609.0,0.0,0.0,404.0,0.0,72936.0,MISSING
00-0037814,2022,Jaguars,0.4803131604226704,24.0,186.00575547689985,0.065,52.60%,Luke Fortner,C,100.0,0.0,15.0,49.6,57.5,46.4,6.0,25.0,648.0,100.0,100.0,97.5,4.0,32.0,1.0,1121.0,1119.0,0.0,0.0,1121.0,685.0,685.0,2.0,0.0,436.0,0.0,55601.6,62.8
00-0030827,2019,Jaguars,0.5340063761955367,28.0,0.0,-0.125,37.50%,Tyler Shatley,C,80.0,0.0,15.0,60.0,MISSING,60.0,0.0,0.0,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,300.0,MISSING
00-0030649,2019,Jets,1.461211477151966,28.0,0.0,-0.133,43.80%,Jonotthan Harrison,C,100.0,0.0,22.0,51.4,56.3,47.7,5.0,15.0,389.0,100.0,100.0,97.4,3.0,20.0,0.0,679.0,673.0,0.0,0.0,679.0,416.0,416.0,0.0,0.0,263.0,0.0,34900.6,MISSING
00-0025446,2019,Jets,3.5666843783209354,34.0,0.0,-0.133,43.80%,Ryan Kalil,C,100.0,2.0,22.0,55.5,68.2,55.5,1.0,6.0,195.0,100.0,100.0,98.2,5.0,7.0,0.0,343.0,343.0,0.0,0.0,343.0,216.0,216.0,0.0,0.0,127.0,0.0,19036.5,MISSING
00-0034352,2022,Dolphins,2.718539865513929,25.0,157.53233431661087,0.032,50.00%,Connor Williams,C,100.0,0.0,17.0,78.2,69.1,85.1,2.0,10.0,639.0,100.0,100.0,98.6,6.0,15.0,3.0,1056.0,1056.0,0.0,0.0,1056.0,676.0,676.0,0.0,0.0,380.0,0.0,82579.2,MISSING
00-0027282,2020,49ers,1.0090817356205852,32.0,0.0,0.025,37.50%,Ben Garland,C,100.0,0.0,28.0,71.1,65.7,72.4,3.0,1.0,188.0,100.0,100.0,98.9,1.0,4.0,0.0,333.0,333.0,0.0,0.0,333.0,201.0,201.0,0.0,0.0,132.0,0.0,23676.3,MISSING
00-0032768,2020,Bears,2.119071644803229,28.0,143.55294526800526,-0.032,47.10%,Cody Whitehair,C,100.0,0.0,6.0,76.3,46.5,85.6,1.0,18.0,546.0,100.0,100.0,97.7,0.0,22.0,3.0,893.0,490.0,403.0,0.0,893.0,566.0,566.0,0.0,0.0,327.0,0.0,68135.9,MISSING
00-0035062,2020,Bears,0.217247225025227,24.0,0.0,-0.032,47.10%,Sam Mustipher,C,100.0,0.0,6.0,58.9,55.2,60.3,1.0,8.0,304.0,100.0,100.0,98.2,1.0,10.0,1.0,504.0,504.0,0.0,0.0,504.0,312.0,312.0,0.0,0.0,192.0,0.0,29685.6,MISSING
00-0034762,2020,Bengals,1.6116624621594349,25.0,320.2559837480742,-0.139,26.70%,Billy Price,C,100.0,0.0,7.0,50.7,29.4,68.2,1.0,2.0,128.0,100.0,100.0,98.0,4.0,4.0,1.0,208.0,139.0,0.0,0.0,208.0,138.0,138.0,69.0,0.0,70.0,0.0,10545.6,MISSING
00-0027993,2022,Cardinals,6.0566762728146015,33.0,17.851045537603106,-0.094,23.50%,Rodney Hudson,C,100.0,0.0,1.0,58.3,66.9,52.6,0.0,3.0,186.0,100.0,100.0,99.2,2.0,3.0,0.0,303.0,303.0,0.0,0.0,303.0,202.0,202.0,0.0,0.0,101.0,0.0,17664.899999999998,MISSING
00-0030781,2020,Bengals,2.806508577194753,28.0,0.0,-0.139,26.70%,Trey Hopkins,C,100.0,1.0,7.0,63.8,64.3,62.1,1.0,10.0,573.0,100.0,100.0,98.9,3.0,12.0,1.0,938.0,938.0,0.0,0.0,938.0,600.0,600.0,0.0,0.0,338.0,0.0,59844.4,MISSING
00-0031936,2020,Bills,5.833753784056508,28.0,118.51402087743604,0.134,79.00%,Mitch Morse,C,100.0,0.0,4.0,65.8,71.6,63.8,1.0,17.0,522.0,100.0,100.0,98.1,6.0,19.0,1.0,880.0,880.0,0.0,0.0,880.0,561.0,561.0,0.0,0.0,319.0,0.0,57904.0,MISSING
00-0036391,2020,Broncos,0.4271160443995964,22.0,146.3557022060384,-0.112,31.30%,Lloyd Cushenberry III,C,100.0,0.0,10.0,40.5,47.6,37.9,3.0,22.0,612.0,100.0,100.0,97.3,3.0,29.0,4.0,1076.0,1076.0,0.0,0.0,1076.0,655.0,655.0,0.0,0.0,421.0,0.0,43578.0,63.398648648648646
00-0036985,2022,Buccaneers,0.5246671469740634,24.0,113.13276924865391,-0.004,44.40%,Robert Hainsey,C,100.0,1.0,30.0,66.7,73.0,60.9,7.0,13.0,750.0,100.0,100.0,98.7,2.0,20.0,0.0,1175.0,1175.0,0.0,0.0,1175.0,800.0,800.0,0.0,0.0,375.0,0.0,78372.5,71.56489361702128
00-0030076,2020,Browns,5.032795156407669,29.0,24.30068060718164,0.01,66.70%,J.C. Tretter,C,100.0,0.0,8.0,77.3,84.9,71.6,0.0,5.0,548.0,100.0,100.0,99.4,4.0,6.0,1.0,1061.0,1061.0,0.0,0.0,1061.0,583.0,583.0,0.0,0.0,478.0,0.0,82015.3,MISSING
00-0029895,2020,Buccaneers,5.045408678102927,29.0,8.479981194136059,0.186,75.00%,Ryan Jensen,C,100.0,0.0,30.0,64.9,47.7,75.8,4.0,15.0,649.0,100.0,100.0,97.9,4.0,23.0,4.0,1061.0,917.0,144.0,0.0,1061.0,700.0,700.0,0.0,0.0,361.0,0.0,68858.90000000001,MISSING
00-0026950,2020,Buccaneers,0.3784056508577195,34.0,1.6302871442698916,0.186,75.00%,A.Q. Shipley,C,100.0,0.0,30.0,56.0,23.5,74.2,3.0,6.0,91.0,100.0,100.0,95.1,1.0,9.0,0.0,157.0,156.0,0.0,0.0,157.0,96.0,96.0,0.0,0.0,61.0,0.0,8792.0,MISSING
00-0034785,2020,Cardinals,0.4932537840565086,24.0,99.994451850774,0.018,50.00%,Mason Cole,C,100.0,1.0,1.0,54.4,46.1,62.9,1.0,20.0,523.0,100.0,100.0,97.6,8.0,23.0,2.0,913.0,913.0,0.0,0.0,913.0,563.0,563.0,0.0,0.0,350.0,0.0,49667.2,MISSING
00-0031958,2020,Chiefs,1.8962330978809283,28.0,10.941385218477643,0.112,84.20%,Austin Reiter,C,100.0,0.0,16.0,70.9,78.3,63.6,0.0,7.0,554.0,100.0,100.0,99.4,0.0,7.0,0.0,867.0,867.0,0.0,0.0,867.0,595.0,595.0,0.0,0.0,272.0,0.0,61470.3,MISSING
00-0028101,2020,Chiefs,0.3784056508577195,32.0,8.391175020840477,0.112,84.20%,Daniel Kilgore,C,100.0,0.0,16.0,68.6,74.2,64.3,1.0,4.0,142.0,100.0,100.0,98.2,0.0,5.0,0.0,236.0,235.0,0.0,0.0,236.0,145.0,145.0,0.0,0.0,91.0,1.0,16189.6,MISSING
00-0032383,2020,Colts,7.747547931382442,27.0,282.24549621443344,0.092,64.70%,Ryan Kelly,C,100.0,0.0,14.0,69.0,65.1,67.4,3.0,7.0,525.0,100.0,100.0,98.7,1.0,12.0,2.0,1007.0,1007.0,0.0,0.0,1007.0,558.0,558.0,0.0,0.0,449.0,0.0,69483.0,MISSING
00-0032443,2020,Colts,0.0244848637739656,26.0,16.802654185094084,0.092,64.70%,Joey Hunt,C,100.0,0.0,14.0,58.5,78.9,55.7,0.0,0.0,4.0,100.0,100.0,100.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,4.0,4.0,0.0,0.0,6.0,0.0,585.0,MISSING
00-0036342,2020,Commanders,0.3481125126135217,22.0,60.52339330973662,0.033,41.20%,Keith Ismael,C,100.0,0.0,32.0,59.1,MISSING,59.0,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,236.4,MISSING
00-0033529,2020,Commanders,2.002922300706357,27.0,24.56323747417671,0.033,41.20%,Chase Roullier,C,100.0,1.0,32.0,76.8,84.3,72.4,3.0,11.0,669.0,100.0,100.0,98.8,5.0,15.0,1.0,1089.0,1089.0,0.0,0.0,1089.0,699.0,699.0,0.0,0.0,390.0,0.0,83635.2,62.34736842105264
00-0031019,2022,Chargers,5.571565802113352,31.0,11.508424562180592,-0.005,55.60%,Corey Linsley,C,100.0,3.0,27.0,74.2,90.2,65.6,0.0,5.0,536.0,100.0,100.0,99.5,6.0,5.0,0.0,858.0,858.0,0.0,0.0,858.0,552.0,552.0,0.0,0.0,306.0,0.0,63663.600000000006,MISSING
00-0029278,2020,Cowboys,0.5991422805247225,30.0,19.137634444251557,-0.101,37.50%,Joe Looney,C,100.0,1.0,9.0,50.7,50.6,50.3,3.0,10.0,470.0,100.0,100.0,98.0,2.0,16.0,3.0,764.0,721.0,1.0,0.0,764.0,490.0,490.0,42.0,0.0,274.0,0.0,38734.8,MISSING
00-0031561,2020,49ers,0.4051165489404641,29.0,85.14985494479788,0.025,37.50%,Hroniss Grasu,C,100.0,0.0,28.0,52.4,25.7,61.1,0.0,5.0,114.0,100.0,100.0,96.9,0.0,6.0,1.0,215.0,215.0,0.0,0.0,215.0,117.0,117.0,0.0,0.0,98.0,0.0,11266.0,MISSING
00-0035588,2019,Vikings,1.2446014877789586,24.0,421.0608020507075,0.123,61.10%,Garrett Bradbury,C,100.0,1.0,18.0,58.1,38.7,61.9,2.0,20.0,490.0,100.0,100.0,96.9,8.0,26.0,4.0,989.0,989.0,0.0,0.0,989.0,524.0,524.0,0.0,0.0,465.0,0.0,57460.9,MISSING
00-0031019,2019,Packers,4.330499468650372,28.0,28.306156857654443,0.089,77.80%,Corey Linsley,C,100.0,0.0,12.0,69.8,71.3,67.2,2.0,13.0,562.0,100.0,100.0,97.8,2.0,20.0,5.0,950.0,950.0,0.0,0.0,950.0,607.0,607.0,0.0,0.0,343.0,0.0,66310.0,MISSING
00-0031349,2019,Panthers,2.284803400637619,29.0,14.219983204570545,-0.146,31.30%,Matt Paradis,C,100.0,1.0,5.0,63.4,43.8,71.8,4.0,40.0,703.0,100.0,100.0,96.4,3.0,47.0,3.0,1094.0,1094.0,0.0,0.0,1094.0,731.0,731.0,0.0,0.0,363.0,0.0,69359.59999999999,55.62837209302326
00-0032445,2019,Patriots,0.3825717321997874,26.0,16.560834932364557,0.227,70.60%,Ted Karras,C,100.0,1.0,19.0,64.5,57.8,65.8,1.0,11.0,583.0,100.0,100.0,98.6,3.0,14.0,2.0,1041.0,1041.0,0.0,0.0,1041.0,619.0,619.0,0.0,0.0,422.0,0.0,67144.5,MISSING
00-0036376,2022,Cowboys,0.4892411143131604,24.0,56.20267655894157,0.118,68.40%,Tyler Biadasz,C,100.0,0.0,9.0,61.7,66.3,59.6,3.0,12.0,542.0,100.0,100.0,98.6,5.0,15.0,0.0,1066.0,1065.0,0.0,0.0,1066.0,576.0,576.0,0.0,0.0,490.0,0.0,65772.2,MISSING
00-0027993,2019,Raiders,5.375664187035069,30.0,43.906487141692985,-0.081,43.80%,Rodney Hudson,C,100.0,0.0,23.0,71.0,91.2,59.5,1.0,2.0,507.0,100.0,100.0,99.7,3.0,3.0,0.0,904.0,904.0,0.0,0.0,904.0,527.0,527.0,0.0,0.0,377.0,0.0,64184.0,MISSING
00-0035127,2019,Raiders,0.2647890541976621,22.0,0.0,-0.081,43.80%,Andre James,C,100.0,0.0,23.0,23.4,1.9,32.0,0.0,4.0,58.0,100.0,100.0,96.6,0.0,4.0,0.0,116.0,115.0,0.0,1.0,116.0,62.0,62.0,0.0,0.0,54.0,0.0,2714.4,MISSING
00-0030869,2022,Commanders,0.4588270893371758,31.0,0.0,-0.007,50.00%,Tyler Larsen,C,100.0,1.0,32.0,58.2,35.9,63.4,5.0,12.0,249.0,100.0,100.0,95.4,1.0,20.0,3.0,534.0,534.0,0.0,0.0,534.0,262.0,262.0,0.0,0.0,272.0,0.0,31078.800000000003,MISSING
00-0033529,2022,Commanders,3.304514889529299,29.0,16.465230474474474,-0.007,50.00%,Chase Roullier,C,100.0,0.0,32.0,56.3,60.4,52.6,0.0,3.0,97.0,100.0,100.0,98.5,0.0,3.0,0.0,150.0,150.0,0.0,0.0,150.0,106.0,106.0,0.0,0.0,44.0,0.0,8445.0,MISSING
00-0034804,2019,Rams,0.3941200850159405,23.0,0.0,0.04,56.30%,Brian Allen,C,100.0,0.0,26.0,58.6,45.4,67.7,4.0,16.0,338.0,100.0,100.0,96.7,5.0,21.0,1.0,563.0,563.0,0.0,0.0,563.0,364.0,364.0,0.0,0.0,199.0,0.0,32991.8,MISSING
00-0031561,2019,Ravens,0.0900164718384697,28.0,114.94028166105448,0.292,82.40%,Hroniss Grasu,C,100.0,0.0,3.0,60.0,MISSING,60.0,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,MISSING
00-0032575,2019,Ravens,0.3427205100956429,26.0,0.0,0.292,82.40%,Matt Skura,C,100.0,0.0,3.0,68.7,63.5,68.8,1.0,5.0,346.0,100.0,100.0,98.8,2.0,7.0,1.0,717.0,716.0,0.0,0.0,717.0,368.0,368.0,0.0,0.0,349.0,0.0,49257.9,MISSING
00-0032969,2022,Commanders,0.3821114313160422,29.0,86.45557813401035,-0.007,50.00%,Nick Martin,C,100.0,0.0,32.0,42.6,30.7,55.4,1.0,3.0,100.0,100.0,100.0,98.0,3.0,4.0,0.0,156.0,156.0,0.0,0.0,156.0,106.0,106.0,0.0,0.0,50.0,0.0,6645.6,MISSING
00-0035242,2019,Saints,0.5884048884165781,22.0,242.25256715303067,0.12,76.50%,Erik McCoy,C,100.0,0.0,20.0,76.2,77.9,76.0,2.0,11.0,608.0,100.0,100.0,98.8,8.0,14.0,1.0,1058.0,1058.0,0.0,0.0,1058.0,653.0,653.0,0.0,0.0,405.0,0.0,80619.6,MISSING
00-0032383,2022,Colts,4.68299711815562,29.0,154.89961255761355,-0.136,25.00%,Ryan Kelly,C,100.0,0.0,14.0,64.3,64.8,64.3,3.0,17.0,647.0,100.0,100.0,97.7,3.0,25.0,5.0,1092.0,1092.0,0.0,0.0,1092.0,679.0,679.0,0.0,0.0,413.0,0.0,70215.59999999999,MISSING
00-0031282,2019,Seahawks,4.073680127523911,28.0,0.0,-0.001,66.70%,Justin Britt,C,100.0,0.0,29.0,62.0,45.7,66.2,4.0,6.0,269.0,100.0,100.0,97.4,1.0,12.0,2.0,504.0,504.0,0.0,0.0,504.0,299.0,299.0,0.0,0.0,205.0,0.0,31248.0,MISSING
00-0027870,2019,Steelers,4.224760892667375,30.0,62.97748277149958,-0.014,50.00%,Maurkice Pouncey,C,100.0,1.0,25.0,51.5,57.7,50.3,4.0,14.0,451.0,100.0,100.0,98.0,4.0,18.0,0.0,777.0,777.0,0.0,0.0,777.0,489.0,489.0,0.0,0.0,288.0,0.0,40015.5,MISSING
00-0032969,2019,Texans,4.128219447396387,26.0,174.10015454328868,-0.002,61.10%,Nick Martin,C,100.0,1.0,13.0,65.5,79.8,58.0,2.0,9.0,603.0,100.0,100.0,98.8,4.0,13.0,2.0,1020.0,1020.0,0.0,0.0,1020.0,642.0,642.0,0.0,0.0,378.0,0.0,66810.0,MISSING
00-0036623,2022,Chiefs,0.6075024015369836,23.0,173.27269135161853,0.18,85.00%,Creed Humphrey,C,100.0,0.0,16.0,90.0,79.7,91.1,2.0,16.0,723.0,100.0,100.0,98.8,4.0,18.0,0.0,1138.0,1136.0,0.0,0.0,1138.0,769.0,769.0,0.0,0.0,369.0,0.0,102420.0,77.9
