player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,qb_rating_against,sacks,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0023624,2011,Jaguars,0.8598130841121496,28.0,13.999541079546468,-0.14,31.30%,C.J. Mosley,DI,318.0,15.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,72.8,84.5,58.2,74.4,76.3,1.0,2.0,0.0,0.0,0.0,0.0,1.0,318.0,10.0,288.0,0.0,20.0,17.0,19.0,4.0,4.0,23150.4,MISSING
00-0026292,2013,Vikings,2.26537216828479,26.0,31.659557653781896,-0.11,33.30%,Letroy Guion,DI,391.0,13.0,3.0,2.0,0.0,1.0,18.0,1.0,0.0,56.9,51.5,53.7,66.0,46.1,1.0,5.0,14.3,3.0,2.0,0.0,1.0,389.0,1.0,388.0,0.0,0.0,13.0,15.0,3.0,7.0,22247.9,MISSING
00-0024426,2013,Vikings,1.4158576051779936,29.0,7.210880730513834,-0.11,33.30%,Fred Evans,DI,349.0,14.0,2.0,3.0,0.0,1.0,18.0,0.0,0.0,64.8,2.6,58.7,74.8,63.0,2.0,7.0,13.6,3.0,5.0,0.0,0.0,348.0,5.0,342.0,0.0,1.0,13.0,17.0,4.0,9.0,22615.2,MISSING
00-0027065,2011,Jaguars,0.3738317757009346,26.0,104.89480576041431,-0.14,31.30%,Corvey Irvin,DI,14.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,73.2,73.8,68.9,65.9,67.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,1024.8,MISSING
00-0029067,2013,Vikings,0.3276699029126214,25.0,0.0,-0.11,33.30%,Chase Baker,DI,58.0,4.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,51.4,78.4,55.9,51.5,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,58.0,0.0,0.0,2.0,3.0,0.0,1.0,2981.2,MISSING
00-0027046,2011,Jaguars,0.6113927310488058,25.0,138.439076962173,-0.14,31.30%,Terrance Knighton,DI,528.0,13.0,11.0,0.0,0.0,0.0,15.0,0.0,0.0,66.4,73.3,63.2,62.1,76.6,2.0,9.0,12.5,4.0,1.0,0.0,0.0,527.0,16.0,508.0,0.0,3.0,16.0,17.0,3.0,11.0,35059.200000000004,MISSING
00-0030088,2014,49ers,0.4063255639097744,24.0,54.32328539178591,-0.03,50.00%,Quinton Dial,DI,326.0,14.0,7.0,0.0,0.0,0.0,28.0,0.0,0.0,68.9,61.6,60.7,67.3,52.5,2.0,10.0,14.8,4.0,1.0,0.0,2.0,326.0,151.0,27.0,9.0,139.0,13.0,16.0,1.0,14.0,22461.4,MISSING
00-0027862,2011,Jaguars,1.948078920041537,24.0,486.3993269537819,-0.14,31.30%,Tyson Alualu,DI,851.0,16.0,8.0,0.0,0.0,0.0,15.0,1.0,0.0,46.1,71.4,56.0,45.4,65.8,4.0,16.0,4.9,2.0,2.0,0.0,3.0,851.0,23.0,778.0,0.0,50.0,25.0,31.0,4.0,23.0,39231.1,MISSING
00-0020535,2014,49ers,5.215538345864661,34.0,31.513694008809257,-0.03,50.00%,Justin Smith,DI,694.0,16.0,13.0,1.0,0.0,2.0,28.0,1.0,0.0,72.9,62.4,55.8,84.6,69.8,9.0,20.0,7.5,3.0,2.0,0.0,5.0,651.0,0.0,10.0,95.0,546.0,21.0,24.0,2.0,34.0,50592.600000000006,62.24780439121757
00-0029890,2014,49ers,0.0371511278195488,23.0,0.0,-0.03,50.00%,Mike Purcell,DI,28.0,2.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,60.8,74.7,57.1,62.3,69.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,12.0,1.0,0.0,15.0,1.0,1.0,0.0,1.0,1702.4,MISSING
00-0028241,2014,49ers,0.964912030075188,25.0,0.0,-0.03,50.00%,Ian Williams,DI,212.0,9.0,4.0,1.0,0.0,0.0,28.0,0.0,0.0,84.1,81.3,70.1,81.7,67.8,0.0,7.0,4.3,1.0,0.0,0.0,1.0,212.0,124.0,8.0,0.0,80.0,17.0,18.0,3.0,8.0,17829.199999999997,MISSING
00-0029165,2014,49ers,0.3721804511278195,24.0,0.0,-0.03,50.00%,Tony Jerod-Eddie,DI,420.0,16.0,7.0,0.0,0.0,0.0,28.0,0.0,0.0,45.4,67.2,47.3,49.0,57.1,1.0,16.0,16.0,4.0,1.0,0.0,0.0,398.0,1.0,25.0,42.0,330.0,10.0,14.0,2.0,17.0,19068.0,MISSING
00-0031043,2014,Bears,0.562296992481203,22.0,231.55753505979817,-0.15,31.30%,Ego Ferguson,DI,312.0,16.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,60.9,42.5,58.1,67.2,52.1,0.0,7.0,10.5,2.0,2.0,0.0,2.0,312.0,2.0,300.0,0.0,10.0,14.0,14.0,1.0,9.0,19000.8,MISSING
00-0031048,2014,Bears,0.4259526315789474,22.0,147.8496699006052,-0.15,31.30%,Will Sutton III,DI,459.0,15.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,58.1,71.5,50.4,62.4,66.1,1.0,9.0,7.7,2.0,1.0,0.0,0.0,459.0,1.0,444.0,0.0,14.0,14.0,22.0,3.0,10.0,26667.9,MISSING
00-0027990,2014,Broncos,0.4285714285714286,25.0,168.61546838539647,0.18,70.60%,Marvin Austin,DI,294.0,16.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,66.1,59.7,54.8,72.7,75.1,0.0,5.0,0.0,0.0,2.0,0.0,0.0,294.0,3.0,103.0,0.0,188.0,12.0,13.0,0.0,5.0,19433.4,MISSING
00-0027046,2014,Broncos,2.0676691729323307,28.0,83.96754467987483,0.18,70.60%,Terrance Knighton,DI,566.0,17.0,7.0,3.0,1.0,0.0,10.0,0.0,0.0,75.5,72.0,56.0,81.9,56.4,6.0,10.0,17.1,6.0,2.0,100.0,2.0,566.0,13.0,133.0,0.0,420.0,22.0,22.0,3.0,18.0,42733.0,MISSING
00-0029568,2014,Broncos,0.468724060150376,24.0,62.08246236351907,0.18,70.60%,Malik Jackson,DI,609.0,17.0,0.0,3.0,0.0,1.0,10.0,0.0,0.0,81.2,25.1,69.9,85.0,80.0,13.0,33.0,2.8,1.0,5.0,66.7,4.0,606.0,50.0,41.0,43.0,472.0,30.0,35.0,7.0,50.0,49450.8,MISSING
00-0022915,2011,Dolphins,0.4361370716510903,29.0,81.72855821666506,-0.01,37.50%,Igor Olshansky,DI,100.0,8.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,49.0,0.0,53.3,59.5,72.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,19.0,36.0,0.0,45.0,4.0,4.0,1.0,0.0,4900.0,MISSING
00-0030402,2014,Buccaneers,0.4632112781954887,22.0,106.21459646133653,-0.12,12.50%,Akeem Spence,DI,492.0,16.0,6.0,0.0,1.0,0.0,30.0,2.0,0.0,50.0,33.2,60.0,49.1,69.0,4.0,7.0,3.3,1.0,4.0,0.0,3.0,492.0,0.0,491.0,0.0,1.0,19.0,23.0,3.0,14.0,24600.0,MISSING
00-0026206,2011,Dolphins,1.3416407061266873,25.0,135.8216102531945,-0.01,37.50%,Kendall Langford,DI,538.0,16.0,5.0,1.0,0.0,1.0,17.0,0.0,0.0,55.8,60.3,68.0,47.5,57.2,2.0,25.0,4.8,1.0,2.0,56.3,0.0,538.0,20.0,259.0,0.0,256.0,10.0,15.0,1.0,27.0,30020.4,MISSING
00-0026172,2011,Dolphins,1.9231568016614744,26.0,233.53490745643668,-0.01,37.50%,Phillip Merling,DI,199.0,10.0,2.0,3.0,0.0,0.0,17.0,0.0,0.0,53.9,27.9,57.4,62.5,72.9,0.0,5.0,14.3,1.0,2.0,0.0,0.0,198.0,18.0,91.0,1.0,88.0,2.0,4.0,0.0,5.0,10726.1,MISSING
00-0027878,2011,Dolphins,1.36618733125649,23.0,307.8251035025631,-0.01,37.50%,Jared Odrick,DI,580.0,16.0,5.0,1.0,0.0,1.0,17.0,0.0,0.0,56.0,58.3,60.5,58.2,65.8,3.0,16.0,11.8,2.0,2.0,77.1,5.0,580.0,34.0,185.0,0.0,361.0,12.0,10.0,2.0,24.0,32480.0,MISSING
00-0023656,2011,Cowboys,4.340602284527518,30.0,7.73842108823221,0.07,50.00%,Jay Ratliff,DI,722.0,16.0,5.0,3.0,0.0,0.0,9.0,0.0,0.0,72.8,67.5,67.2,69.6,79.8,6.0,21.0,0.0,0.0,2.0,56.3,2.0,722.0,454.0,70.0,0.0,189.0,24.0,27.0,6.0,29.0,52561.6,MISSING
00-0021262,2011,Cowboys,0.9595015576323986,32.0,10.105931516853104,0.07,50.00%,Kenyon Coleman,DI,413.0,16.0,9.0,3.0,0.0,0.0,9.0,0.0,0.0,69.0,67.6,59.9,68.4,67.4,1.0,9.0,2.7,1.0,1.0,0.0,1.0,412.0,6.0,12.0,0.0,386.0,24.0,27.0,4.0,11.0,28497.0,MISSING
00-0026964,2014,Buccaneers,2.631578947368421,27.0,7.442232797902803,-0.12,12.50%,Clinton McDonald,DI,619.0,13.0,6.0,1.0,0.0,0.0,30.0,2.0,0.0,68.3,75.9,68.6,60.6,64.0,4.0,12.0,2.9,1.0,1.0,0.0,5.0,618.0,0.0,615.0,0.0,3.0,27.0,28.0,5.0,21.0,42277.7,MISSING
00-0027826,2011,Cowboys,0.3839252336448598,23.0,16.283148576434527,0.07,50.00%,Sean Lissemore,DI,275.0,16.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,81.0,82.4,62.1,89.2,64.1,3.0,8.0,7.1,2.0,0.0,0.0,2.0,275.0,98.0,31.0,0.0,146.0,16.0,18.0,1.0,13.0,22275.0,MISSING
00-0027852,2011,Cowboys,0.3463252336448598,23.0,19.936503708902933,0.07,50.00%,Josh Price-Brent,DI,133.0,11.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,69.7,2.3,72.5,72.8,73.2,0.0,5.0,0.0,0.0,2.0,0.0,0.0,133.0,96.0,11.0,0.0,25.0,3.0,3.0,0.0,5.0,9270.1,MISSING
00-0027784,2011,Cowboys,0.3364485981308411,23.0,36.66061477402119,0.07,50.00%,Clifton Geathers,DI,30.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,70.8,75.8,68.0,62.9,MISSING,0.0,2.0,MISSING,0.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,24.0,0.0,0.0,0.0,2.0,2124.0,MISSING
00-0030811,2014,Buccaneers,0.0371511278195488,22.0,0.0,-0.12,12.50%,George Uko,DI,7.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,59.0,71.6,56.4,60.4,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,MISSING
00-0027877,2014,Cardinals,1.6428571428571428,27.0,237.2273204359716,0.01,64.70%,Dan Williams,DI,462.0,17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,78.8,37.9,66.1,85.1,44.6,2.0,14.0,12.5,5.0,3.0,0.0,1.0,462.0,158.0,133.0,0.0,171.0,23.0,26.0,2.0,17.0,36405.6,MISSING
00-0026190,2014,Cardinals,8.458646616541353,27.0,86.45557813401035,0.01,64.70%,Calais Campbell,DI,858.0,15.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,82.5,77.4,61.9,89.4,68.8,8.0,33.0,8.3,5.0,1.0,0.0,7.0,851.0,9.0,164.0,74.0,604.0,45.0,45.0,9.0,48.0,70785.0,MISSING
00-0029138,2014,Cardinals,0.4285714285714286,24.0,85.68758885744568,0.01,64.70%,Alameda Ta'amu,DI,24.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.1,74.5,54.9,63.3,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,24.0,9.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,1466.4,MISSING
00-0031265,2014,Cardinals,0.3405413533834586,24.0,57.99784614601104,0.01,64.70%,Ed Stinson,DI,204.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,45.6,53.9,49.0,51.3,75.2,2.0,3.0,0.0,0.0,1.0,0.0,0.0,201.0,10.0,17.0,63.0,111.0,4.0,6.0,0.0,5.0,9302.4,MISSING
00-0024307,2011,Cowboys,1.0799584631360333,29.0,64.5083822093813,0.07,50.00%,Jason Hatcher,DI,416.0,13.0,5.0,1.0,0.0,1.0,9.0,0.0,0.0,60.3,3.1,64.6,65.0,56.7,6.0,14.0,8.3,2.0,3.0,56.3,5.0,416.0,16.0,30.0,0.0,362.0,15.0,17.0,2.0,25.0,25084.8,MISSING
00-0025495,2011,Dolphins,10.364278296988576,27.0,71.13537879345867,-0.01,37.50%,Paul Soliai,DI,436.0,16.0,5.0,2.0,0.0,0.0,17.0,0.0,0.0,61.4,51.6,60.4,61.7,68.0,3.0,5.0,4.0,1.0,2.0,0.0,0.0,436.0,286.0,143.0,0.0,7.0,15.0,19.0,3.0,8.0,26770.4,MISSING
00-0022805,2011,Dolphins,4.07061266874351,27.0,46.73123120542356,-0.01,37.50%,Randy Starks,DI,657.0,16.0,4.0,2.0,0.0,0.0,17.0,0.0,0.0,68.8,51.2,65.3,62.9,67.5,7.0,16.0,3.1,1.0,3.0,0.0,5.0,657.0,57.0,331.0,0.0,268.0,24.0,27.0,5.0,28.0,45201.6,MISSING
00-0027989,2014,Buccaneers,0.8427218045112782,24.0,171.54204110844418,-0.12,12.50%,Da'Quan Bowers,DI,344.0,11.0,5.0,2.0,0.0,0.0,30.0,1.0,0.0,61.1,85.0,60.0,57.3,74.9,2.0,5.0,5.9,1.0,0.0,79.2,2.0,343.0,0.0,286.0,0.0,57.0,9.0,11.0,2.0,9.0,21018.4,MISSING
00-0024102,2011,Dolphins,1.5306334371754933,26.0,0.0,-0.01,37.50%,Tony McDaniel,DI,325.0,12.0,1.0,2.0,0.0,0.0,17.0,0.0,0.0,50.2,64.5,56.6,57.7,54.1,2.0,5.0,11.8,2.0,1.0,112.5,2.0,325.0,37.0,199.0,0.0,88.0,9.0,14.0,1.0,9.0,16315.000000000002,MISSING
00-0027573,2014,Broncos,1.0759398496240602,27.0,0.0,0.18,70.60%,Mitch Unrein,DI,46.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,56.6,76.1,52.2,63.3,67.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,6.0,0.0,39.0,1.0,1.0,0.0,1.0,2603.6,MISSING
00-0026541,2011,Eagles,0.4361370716510903,26.0,0.0,0.11,50.00%,Antonio Dixon,DI,84.0,4.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,58.0,79.1,62.2,54.1,68.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,84.0,0.0,0.0,1.0,2.0,0.0,3.0,4872.0,MISSING
00-0027959,2014,Browns,1.936184210526316,26.0,289.7795974451737,-0.02,43.80%,Phil Taylor Sr.,DI,130.0,5.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,44.1,80.3,49.1,51.1,28.9,1.0,0.0,15.4,2.0,0.0,0.0,0.0,130.0,2.0,11.0,6.0,111.0,5.0,9.0,2.0,1.0,5733.0,MISSING
00-0029266,2014,Browns,0.5308533834586465,26.0,113.63759516777256,-0.02,43.80%,John Hughes,DI,207.0,5.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,70.1,81.9,58.8,70.0,76.2,1.0,4.0,0.0,0.0,0.0,0.0,1.0,205.0,11.0,34.0,1.0,159.0,11.0,14.0,0.0,6.0,14510.7,MISSING
00-0021706,2011,Eagles,5.711318795430945,30.0,0.0,0.11,50.00%,Cullen Jenkins,DI,631.0,16.0,8.0,0.0,0.0,0.0,24.0,1.0,0.0,67.0,39.0,74.3,58.0,60.4,8.0,25.0,10.5,4.0,5.0,79.2,6.0,631.0,0.0,597.0,0.0,30.0,27.0,26.0,6.0,39.0,42277.0,MISSING
00-0028035,2014,Browns,0.3137992481203007,26.0,90.47872163057544,-0.02,43.80%,Sione Fua,DI,252.0,11.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,46.1,83.3,45.7,50.3,74.3,0.0,1.0,9.1,1.0,0.0,0.0,0.0,252.0,4.0,43.0,33.0,172.0,2.0,6.0,0.0,1.0,11617.2,MISSING
00-0029303,2014,Browns,0.443360902255639,25.0,24.504055195008053,-0.02,43.80%,Billy Winn,DI,499.0,13.0,5.0,1.0,0.0,1.0,8.0,0.0,0.0,56.4,56.6,48.0,62.0,61.8,2.0,13.0,10.3,3.0,2.0,0.0,1.0,496.0,23.0,98.0,37.0,338.0,17.0,21.0,3.0,16.0,28143.6,MISSING
00-0030553,2014,Browns,0.3844924812030075,24.0,21.675412045587656,-0.02,43.80%,Armonty Bryant,DI,132.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,49.3,81.1,48.7,51.8,28.0,2.0,1.0,28.6,2.0,0.0,0.0,2.0,130.0,9.0,9.0,24.0,88.0,6.0,5.0,0.0,5.0,6507.599999999999,MISSING
00-0027968,2011,Jets,1.038421599169263,21.0,327.03934036142016,0.01,50.00%,Muhammad Wilkerson,DI,599.0,16.0,3.0,2.0,1.0,1.0,22.0,0.0,0.0,58.1,58.5,56.6,65.2,28.3,4.0,8.0,17.4,8.0,3.0,56.3,3.0,599.0,65.0,54.0,3.0,474.0,31.0,35.0,9.0,15.0,34801.9,MISSING
00-0025553,2011,Eagles,0.333741225337487,27.0,35.79124411063759,0.11,50.00%,Derek Landri,DI,348.0,12.0,4.0,1.0,0.0,0.0,24.0,1.0,0.0,89.1,45.7,81.3,83.8,55.8,5.0,13.0,8.7,2.0,2.0,0.0,2.0,348.0,0.0,345.0,0.0,3.0,17.0,17.0,7.0,20.0,31006.8,MISSING
00-0026533,2014,Browns,3.007518796992481,28.0,0.0,-0.02,43.80%,Desmond Bryant,DI,733.0,15.0,9.0,1.0,1.0,0.0,8.0,1.0,0.0,57.1,66.1,52.5,60.6,70.7,3.0,20.0,2.9,1.0,2.0,0.0,6.0,731.0,17.0,84.0,143.0,487.0,22.0,25.0,4.0,29.0,41854.3,MISSING
00-0023466,2011,Eagles,1.8691588785046729,27.0,118.01091017942214,0.11,50.00%,Mike Patterson,DI,638.0,15.0,5.0,0.0,0.0,1.0,24.0,2.0,0.0,62.2,87.9,66.1,55.7,77.5,0.0,24.0,0.0,0.0,0.0,104.2,3.0,638.0,5.0,620.0,0.0,12.0,21.0,27.0,4.0,27.0,39683.6,MISSING
00-0026187,2011,Eagles,0.7622014537902388,26.0,182.66841726144216,0.11,50.00%,Trevor Laws,DI,342.0,14.0,3.0,1.0,0.0,0.0,24.0,0.0,0.0,54.5,48.2,60.7,53.9,56.3,0.0,7.0,10.5,2.0,1.0,0.0,1.0,342.0,1.0,333.0,0.0,7.0,12.0,14.0,2.0,8.0,18639.0,MISSING
00-0029378,2014,Browns,0.4285714285714286,26.0,0.0,-0.02,43.80%,Ishmaa'ily Kitchen,DI,301.0,12.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,66.6,82.7,53.0,70.6,56.5,1.0,2.0,6.5,2.0,0.0,0.0,0.0,301.0,54.0,36.0,1.0,210.0,11.0,16.0,0.0,3.0,20046.6,MISSING
00-0031229,2014,Browns,0.0284210526315789,24.0,0.0,-0.02,43.80%,Jacobbi McDaniel,DI,21.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,61.8,73.5,62.1,59.7,68.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,1297.8,MISSING
00-0030697,2014,Browns,0.3157894736842105,23.0,0.0,-0.02,43.80%,Jamie Meder,DI,26.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,57.0,0.0,72.5,60.5,26.2,0.0,2.0,50.0,1.0,1.0,0.0,0.0,26.0,5.0,18.0,0.0,3.0,0.0,1.0,0.0,2.0,1482.0,MISSING
00-0027856,2014,Buccaneers,16.01127819548872,26.0,507.9571449980229,-0.12,12.50%,Gerald McCoy,DI,665.0,13.0,3.0,3.0,3.0,1.0,30.0,0.0,0.0,83.4,0.0,91.5,65.7,60.2,9.0,27.0,8.7,2.0,10.0,0.0,9.0,664.0,0.0,659.0,0.0,5.0,22.0,18.0,4.0,45.0,55461.00000000001,MISSING
00-0026683,2011,Dolphins,0.3987538940809969,26.0,0.0,-0.01,37.50%,Ryan Baker,DI,14.0,2.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,56.0,72.8,55.3,58.4,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,11.0,1.0,1.0,0.0,0.0,784.0,MISSING
00-0026330,2014,Browns,6.146616541353383,28.0,14.08121031548653,-0.02,43.80%,Ahtyba Rubin,DI,449.0,13.0,6.0,1.0,1.0,0.0,8.0,0.0,0.0,50.1,68.0,48.7,53.8,57.6,2.0,5.0,6.5,2.0,1.0,0.0,1.0,446.0,95.0,66.0,1.0,284.0,15.0,23.0,0.0,8.0,22494.9,MISSING
00-0024306,2014,Cardinals,0.6973684210526316,30.0,26.623541648784418,0.01,64.70%,Frostee Rucker,DI,539.0,16.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,66.1,86.3,54.0,70.2,38.9,5.0,18.0,22.9,8.0,0.0,0.0,5.0,532.0,32.0,57.0,60.0,383.0,22.0,20.0,7.0,28.0,35627.899999999994,MISSING
00-0025539,2013,Titans,0.6877022653721683,28.0,23.453977168644965,0.03,43.80%,Antonio Johnson,DI,379.0,16.0,5.0,0.0,0.0,0.0,31.0,0.0,0.0,64.3,67.1,64.9,57.5,64.9,2.0,8.0,10.5,2.0,1.0,0.0,3.0,378.0,66.0,294.0,0.0,18.0,11.0,12.0,3.0,13.0,24369.7,MISSING
00-0027084,2013,Titans,2.157496763754045,26.0,65.01210215377569,0.03,43.80%,Sammie Lee Hill,DI,384.0,13.0,6.0,4.0,0.0,0.0,31.0,1.0,0.0,68.1,85.5,60.1,65.0,60.4,0.0,6.0,6.3,2.0,0.0,0.0,0.0,383.0,0.0,357.0,1.0,25.0,23.0,24.0,1.0,6.0,26150.4,MISSING
00-0026206,2013,Rams,4.854368932038835,27.0,91.043948037556,-0.05,43.80%,Kendall Langford,DI,743.0,16.0,7.0,3.0,2.0,0.0,26.0,0.0,0.0,60.8,16.0,56.0,74.1,62.6,2.0,16.0,8.5,4.0,8.0,0.0,5.0,740.0,0.0,645.0,4.0,91.0,32.0,36.0,6.0,23.0,45174.4,MISSING
00-0027236,2011,Patriots,0.3759086188992731,24.0,0.0,0.14,79.00%,Kyle Love,DI,681.0,19.0,6.0,0.0,0.0,0.0,19.0,1.0,0.0,61.7,75.6,57.9,64.1,79.1,3.0,14.0,11.1,4.0,1.0,0.0,2.0,681.0,205.0,349.0,0.0,127.0,23.0,26.0,2.0,19.0,42017.7,MISSING
00-0027838,2011,Patriots,0.3602118380062305,24.0,14.032545536471172,0.14,79.00%,Brandon Deaderick,DI,376.0,13.0,3.0,0.0,0.0,1.0,19.0,0.0,0.0,53.6,83.6,55.9,51.9,65.5,0.0,9.0,12.5,2.0,0.0,0.0,3.0,373.0,1.0,53.0,4.0,310.0,10.0,11.0,1.0,12.0,20153.6,MISSING
00-0028878,2013,Rams,0.389967637540453,24.0,0.0,-0.05,43.80%,Matt Conrath,DI,135.0,8.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,51.7,81.9,59.5,51.4,45.9,2.0,3.0,28.6,2.0,0.0,0.0,1.0,135.0,0.0,120.0,1.0,14.0,4.0,5.0,0.0,6.0,6979.5,MISSING
00-0026356,2011,Patriots,0.5051879543094496,25.0,18.41275128906353,0.14,79.00%,Landon Cohen,DI,18.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,59.1,74.1,54.5,62.5,67.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,1063.8,MISSING
00-0027138,2011,Patriots,0.4592897196261682,25.0,23.444788778374026,0.14,79.00%,Myron Pryor,DI,35.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,85.1,75.9,80.0,66.7,69.5,3.0,2.0,0.0,0.0,0.0,0.0,1.0,35.0,7.0,18.0,0.0,10.0,2.0,1.0,0.0,6.0,2978.5,MISSING
00-0019545,2011,Patriots,3.322949117341641,34.0,41.16191264781099,0.14,79.00%,Shaun Ellis,DI,415.0,17.0,4.0,0.0,0.0,0.0,19.0,0.0,0.0,58.1,85.2,56.4,57.9,43.6,1.0,16.0,18.8,3.0,0.0,0.0,2.0,410.0,10.0,41.0,8.0,344.0,9.0,9.0,1.0,19.0,24111.5,60.07316087308004
00-0027248,2013,Rams,0.5906148867313916,26.0,0.0,-0.05,43.80%,Jermelle Cudjo,DI,212.0,13.0,1.0,1.0,0.0,0.0,26.0,0.0,0.0,42.0,5.8,49.4,51.8,32.8,0.0,0.0,22.2,2.0,3.0,0.0,0.0,212.0,9.0,196.0,0.0,7.0,5.0,6.0,1.0,0.0,8904.0,MISSING
00-0022712,2011,Patriots,3.85877466251298,29.0,106.60395637101604,0.14,79.00%,Vince Wilfork,DI,1149.0,19.0,4.0,2.0,0.0,1.0,19.0,2.0,1.0,66.4,69.7,58.6,65.3,71.2,4.0,23.0,5.8,3.0,4.0,0.0,7.0,1149.0,220.0,550.0,0.0,377.0,42.0,45.0,8.0,34.0,76293.6,MISSING
00-0027665,2013,Ravens,0.7362459546925566,25.0,156.25491300919626,-0.09,50.00%,Terrence Cody,DI,234.0,12.0,8.0,0.0,1.0,0.0,3.0,0.0,0.0,52.4,54.2,46.6,58.2,76.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,234.0,74.0,50.0,0.0,110.0,6.0,9.0,1.0,1.0,12261.6,MISSING
00-0027016,2011,Patriots,0.979538940809969,24.0,225.89888705950597,0.14,79.00%,Ron Brace,DI,60.0,8.0,1.0,0.0,0.0,1.0,19.0,0.0,0.0,57.1,77.6,59.0,56.0,69.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,27.0,29.0,0.0,4.0,1.0,1.0,0.0,1.0,3426.0,MISSING
00-0025857,2011,Panthers,0.1026201453790238,25.0,0.0,0.02,37.50%,Ogemdi Nwagbuo,DI,159.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,67.0,81.4,50.8,75.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,16.0,72.0,0.0,71.0,5.0,7.0,1.0,0.0,10653.0,MISSING
00-0024227,2013,Ravens,9.3042071197411,29.0,136.66236275420084,-0.09,50.00%,Haloti Ngata,DI,700.0,15.0,8.0,3.0,0.0,0.0,3.0,0.0,0.0,70.5,55.5,58.0,77.7,73.8,3.0,15.0,4.8,2.0,3.0,0.0,2.0,698.0,149.0,162.0,3.0,384.0,28.0,32.0,1.0,20.0,49350.0,MISSING
