team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,snap_counts_pass_block,snap_counts_run_block,total_snaps,Year,weighted_grade,weighted_average_grade,merge_player_y
Raiders,00-0034981,0.0,Raiders,-0.081,43.80%,Foster Moreau,TE,0.3169240170031881,2019.0,foster moreau,foster moreau,foster moreau,1043.0,Foster Moreau,OAK,TE,4.5,4.0,91.3,100.0,2.0,2.0,0.0,0.0,0.0,14.0,23.0,0.0,84.1,74.6,70.8,55.4,80.8,84.2,149.0,1.0,23.0,24.9,44.0,177.0,1.0,21.0,72.9,129.0,5.6,10.0,119.7,23.0,5.0,9.0,16.0,174.0,107.0,5.1,8.3,1.35,44.0,196.0,175.0,2019.0,12390.0,MISSING,foster moreau
Raiders,00-0029119,0.0,Raiders,-0.081,43.80%,Derek Carrier,TE,0.9032943676939428,2019.0,derek carrier,derek carrier,derek carrier,1051.0,Derek Carrier,OAK,TE,9.6,0.0,68.4,60.0,3.0,5.0,1.0,7.1,1.0,4.0,23.0,0.0,64.4,73.2,65.4,77.1,60.6,59.2,58.0,0.0,25.0,11.2,11.0,98.0,1.0,13.0,82.7,81.0,15.3,15.0,100.3,19.0,1.0,22.4,22.0,108.0,50.0,3.8,8.3,1.33,11.0,80.0,95.0,2019.0,6213.000000000001,MISSING,derek carrier
Rams,00-0033895,211.6725160436868,Rams,0.04,56.30%,Gerald Everett,TE,0.8759250797024443,2019.0,gerald everett,gerald everett,gerald everett,1014.0,Gerald Everett,LA,TE,8.2,13.0,68.5,50.0,4.0,8.0,0.0,2.6,1.0,22.0,26.0,0.0,81.3,77.7,76.0,44.3,78.9,51.0,152.0,2.0,33.0,11.4,34.0,298.0,1.0,37.0,83.2,248.0,14.1,42.0,87.6,54.0,2.0,34.9,104.0,408.0,183.0,4.9,11.0,1.65,34.0,142.0,298.0,2019.0,22648.0,MISSING,gerald everett
Rams,00-0033110,76.69969315427772,Rams,0.04,56.30%,Tyler Higbee,TE,0.9273193411264612,2019.0,tyler higbee,tyler higbee,tyler higbee,1000.0,Tyler Higbee,LA,TE,6.6,7.0,80.2,62.5,5.0,8.0,0.0,2.8,2.0,36.0,26.0,0.0,81.1,81.4,86.1,63.6,90.1,76.7,309.0,1.0,33.0,25.1,101.0,403.0,0.0,69.0,70.0,282.0,9.4,38.0,109.0,86.0,3.0,13.6,55.0,734.0,401.0,5.8,10.6,2.6,101.0,292.0,402.0,2019.0,34612.2,MISSING,tyler higbee
Rams,00-0033246,0.0,Rams,0.04,56.30%,Johnny Mundt,TE,0.3028692879914984,2019.0,johnny mundt,johnny mundt,johnny mundt,1082.0,Johnny Mundt,LA,TE,4.0,0.0,57.1,MISSING,0.0,0.0,0.0,20.0,1.0,1.0,26.0,0.0,28.7,67.0,63.8,77.1,41.0,64.4,56.0,0.0,9.0,50.6,44.0,87.0,0.0,4.0,46.0,40.0,16.1,14.0,65.2,7.0,0.0,13.8,12.0,26.0,11.0,2.8,6.5,0.65,44.0,126.0,82.0,2019.0,5231.599999999999,MISSING,johnny mundt
Rams,00-0035603,0.0,Rams,0.04,56.30%,Kendall Blanton,TE,0.0618862911795961,2019.0,kendall blanton,kendall blanton,kendall blanton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0034830,326.3103145502863,Ravens,0.292,82.40%,Hayden Hurst,TE,1.3327247608926671,2019.0,hayden hurst,hayden hurst,hayden hurst,1030.0,Hayden Hurst,BLT,TE,9.0,2.0,78.9,25.0,1.0,4.0,0.0,3.2,1.0,16.0,3.0,0.0,88.3,76.8,74.1,72.1,79.3,26.9,60.0,0.0,61.0,1.8,4.0,223.0,0.0,30.0,92.8,207.0,48.4,108.0,122.5,38.0,2.0,21.5,48.0,349.0,151.0,5.0,11.6,1.69,4.0,234.0,216.0,2019.0,16005.6,MISSING,hayden hurst
Ravens,00-0034753,126.92447617733228,Ravens,0.292,82.40%,Mark Andrews,TE,0.4429675876726886,2019.0,mark andrews,mark andrews,mark andrews,998.0,Mark Andrews,BLT,TE,11.1,7.0,66.0,34.8,8.0,23.0,1.0,7.2,5.0,44.0,3.0,2.0,67.5,26.7,90.8,57.3,90.2,20.4,64.0,3.0,51.0,1.6,5.0,313.0,2.0,64.0,94.2,295.0,63.9,200.0,115.1,97.0,10.0,15.0,47.0,852.0,290.0,4.5,13.3,2.89,5.0,144.0,311.0,2019.0,28238.8,MISSING,mark andrews
Ravens,00-0031598,33.8908251436598,Ravens,0.292,82.40%,Nick Boyle,TE,1.771165249734325,2019.0,nick boyle,nick boyle,nick boyle,1026.0,Nick Boyle,BLT,TE,6.4,1.0,73.8,28.6,2.0,7.0,1.0,6.1,2.0,13.0,3.0,0.0,69.0,76.8,73.5,68.5,66.1,63.2,184.0,1.0,35.0,19.9,58.0,291.0,8.0,31.0,75.9,221.0,25.1,73.0,101.4,42.0,2.0,5.5,16.0,321.0,159.0,5.1,10.4,1.45,58.0,478.0,273.0,2019.0,20065.5,MISSING,nick boyle
Saints,00-0027061,14.945072256956992,Saints,0.12,76.50%,Jared Cook,TE,2.1253985122210417,2019.0,jared cook,jared cook,jared cook,1009.0,Jared Cook,NO,TE,11.4,4.0,69.4,53.3,8.0,15.0,1.0,10.4,5.0,32.0,20.0,0.0,53.0,78.5,75.9,44.7,78.5,15.2,57.0,1.0,61.0,2.7,10.0,375.0,6.0,43.0,90.7,340.0,65.3,245.0,140.1,62.0,9.0,19.5,73.0,705.0,258.0,6.0,16.4,2.07,10.0,127.0,375.0,2019.0,28462.500000000004,MISSING,jared cook
Saints,00-0032689,0.0,Saints,0.12,76.50%,Jason Vander Laan,TE,0.106894792773645,2019.0,jason vander laan,,jason vander laan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0030216,0.0,Saints,0.12,76.50%,Josh Hill,TE,1.0095642933049946,2019.0,josh hill,josh hill,josh hill,1032.0,Josh Hill,NO,TE,5.2,3.0,75.8,33.3,1.0,3.0,0.0,3.8,1.0,13.0,20.0,0.0,75.5,75.9,67.5,66.4,61.6,64.4,213.0,0.0,29.0,26.0,86.0,331.0,4.0,25.0,69.5,230.0,15.4,51.0,124.1,33.0,3.0,16.0,53.0,226.0,160.0,6.4,9.0,0.98,86.0,320.0,317.0,2019.0,21397.5,MISSING,josh hill
Seahawks,00-0030089,21.906351447992055,Seahawks,-0.001,66.70%,Luke Willson,TE,0.282240170031881,2019.0,luke willson,luke willson,luke willson,1076.0,Luke Willson,SEA,TE,7.0,0.0,88.9,100.0,1.0,1.0,0.0,0.0,0.0,5.0,29.0,0.0,76.5,70.1,61.9,71.4,66.0,71.9,82.0,0.0,17.0,28.1,32.0,114.0,2.0,8.0,66.7,76.0,15.8,18.0,103.2,9.0,0.0,11.4,13.0,79.0,40.0,5.0,9.9,1.04,32.0,129.0,113.0,2019.0,6994.7,MISSING,luke willson
Seahawks,00-0033387,0.0,Seahawks,-0.001,66.70%,Jacob Hollister,TE,0.2419202975557917,2019.0,jacob hollister,jacob hollister,jacob hollister,1011.0,Jacob Hollister,SEA,TE,6.3,2.0,70.7,37.5,3.0,8.0,0.0,2.4,1.0,16.0,29.0,0.0,83.0,78.9,67.3,62.6,66.1,36.4,127.0,2.0,22.0,10.3,36.0,349.0,1.0,41.0,84.8,296.0,52.7,184.0,88.9,58.0,3.0,10.3,36.0,349.0,176.0,4.3,8.5,1.18,36.0,166.0,347.0,2019.0,23353.1,MISSING,jacob hollister
Seahawks,00-0033742,0.0,Seahawks,-0.001,66.70%,Tyrone Swoopes,TE,0.0928294367693942,2019.0,tyrone swoopes,tyrone swoopes,tyrone swoopes,1110.0,Tyrone Swoopes,SEA,TE,-2.0,1.0,100.0,MISSING,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,64.7,61.2,42.3,63.3,45.8,71.1,27.0,0.0,5.0,31.6,12.0,38.0,1.0,1.0,65.8,25.0,10.5,4.0,87.5,1.0,0.0,13.2,5.0,5.0,7.0,7.0,5.0,0.2,12.0,42.0,36.0,2019.0,1522.8,MISSING,tyrone swoopes
Seahawks,00-0031864,0.0,Seahawks,-0.001,66.70%,Wes Saxton,TE,0.0212539851222104,2019.0,wes saxton,,wes saxton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0035092,0.0,Seahawks,-0.001,66.70%,Justin Johnson,TE,0.2017353878852284,2019.0,justin johnson,juwan johnson,juwan johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0034159,0.0,Seahawks,-0.001,66.70%,Will Dissly,TE,0.3892492029755579,2019.0,will dissly,will dissly,will dissly,1037.0,Will Dissly,SEA,TE,9.5,1.0,88.5,100.0,2.0,2.0,0.0,0.0,0.0,14.0,29.0,1.0,85.3,25.6,79.6,66.9,87.1,52.6,72.0,0.0,38.0,14.6,20.0,137.0,4.0,23.0,76.6,105.0,35.8,49.0,148.2,26.0,4.0,11.7,16.0,262.0,77.0,3.3,11.4,2.5,20.0,112.0,137.0,2019.0,10905.2,MISSING,will dissly
Seahawks,00-0027675,0.0,Seahawks,-0.001,66.70%,Ed Dickson,TE,2.3467938363443146,2019.0,ed dickson,ed dickson,ed dickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0032394,94.02147453199008,Steelers,-0.014,50.00%,Nick Vannett,TE,0.3220600425079702,2019.0,nick vannett,nick vannett,nick vannett,1046.0,Nick Vannett,PIT,TE,6.5,3.0,81.0,33.3,1.0,3.0,0.0,0.0,0.0,5.0,25.0,0.0,67.7,73.6,48.2,43.9,48.9,74.0,165.0,0.0,18.0,9.4,21.0,223.0,3.0,17.0,84.3,188.0,17.9,40.0,99.6,21.0,0.0,6.3,14.0,166.0,71.0,4.2,9.8,0.88,21.0,250.0,219.0,2019.0,10555.8,MISSING,nick vannett
Steelers,00-0030470,80.00283567998292,Steelers,-0.014,50.00%,Vance McDonald,TE,3.046625929861849,2019.0,vance mcdonald,vance mcdonald,vance mcdonald,1016.0,Vance McDonald,PIT,TE,4.8,5.0,73.1,45.5,5.0,11.0,0.0,9.5,4.0,12.0,25.0,1.0,57.7,29.8,45.3,65.7,44.6,85.0,385.0,2.0,22.0,5.7,26.0,453.0,4.0,38.0,87.0,394.0,7.1,32.0,88.1,52.0,3.0,7.1,32.0,273.0,178.0,4.7,7.2,0.69,26.0,230.0,449.0,2019.0,20339.699999999997,MISSING,vance mcdonald
Steelers,00-0035222,72.38723079795948,Steelers,-0.014,50.00%,Zach Gentry,TE,0.3087752391073326,2019.0,zach gentry,zach gentry,zach gentry,1113.0,Zach Gentry,PIT,TE,1.0,1.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,64.7,61.2,58.0,70.6,56.0,92.0,23.0,0.0,4.0,4.0,1.0,25.0,0.0,1.0,88.0,22.0,8.0,2.0,83.3,1.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,0.18,1.0,24.0,25.0,2019.0,1450.0,MISSING,zach gentry
Texans,00-0034364,108.97413217440103,Texans,-0.002,61.10%,Jordan Akins,TE,0.4199681190223166,2019.0,jordan akins,jordan akins,jordan akins,1015.0,Jordan Akins,HST,TE,7.4,8.0,67.9,25.0,2.0,8.0,0.0,5.3,2.0,21.0,13.0,0.0,72.6,77.7,55.1,61.7,56.2,37.4,163.0,3.0,53.0,6.9,30.0,436.0,2.0,36.0,89.4,390.0,40.8,178.0,80.5,53.0,2.0,16.7,73.0,418.0,252.0,7.0,11.6,1.07,30.0,219.0,414.0,2019.0,22811.4,MISSING,jordan akins
Texans,00-0034420,24.29404506550808,Texans,-0.002,61.10%,Jordan Thomas,TE,0.2577428267800212,2019.0,jordan thomas,jordan thomas,jordan thomas,1101.0,Jordan Thomas,HST,TE,7.5,0.0,50.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,28.8,61.2,37.4,12.9,40.1,56.4,22.0,0.0,8.0,15.4,6.0,39.0,0.0,1.0,82.1,32.0,28.2,11.0,60.4,2.0,0.0,15.4,6.0,8.0,3.0,3.0,8.0,0.25,6.0,28.0,39.0,2019.0,1458.6,MISSING,jordan thomas
Texans,00-0035660,0.0,Texans,-0.002,61.10%,Kahale Warring,TE,0.3193682252922423,2019.0,kahale warring,kahale warring,kahale warring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0029738,0.0,Texans,-0.002,61.10%,Darren Fells,TE,0.7970244420828906,2019.0,darren fells,darren fells,darren fells,1021.0,Darren Fells,HST,TE,5.7,2.0,72.3,44.4,4.0,9.0,0.0,8.1,3.0,22.0,13.0,0.0,61.2,77.1,60.1,66.6,66.3,65.5,271.0,0.0,24.0,19.6,81.0,414.0,4.0,34.0,75.8,314.0,29.2,121.0,132.2,47.0,7.0,2.4,10.0,341.0,165.0,4.9,10.0,1.09,81.0,326.0,402.0,2019.0,24160.2,MISSING,darren fells
Titans,00-0033858,96.10694121980713,Titans,0.084,57.90%,Jonnu Smith,TE,0.4492943676939426,2019.0,jonnu smith,jonnu smith,jonnu smith,1024.0,Jonnu Smith,TEN,TE,5.2,14.0,79.5,71.4,5.0,7.0,0.0,2.8,1.0,16.0,31.0,0.0,80.4,78.7,72.0,47.7,78.6,67.1,220.0,1.0,57.0,24.1,79.0,328.0,4.0,35.0,73.2,240.0,26.5,87.0,121.5,44.0,3.0,5.5,18.0,439.0,282.0,8.1,12.5,1.83,79.0,369.0,325.0,2019.0,23400.0,MISSING,jonnu smith
Titans,00-0031585,47.4569431562531,Titans,0.084,57.90%,MyCole Pruitt,TE,0.3825717321997874,2019.0,mycole pruitt,mycole pruitt,mycole pruitt,1083.0,MyCole Pruitt,TEN,TE,4.9,2.0,85.7,0.0,0.0,1.0,0.0,0.0,0.0,4.0,31.0,0.0,74.6,68.8,61.5,78.0,61.4,63.5,106.0,0.0,42.0,36.5,61.0,167.0,2.0,6.0,59.9,100.0,6.6,11.0,158.3,7.0,1.0,3.0,5.0,90.0,68.0,11.3,15.0,0.9,61.0,274.0,122.0,2019.0,7503.0,MISSING,mycole pruitt
Titans,00-0024389,0.0,Titans,0.084,57.90%,Delanie Walker,TE,3.461963868225292,2019.0,delanie walker,delanie walker,delanie walker,1033.0,Delanie Walker,TEN,TE,7.8,2.0,70.0,25.0,1.0,4.0,0.0,4.5,1.0,11.0,31.0,1.0,72.1,25.0,64.0,23.3,66.2,32.3,51.0,1.0,29.0,3.2,5.0,158.0,1.0,21.0,89.9,142.0,46.2,73.0,98.6,30.0,2.0,20.3,32.0,215.0,70.0,3.3,10.2,1.51,5.0,35.0,156.0,2019.0,9984.0,MISSING,delanie walker
Vikings,00-0034970,235.01062701060152,Vikings,0.123,61.10%,Irv Smith,TE,0.5601806588735387,2019.0,irv smith,irv smith,irv smith,1023.0,Irv Smith Jr.,MIN,TE,6.3,1.0,78.3,62.5,5.0,8.0,0.0,5.3,2.0,18.0,18.0,1.0,72.7,29.1,65.0,61.2,63.3,46.9,161.0,0.0,29.0,6.1,21.0,343.0,1.0,36.0,88.9,305.0,37.0,127.0,109.3,46.0,2.0,15.5,53.0,311.0,137.0,3.8,8.6,1.02,21.0,269.0,341.0,2019.0,22165.0,MISSING,irv smith
Vikings,00-0034270,54.32328539178591,Vikings,0.123,61.10%,Tyler Conklin,TE,0.3402003188097768,2019.0,tyler conklin,tyler conklin,tyler conklin,1077.0,Tyler Conklin,MIN,TE,6.9,0.0,88.9,100.0,3.0,3.0,1.0,0.0,0.0,2.0,18.0,0.0,76.5,70.1,53.7,69.5,57.4,86.7,91.0,0.0,20.0,32.4,34.0,105.0,3.0,8.0,66.7,70.0,9.5,10.0,93.5,9.0,0.0,2.9,3.0,58.0,18.0,2.3,7.3,0.83,34.0,169.0,104.0,2019.0,5584.8,MISSING,tyler conklin
Vikings,00-0027981,53.003807355345984,Vikings,0.123,61.10%,Kyle Rudolph,TE,1.8862911795961743,2019.0,kyle rudolph,kyle rudolph,kyle rudolph,1022.0,Kyle Rudolph,MIN,TE,7.5,2.0,84.8,100.0,4.0,4.0,0.0,0.0,0.0,24.0,18.0,0.0,90.1,78.5,73.0,65.1,76.9,85.2,373.0,0.0,32.0,17.6,77.0,438.0,2.0,39.0,77.2,338.0,10.7,47.0,139.5,46.0,6.0,3.7,16.0,367.0,195.0,5.0,9.4,1.09,77.0,353.0,436.0,2019.0,31828.0,MISSING,kyle rudolph
Vikings,00-0032430,0.0,Vikings,0.123,61.10%,David Morgan,TE,0.4005653560042507,2019.0,david morgan,david morgan,david morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0033288,50.85428474430284,49ers,0.025,37.50%,George Kittle,TE,2.9301584258324924,2020.0,george kittle,george kittle,george kittle,1131.0,George Kittle,SF,TE,7.9,2.0,76.2,61.5,8.0,13.0,0.0,14.3,8.0,32.0,28.0,0.0,36.6,79.5,84.9,75.1,87.7,59.3,159.0,2.0,44.0,13.4,36.0,268.0,3.0,48.0,83.2,223.0,32.1,86.0,104.9,63.0,2.0,6.3,17.0,634.0,299.0,6.2,13.2,2.84,36.0,173.0,262.0,2020.0,22243.800000000003,MISSING,george kittle
49ers,00-0030472,38.7423104925207,49ers,0.025,37.50%,Jordan Reed,TE,0.5297679112008072,2020.0,jordan reed,jordan reed,jordan reed,1144.0,Jordan Reed,SF,TE,9.0,5.0,60.5,41.7,5.0,12.0,0.0,7.1,2.0,16.0,28.0,0.0,55.1,75.9,66.2,72.4,70.0,18.7,36.0,1.0,26.0,1.6,3.0,193.0,2.0,26.0,91.2,176.0,64.8,125.0,96.2,43.0,4.0,15.0,29.0,231.0,81.0,3.1,8.9,1.31,3.0,54.0,190.0,2020.0,12578.0,MISSING,jordan reed
49ers,00-0036429,38.276698123297095,49ers,0.025,37.50%,Charlie Woerner,TE,0.3306039354187689,2020.0,charlie woerner,charlie woerner,charlie woerner,1207.0,Charlie Woerner,SF,TE,2.5,1.0,75.0,50.0,1.0,2.0,0.0,0.0,0.0,2.0,28.0,0.0,70.5,65.8,56.3,71.5,66.9,92.3,36.0,0.0,18.0,35.9,14.0,39.0,0.0,3.0,64.1,25.0,0.0,0.0,102.1,4.0,0.0,5.1,2.0,36.0,25.0,8.3,12.0,1.44,14.0,80.0,38.0,2020.0,2139.4,MISSING,charlie woerner
49ers,00-0036140,0.0,49ers,0.025,37.50%,Charlie Taumoepeau,TE,0.0042381432896064,2020.0,charlie taumoepeau,,charlie taumoepeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0034073,0.0,49ers,0.025,37.50%,Ross Dwelley,TE,0.3784056508577195,2020.0,ross dwelley,ross dwelley,ross dwelley,1163.0,Ross Dwelley,SF,TE,7.7,2.0,86.4,100.0,3.0,3.0,0.0,0.0,0.0,10.0,28.0,0.0,83.2,74.7,61.3,50.3,70.3,71.1,172.0,0.0,36.0,21.9,53.0,242.0,6.0,19.0,74.8,181.0,21.1,51.0,128.2,22.0,1.0,4.5,11.0,245.0,103.0,5.4,12.9,1.35,53.0,260.0,234.0,2020.0,14344.2,MISSING,ross dwelley
Bears,00-0036290,262.5295764474209,Bears,-0.032,47.10%,Cole Kmet,TE,0.6951453077699293,2020.0,cole kmet,cole kmet,cole kmet,1145.0,Cole Kmet,CHI,TE,6.7,2.0,66.7,71.4,5.0,7.0,0.0,3.4,1.0,12.0,6.0,1.0,76.3,27.0,58.7,63.1,56.9,49.7,165.0,1.0,38.0,19.3,64.0,332.0,1.0,28.0,77.7,258.0,32.5,108.0,87.7,42.0,2.0,16.0,53.0,243.0,141.0,5.0,8.7,0.94,64.0,270.0,326.0,2020.0,19136.2,MISSING,cole kmet
Bears,00-0027696,13.853834840558951,Bears,-0.032,47.10%,Jimmy Graham,TE,3.027245206861756,2020.0,jimmy graham,jimmy graham,jimmy graham,1127.0,Jimmy Graham,CHI,TE,7.5,4.0,69.4,64.7,11.0,17.0,0.0,2.0,1.0,32.0,6.0,1.0,86.5,36.7,62.7,53.6,65.6,35.7,159.0,3.0,30.0,9.2,41.0,445.0,2.0,50.0,88.1,392.0,47.2,210.0,106.0,72.0,8.0,17.1,76.0,456.0,203.0,4.1,9.1,1.16,41.0,191.0,445.0,2020.0,27901.5,MISSING,jimmy graham
Bears,00-0032986,0.0,Bears,-0.032,47.10%,J.P. Holtz,TE,0.3405650857719475,2020.0,jp holtz,jp holtz,jp holtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0030155,0.0,Bears,-0.032,47.10%,Demetrius Harris,TE,0.8324924318869829,2020.0,demetrius harris,demetrius harris,demetrius harris,1181.0,Demetrius Harris,CHI,TE,6.8,0.0,50.0,0.0,0.0,1.0,1.0,22.2,2.0,2.0,6.0,0.0,31.8,72.6,58.5,65.3,48.0,70.0,77.0,1.0,9.0,30.0,33.0,110.0,1.0,7.0,67.3,74.0,10.9,12.0,27.4,14.0,0.0,18.2,20.0,45.0,28.0,4.0,6.4,0.61,33.0,106.0,109.0,2020.0,6376.5,MISSING,demetrius harris
Bears,00-0035756,0.0,Bears,-0.032,47.10%,Darion Clark,TE,0.201816347124117,2020.0,darion clark,desmond clark,desmond clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0035631,205.94739815439215,Bengals,-0.139,26.70%,Drew Sample,TE,0.6313980827447023,2020.0,drew sample,drew sample,drew sample,1138.0,Drew Sample,CIN,TE,4.2,6.0,76.9,30.0,3.0,10.0,0.0,9.1,4.0,16.0,7.0,1.0,58.7,29.7,61.4,72.6,52.8,69.3,365.0,1.0,23.0,17.8,94.0,527.0,2.0,40.0,78.4,413.0,13.1,69.0,92.5,52.0,1.0,15.0,79.0,349.0,205.0,5.1,8.7,0.85,94.0,341.0,513.0,2020.0,31498.2,MISSING,drew sample
Bengals,00-0032134,29.813251133868754,Bengals,-0.139,26.70%,C.J. Uzomah,TE,2.9683819374369325,2020.0,cj uzomah,cj uzomah,cj uzomah,1187.0,C.J. Uzomah,CIN,TE,9.3,0.0,72.7,50.0,1.0,2.0,1.0,0.0,0.0,6.0,7.0,0.0,76.5,70.1,58.8,75.3,61.2,59.7,43.0,0.0,23.0,5.6,4.0,72.0,2.0,8.0,90.3,65.0,27.8,20.0,125.9,11.0,1.0,12.5,9.0,87.0,32.0,4.0,10.9,1.34,4.0,24.0,72.0,2020.0,4233.599999999999,MISSING,cj uzomah
Bengals,00-0033798,10.896065349343989,Bengals,-0.139,26.70%,Mason Schreck,TE,0.3561493440968718,2020.0,mason schreck,mason schreck,mason schreck,1226.0,Mason Schreck,CIN,TE,2.0,0.0,0.0,MISSING,0.0,0.0,0.0,100.0,1.0,0.0,7.0,0.0,27.9,MISSING,49.9,64.9,38.2,45.5,5.0,0.0,0.0,9.1,1.0,11.0,0.0,0.0,90.9,10.0,9.1,1.0,39.6,1.0,0.0,45.5,5.0,0.0,0.0,MISSING,MISSING,0.0,1.0,19.0,11.0,2020.0,548.9,MISSING,mason schreck
Bengals,00-0033338,0.0,Bengals,-0.139,26.70%,Cethan Carter,TE,1.076185671039354,2020.0,cethan carter,cethan carter,cethan carter,1199.0,Cethan Carter,CIN,TE,7.7,0.0,71.4,100.0,2.0,2.0,0.0,16.7,1.0,3.0,7.0,0.0,45.8,68.0,52.8,80.9,49.6,70.8,75.0,0.0,24.0,20.8,22.0,106.0,3.0,5.0,74.5,79.0,11.3,12.0,93.2,7.0,0.0,10.4,11.0,53.0,10.0,2.0,10.6,0.67,22.0,117.0,98.0,2020.0,5174.4,MISSING,cethan carter
Bengals,00-0035771,0.0,Bengals,-0.139,26.70%,Mitchell Wilcox,TE,0.0181039354187689,2020.0,mitchell wilcox,mitchell wilcox,mitchell wilcox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0035689,111.52838007478388,Bills,0.134,79.00%,Dawson Knox,TE,0.3777906155398587,2020.0,dawson knox,dawson knox,dawson knox,1141.0,Dawson Knox,BUF,TE,8.3,2.0,53.3,40.0,2.0,5.0,1.0,11.1,3.0,14.0,4.0,2.0,51.6,18.7,61.4,63.3,56.6,42.9,139.0,1.0,36.0,16.0,52.0,324.0,2.0,24.0,79.0,256.0,27.8,90.0,86.2,45.0,3.0,6.2,20.0,288.0,171.0,7.1,12.0,1.13,52.0,163.0,249.0,2020.0,15288.6,MISSING,dawson knox
Bills,00-0032214,70.59309231898844,Bills,0.134,79.00%,Tyler Kroft,TE,2.730827447023209,2020.0,tyler kroft,tyler kroft,tyler kroft,1173.0,Tyler Kroft,BUF,TE,8.6,0.0,70.6,0.0,0.0,2.0,1.0,7.7,1.0,9.0,4.0,0.0,61.8,71.9,64.3,79.1,61.4,41.3,71.0,1.0,38.0,13.4,23.0,172.0,2.0,12.0,83.1,143.0,27.9,48.0,105.1,17.0,3.0,9.3,16.0,119.0,42.0,3.5,9.9,0.83,23.0,126.0,135.0,2020.0,8680.5,MISSING,tyler kroft
Bills,00-0035308,17.493600479341683,Bills,0.134,79.00%,Tommy Sweeney,TE,0.3082255297679112,2020.0,tommy sweeney,tommy sweeney,tommy sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0028097,8.757151558188374,Bills,0.134,79.00%,Lee Smith,TE,1.639757820383451,2020.0,lee smith,lee smith,lee smith,1200.0,Lee Smith,BUF,TE,6.0,0.0,66.7,MISSING,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,74.6,68.8,79.0,80.2,74.7,74.2,46.0,0.0,27.0,48.4,30.0,62.0,0.0,4.0,46.8,29.0,8.1,5.0,121.5,6.0,2.0,1.6,1.0,35.0,21.0,5.3,8.8,1.21,30.0,110.0,52.0,2020.0,4108.0,MISSING,lee smith
Broncos,00-0035644,363.4570696610371,Broncos,-0.112,31.30%,Noah Fant,TE,1.4437578203834511,2020.0,noah fant,noah fant,noah fant,1119.0,Noah Fant,DEN,TE,7.1,10.0,69.7,40.0,6.0,15.0,0.0,4.6,3.0,34.0,10.0,0.0,77.5,80.6,71.2,28.7,80.3,78.3,367.0,2.0,37.0,7.2,34.0,469.0,4.0,62.0,87.4,410.0,15.4,72.0,93.5,89.0,3.0,5.8,27.0,673.0,372.0,6.0,10.9,1.64,34.0,264.0,466.0,2020.0,33179.200000000004,MISSING,noah fant
