,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Team,Year,weighted_grade,weighted_average_grade
140,Lemuel Jeanpierre,SEA,C,100.0,0,29,77.1,44.7,78.9,0,0,9,100.0,100.0,100.0,0,0,0,39,39,0,0,39,12,12,0,0,27,0,Seahawks,2012,3006.8999999999996,
141,Colin Brown,BUF,C,100.0,0,4,78.8,79.7,74.4,0,0,12,100.0,100.0,100.0,0,0,0,19,0,0,0,19,12,12,19,0,7,0,Bills,2012,1497.2,
142,Joe Hawley,ATL,C,90.0,0,2,33.3,78.1,63.0,0,0,6,75.0,75.0,100.0,0,0,0,18,1,0,0,20,6,8,0,0,12,7,Falcons,2012,666.0,
143,Scott Wedige,ARZ,C,100.0,0,1,64.2,78.5,60.0,0,0,14,100.0,100.0,100.0,0,0,0,16,16,0,0,16,15,15,0,0,1,0,Cardinals,2012,1027.2,
144,Cody Wallace,TB,C,100.0,0,30,63.8,79.4,58.2,0,0,10,100.0,100.0,100.0,0,0,0,15,0,13,0,15,10,10,0,0,5,2,Buccaneers,2012,957.0,
145,C.J. Davis,DEN,C,100.0,0,10,57.0,,56.6,0,0,0,,,,0,0,0,10,7,0,0,10,0,0,3,0,10,0,Broncos,2012,570.0,
146,Josh Samuda,MIA,C,100.0,0,17,67.4,76.4,65.6,0,0,4,100.0,100.0,100.0,0,0,0,9,4,4,0,9,4,4,1,0,5,0,Dolphins,2012,606.6,
147,Colin Baxter,SD,C,100.0,0,27,58.6,75.0,60.0,0,0,5,100.0,100.0,100.0,0,0,0,6,6,0,0,6,5,5,0,0,1,0,Chargers,2012,351.6,
148,Dylan Gandy,DET,C,100.0,0,11,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Lions,2012,60.0,
149,Manuel Ramirez,DEN,C,100.0,0,10,85.6,82.0,83.7,3,18,822,100.0,100.0,98.6,5,22,1,1415,1400,0,0,1415,877,877,15,0,538,0,Broncos,2013,121123.99999999999,75.8
150,Ryan Wendell,NE,C,99.9,1,19,71.1,62.0,72.3,8,24,735,100.0,100.0,97.0,5,38,6,1329,1330,0,0,1330,785,785,0,0,544,0,Patriots,2013,94562.99999999999,72.2
151,Brian De La Puente,NO,C,100.0,0,20,78.0,86.1,70.8,3,10,774,100.0,100.0,98.8,5,16,3,1273,1273,0,0,1273,822,822,0,0,451,0,Saints,2013,99294.0,75.60703592814372
152,Eric Wood,BUF,C,100.0,3,4,72.2,85.1,66.9,2,10,604,100.0,100.0,99.0,10,12,0,1161,1161,0,0,1161,645,645,0,0,516,0,Bills,2013,83824.2,83.5
153,Jonathan Goodwin,SF,C,100.0,0,28,70.6,79.6,67.0,1,17,600,100.0,100.0,97.8,3,22,4,1156,1156,0,0,1156,630,630,0,0,526,0,49ers,2013,81613.59999999999,78.0
154,Jason Kelce,PHI,C,100.0,0,24,87.5,81.9,87.2,1,8,620,100.0,100.0,98.8,7,12,3,1154,1154,0,0,1154,658,658,0,0,496,0,Eagles,2013,100975.0,69.41030502885408
155,Will Montgomery,WAS,C,100.0,1,32,80.5,78.3,81.3,3,17,689,100.0,100.0,98.3,10,22,2,1145,1145,0,0,1145,713,713,0,0,432,0,Commanders,2013,92172.5,90.8
156,Dominic Raiola,DET,C,100.0,0,11,88.1,86.7,84.2,4,8,665,100.0,100.0,99.1,1,12,0,1135,1134,0,0,1135,694,694,0,0,441,0,Lions,2013,99993.5,
157,Nick Hardwick,SD,C,100.0,0,27,76.6,82.0,71.3,2,14,608,100.0,100.0,98.7,3,16,0,1135,1135,0,0,1135,651,651,0,0,484,0,Chargers,2013,86941.0,
158,Gino Gradkowski,BLT,C,99.9,0,3,69.2,65.0,71.7,7,26,683,100.0,100.0,97.1,3,36,3,1135,1136,0,0,1136,723,723,0,0,412,0,Ravens,2013,78611.2,
159,Kyle Cook,CIN,C,100.0,1,7,74.8,76.6,72.5,3,13,664,100.0,100.0,98.0,4,21,5,1131,1131,0,0,1131,694,694,0,0,437,0,Bengals,2013,84598.8,
160,Chris Myers,HST,C,100.0,0,13,90.8,74.2,92.3,5,22,681,100.0,100.0,97.9,2,28,1,1121,1121,0,0,1121,710,710,0,0,411,0,Texans,2013,101786.8,
161,Evan Smith,GB,C,100.0,0,12,83.5,83.8,80.1,1,10,632,100.0,100.0,98.3,3,16,5,1118,1118,0,0,1118,670,670,0,0,448,0,Packers,2013,93353.0,
162,Alex Mack,CLV,C,100.0,0,8,85.5,88.4,82.0,5,18,750,100.0,100.0,98.2,3,25,2,1110,1109,0,0,1110,779,779,0,0,331,0,Browns,2013,94905.0,
163,Rodney Hudson,KC,C,100.0,1,16,75.1,82.5,70.1,2,7,649,100.0,100.0,98.5,4,14,5,1089,1089,0,0,1089,692,692,0,0,397,0,Chiefs,2013,81783.9,
164,Lyle Sendlein,ARZ,C,99.9,2,1,71.2,73.7,71.8,6,12,619,100.0,100.0,97.7,5,23,5,1083,1084,0,0,1084,658,658,0,0,425,0,Cardinals,2013,77180.8,
165,Ryan Kalil,CAR,C,100.0,0,5,77.6,81.9,74.7,0,16,584,100.0,100.0,98.5,3,17,1,1071,1071,0,0,1071,612,612,0,0,459,0,Panthers,2013,83109.59999999999,
166,Roberto Garza,CHI,C,100.0,0,6,75.8,86.1,68.7,0,12,626,100.0,100.0,98.9,5,13,1,1059,1059,0,0,1059,664,664,0,0,395,0,Bears,2013,80272.2,
167,Brad Meester,JAX,C,99.9,1,15,67.1,79.2,59.7,1,13,657,99.8,99.9,98.2,5,19,5,1057,1057,0,0,1058,688,689,0,0,369,1,Jaguars,2013,70991.79999999999,
168,Nick Mangold,NYJ,C,99.9,0,22,73.2,88.2,66.9,1,14,558,100.0,100.0,98.7,1,15,0,1049,1050,0,0,1050,581,581,0,0,468,0,Jets,2013,76860.0,
169,John Sullivan,MIN,C,100.0,0,18,86.5,82.0,84.5,2,11,611,100.0,100.0,98.1,1,18,5,1020,1020,0,0,1020,630,630,0,0,390,0,Vikings,2013,88230.0,
170,Jeremy Zuttah,TB,C,100.0,0,30,80.1,80.1,79.2,5,19,568,100.0,100.0,97.9,7,24,0,1016,909,107,0,1016,608,608,0,0,408,0,Buccaneers,2013,81381.59999999999,
171,Travis Frederick,DAL,C,100.0,0,9,85.6,69.4,91.7,2,18,630,100.0,100.0,97.8,3,24,4,999,999,0,0,999,668,668,0,0,331,0,Cowboys,2013,85514.4,
172,Samson Satele,IND,C,100.0,1,14,66.6,79.9,56.3,8,8,632,100.0,100.0,98.6,2,17,1,953,953,0,0,953,665,665,0,0,288,0,Colts,2013,63469.799999999996,
173,Max Unger,SEA,C,100.0,0,29,72.0,78.5,68.6,0,6,467,100.0,100.0,98.7,6,9,3,930,930,0,0,930,505,505,0,0,425,0,Seahawks,2013,66960.0,
174,Stefen Wisniewski,OAK,C,100.0,0,23,80.2,82.3,76.8,2,9,524,100.0,100.0,99.0,3,11,0,903,903,0,0,903,549,549,0,0,354,0,Raiders,2013,72420.6,
175,Mike Pouncey,MIA,C,100.0,0,17,78.8,88.0,73.0,3,9,574,100.0,100.0,98.6,4,14,2,901,901,0,0,901,594,594,0,0,307,0,Dolphins,2013,70998.8,
176,Peter Konz,ATL,C,100.0,0,2,59.6,57.2,57.7,3,33,587,100.0,100.0,95.9,1,42,6,889,580,0,0,889,618,618,309,0,271,0,Falcons,2013,52984.4,
177,Fernando Velasco,PIT,C,100.0,0,25,68.4,75.0,62.3,3,15,463,100.0,100.0,97.8,1,19,1,748,748,0,0,748,490,490,0,0,258,0,Steelers,2013,51163.200000000004,
178,Scott Wells,SL,C,100.0,0,26,72.1,84.4,67.8,0,4,416,100.0,100.0,99.3,4,5,1,739,739,0,0,739,441,441,0,0,298,0,Rams,2013,53281.899999999994,
179,Brian Schwenke,TEN,C,100.0,1,31,68.8,55.7,73.5,8,12,315,100.0,100.0,95.9,1,23,3,567,567,0,0,567,335,335,0,0,232,0,Titans,2013,39009.6,
180,Joe Hawley,ATL,C,99.8,0,2,70.8,71.7,67.6,3,10,336,100.0,99.7,98.1,1,13,0,538,497,0,0,539,358,359,1,0,180,37,Falcons,2013,38161.2,
181,Jim Cordle,NYG,C,99.8,0,21,66.0,65.0,66.0,3,6,272,99.6,99.7,96.9,2,13,4,481,480,0,0,482,287,288,0,0,194,2,Giants,2013,31812.0,
182,Robert Turner,TEN,C,100.0,0,31,59.7,57.9,58.6,3,8,221,100.0,100.0,96.6,3,13,2,394,394,0,0,394,232,232,0,0,162,0,Titans,2013,23521.800000000003,
183,Cody Wallace,PIT,C,100.0,1,25,57.5,83.1,56.7,0,0,162,100.0,100.0,98.8,4,2,2,288,250,10,0,288,166,166,28,0,122,0,Steelers,2013,16560.0,
184,Lemuel Jeanpierre,SEA,C,99.6,0,29,60.9,69.2,60.6,0,6,133,99.3,99.3,97.7,1,6,0,282,265,11,0,283,138,139,0,0,144,6,Seahawks,2013,17234.7,
185,Andre Gurode,OAK,C,100.0,0,23,53.2,71.4,58.4,1,4,146,100.0,100.0,97.6,5,6,1,275,73,146,0,275,154,154,56,0,121,0,Raiders,2013,14630.0,
186,Tim Barnes,SL,C,100.0,0,26,69.3,70.2,66.7,2,3,140,100.0,100.0,97.5,0,6,1,266,266,0,0,266,148,148,0,0,118,0,Rams,2013,18433.8,
187,Rich Ohrnberger,SD,C,100.0,0,27,70.0,39.8,83.1,1,6,86,100.0,100.0,95.9,5,7,0,201,83,38,0,201,94,94,80,0,107,0,Chargers,2013,14070.0,
188,David Baas,NYG,C,100.0,0,21,68.3,68.5,66.8,0,4,90,100.0,100.0,96.7,1,5,1,143,143,0,0,143,100,100,0,0,43,0,Giants,2013,9766.9,
189,Chris Spencer,TEN,C,100.0,0,31,70.4,62.4,72.0,0,2,72,100.0,100.0,98.6,1,2,0,120,114,6,0,120,76,76,0,0,44,0,Titans,2013,8448.0,
190,Dallas Reynolds,NYG,C,100.0,0,21,59.3,15.7,74.3,2,6,57,100.0,100.0,93.0,0,8,0,102,5,45,0,102,59,59,52,0,43,0,Giants,2013,6048.599999999999,
191,Daniel Kilgore,SF,C,95.6,0,28,68.2,60.2,67.5,0,1,12,75.0,75.0,95.8,0,1,0,86,20,7,1,90,12,16,1,0,74,49,49ers,2013,6138.0,
192,Trevor Robinson,CIN,C,100.0,0,7,58.1,45.0,59.8,0,5,31,100.0,100.0,91.9,1,5,0,76,76,0,0,76,33,33,0,0,43,0,Bengals,2013,4415.6,
193,Eric Kush,KC,C,100.0,0,16,60.1,79.2,54.3,0,1,37,100.0,100.0,98.6,0,1,0,73,73,0,0,73,40,40,0,0,33,0,Chiefs,2013,4387.3,
194,Steve Vallos,DEN,C,100.0,0,10,62.4,78.5,58.9,0,0,12,100.0,100.0,100.0,0,0,0,24,24,0,0,24,13,13,0,0,11,0,Broncos,2013,1497.6,
195,Khaled Holmes,IND,C,100.0,0,14,60.4,78.1,56.8,0,0,5,100.0,100.0,100.0,0,0,0,12,4,2,0,12,5,5,0,0,7,6,Colts,2013,724.8,
196,Brian Folkerts,CAR,C,100.0,0,5,60.0,68.0,59.5,0,0,1,100.0,100.0,100.0,0,0,0,11,9,0,0,11,1,1,2,0,10,0,Panthers,2013,660.0,
197,Julian Vandervelde,PHI,C,100.0,0,24,64.6,70.2,64.8,0,0,1,100.0,100.0,100.0,0,0,0,9,8,0,1,9,1,1,0,0,8,0,Eagles,2013,581.4,
198,Maurkice Pouncey,PIT,C,100.0,0,25,59.4,76.3,57.5,0,0,4,100.0,100.0,100.0,0,0,0,8,8,0,0,8,4,4,0,0,4,0,Steelers,2013,475.2,
199,Phil Costa,DAL,C,100.0,0,9,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Cowboys,2013,60.0,
200,Ryan Kalil,CAR,C,100.0,0,5,73.1,66.7,72.9,2,27,675,100.0,100.0,97.4,1,32,3,1225,1225,0,0,1225,720,720,0,0,505,0,Panthers,2014,89547.5,73.7
201,Jeremy Zuttah,BLT,C,100.0,1,3,76.2,70.1,77.4,0,29,653,100.0,100.0,97.6,6,30,1,1201,1201,0,0,1201,709,709,0,0,492,0,Ravens,2014,91516.2,52.70405982905983
202,Manuel Ramirez,DEN,C,100.0,0,10,68.8,69.6,67.4,4,17,669,100.0,100.0,98.3,5,22,1,1195,557,0,0,1195,719,719,638,0,476,0,Broncos,2014,82216.0,53.9
203,Corey Linsley,GB,C,100.0,1,12,76.8,83.8,70.7,2,13,668,100.0,100.0,98.6,5,17,2,1188,1188,0,0,1188,713,713,0,0,475,0,Packers,2014,91238.4,62.40730563002682
204,Maurkice Pouncey,PIT,C,100.0,1,25,76.3,85.4,71.8,2,19,697,100.0,100.0,98.4,5,22,1,1178,1178,0,0,1178,746,746,0,0,432,0,Steelers,2014,89881.4,63.4
205,Travis Frederick,DAL,C,100.0,0,9,89.3,79.7,88.2,3,12,578,100.0,100.0,98.5,6,16,1,1178,1178,0,0,1178,616,616,0,0,562,0,Cowboys,2014,105195.4,60.0363387978142
206,Russell Bodine,CIN,C,100.0,2,7,65.6,67.8,63.8,3,14,586,100.0,100.0,98.2,7,19,2,1124,1124,0,0,1124,626,626,0,0,498,0,Bengals,2014,73734.4,64.32615012106538
207,J.D. Walton,NYG,C,100.0,0,21,67.5,69.5,66.6,3,16,643,100.0,100.0,98.4,5,20,1,1118,1118,0,0,1118,680,680,0,0,438,0,Giants,2014,75465.0,63.633912155260475
208,Lyle Sendlein,ARZ,C,100.0,0,1,53.9,59.4,49.3,11,19,644,100.0,100.0,97.5,4,31,1,1104,1104,0,0,1104,696,696,0,0,408,0,Cardinals,2014,59505.6,
209,Chris Myers,HST,C,100.0,2,13,74.8,66.7,76.5,3,20,543,100.0,100.0,97.7,4,24,1,1102,1102,0,0,1102,585,585,0,0,517,0,Texans,2014,82429.59999999999,
210,Dominic Raiola,DET,C,100.0,0,11,63.6,74.8,59.3,2,17,663,100.0,100.0,98.0,6,23,4,1091,1091,0,0,1091,705,705,0,0,386,0,Lions,2014,69387.6,
211,Samson Satele,MIA,C,100.0,1,17,63.4,63.9,64.4,12,15,643,100.0,100.0,97.4,7,30,3,1075,1073,0,0,1075,684,684,2,0,391,0,Dolphins,2014,68155.0,
212,Eric Wood,BUF,C,100.0,1,4,73.7,75.8,71.8,5,16,629,100.0,100.0,97.9,4,24,3,1058,1058,0,0,1058,663,663,0,0,395,0,Bills,2014,77974.6,
213,Kory Lichtensteiger,WAS,C,100.0,1,32,73.2,79.9,67.3,1,14,629,100.0,100.0,98.6,3,16,1,1052,1052,0,0,1052,670,670,0,0,382,0,Commanders,2014,77006.40000000001,
214,Stefen Wisniewski,OAK,C,99.9,1,23,74.4,73.2,76.0,3,12,650,99.8,99.9,98.7,7,16,1,1013,1013,0,0,1014,687,688,0,0,326,1,Raiders,2014,75441.6,
215,Rodney Hudson,KC,C,99.9,1,16,76.3,86.9,68.5,2,6,579,99.8,99.8,99.0,2,10,2,1005,1005,0,0,1006,612,613,0,0,393,0,Chiefs,2014,76757.8,
216,Nick Mangold,NYJ,C,100.0,1,22,84.6,86.4,81.4,2,4,536,100.0,100.0,99.3,2,7,1,979,979,0,0,979,563,563,0,0,416,0,Jets,2014,82823.4,
217,Scott Wells,SL,C,99.9,0,26,55.1,55.7,59.5,3,23,549,100.0,100.0,97.4,6,27,1,978,979,0,0,979,590,590,0,0,388,0,Rams,2014,53942.9,
218,John Sullivan,MIN,C,100.0,1,18,70.2,78.3,65.4,6,12,579,100.0,100.0,98.1,3,20,2,975,975,0,0,975,616,616,0,0,359,0,Vikings,2014,68445.0,
219,Evan Smith,TB,C,99.8,1,30,67.6,75.4,71.7,4,14,573,100.0,100.0,98.1,5,20,2,928,930,0,0,930,617,617,0,0,311,0,Buccaneers,2014,62867.99999999999,
220,Luke Bowanko,JAX,C,100.0,2,15,64.3,67.0,63.9,3,16,572,100.0,100.0,97.6,6,23,4,922,922,0,0,922,611,611,0,0,311,0,Jaguars,2014,59284.6,
221,Bryan Stork,NE,C,100.0,0,19,64.5,74.1,60.8,9,6,526,100.0,100.0,98.4,6,16,1,891,891,0,0,891,557,557,0,0,334,0,Patriots,2014,57469.5,
222,Jonathan Goodwin,NO,C,100.0,1,20,67.6,67.3,67.3,5,15,541,100.0,100.0,97.6,3,23,3,853,853,0,0,853,572,572,0,0,281,0,Saints,2014,57662.799999999996,
223,Jason Kelce,PHI,C,100.0,2,24,78.2,75.1,80.3,3,8,465,100.0,100.0,98.4,9,13,2,828,828,0,0,828,488,488,0,0,340,0,Eagles,2014,64749.600000000006,
224,Roberto Garza,CHI,C,100.0,2,6,70.3,71.2,67.8,2,11,480,100.0,100.0,98.4,4,14,1,747,747,0,0,747,514,514,0,0,233,0,Bears,2014,52514.1,
225,Jonotthan Harrison,IND,C,100.0,0,14,61.1,63.1,65.4,6,16,429,100.0,100.0,97.0,5,24,2,693,655,30,0,693,453,453,8,0,240,0,Colts,2014,42342.3,
226,James Stone,ATL,C,100.0,1,2,60.0,69.0,54.6,6,15,425,100.0,100.0,97.5,3,21,0,672,669,3,0,672,449,449,0,0,223,0,Falcons,2014,40320.0,
227,Will Montgomery,DEN,C,100.0,0,10,74.8,87.1,69.3,0,4,354,100.0,100.0,99.2,4,5,1,651,643,1,0,651,381,381,6,0,270,1,Broncos,2014,48694.799999999996,
228,Brian Schwenke,TEN,C,100.0,0,31,63.6,64.7,64.7,7,10,395,100.0,100.0,97.6,3,18,1,647,647,0,0,647,417,417,0,0,230,0,Titans,2014,41149.200000000004,
229,Max Unger,SEA,C,100.0,0,29,77.3,76.4,75.1,0,8,275,100.0,100.0,98.5,2,8,0,548,547,0,0,548,288,288,0,0,260,0,Seahawks,2014,42360.4,
230,Marcus Martin,SF,C,100.0,0,28,54.1,60.0,54.5,2,12,281,100.0,100.0,96.8,4,16,2,513,512,0,0,513,306,306,0,0,207,0,49ers,2014,27753.3,
231,Brian De La Puente,CHI,C,100.0,0,6,69.2,70.4,65.9,1,6,295,100.0,100.0,97.8,2,10,3,488,312,176,0,488,311,311,0,0,177,0,Bears,2014,33769.6,
232,Nick McDonald,CLV,C,100.0,0,8,39.8,47.2,39.4,2,10,249,100.0,100.0,96.4,1,15,3,469,469,0,0,469,260,260,0,0,209,0,Browns,2014,18666.199999999997,
233,Daniel Kilgore,SF,C,100.0,1,28,78.0,76.8,75.3,0,6,246,100.0,100.0,98.8,1,6,0,450,450,0,0,450,265,265,0,0,185,0,49ers,2014,35100.0,
234,Rich Ohrnberger,SD,C,100.0,0,27,56.2,58.8,53.7,6,7,253,100.0,100.0,97.4,4,13,0,447,447,0,0,447,272,272,0,0,175,0,Chargers,2014,25121.4,
235,A.Q. Shipley,IND,C,100.0,0,14,72.2,79.2,69.4,3,5,266,100.0,100.0,98.5,2,8,0,423,372,29,0,423,278,278,21,0,145,1,Colts,2014,30540.600000000002,
236,David Molk,PHI,C,100.0,0,24,63.4,48.0,69.9,2,9,240,100.0,100.0,97.7,2,11,0,403,349,54,0,403,259,259,0,0,144,0,Eagles,2014,25550.2,
237,Khaled Holmes,IND,C,100.0,1,14,53.8,50.9,53.0,1,7,237,100.0,100.0,97.9,3,9,1,376,333,0,0,376,258,258,36,0,118,7,Colts,2014,20228.8,
238,Travis Swanson,DET,C,100.0,1,11,54.7,62.8,48.1,3,11,229,100.0,100.0,96.5,1,15,1,373,69,0,0,373,243,243,283,0,130,20,Lions,2014,20403.100000000002,
239,Chris Spencer,TEN,C,100.0,0,31,63.7,66.0,65.6,1,5,198,100.0,100.0,97.5,3,8,2,332,320,0,0,332,215,215,0,0,117,12,Titans,2014,21148.4,
240,Alex Mack,CLV,C,100.0,0,8,74.4,81.6,69.3,0,1,149,100.0,100.0,99.7,0,1,0,297,297,0,0,297,161,161,0,0,136,0,Browns,2014,22096.800000000003,
241,Tim Lelito,NO,C,100.0,0,20,62.7,67.3,61.7,3,2,155,100.0,100.0,98.4,1,5,0,287,286,0,0,287,168,168,0,0,119,1,Saints,2014,17994.9,
242,Patrick Lewis,SEA,C,100.0,1,29,52.1,65.1,50.0,0,5,145,100.0,100.0,96.9,2,7,2,274,274,0,0,274,148,148,0,0,126,0,Seahawks,2014,14275.4,
243,Joe Hawley,ATL,C,100.0,0,2,62.8,84.5,52.8,1,1,154,100.0,100.0,99.4,3,2,0,243,243,0,0,243,162,162,0,0,81,0,Falcons,2014,15260.4,
244,Lemuel Jeanpierre,SEA,C,100.0,0,29,51.2,76.0,46.7,0,3,106,100.0,100.0,98.6,1,3,0,220,216,3,0,220,113,113,0,0,107,0,Seahawks,2014,11264.0,
245,Steve Schilling,SEA,C,100.0,0,29,59.9,70.3,58.2,0,3,112,100.0,100.0,97.8,1,4,1,197,197,0,0,197,117,117,0,0,80,0,Seahawks,2014,11800.3,
246,Peter Konz,ATL,C,99.5,0,2,56.5,77.5,50.7,0,4,110,99.1,99.2,98.2,1,4,0,182,169,7,0,183,120,121,1,0,62,6,Falcons,2014,10339.5,
247,Ryan Seymour,CLV,C,100.0,0,8,50.4,64.9,48.5,1,2,97,100.0,100.0,96.4,2,5,2,170,170,0,0,170,106,106,0,0,64,0,Browns,2014,8568.0,
248,Trevor Robinson,SD,C,100.0,0,27,60.6,63.9,61.5,2,3,113,100.0,100.0,96.9,1,6,1,169,169,0,0,169,124,124,0,0,45,0,Chargers,2014,10241.4,
249,Cody Wallace,PIT,C,100.0,0,25,56.4,49.7,57.4,1,1,78,100.0,100.0,97.4,0,3,1,148,7,141,0,148,87,87,0,0,61,0,Steelers,2014,8347.199999999999,
250,Doug Legursky,SD,C,100.0,0,27,40.7,60.3,43.0,2,2,72,100.0,100.0,97.2,2,4,0,133,133,0,0,133,75,75,0,0,58,0,Chargers,2014,5413.1,
251,Dalton Freeman,NYJ,C,100.0,0,22,54.4,40.0,57.3,1,2,50,100.0,100.0,95.0,1,4,1,110,109,0,0,110,53,53,1,0,57,0,Jets,2014,5984.0,
252,Josh Allen,TB,C,100.0,0,30,56.1,13.0,65.9,0,0,19,100.0,100.0,94.7,0,1,1,45,0,0,0,45,20,20,45,0,25,0,Buccaneers,2014,2524.5,
253,Brian Folkerts,CAR,C,100.0,0,5,62.5,81.7,57.1,0,0,22,100.0,100.0,100.0,0,0,0,43,25,0,0,43,22,22,0,0,21,18,Panthers,2014,2687.5,
254,Dallas Reynolds,NYG,C,96.9,0,21,45.4,49.8,55.9,0,2,13,92.9,92.9,92.3,1,2,0,31,10,0,0,32,13,14,14,0,18,6,Giants,2014,1452.8,
255,Garth Gerhart,GB,C,100.0,0,12,55.3,77.7,53.7,0,1,4,100.0,100.0,87.5,0,1,0,25,0,25,0,25,5,5,0,0,20,0,Packers,2014,1382.5,
256,Nick Hardwick,SD,C,100.0,0,27,55.8,37.8,58.3,0,0,9,100.0,100.0,100.0,0,0,0,15,15,0,0,15,9,9,0,0,6,0,Chargers,2014,837.0,
257,Gino Gradkowski,BLT,C,100.0,0,3,59.7,74.0,58.4,0,0,2,100.0,100.0,100.0,0,0,0,10,6,1,0,10,2,2,1,0,8,1,Ravens,2014,597.0,
258,Tim Barnes,SL,C,87.5,0,26,53.9,71.5,53.2,0,0,4,80.0,80.0,100.0,0,0,0,7,0,0,0,8,4,5,0,1,3,7,Rams,2014,431.2,
259,Matt Paradis,DEN,C,100.0,0,10,75.7,71.4,73.8,9,21,758,100.0,100.0,97.8,1,32,2,1299,1299,0,0,1299,799,799,0,0,500,0,Broncos,2015,98334.3,55.27837837837838
260,Ben Jones,HST,C,100.0,0,13,74.9,73.3,76.4,4,19,701,100.0,100.0,97.6,6,28,5,1245,1245,0,0,1245,742,742,0,0,503,0,Texans,2015,93250.5,71.8
261,Cody Wallace,PIT,C,100.0,2,25,56.8,63.0,59.7,6,37,714,100.0,100.0,96.3,14,48,5,1207,1207,0,0,1207,780,780,0,0,427,0,Steelers,2015,68557.59999999999,68.2543973941368
262,Ryan Kalil,CAR,C,100.0,1,5,76.0,67.8,77.0,2,25,615,100.0,100.0,97.3,6,30,3,1193,1193,0,0,1193,651,651,0,0,542,0,Panthers,2015,90668.0,74.1
263,Jason Kelce,PHI,C,100.0,2,24,74.1,76.0,72.9,4,11,671,100.0,100.0,98.6,11,17,2,1156,1156,0,0,1156,715,715,0,0,441,0,Eagles,2015,85659.59999999999,60.3
264,Max Unger,NO,C,99.9,0,20,70.5,84.7,62.1,1,13,699,99.9,99.9,98.9,2,15,1,1153,1153,0,0,1154,751,752,0,0,402,0,Saints,2015,81357.0,78.04873828406632
265,Russell Bodine,CIN,C,100.0,0,7,62.2,67.4,60.1,1,31,620,100.0,100.0,96.9,9,35,3,1126,1126,0,0,1126,661,661,0,0,465,0,Bengals,2015,70037.2,70.5
266,Lyle Sendlein,ARZ,C,100.0,0,1,61.9,62.4,60.0,9,21,633,100.0,100.0,97.3,1,32,2,1112,1112,0,0,1112,687,687,0,0,425,0,Cardinals,2015,68832.8,
267,Alex Mack,CLV,C,100.0,0,8,71.8,75.2,71.2,4,28,704,100.0,100.0,97.2,5,36,4,1103,1103,0,0,1103,756,756,0,0,347,0,Browns,2015,79195.4,
268,Joe Berger,MIN,C,100.0,0,18,75.9,78.0,72.8,3,13,555,100.0,100.0,98.4,3,17,1,1079,1079,0,0,1079,587,587,0,0,492,0,Vikings,2015,81896.1,
269,Eric Wood,BUF,C,100.0,0,4,71.7,83.9,64.5,2,13,563,100.0,100.0,98.5,4,16,1,1075,1075,0,0,1075,606,606,0,0,469,0,Bills,2015,77077.5,
270,Stefen Wisniewski,JAX,C,100.0,1,15,72.5,82.9,64.9,0,11,683,100.0,100.0,98.9,2,13,2,1058,1058,0,0,1058,725,725,0,0,333,0,Jaguars,2015,76705.0,
271,Travis Frederick,DAL,C,100.0,0,9,82.8,84.8,78.8,1,9,578,100.0,100.0,99.1,2,10,0,1020,1020,0,0,1020,622,622,0,0,398,0,Cowboys,2015,84456.0,
272,Weston Richburg,NYG,C,100.0,1,21,83.3,87.5,78.2,1,11,584,100.0,100.0,99.0,5,12,0,1013,1013,0,0,1013,628,628,0,0,385,0,Giants,2015,84382.9,
273,Joe Hawley,TB,C,100.0,0,30,63.8,71.6,59.6,12,11,536,100.0,100.0,97.7,4,24,1,981,981,0,0,981,584,584,0,0,397,0,Buccaneers,2015,62587.799999999996,
274,Trevor Robinson,SD,C,100.0,0,27,46.1,46.9,46.5,4,39,612,100.0,100.0,95.2,5,51,8,980,980,0,0,980,662,662,0,0,318,0,Chargers,2015,45178.0,
275,Tim Barnes,SL,C,100.0,0,26,58.4,68.2,56.9,5,10,493,100.0,100.0,98.1,4,17,2,955,955,0,0,955,526,526,0,0,429,0,Rams,2015,55772.0,
276,Mike Person,ATL,C,100.0,2,2,59.4,76.7,55.0,2,18,551,100.0,100.0,98.2,4,20,0,952,952,0,0,952,592,592,0,0,360,0,Falcons,2015,56548.799999999996,
277,Travis Swanson,DET,C,100.0,1,11,60.3,56.7,61.0,3,24,616,100.0,100.0,97.5,4,29,2,947,947,0,0,947,649,649,0,0,298,0,Lions,2015,57104.1,
278,Corey Linsley,GB,C,100.0,1,12,79.3,81.1,76.8,3,17,560,100.0,100.0,97.7,5,23,3,942,942,0,0,942,626,626,0,0,316,0,Packers,2015,74700.59999999999,
279,Nick Mangold,NYJ,C,100.0,1,22,74.1,73.4,72.1,1,18,547,100.0,100.0,98.3,2,19,0,933,933,0,0,933,566,566,0,0,367,0,Jets,2015,69135.29999999999,
