,position,weighted_avg_block_percent,weighted_avg_declined_penalties,weighted_avg_franchise_id,weighted_avg_grades_offense,weighted_avg_grades_pass_block,weighted_avg_grades_run_block,weighted_avg_hits_allowed,weighted_avg_hurries_allowed,weighted_avg_non_spike_pass_block,weighted_avg_non_spike_pass_block_percentage,weighted_avg_pass_block_percent,weighted_avg_pbe,weighted_avg_penalties,weighted_avg_pressures_allowed,weighted_avg_sacks_allowed,weighted_avg_snap_counts_block,weighted_avg_snap_counts_ce,weighted_avg_snap_counts_lg,weighted_avg_snap_counts_lt,weighted_avg_snap_counts_offense,weighted_avg_snap_counts_pass_block,weighted_avg_snap_counts_pass_play,weighted_avg_snap_counts_rg,weighted_avg_snap_counts_rt,weighted_avg_snap_counts_run_block,weighted_avg_snap_counts_te,Team,Year,Previous_block_percent,Previous_declined_penalties,Previous_franchise_id,Previous_grades_offense,Previous_grades_pass_block,Previous_grades_run_block,Previous_hits_allowed,Previous_hurries_allowed,Previous_non_spike_pass_block,Previous_non_spike_pass_block_percentage,Previous_pass_block_percent,Previous_pbe,Previous_penalties,Previous_pressures_allowed,Previous_sacks_allowed,Previous_snap_counts_block,Previous_snap_counts_ce,Previous_snap_counts_lg,Previous_snap_counts_lt,Previous_snap_counts_offense,Previous_snap_counts_pass_block,Previous_snap_counts_pass_play,Previous_snap_counts_rg,Previous_snap_counts_rt,Previous_snap_counts_run_block,Previous_snap_counts_te
428,C,100.0,0.3333333333333333,12.0,59.43333333333333,70.66666666666667,55.63333333333333,1.6666666666666667,6.666666666666667,236.33333333333334,100.0,100.0,98.6,1.6666666666666667,8.666666666666666,0.3333333333333333,403.3333333333333,372.0,20.666666666666668,0.0,403.3333333333333,250.0,250.0,10.666666666666666,0.0,153.33333333333334,0.0,Packers,2021,100.0,0.0,12.0,89.9,82.8,87.8,2.0,1.0,403.0,100.0,100.0,99.4,0.0,4.0,1.0,734.0,734.0,0.0,0.0,734.0,437.0,437.0,0.0,0.0,297.0,0.0
429,G,100.0,0.6666666666666666,12.0,60.266666666666666,43.766666666666666,56.833333333333336,2.6666666666666665,12.0,408.6666666666667,66.66666666666667,66.66666666666667,65.06666666666666,2.0,17.333333333333332,2.6666666666666665,712.6666666666666,0.0,350.6666666666667,0.6666666666666666,712.6666666666666,432.0,432.0,361.0,0.3333333333333333,280.6666666666667,0.0,Packers,2021,99.88057669203044,0.20024028834601523,12.000000000000002,66.97581097316781,51.768602322787345,68.57533039647578,0.40048057669203047,5.601922306768122,239.59631557869443,79.71722066479776,79.73712454945935,78.83772527032438,1.6019223067681219,6.803364036844213,0.8009611533840609,440.7380857028434,61.073287945534645,207.48578293952744,6.0072086503804565,440.9371245494594,256.4116940328394,256.6107328794553,158.76411694032842,7.4076892270724874,184.32639167000403,0.19903884661593915
430,T,100.0,0.3333333333333333,12.0,69.0,60.71666666666667,64.83333333333333,2.1666666666666665,7.666666666666667,215.0,83.33333333333333,83.33333333333333,81.48333333333333,2.0,11.333333333333334,1.5,372.0,0.0,0.3333333333333333,185.66666666666666,372.0,227.33333333333334,227.33333333333334,0.16666666666666666,185.83333333333334,144.66666666666666,0.0,Packers,2021,99.92516887665748,0.0,12.0,74.64823617713286,59.51105829372029,69.82539404553415,1.500375281461096,9.996997748311234,309.98423817863403,74.83157368026019,74.83157368026019,73.35696772579435,1.7513134851138354,12.49737302977233,1.0,565.968476357268,0.0,0.5003752814610959,252.42056542406806,566.4673505128847,330.48386289717286,330.98273705278956,61.546159619714786,250.25419064298225,235.48461346009506,1.746059544658494
431,TE,55.98931443891229,0.0,11.999999999999998,65.73278437380313,61.146036001531975,69.52922252010724,0.0,0.2757564151666028,20.731137495212558,15.554155495978549,15.572960551512828,96.31405591727307,0.5281501340482574,0.9444657219456146,0.6687093067790117,160.23745691306013,0.0,0.0,0.0,285.43891229414015,21.76139410187667,146.9628494829567,0.0,0.0,138.47606281118343,216.17349674454232,Packers,2021,61.4369014084507,0.3205633802816901,12.0,60.101915492957744,55.146394366197185,58.801633802816895,0.10732394366197183,0.7349295774647887,14.665633802816902,13.725380281690141,14.160873239436622,95.25501408450704,1.324507042253521,0.8422535211267606,0.0,117.79154929577464,0.0,0.0,0.0,208.7194366197183,15.967042253521127,106.36929577464788,0.0,0.0,101.82450704225352,152.1549295774648
432,C,100.0,0.5,13.0,54.45,36.85,63.65,1.5,5.5,261.0,100.0,100.0,97.3,3.5,9.5,2.5,464.5,464.5,0.0,0.0,464.5,283.0,283.0,0.0,0.0,181.5,0.0,Texans,2021,100.0,0.0,13.0,56.1,74.0,47.7,2.0,20.0,656.0,100.0,100.0,98.2,4.0,23.0,1.0,980.0,980.0,0.0,0.0,980.0,689.0,689.0,0.0,0.0,291.0,0.0
433,G,100.0,0.6,13.0,55.5,55.68,54.22,1.8,10.2,294.8,100.0,100.0,97.22,2.8,13.8,1.8,508.0,27.4,213.0,49.0,508.0,316.2,316.2,213.2,0.0,191.8,5.2,Texans,2021,100.0,0.5,13.0,58.96666666666667,50.4,57.38333333333333,0.8333333333333334,8.666666666666666,225.5,83.33333333333333,83.33333333333333,81.0,1.1666666666666667,11.833333333333334,2.3333333333333335,337.5,0.0,165.5,0.5,337.5,236.83333333333334,236.83333333333334,170.33333333333334,0.5,100.66666666666667,0.6666666666666666
434,T,100.0,0.25,13.0,60.725,72.6,46.2,1.5,11.25,267.25,100.0,100.0,97.125,2.0,14.5,1.75,472.5,0.0,0.25,205.25,472.5,288.25,288.25,0.0,265.75,184.25,1.25,Texans,2021,100.0,0.5,13.0,65.15,67.925,62.5,2.25,16.0,328.5,100.0,100.0,96.125,5.0,20.0,1.75,494.0,0.0,0.75,244.25,494.0,345.25,345.25,0.75,244.25,148.75,4.0
435,TE,61.78705002337541,0.4609630668536699,12.999999999999998,54.57863487611033,47.27877512856475,56.81767180925666,0.30388031790556336,2.070593735390369,45.276764843384754,29.373352033660584,30.266806919121084,95.57349228611501,4.511921458625526,3.447872837774661,1.0733987844787283,248.3768115942029,0.0,0.0,0.0,392.3235156615241,50.54791958859279,194.34034595605422,0.0,0.9925198690977093,197.82889200561007,307.3716690042076,Texans,2021,46.413524877365106,0.39173090399439386,13.0,73.30504555010512,62.55963559915908,66.40623686054661,0.7456201822004206,0.764540995094604,34.88787666433077,15.224597056762438,15.411072179397337,91.55332866152769,2.6867554309740713,1.5101611772950247,0.0,182.42536790469518,0.0,0.0,0.0,377.9523475823406,37.852838121934134,233.21163279607572,0.0,0.0,144.57252978276105,243.1611772950246
436,C,99.80040080160319,1.0020040080160322,13.999999999999998,65.78216432865732,51.611222444889776,68.22965931863727,1.503006012024048,13.519038076152306,291.43887775551104,99.30140280561122,99.40120240480962,97.0496993987976,4.004008016032064,16.525050100200403,1.503006012024048,566.683366733467,556.2044088176352,0.0,0.0,567.182364729459,314.9719438877756,315.4709418837675,0.0,0.0,251.71142284569137,10.977955911823647,Colts,2021,100.0,0.0,14.0,61.833333333333336,55.93333333333333,64.5,1.0,3.0,193.66666666666666,100.0,100.0,98.93333333333334,0.3333333333333333,4.666666666666667,0.6666666666666666,373.3333333333333,363.3333333333333,3.3333333333333335,0.0,373.3333333333333,206.66666666666666,206.66666666666666,0.0,0.0,166.66666666666666,6.333333333333333
437,G,100.0,0.25,14.0,65.3,56.025,66.775,5.0,11.75,282.25,100.0,100.0,95.55,2.5,17.5,0.75,538.5,0.0,277.75,0.0,538.5,304.25,304.25,260.5,0.0,234.25,0.25,Colts,2021,100.0,2.0,14.0,76.75,73.4,74.5,5.0,15.0,573.0,100.0,100.0,98.0,6.0,21.5,1.5,1086.0,0.0,537.0,4.0,1086.0,612.0,612.0,545.0,0.0,474.0,0.0
438,T,100.0,1.0,14.0,67.65,58.95,74.025,5.0,14.0,298.25,100.0,100.0,95.4,5.25,22.75,3.75,575.25,0.0,0.0,276.75,575.25,323.25,323.25,17.25,277.5,252.0,3.75,Colts,2021,100.0,0.2857142857142857,14.0,60.84285714285714,56.32857142857143,65.47142857142858,1.5714285714285714,7.0,165.28571428571428,100.0,100.0,95.64285714285714,1.5714285714285714,9.571428571428571,1.0,315.7142857142857,0.0,0.8571428571428571,153.57142857142858,315.7142857142857,176.57142857142858,176.57142857142858,0.0,159.28571428571428,139.14285714285714,2.0
439,TE,55.40685920577618,0.6624548736462094,14.000000000000002,65.47328519855597,68.19548736462094,67.57490974729242,0.0,0.33754512635379064,25.48555956678701,9.870397111913359,9.369314079422383,97.6476534296029,2.335740072202166,1.0090252707581226,0.6714801444043321,274.72021660649824,0.0,0.0,1.3429602888086642,494.187725631769,26.153429602888092,245.62093862815888,0.0,0.33754512635379064,248.56678700361013,346.8953068592058,Colts,2021,66.44658944658944,0.1833976833976834,13.999999999999998,62.407207207207215,55.247168597168596,64.16254826254827,0.0,0.0,6.679536679536679,4.561904761904763,4.553217503217503,74.25997425997426,0.9221364221364222,0.0,0.0,143.11068211068212,0.0,0.0,1.1312741312741312,256.7554697554698,7.172458172458172,120.58558558558558,0.0,1.0585585585585586,135.93822393822393,184.12934362934362
440,C,100.0,0.0,15.0,61.75,64.15,62.8,2.5,8.0,333.5,100.0,100.0,98.1,3.5,11.5,1.0,541.5,541.5,0.0,0.0,541.5,356.0,356.0,0.0,0.0,185.5,0.0,Jaguars,2021,100.0,0.0,15.0,73.85,78.6,71.1,0.5,7.5,385.0,100.0,100.0,98.65,1.5,9.5,1.5,586.0,518.5,51.0,0.0,586.0,404.0,404.0,16.5,0.0,182.0,0.0
441,G,100.0,0.3333333333333333,15.0,55.56666666666667,61.31666666666667,54.75,2.0,6.833333333333333,222.66666666666666,100.0,100.0,98.08333333333333,2.1666666666666665,10.0,1.1666666666666667,363.1666666666667,0.0,180.5,1.3333333333333333,363.1666666666667,237.66666666666666,237.66666666666666,180.5,0.0,125.5,0.8333333333333334,Jaguars,2021,100.0,0.0,15.0,64.725,71.75,59.5,1.5,8.25,324.25,100.0,100.0,98.45,1.25,11.0,1.25,491.0,0.0,238.5,0.0,491.0,338.75,338.75,252.5,0.0,152.25,0.0
442,T,99.86702269692923,1.3351134846461947,14.999999999999998,65.42923898531375,72.87049399198932,52.320827770360474,4.004005340453938,16.684913217623496,444.75433911882504,99.73404539385847,99.76728971962616,96.96675567423229,6.008010680907876,23.690253671562083,3.001335113484646,721.3311081441922,0.0,0.0,358.51935914552735,721.6635514018691,474.7823765020026,475.1148197596795,0.0,361.4819759679572,246.54873164218958,1.3297730307076099,Jaguars,2021,100.0,0.3333333333333333,15.0,53.86666666666667,51.0,58.833333333333336,5.0,25.333333333333332,457.6666666666667,100.0,100.0,94.1,4.0,35.333333333333336,5.0,694.6666666666666,0.0,0.0,345.6666666666667,694.6666666666666,479.0,479.0,0.0,345.6666666666667,215.66666666666666,3.3333333333333335
443,TE,50.37780235988201,0.0,15.0,56.2995575221239,52.822603244837765,61.407227138643066,0.09587020648967552,1.1452802359882006,22.32042772861357,15.17717551622419,15.03982300884956,82.05442477876106,2.345501474926254,1.5073746312684366,0.2662241887905605,138.39896755162243,0.0,0.0,0.0,256.3879056047198,24.418510324483776,142.40744837758112,0.0,0.0,113.98045722713864,172.16556047197642,Jaguars,2021,59.334895833333334,0.0,15.0,52.425669642857144,57.26439732142856,54.17916666666667,0.35602678571428564,0.5472470238095237,18.187872023809522,22.852641369047614,22.112611607142856,95.91715029761905,0.8270089285714285,1.005952380952381,0.10267857142857142,109.72991071428571,0.0,0.0,0.0,214.02938988095238,18.54389880952381,122.84337797619048,0.0,0.0,91.1860119047619,141.58891369047618
444,C,100.0,0.5,16.0,75.7,40.2,76.05,0.5,4.0,376.0,50.0,50.0,49.65,3.0,5.0,0.5,598.0,597.0,0.0,0.0,598.0,402.5,402.5,0.0,0.5,195.5,0.5,Chiefs,2021,100.0,0.0,16.0,69.75,76.25,63.95,0.5,5.5,348.0,100.0,100.0,98.8,0.0,6.0,0.0,551.5,551.0,0.0,0.0,551.5,370.0,370.0,0.0,0.0,181.5,0.5
445,G,100.0,1.0,16.0,74.4,80.46666666666667,69.73333333333333,3.3333333333333335,16.666666666666668,513.3333333333334,100.0,100.0,98.46666666666667,6.0,21.666666666666668,1.6666666666666667,818.3333333333334,0.0,398.0,18.333333333333332,818.3333333333334,549.3333333333334,549.3333333333334,398.0,0.0,269.0,4.0,Chiefs,2021,99.98001600320065,0.19983996799359874,16.0,57.43824764952991,54.30034006801361,59.35761152230446,3.399479895979196,9.999199839967995,280.1684336867374,100.0,99.96003200640129,97.11992398479697,2.5997199439887977,14.198639727945588,0.7999599919983996,449.35127025405086,0.0,204.90298059611922,0.0,449.55111022204443,297.76735347069416,297.96719343868773,217.04340868173637,26.605321064212845,151.58391678335667,0.9993998799759953
446,T,99.84054487179488,0.6009615384615384,16.0,66.04242788461538,51.3021233974359,67.89915865384616,3.4034455128205128,13.609375,294.2003205128205,79.72876602564102,79.74867788461539,76.96794871794873,3.0024038461538463,19.21434294871795,2.201522435897436,467.95352564102564,0.0,0.0,228.16266025641028,468.35256410256414,315.21394230769226,315.6129807692308,0.0,237.39022435897436,152.73958333333334,2.7996794871794872,Chiefs,2021,99.98001600320065,0.20004000800160032,16.0,69.1378275655131,64.81774354870974,66.4387477495499,2.7989597919583917,8.997199439887979,282.92438487697547,99.96003200640129,99.98001600320065,97.11998399679936,1.599719943988798,12.995799159831968,1.1996399279855972,447.2798559711943,0.0,15.803160632126426,219.6347269453891,447.4796959391879,300.51970394078813,300.7195439087818,15.003000600120025,196.03920784156833,146.7601520304061,0.9995999199839969
447,TE,69.13041798384265,0.09905163329820864,16.0,61.09747102212855,48.111766772040745,63.312293642430625,0.09905163329820864,0.5008781173164735,13.413417632595714,10.317562346329469,10.162908324552161,63.79188619599579,0.9438004917456972,0.5999297506146821,0.0,113.70670881629786,0.0,0.0,0.0,232.0674394099052,13.663856691253951,130.8247277836319,0.0,1.0484720758693362,100.0428521250439,146.1029153494907,Chiefs,2021,61.10589010989011,0.0,16.0,52.43138461538462,44.580000000000005,63.419164835164835,0.0,0.6105494505494505,22.722197802197805,15.034153846153847,15.056043956043956,69.28457142857144,1.3292307692307694,0.9336263736263737,0.3230769230769231,140.59428571428572,0.0,0.0,0.5274725274725275,275.10725274725274,23.60835164835165,158.1213186813187,0.0,0.6461538461538462,116.98593406593406,175.97054945054944
448,C,100.0,0.0,26.0,68.95,59.85,72.1,2.0,7.5,329.0,100.0,100.0,98.0,2.5,12.0,2.5,559.5,544.5,9.0,0.0,559.5,344.0,344.0,0.0,0.0,215.5,5.5,Rams,2021,100.0,0.0,26.0,69.3,52.5,73.2,8.0,17.0,637.0,100.0,100.0,97.4,1.0,29.0,4.0,1120.0,1120.0,0.0,0.0,1120.0,661.0,661.0,0.0,0.0,459.0,0.0
449,G,100.0,0.5,26.0,67.85,66.95,65.7,4.0,26.0,644.5,100.0,100.0,96.95,2.5,34.5,4.5,1083.5,0.0,533.5,9.0,1083.5,674.0,674.0,540.0,0.0,409.5,0.0,Rams,2021,100.0,0.0,26.0,67.06666666666666,64.83333333333333,47.43333333333334,4.0,10.0,407.0,66.66666666666667,100.0,65.3,1.6666666666666667,15.333333333333334,1.3333333333333333,709.0,0.0,335.6666666666667,0.0,709.0,422.3333333333333,422.3333333333333,373.3333333333333,0.0,286.6666666666667,0.0
450,T,100.0,0.6,26.0,72.4,69.48,69.72,2.0,5.0,259.2,100.0,100.0,95.98,2.0,10.2,3.2,441.8,0.0,0.8,214.2,441.8,271.4,271.4,1.8,217.8,170.4,6.6,Rams,2021,100.0,0.25,26.0,72.575,78.725,52.6,4.0,8.0,331.75,100.0,100.0,98.375,3.25,13.5,1.5,588.25,0.0,28.25,280.0,588.25,344.25,344.25,0.0,280.0,244.0,0.0
451,TE,62.66961920529801,0.0,26.000000000000004,55.09461920529802,75.84697847682118,57.723013245033115,0.0,0.173841059602649,13.306705298013245,15.943501655629138,15.185140728476823,99.42632450331126,0.6274834437086093,0.347682119205298,0.173841059602649,118.30256622516558,0.0,0.0,0.0,236.466059602649,14.108029801324504,132.27152317880794,0.0,0.0,104.19453642384107,169.98592715231788,Rams,2021,76.90877981334255,0.4493605254061528,26.0,63.622468026270305,35.55171102661597,61.690667127549254,0.5720705150362945,1.370549602488766,31.852056688558587,15.710093328724508,15.998893881783614,61.32471482889733,2.0248876598686483,2.596958174904943,0.6543380573798825,186.45489111648806,0.0,0.0,0.0,316.6470791565848,33.53128240580712,163.33494642239887,0.0,0.0,152.92360871068095,246.53715865883163
452,C,100.0,0.5,27.0,75.0,72.8,74.3,1.0,4.5,370.0,100.0,100.0,99.3,3.5,5.5,0.0,595.5,595.0,0.0,0.0,595.5,397.5,397.5,0.0,0.0,198.0,0.5,Chargers,2021,100.0,0.0,27.0,48.2,51.5,47.2,5.0,24.0,685.0,100.0,100.0,97.3,2.0,33.0,4.0,1174.0,1174.0,0.0,0.0,1174.0,729.0,729.0,0.0,0.0,445.0,0.0
453,G,99.64520272982737,0.20072260136491368,27.0,64.92974708952228,48.944801284624646,65.8786029706945,2.802890405459655,7.616619831393015,299.0642312324368,79.2772782015255,79.35612203934163,77.5805299076676,2.602167804094741,12.02167804094741,1.6021678040947411,488.7707747892413,0.9855479727017262,239.40626254516258,0.20072260136491368,489.16499397832195,321.11842633480535,321.512645523886,239.46206342834205,0.7956643918105178,167.65234845443595,8.314733038940185,Chargers,2021,100.0,0.0,27.0,51.61666666666667,54.3,49.63333333333333,3.6666666666666665,9.166666666666666,230.5,100.0,100.0,97.48333333333333,0.6666666666666666,13.333333333333334,0.5,398.1666666666667,0.0,195.66666666666666,0.0,398.1666666666667,245.33333333333334,245.33333333333334,195.66666666666666,0.16666666666666666,152.83333333333334,6.666666666666667
454,T,99.70270812437312,1.0030090270812437,27.0,67.0456369107322,62.15125376128385,70.11925777331996,3.510531594784353,15.537612838515546,371.8816449348044,99.38064192577733,99.40541624874623,97.297592778335,3.507522567703109,22.30792377131394,3.259779338014042,603.7983951855566,0.0,0.25075225677031093,297.4112337011033,604.2938816449348,399.9538615847543,400.4493480441324,0.5015045135406219,298.4292878635908,203.8445336008024,7.701103309929788,Chargers,2021,100.0,0.25,27.0,58.6,59.5,53.75,3.75,15.75,342.25,100.0,100.0,96.25,2.0,22.0,2.5,587.0,0.0,0.0,291.0,587.0,364.25,364.25,0.0,293.0,222.75,3.0
455,TE,73.90777496839443,0.06447534766118837,27.0,62.82774968394438,37.91403286978508,59.98024652338812,0.06447534766118837,0.6921618204804046,18.491150442477874,13.618426042983566,14.02857142857143,65.44753476611884,1.6017699115044248,1.3198482932996207,0.5632111251580278,137.15739570164348,0.0,0.0,1.0783817951959545,240.28729456384323,20.293931731984827,123.4238305941846,0.0,0.0,116.86346396965867,165.4513274336283,Chargers,2021,65.6250645994832,0.0,27.0,70.49470284237725,66.39418604651162,64.91944444444444,0.537467700258398,0.8229974160206718,23.310723514211883,26.849999999999998,26.540633074935396,97.58552971576228,0.6931524547803618,1.5096899224806202,0.14922480620155038,120.51421188630492,0.0,0.0,1.667312661498708,230.19896640826875,24.133720930232556,133.8184754521964,0.0,0.25193798449612403,96.38049095607235,142.09560723514213
456,C,100.0,0.0,23.0,50.35,68.4,58.85,1.5,6.0,343.5,100.0,100.0,99.3,4.0,8.5,1.0,573.0,569.5,0.0,0.0,573.0,365.5,365.5,0.0,0.0,207.5,3.5,Raiders,2021,100.0,0.0,23.0,66.8,35.0,66.35,0.5,6.0,301.0,50.0,50.0,49.4,0.5,7.0,0.5,541.5,541.0,0.0,0.0,541.5,323.0,323.0,0.0,0.0,218.5,0.0
457,G,100.0,0.6666666666666666,23.0,52.516666666666666,52.4,54.03333333333333,3.8333333333333335,12.5,255.83333333333334,100.0,100.0,96.88333333333334,4.0,18.333333333333332,2.0,422.5,0.0,189.83333333333334,0.0,422.5,272.1666666666667,272.1666666666667,189.83333333333334,42.833333333333336,150.33333333333334,0.0,Raiders,2021,100.0,1.25,23.0,61.9,61.025,63.025,3.25,13.0,325.5,100.0,100.0,97.5,3.25,17.0,0.75,586.5,0.0,269.5,0.0,586.5,349.75,349.75,270.5,45.75,236.75,0.25
458,T,100.0,1.0,23.0,64.23333333333333,71.13333333333334,61.36666666666667,5.666666666666667,19.333333333333332,403.6666666666667,100.0,100.0,97.13333333333334,4.666666666666667,29.0,4.0,675.3333333333334,0.0,0.0,379.6666666666667,675.3333333333334,429.6666666666667,429.6666666666667,0.0,293.0,245.66666666666666,2.6666666666666665,Raiders,2021,100.0,0.5,23.0,62.45,66.425,56.85,2.25,13.5,276.0,100.0,100.0,96.525,2.5,17.25,1.5,492.5,0.0,0.0,269.5,492.5,295.75,295.75,0.0,220.75,196.75,1.5
459,TE,69.31280041797284,0.0,23.000000000000004,57.51238244514108,56.34200626959249,56.95041797283177,0.14080459770114945,0.9318181818181819,15.514367816091957,18.648641588296762,18.541039707419017,79.65242946708464,0.8777429467084641,1.4950365726227797,0.4224137931034483,98.71708463949842,0.0,0.0,0.0,189.34848484848484,16.003134796238246,106.63453500522466,0.0,0.4224137931034483,82.7139498432602,136.20689655172416,Raiders,2021,58.33663453111306,0.0,23.0,74.08286590709903,61.991805433829974,57.541717791411045,0.2927256792287467,1.3418054338299736,29.925065731814197,19.938957055214722,18.915600350569676,97.10438212094655,0.948729184925504,2.0192813321647676,0.38475021910604734,207.06660823838737,0.0,0.0,0.8483786152497809,381.00219106047325,32.32909728308501,206.2646801051709,0.0,0.677475898334794,174.73751095530235,280.05828220858893
460,C,100.0,0.25,17.0,57.35,59.4,41.275,0.75,5.5,172.0,100.0,100.0,98.375,1.0,6.75,0.5,288.25,288.25,0.0,0.0,288.25,185.0,185.0,0.0,0.0,103.25,0.0,Dolphins,2021,100.0,1.0,17.0,65.4,67.8,62.4,1.0,8.0,625.0,100.0,100.0,99.0,3.0,11.0,2.0,1068.0,1068.0,0.0,0.0,1068.0,667.0,667.0,0.0,0.0,401.0,0.0
461,G,100.0,0.3333333333333333,17.0,58.266666666666666,51.86666666666667,62.13333333333333,3.0,24.333333333333332,475.3333333333333,100.0,100.0,96.66666666666667,7.0,28.666666666666668,1.3333333333333333,791.0,0.0,337.0,69.66666666666667,791.0,511.3333333333333,511.3333333333333,384.3333333333333,0.0,279.6666666666667,0.0,Dolphins,2021,99.96668889629878,0.6662220740246749,17.000000000000004,55.00123374458154,68.37142380793598,51.76712237412471,1.666555518506169,7.665555185061688,310.63021007002334,99.93337779259754,99.93337779259754,98.33361120373459,2.6658886295431814,12.331777259086364,2.9996665555185063,542.2650883627877,0.0,355.7222407469157,0.0,542.5981993998,331.2944314771591,331.6275425141714,185.20973657885963,0.0,210.97065688562859,0.0
462,T,100.0,1.0,17.0,56.725,38.35,57.95,4.5,21.5,332.5,75.0,75.0,70.775,3.5,30.5,4.5,562.75,0.0,35.5,235.75,562.75,357.5,357.5,0.0,287.5,205.25,4.0,Dolphins,2021,99.98001600320065,0.7999599919983996,17.0,59.218643728745754,67.84052810562112,57.41664332866574,3.9997999599919987,13.399679935987198,314.9787957591518,99.96003200640129,99.96003200640129,97.98021604320864,2.9989997999599924,18.999199839967996,1.599719943988798,540.9639927985597,0.0,0.0,212.84256851370276,541.1638327665534,336.377475495099,336.57731546309265,102.22024404880977,212.50070014002802,204.5865173034607,12.400480096019205
