,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Team,Year,weighted_grade,weighted_average_grade
1687,Jaelyn Duncan,TEN,T,100.0,0,31,32.9,29.2,41.5,10,17,196,100.0,100.0,88.5,4,36,9,364,0,0,339,364,207,207,0,18,157,7,Titans,2023,11975.6,
1688,Wanya Morris,KC,T,100.0,1,16,55.6,63.4,47.1,7,15,223,100.0,100.0,94.2,3,24,2,340,0,0,339,340,235,235,0,0,105,0,Chiefs,2023,18904.0,
1689,David Quessenberry,MIN,T,100.0,0,18,64.8,68.3,57.2,4,11,220,100.0,100.0,96.1,1,16,1,331,0,0,94,331,231,231,0,236,100,1,Vikings,2023,21448.8,
1690,Jake Curhan,SEA,T,100.0,0,29,55.7,39.2,67.1,6,18,172,100.0,100.0,91.3,1,27,3,296,0,0,0,296,187,187,6,288,109,2,Seahawks,2023,16487.2,
1691,Storm Norton,ATL,T,99.6,0,2,68.3,69.3,66.4,0,5,143,99.3,99.4,97.6,1,6,1,282,0,0,2,283,153,154,0,276,129,5,Falcons,2023,19328.899999999998,
1692,Abraham Lucas,SEA,T,100.0,0,29,53.1,44.4,58.8,0,15,170,100.0,100.0,94.4,0,17,2,273,0,0,0,273,182,182,0,273,91,0,Seahawks,2023,14496.300000000001,
1693,Joshua Ezeudu,NYG,T,100.0,1,21,42.4,39.3,53.4,0,7,170,100.0,100.0,95.0,6,12,5,266,0,0,266,266,181,181,0,0,85,0,Giants,2023,11278.4,
1694,Yosh Nijman,GB,T,100.0,1,12,57.4,59.3,57.7,1,10,149,100.0,100.0,95.0,2,13,2,259,0,0,198,259,157,157,0,61,102,0,Packers,2023,14866.6,
1695,Charlie Heck,HST,T,100.0,0,13,47.4,39.3,56.3,1,16,147,100.0,100.0,93.5,1,18,1,253,0,0,0,253,158,158,0,253,95,0,Texans,2023,11992.199999999999,
1696,Alijah Vera-Tucker,NYJ,T,100.0,0,22,71.7,56.8,82.7,1,11,155,100.0,100.0,94.8,1,14,2,250,0,0,0,250,164,164,101,149,86,0,Jets,2023,17925.0,
1697,Josh Jones,HST,T,100.0,0,13,49.6,55.8,52.2,3,5,142,100.0,100.0,96.5,5,9,1,233,0,63,156,233,152,152,0,14,81,0,Texans,2023,11556.800000000001,
1698,Cornelius Lucas,WAS,T,100.0,0,32,62.8,73.6,49.7,1,4,143,100.0,100.0,96.2,1,8,3,231,0,0,227,231,152,152,0,0,79,4,Commanders,2023,14506.8,
1699,Jaylon Moore,SF,T,100.0,0,28,72.9,69.7,69.8,1,6,114,100.0,100.0,96.1,0,8,1,227,0,0,227,227,121,121,0,0,106,0,49ers,2023,16548.300000000003,
1700,Conor McDermott,NE,T,100.0,0,19,67.8,65.9,68.0,2,10,140,100.0,100.0,94.3,3,14,2,227,0,0,227,227,145,145,0,0,82,0,Patriots,2023,15390.599999999999,
1701,Jason Peters,SEA,T,100.0,1,29,53.9,45.1,71.2,3,11,135,100.0,100.0,94.8,4,14,0,215,0,0,0,215,147,147,16,199,68,0,Seahawks,2023,11588.5,
1702,Landon Young,NO,T,99.5,0,20,49.4,45.9,51.1,0,3,101,99.0,99.1,96.5,1,5,2,212,0,0,15,213,106,107,0,144,106,54,Saints,2023,10522.199999999999,
1703,Kelvin Beachum,ARZ,T,100.0,0,1,61.2,67.6,51.7,0,8,111,100.0,100.0,94.6,1,10,2,212,0,0,208,212,119,119,0,0,93,4,Cardinals,2023,12974.400000000001,
1704,Cameron Erving,NO,T,100.0,0,20,49.0,70.5,36.3,0,3,116,100.0,100.0,97.8,2,4,1,208,0,0,0,208,120,120,0,208,88,0,Saints,2023,10192.0,
1705,Billy Turner,NYJ,T,100.0,1,22,50.9,51.9,50.2,2,10,143,100.0,100.0,93.0,1,16,4,208,0,0,7,208,151,151,37,163,57,1,Jets,2023,10587.199999999999,
1706,Daniel Faalele,BLT,T,100.0,0,3,48.7,43.6,50.5,2,5,100,100.0,100.0,93.5,0,10,3,191,0,1,22,191,103,103,1,160,88,7,Ravens,2023,9301.7,
1707,Jack Driscoll,PHI,T,100.0,0,24,48.5,58.6,37.2,1,8,105,100.0,100.0,94.8,0,10,1,174,0,0,1,174,107,107,37,130,67,6,Eagles,2023,8439.0,
1708,Calvin Anderson,NE,T,100.0,0,19,44.6,38.4,49.1,2,6,105,100.0,100.0,95.2,1,9,1,154,0,0,0,154,110,110,0,154,44,0,Patriots,2023,6868.400000000001,
1709,Blake Hance,JAX,T,98.7,0,15,28.0,10.0,49.7,5,6,79,97.5,97.7,93.0,1,11,0,150,0,0,78,152,84,86,41,3,66,30,Jaguars,2023,4256.0,
1710,Trent Scott,WAS,T,100.0,0,32,59.8,55.2,77.3,1,9,82,100.0,100.0,93.9,3,10,0,138,0,3,0,138,89,89,0,130,49,5,Commanders,2023,8252.4,
1711,Matt Peart,NYG,T,100.0,1,21,42.9,55.8,34.0,1,5,83,100.0,100.0,96.4,2,6,0,133,0,0,26,133,91,91,0,93,42,14,Giants,2023,5705.7,
1712,Cam Fleming,DEN,T,100.0,0,10,59.4,71.3,44.8,1,2,75,100.0,100.0,98.0,1,3,0,126,0,0,0,126,80,80,0,125,46,1,Broncos,2023,7484.4,
1713,Nicholas Petit-Frere,TEN,T,100.0,1,31,35.5,27.8,55.4,5,3,57,100.0,100.0,87.7,4,11,3,117,0,0,62,117,66,66,0,53,51,2,Titans,2023,4153.5,
1714,Duane Brown,NYJ,T,99.1,1,22,47.9,38.3,53.5,3,4,63,98.4,98.6,91.3,1,9,2,110,0,0,101,111,68,69,0,0,42,10,Jets,2023,5316.9,
1715,Matt Nelson,DET,T,100.0,0,11,58.0,71.6,53.9,1,1,47,100.0,100.0,97.9,1,2,0,85,0,0,0,85,49,49,0,84,36,1,Lions,2023,4930.0,
1716,Kion Smith,MIA,T,100.0,0,17,60.3,86.1,56.9,0,0,21,100.0,100.0,100.0,1,0,0,70,0,0,54,70,22,22,0,16,48,0,Dolphins,2023,4221.0,
1717,John Ojukwu,TEN,T,92.4,0,31,64.4,50.0,65.4,1,1,11,68.8,72.2,81.8,0,3,1,61,0,0,1,66,13,18,0,0,48,65,Titans,2023,4250.400000000001,
1718,Leroy Watson,CLV,T,100.0,0,8,49.8,46.2,51.0,0,0,33,100.0,100.0,100.0,0,0,0,60,0,0,32,60,33,33,0,17,27,11,Browns,2023,2988.0,
1719,Lucas Niang,KC,T,100.0,1,16,47.4,56.5,48.4,1,3,35,100.0,100.0,94.3,1,4,0,59,0,0,0,59,36,36,0,57,23,1,Chiefs,2023,2796.6,
1720,Tyler Vrabel,ATL,T,100.0,0,2,68.1,71.6,62.1,0,0,33,100.0,100.0,100.0,0,0,0,57,0,0,54,57,37,37,0,0,20,3,Falcons,2023,3881.7,
1721,David Bakhtiari,GB,T,100.0,0,12,78.3,89.9,68.6,0,0,30,100.0,100.0,100.0,0,0,0,55,0,0,55,55,30,30,0,0,25,0,Packers,2023,4306.5,
1722,Cole Van Lanen,JAX,T,100.0,0,15,51.8,45.5,59.5,1,5,45,100.0,100.0,93.3,0,6,0,53,0,0,0,53,50,50,0,53,3,0,Jaguars,2023,2745.3999999999996,
1723,Foster Sarell,LAC,T,100.0,0,27,48.0,51.6,45.9,0,2,25,100.0,100.0,96.0,0,2,0,48,0,0,0,48,25,25,0,38,23,10,Chargers,2023,2304.0,
1724,Ryan Van Demark,BUF,T,100.0,0,4,60.2,27.2,64.4,1,0,7,100.0,100.0,92.9,0,1,0,46,0,0,43,46,7,7,0,3,39,0,Bills,2023,2769.2000000000003,
1725,Olisaemeka Udoh,MIN,T,100.0,0,18,52.4,49.8,50.5,1,1,36,100.0,100.0,94.4,0,3,1,45,0,0,45,45,37,37,0,0,8,0,Vikings,2023,2358.0,
1726,Matt Pryor,SF,T,100.0,0,28,88.5,80.8,87.7,0,0,13,100.0,100.0,100.0,0,0,0,42,0,11,5,42,14,14,0,26,28,0,49ers,2023,3717.0,
1727,Asim Richards,DAL,T,100.0,0,9,64.8,63.9,63.0,0,1,15,100.0,100.0,96.7,0,1,0,40,0,5,27,40,16,16,7,0,24,0,Cowboys,2023,2592.0,
1728,Austin Deculus,NYJ,T,100.0,0,22,62.7,53.6,64.6,3,0,18,100.0,100.0,91.7,0,3,0,39,0,0,38,39,22,22,0,0,17,1,Jets,2023,2445.3,
1729,Fred Johnson,PHI,T,100.0,0,24,74.8,76.2,72.9,0,1,23,100.0,100.0,97.8,0,1,0,37,0,0,0,37,23,23,0,37,14,0,Eagles,2023,2767.6,
1730,Zach Thomas,LA,T,100.0,0,26,22.8,8.6,55.9,0,3,26,100.0,100.0,86.5,1,5,2,35,0,0,35,35,29,29,0,0,6,0,Rams,2023,798.0,
1731,Warren McClendon Jr.,LA,T,100.0,0,26,54.6,45.0,57.0,0,1,14,100.0,100.0,89.3,0,2,1,32,0,0,0,32,16,16,0,32,16,0,Rams,2023,1747.2,
1732,Justin Skule,TB,T,96.6,0,30,69.8,79.2,64.9,0,0,4,80.0,80.0,100.0,0,0,0,28,0,0,3,29,4,5,0,0,24,26,Buccaneers,2023,2024.1999999999998,
1733,Jack Conklin,CLV,T,100.0,0,8,74.5,78.9,71.7,0,0,15,100.0,100.0,100.0,0,0,0,22,0,0,0,22,15,15,0,22,7,0,Browns,2023,1639.0,
1734,Justin Herron,LV,T,100.0,0,23,65.1,68.7,61.6,0,0,8,100.0,100.0,100.0,0,0,0,17,0,0,8,17,8,8,0,0,9,8,Raiders,2023,1106.6999999999998,
1735,Prince Tega Wanogho,KC,T,100.0,0,16,60.6,21.1,81.0,2,0,9,100.0,100.0,88.9,0,2,0,16,0,0,1,16,9,9,0,15,7,0,Chiefs,2023,969.6,
1736,Brandon Parker,LV,T,100.0,0,23,57.4,58.0,57.3,0,1,4,100.0,100.0,87.5,0,1,0,14,0,0,0,14,4,4,0,3,10,11,Raiders,2023,803.6,
1737,Jackson Carman,CIN,T,100.0,0,7,56.6,48.5,57.7,0,1,5,100.0,100.0,90.0,0,1,0,12,0,0,12,12,5,5,0,0,7,0,Bengals,2023,679.2,
1738,Austen Pleasants,LAC,T,100.0,0,27,34.6,4.8,54.4,0,2,8,100.0,100.0,87.5,0,2,0,10,0,0,0,10,8,8,10,0,2,0,Chargers,2023,346.0,
1739,Tommy Kraemer,NO,T,100.0,0,20,48.5,,45.5,0,0,0,,,,0,0,0,8,0,0,0,8,0,0,0,7,8,1,Saints,2023,388.0,
1740,Matt Waletzko,DAL,T,100.0,0,9,54.3,26.0,59.4,0,0,4,100.0,100.0,100.0,0,0,0,7,0,0,0,7,4,4,0,7,3,0,Cowboys,2023,380.09999999999997,
1741,Raiqwon O'Neal,SEA,T,100.0,0,29,60.0,66.2,60.0,0,0,1,100.0,100.0,100.0,0,0,0,4,0,0,0,4,1,1,0,0,3,4,Seahawks,2023,240.0,
1742,David Sharpe,CAR,T,100.0,0,5,60.0,68.5,,0,0,0,,100.0,,0,0,0,1,0,0,0,1,1,1,0,0,0,1,Panthers,2023,60.0,
1743,Ty Nsekhe,CLV,T,100.0,0,8,60.0,,59.2,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1,Browns,2023,60.0,
1744,Ronnie Stanley,BLT,T,100.0,1,3,70.7,80.9,62.2,4,34,590,100.0,100.0,96.4,15,40,2,1221,0,0,1191,1221,634,634,0,0,587,28,Ravens,2024,86324.7,71.39743237047226
1745,Penei Sewell,DET,T,99.9,1,11,89.6,75.4,91.5,5,23,640,99.8,99.8,97.7,6,29,1,1212,0,0,2,1213,664,665,0,1209,548,0,Lions,2024,108684.79999999999,73.48818933823529
1746,Jawaan Taylor,KC,T,100.0,3,16,59.8,70.2,56.8,7,27,719,100.0,100.0,96.7,18,41,7,1209,0,0,0,1209,769,769,0,1205,440,4,Chiefs,2024,72298.2,61.53159161223787
1747,Terence Steele,DAL,T,100.0,0,9,67.0,57.5,78.9,6,26,687,100.0,100.0,96.4,7,41,9,1168,0,0,0,1168,746,746,0,1168,422,0,Cowboys,2024,78256.0,64.51183085919929
1748,Laremy Tunsil,HST,T,100.0,2,13,78.1,89.1,74.0,3,16,707,100.0,100.0,98.1,19,23,4,1167,0,0,1167,1167,745,745,0,0,422,0,Texans,2024,91142.7,80.33913738019169
1749,Dion Dawkins,BUF,T,100.0,0,4,72.4,81.2,65.8,5,17,631,100.0,100.0,97.8,15,25,3,1164,0,0,1163,1164,684,684,0,0,480,0,Bills,2024,84273.6,72.76714727085478
1750,Tytus Howard,HST,T,100.0,1,13,70.2,74.9,61.3,3,32,699,100.0,100.0,96.6,4,41,6,1157,0,345,0,1157,741,741,0,812,416,0,Texans,2024,81221.40000000001,71.16917326297273
1751,Brian O'Neill,MIN,T,100.0,0,18,79.3,79.7,74.1,0,22,647,100.0,100.0,97.7,5,26,4,1151,0,0,0,1151,699,699,0,1147,452,4,Vikings,2024,91274.3,67.99995746490856
1752,Spencer Brown,BUF,T,100.0,3,4,77.9,77.3,83.5,4,16,587,100.0,100.0,98.0,17,22,2,1140,0,0,2,1140,636,636,6,1131,504,1,Bills,2024,88806.0,63.10576923076923
1753,Rasheed Walker,GB,T,100.0,1,12,68.6,80.1,53.5,4,30,561,100.0,100.0,96.4,9,37,3,1139,0,1,1138,1139,603,603,0,0,536,0,Packers,2024,78135.4,55.65815096025011
1754,Zach Tom,GB,T,100.0,3,12,85.8,81.0,87.8,2,22,561,100.0,100.0,97.1,7,28,4,1134,0,1,0,1134,603,603,1,1132,531,0,Packers,2024,97297.2,
1755,Dan Moore Jr.,PIT,T,100.0,1,25,67.2,66.9,60.9,3,26,588,100.0,100.0,95.5,5,41,12,1128,0,0,1127,1128,627,627,0,0,501,1,Steelers,2024,75801.6,
1756,Lane Johnson,PHI,T,100.0,0,24,87.5,88.2,83.8,1,11,506,100.0,100.0,98.8,8,12,0,1123,0,0,4,1123,542,542,0,1117,581,2,Eagles,2024,98262.5,
1757,Jake Matthews,ATL,T,100.0,2,2,79.8,85.4,70.1,4,21,589,100.0,100.0,97.0,8,30,5,1119,0,0,1118,1119,636,636,0,0,483,0,Falcons,2024,89296.2,
1758,Broderick Jones,PIT,T,100.0,2,25,58.7,55.0,64.1,10,24,597,100.0,100.0,95.3,10,45,11,1117,0,0,7,1117,630,630,0,1105,487,5,Steelers,2024,65567.90000000001,
1759,Andrew Wylie,WAS,T,99.8,1,32,61.7,65.7,53.4,3,28,633,99.8,99.7,97.6,6,31,0,1113,0,0,0,1115,671,673,0,1097,442,17,Commanders,2024,68795.5,
1760,Garett Bolles,DEN,T,100.0,4,10,80.2,88.6,72.8,2,19,661,100.0,100.0,98.1,16,23,2,1111,0,0,1103,1111,700,700,0,0,411,7,Broncos,2024,89102.2,
1761,JC Latham,TEN,T,99.9,0,31,61.8,67.8,57.0,11,29,615,99.8,99.8,95.6,10,47,7,1094,0,0,1087,1095,660,661,0,0,434,6,Titans,2024,67671.0,
1762,Charles Cross,SEA,T,100.0,2,29,82.5,81.3,77.9,5,36,670,100.0,100.0,96.0,8,47,6,1094,0,0,1092,1094,724,724,0,2,370,0,Seahawks,2024,90255.0,
1763,Trevor Penning,NO,T,100.0,2,20,60.2,51.6,70.1,4,45,620,100.0,100.0,95.2,13,54,5,1081,0,0,0,1081,663,663,0,1080,418,1,Saints,2024,65076.200000000004,
1764,Kolton Miller,LV,T,100.0,2,23,80.6,82.2,71.7,6,25,665,100.0,100.0,96.6,7,38,7,1075,0,0,1074,1075,716,716,0,0,359,1,Raiders,2024,86645.0,
1765,Cam Robinson,MIN,T,100.0,2,18,63.2,67.2,60.0,7,49,647,100.0,100.0,94.4,13,64,8,1073,0,0,1071,1073,685,685,0,0,388,2,Vikings,2024,67813.6,
1766,Taliese Fuaga,NO,T,100.0,0,20,65.7,62.2,69.5,9,24,614,100.0,100.0,96.3,10,39,6,1070,0,0,1070,1070,657,657,0,0,413,0,Saints,2024,70299.0,
1767,Joe Alt,LAC,T,100.0,0,27,75.9,78.1,69.5,1,17,596,100.0,100.0,97.5,8,24,6,1066,0,0,77,1066,641,641,0,987,425,2,Chargers,2024,80909.40000000001,
1768,Roger Rosengarten,BLT,T,100.0,1,3,66.0,69.2,60.4,1,31,513,100.0,100.0,96.1,6,36,4,1066,0,0,9,1066,548,548,0,1057,518,0,Ravens,2024,70356.0,
1769,Colton McKivitz,SF,T,100.0,0,28,72.2,72.8,68.6,6,28,608,100.0,100.0,96.9,6,36,2,1062,0,0,0,1062,645,645,0,1062,417,0,49ers,2024,76676.40000000001,
1770,Tristan Wirfs,TB,T,100.0,2,30,82.5,94.1,62.8,1,12,627,100.0,100.0,99.0,9,13,0,1061,0,1,1059,1061,664,664,0,0,397,1,Buccaneers,2024,87532.5,
1771,Kaleb McGary,ATL,T,100.0,0,2,73.9,63.8,77.8,10,16,537,100.0,100.0,96.5,3,32,6,1042,0,0,0,1042,576,576,0,1041,466,0,Falcons,2024,77003.8,
1772,Darnell Wright,CHI,T,100.0,2,6,79.3,75.4,82.2,3,21,604,100.0,100.0,97.0,8,30,6,1021,0,0,0,1021,662,662,0,1020,359,1,Bears,2024,80965.3,
1773,Alaric Jackson,LA,T,100.0,1,26,78.4,79.2,75.2,4,18,545,100.0,100.0,97.4,8,25,3,1017,0,0,1017,1017,583,583,0,0,434,0,Rams,2024,79732.8,
1774,Brandon Coleman,WAS,T,99.9,3,32,59.8,56.5,62.4,6,25,573,99.8,99.8,95.5,7,41,10,1012,0,0,999,1013,613,614,0,1,399,13,Commanders,2024,60577.399999999994,
1775,DJ Glaze,LV,T,100.0,0,23,66.1,61.9,68.4,10,38,617,100.0,100.0,95.6,8,51,3,998,0,0,0,998,665,665,0,998,333,0,Raiders,2024,65967.79999999999,
1776,Jordan Mailata,PHI,T,100.0,2,24,95.2,91.2,94.7,0,16,467,100.0,100.0,97.9,7,18,2,995,0,0,991,995,497,497,0,0,498,4,Eagles,2024,94724.0,
1777,Taylor Decker,DET,T,99.9,1,11,77.2,78.0,70.3,4,20,516,99.8,99.8,96.1,4,32,8,962,0,0,958,963,536,537,0,0,426,5,Lions,2024,74343.6,
1778,Rashawn Slater,LAC,T,100.0,3,27,90.9,89.9,82.3,7,16,545,100.0,100.0,97.3,6,26,3,959,0,0,952,959,586,586,0,0,373,7,Chargers,2024,87173.1,
1779,Luke Goedeke,TB,T,100.0,1,30,74.2,76.8,75.7,0,14,531,100.0,100.0,98.1,10,17,3,952,0,0,0,952,568,568,1,951,384,0,Buccaneers,2024,70638.40000000001,
1780,Anton Harrison,JAX,T,100.0,0,15,64.2,65.9,57.0,4,23,551,100.0,100.0,96.8,4,31,4,943,0,0,9,943,582,582,0,934,361,0,Jaguars,2024,60540.600000000006,
1781,Jermaine Eluemunor,NYG,T,100.0,3,21,63.2,71.0,56.9,9,16,534,100.0,100.0,96.9,10,29,4,925,0,1,313,925,579,579,0,610,346,1,Giants,2024,58460.0,
1782,Ikem Ekwonu,CAR,T,100.0,1,5,71.7,66.2,80.5,5,27,559,100.0,100.0,95.9,12,39,7,909,0,0,907,909,593,593,0,0,316,2,Panthers,2024,65175.3,
1783,Mike McGlinchey,DEN,T,100.0,1,10,72.6,72.1,71.0,2,18,537,100.0,100.0,97.6,6,23,3,891,0,0,0,891,563,563,0,890,328,0,Broncos,2024,64686.6,
1784,Demontrey Jacobs,NE,T,100.0,1,19,38.4,43.1,41.9,7,33,518,100.0,100.0,94.4,11,49,9,867,0,0,181,867,566,566,0,686,301,0,Patriots,2024,33292.799999999996,
1785,Paris Johnson Jr.,ARZ,T,100.0,1,1,80.8,78.1,73.8,2,17,483,100.0,100.0,97.2,7,23,4,865,0,0,864,865,515,515,0,0,350,1,Cardinals,2024,69892.0,
1786,Bernhard Raimann,IND,T,100.0,3,14,85.1,82.0,80.7,2,14,445,100.0,100.0,97.3,6,20,4,856,0,0,856,856,471,471,0,0,385,0,Colts,2024,72845.59999999999,
1787,Taylor Moton,CAR,T,100.0,1,5,77.2,79.8,66.9,2,11,506,100.0,100.0,98.5,1,14,1,846,0,0,0,846,538,538,0,846,308,0,Panthers,2024,65311.200000000004,
1788,Amarius Mims,CIN,T,99.9,1,7,57.8,60.8,52.6,5,24,521,99.8,99.8,96.4,4,33,4,834,0,0,0,835,560,561,0,834,274,1,Bengals,2024,48263.0,
1789,Terron Armstead,MIA,T,100.0,0,17,89.4,84.8,83.4,2,11,475,100.0,100.0,98.0,3,16,3,821,0,0,821,821,501,501,0,0,320,0,Dolphins,2024,73397.40000000001,
1790,Jack Conklin,CLV,T,100.0,0,8,66.2,67.9,59.6,2,29,517,100.0,100.0,95.6,2,38,7,818,0,0,0,818,552,552,0,817,266,1,Browns,2024,54151.600000000006,
1791,Rob Havenstein,LA,T,100.0,1,26,75.8,68.3,79.6,5,15,415,100.0,100.0,96.9,6,23,3,805,0,0,0,805,442,442,0,805,363,0,Rams,2024,61019.0,
1792,Vederian Lowe,NE,T,99.9,2,19,54.0,66.9,45.8,5,23,460,99.8,99.8,95.9,13,33,5,802,0,0,803,803,501,502,0,0,301,0,Patriots,2024,43362.0,
1793,Kelvin Beachum,ARZ,T,99.9,0,1,64.1,75.4,54.2,2,10,396,99.7,99.8,97.5,5,16,4,741,0,0,213,742,418,419,0,519,323,10,Cardinals,2024,47562.2,
1794,Wanya Morris,KC,T,99.9,3,16,53.0,55.4,55.2,7,23,427,99.8,99.8,95.3,11,35,5,731,0,0,676,732,453,454,0,52,278,4,Chiefs,2024,38796.0,
1795,Braden Smith,IND,T,99.9,5,14,66.2,67.8,75.6,2,18,402,99.8,99.8,96.5,12,24,4,730,0,0,0,731,431,432,0,729,299,2,Colts,2024,48392.200000000004,
1796,Morgan Moses,NYJ,T,100.0,2,22,63.3,69.2,60.6,2,12,433,100.0,100.0,97.9,8,16,2,723,0,0,0,723,467,467,0,723,256,0,Jets,2024,45765.9,
1797,Braxton Jones,CHI,T,100.0,2,6,77.4,80.8,70.2,2,19,427,100.0,100.0,96.4,7,26,5,719,0,0,718,719,471,471,0,0,248,1,Bears,2024,55650.600000000006,
1798,Cody Ford,CIN,T,99.7,0,7,50.6,50.2,49.8,8,24,431,99.5,99.6,95.1,3,37,5,686,0,152,431,688,464,466,0,80,222,25,Bengals,2024,34812.8,
1799,Tyler Guyton,DAL,T,100.0,4,9,49.4,60.2,51.3,6,14,402,100.0,100.0,96.0,18,26,6,668,0,0,666,668,439,439,0,0,229,2,Cowboys,2024,32999.2,
1800,Trent Williams,SF,T,100.0,1,28,85.6,84.5,81.4,3,13,358,100.0,100.0,97.5,5,17,1,649,0,0,649,649,381,381,0,0,268,0,49ers,2024,55554.399999999994,
1801,Orlando Brown Jr.,CIN,T,100.0,0,7,58.2,69.5,49.7,3,14,415,100.0,100.0,97.2,8,20,3,637,0,0,635,637,441,441,0,0,196,2,Bengals,2024,37073.4,
1802,Nicholas Petit-Frere,TEN,T,100.0,2,31,46.5,42.8,55.9,5,26,347,100.0,100.0,92.7,10,41,10,621,0,0,2,621,373,373,0,614,248,5,Titans,2024,28876.5,
1803,Tyron Smith,NYJ,T,100.0,3,22,73.7,72.3,72.4,4,13,365,100.0,100.0,96.3,6,22,5,592,0,0,592,592,386,386,0,0,206,0,Jets,2024,43630.4,
1804,Matt Goncalves,IND,T,100.0,0,14,65.9,57.1,69.3,4,15,280,100.0,100.0,95.5,1,22,3,566,0,1,230,566,305,305,0,333,261,2,Colts,2024,37299.4,
1805,Austin Jackson,MIA,T,100.0,2,17,60.0,60.1,64.3,3,9,293,100.0,100.0,96.9,6,15,3,542,0,0,0,542,312,312,0,541,230,0,Dolphins,2024,32520.0,
1806,Germain Ifedi,CLV,T,100.0,1,8,48.6,52.9,49.3,5,19,348,100.0,100.0,95.4,5,28,4,539,0,0,524,539,369,369,0,13,170,2,Browns,2024,26195.4,
1807,Olumuyiwa Fashanu,NYJ,T,100.0,0,22,61.2,59.4,61.4,4,18,348,100.0,100.0,96.6,7,23,1,534,0,0,336,534,372,372,37,159,162,2,Jets,2024,32680.800000000003,
1808,Kendall Lamm,MIA,T,100.0,0,17,72.7,83.1,53.7,1,11,316,100.0,100.0,98.1,1,12,0,512,0,0,70,512,336,336,0,441,176,0,Dolphins,2024,37222.4,
1809,Dawand Jones,CLV,T,100.0,0,8,46.4,57.6,45.8,7,11,340,100.0,100.0,96.2,8,22,4,511,0,0,176,511,364,364,1,334,147,0,Browns,2024,23710.399999999998,
1810,Walker Little,JAX,T,100.0,0,15,72.8,73.5,72.3,5,6,297,100.0,100.0,97.5,4,13,2,508,0,0,468,508,316,316,0,27,192,13,Jaguars,2024,36982.4,
1811,Fred Johnson,PHI,T,100.0,1,24,49.3,36.9,58.1,5,25,229,100.0,100.0,90.0,4,38,8,490,0,0,351,490,239,239,0,127,251,12,Eagles,2024,24157.0,
1812,Blake Fisher,HST,T,100.0,1,13,44.7,46.7,43.8,9,12,291,100.0,100.0,94.0,3,28,7,478,0,0,44,478,305,305,0,432,173,2,Texans,2024,21366.600000000002,
1813,Cornelius Lucas,WAS,T,100.0,1,32,74.1,79.1,66.7,0,11,255,100.0,100.0,97.5,3,12,1,464,0,0,318,464,273,273,0,139,191,7,Commanders,2024,34382.399999999994,
1814,Evan Neal,NYG,T,100.0,0,21,61.2,49.6,80.8,5,10,287,100.0,100.0,96.7,6,17,2,459,0,0,0,459,314,314,0,456,145,3,Giants,2024,28090.800000000003,
1815,Andrew Thomas,NYG,T,100.0,1,21,75.4,71.8,73.8,4,8,244,100.0,100.0,95.9,3,16,4,416,0,0,413,416,261,261,0,0,155,3,Giants,2024,31366.4,
1816,Stone Forsythe,SEA,T,100.0,1,29,43.1,41.3,51.6,4,29,269,100.0,100.0,93.1,3,35,2,414,0,0,0,414,298,298,0,413,116,1,Seahawks,2024,17843.4,
1817,Abraham Lucas,SEA,T,100.0,2,29,61.9,65.7,62.8,2,13,246,100.0,100.0,95.3,6,19,4,406,0,0,0,406,257,257,0,406,149,0,Seahawks,2024,25131.399999999998,
1818,Christian Darrisaw,MIN,T,100.0,1,18,81.4,79.9,82.3,1,7,209,100.0,100.0,97.1,5,10,2,392,0,0,392,392,231,231,0,0,161,0,Vikings,2024,31908.800000000003,
1819,Justin Skule,TB,T,99.7,0,30,69.2,66.5,68.9,2,6,203,99.5,99.5,96.1,1,12,4,361,0,0,126,362,213,214,0,232,148,4,Buccaneers,2024,25050.4,
1820,Jonah Williams,ARZ,T,100.0,0,1,70.7,73.3,61.7,0,7,203,100.0,100.0,98.3,0,7,0,343,0,0,0,343,221,221,0,343,122,0,Cardinals,2024,24250.100000000002,
1821,Patrick Paul,MIA,T,100.0,3,17,44.9,55.8,41.0,1,11,208,100.0,100.0,95.7,5,15,3,338,0,0,248,338,229,229,0,89,109,0,Dolphins,2024,15176.199999999999,
1822,Warren McClendon Jr.,LA,T,100.0,0,26,59.8,51.5,69.9,4,5,208,100.0,100.0,95.4,2,14,5,333,0,0,52,333,218,218,0,281,115,0,Rams,2024,19913.399999999998,
1823,Larry Borom,CHI,T,100.0,0,6,53.8,56.2,51.7,2,13,219,100.0,100.0,93.4,3,22,7,329,0,0,295,329,237,237,0,33,92,1,Bears,2024,17700.2,
1824,Dan Skipper,DET,T,97.5,0,11,55.2,57.6,49.5,4,7,133,94.3,94.5,95.1,1,12,1,316,0,0,249,324,137,145,0,4,179,70,Lions,2024,17884.8,
