Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id_x,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,snap_counts_defense,player_id_y,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_corner,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,Year_y,weighted_grade,weighted_average_grade,merge_player_y
23639.0,23639.0,2019.0,Steelers,CB,Joe Haden,00-0027860,9.0,2010.0,2010.0,Browns,30.0,7.0,0.919,22.2,1500.0,425.5,1975.0,90.79244330290098,2019.0,Steelers,-0.014,50.00%,joe haden,joe haden,joe haden,1783,Joe Haden,PIT,CB,1055,5532,16,3,0,1,25,1,71.3,70.3,86.9,48.8,5,0,15.4,12,10,3,70.0,42,915,612,21,20,63,3,79,6,468,2019,74166.5,64.61806322127447,joe haden
21137.0,21137.0,2019.0,Bears,CB,Sherrick McManis,00-0027743,9.0,2010.0,2010.0,Texans,31.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Bears,-0.032,50.00%,sherrick mcmanis,sherrick mcmanis,sherrick mcmanis,1784,Sherrick McManis,CHI,CB,26,5667,8,0,0,1,6,0,93.2,93.8,72.9,80.0,0,0,0.0,0,1,0,79.2,3,5,22,6,1,3,0,3,0,9,2019,2438.7999999999997,MISSING,sherrick mcmanis
23840.0,23840.0,2019.0,Titans,CB,Tramaine Brock,00-0027375,9.0,2010.0,2010.0,MISSING,31.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Titans,0.084,57.90%,tramaine brock,tramaine brock,tramaine brock,1785,Tramaine Brock Sr.,TEN,CB,745,5903,14,2,0,0,31,0,72.4,68.7,34.9,54.1,0,0,15.0,9,5,3,110.7,40,362,471,298,20,49,4,58,3,472,2019,51181.5,MISSING,tramaine brock
,,,,,,,,,,,,,,,,,,,,Dolphins,,,,,,1786,Marcus Sherels,MIA,CB,1,6017,1,0,0,0,17,0,MISSING,60.0,64.4,MISSING,0,0,MISSING,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,2019,60.0,MISSING,marcus sherels
21652.0,21652.0,2019.0,Cardinals,CB,Patrick Peterson,00-0027943,8.0,2011.0,2011.0,Cardinals,29.0,5.0,0.991,24.3,1700.0,467.81,2152.0,134.35203353988243,2019.0,Cardinals,-0.081,33.30%,patrick peterson,patrick peterson,patrick peterson,1787,Patrick Peterson,ARZ,CB,696,6157,10,8,0,1,1,0,64.3,68.6,87.1,74.8,2,0,7.0,4,4,3,104.6,39,590,446,68,12,45,1,58,4,527,2019,47745.6,MISSING,patrick peterson
21122.0,21122.0,2019.0,Bears,CB,Prince Amukamara,00-0027957,8.0,2011.0,2011.0,Giants,30.0,19.0,0.619,15.8,875.0,277.81,1449.0,82.95921927467329,2019.0,Bears,-0.032,50.00%,prince amukamara,prince amukamara,prince amukamara,1788,Prince Amukamara,CHI,CB,891,6171,15,2,2,1,6,1,69.6,67.5,23.3,75.5,0,0,7.0,4,4,5,102.3,36,799,566,18,12,51,1,58,2,515,2019,60142.5,MISSING,prince amukamara
23360.0,23360.0,2019.0,Ravens,CB,Jimmy Smith,00-0027965,8.0,2011.0,2011.0,Ravens,31.0,27.0,0.541,13.6,680.0,215.81,1264.0,69.99855513385174,2019.0,Ravens,0.292,82.40%,jimmy smith,jimmy smith,jimmy smith,1789,Jimmy Smith,BLT,CB,402,6179,9,1,0,0,3,0,64.2,65.6,40.1,81.7,1,0,3.3,1,3,4,65.4,24,370,276,23,8,28,0,47,1,254,2019,26371.199999999997,MISSING,jimmy smith
21127.0,21127.0,2019.0,Bears,CB,Buster Skrine,00-0028075,8.0,2011.0,2011.0,Browns,30.0,137.0,0.135,3.3,38.0,15.82,409.0,15.309346732862858,2019.0,Bears,-0.032,50.00%,buster skrine,buster skrine,buster skrine,1790,Buster Skrine,CHI,CB,727,6289,16,7,1,2,6,0,59.1,59.8,86.5,35.9,0,0,20.0,12,3,1,100.3,54,15,492,676,12,41,1,82,4,532,2019,43474.6,MISSING,buster skrine
21032.0,21032.0,2019.0,49ers,CB,Richard Sherman,00-0028092,8.0,2011.0,2011.0,Seahawks,31.0,154.0,0.116,2.5,30.0,10.84,348.0,12.569955201532473,2019.0,49ers,0.216,79.00%,richard sherman,richard sherman,richard sherman,1791,Richard Sherman,SF,CB,895,6306,15,10,2,0,28,0,90.1,88.9,64.8,78.2,3,1,6.0,4,6,9,46.8,27,765,552,19,17,53,2,51,1,227,2019,79565.5,MISSING,richard sherman
21388.0,21388.0,2019.0,Broncos,CB,Chris Harris,00-0028224,8.0,2011.0,2011.0,MISSING,30.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Broncos,-0.053,43.80%,chris harris,chris harris,chris harris,1792,Chris Harris Jr.,DEN,CB,1044,6457,16,3,1,1,10,0,66.8,69.9,68.3,77.9,1,0,5.2,3,6,6,109.4,47,936,638,41,12,52,1,68,3,672,2019,72975.6,MISSING,chris harris
21844.0,21844.0,2019.0,Chiefs,CB,Morris Claiborne,00-0029676,7.0,2012.0,2012.0,Cowboys,29.0,6.0,0.955,23.2,1600.0,446.15,2056.0,173.15288881079596,2019.0,Chiefs,0.133,79.00%,morris claiborne,morris claiborne,morris claiborne,1793,Morris Claiborne,KC,CB,198,7012,8,3,1,0,16,0,63.5,63.9,6.7,57.9,0,0,7.1,1,1,3,74.1,4,171,120,6,2,10,0,7,0,41,2019,12652.2,MISSING,morris claiborne
23102.0,23102.0,2019.0,Patriots,CB,Stephon Gilmore,00-0029542,7.0,2012.0,2012.0,Bills,28.0,10.0,0.811,19.9,1300.0,369.09,1787.0,146.50066195646988,2019.0,Patriots,0.227,70.60%,stephon gilmore,stephon gilmore,stephon gilmore,1794,Stephon Gilmore,NE,CB,952,7016,16,3,1,0,19,1,85.7,82.8,67.6,53.9,6,2,12.3,7,13,6,47.4,47,773,628,154,8,47,0,96,1,624,2019,78825.59999999999,MISSING,stephon gilmore
21222.0,21222.0,2019.0,Bengals,CB,Dre Kirkpatrick,00-0029560,7.0,2012.0,2012.0,Bengals,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Bengals,-0.193,12.50%,dre kirkpatrick,dre kirkpatrick,dre kirkpatrick,1795,Dre Kirkpatrick,CIN,CB,334,7023,6,3,0,0,7,1,61.2,61.7,0.0,59.3,0,0,13.9,5,2,2,126.5,19,255,171,28,11,28,1,29,3,246,2019,20607.8,MISSING,dre kirkpatrick
23448.0,23448.0,2019.0,Saints,CB,Janoris Jenkins,00-0029681,7.0,2012.0,2012.0,Steelers,30.0,39.0,0.451,11.3,510.0,153.42,1071.0,76.54689989843492,2019.0,Saints,0.12,76.50%,janoris jenkins,janoris jenkins,janoris jenkins,1796,Janoris Jenkins,NO,CB,973,7043,15,6,1,0,20,0,68.0,67.7,66.7,49.6,5,0,17.6,12,10,7,71.1,46,737,583,133,15,50,0,82,4,618,2019,65872.1,MISSING,janoris jenkins
21751.0,21751.0,2019.0,Chargers,CB,Casey Hayward,00-0029261,7.0,2012.0,2012.0,Packers,29.0,62.0,0.316,8.3,284.0,83.98,827.0,53.01352882672625,2019.0,Chargers,0.0,31.30%,casey hayward,casey hayward,casey hayward,1797,Casey Hayward Jr.,LAC,CB,944,7064,16,3,1,0,27,0,83.0,83.0,88.8,59.2,2,0,13.9,5,5,4,97.8,27,884,544,6,9,28,0,48,5,363,2019,78352.0,MISSING,casey hayward
22734.0,22734.0,2019.0,Jets,CB,Trumaine Johnson,00-0029690,7.0,2012.0,2012.0,Steelers,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Jets,-0.133,43.80%,trumaine johnson,trumaine johnson,trumaine johnson,1798,Trumaine Johnson,NYJ,CB,314,7067,7,1,0,0,22,0,50.3,53.0,29.5,87.4,1,0,0.0,0,1,4,103.8,19,260,195,20,8,23,1,25,1,250,2019,16642.0,MISSING,trumaine johnson
22031.0,22031.0,2019.0,Commanders,CB,Coty Sensabaugh,00-0029529,7.0,2012.0,2012.0,Titans,30.0,115.0,0.163,4.4,64.0,25.82,501.0,26.431948251681657,2019.0,Commanders,-0.213,18.80%,coty sensabaugh,coty sensabaugh,coty sensabaugh,1799,Coty Sensabaugh,WAS,CB,152,7115,5,1,0,0,32,0,52.2,50.9,80.9,82.2,0,0,0.0,0,0,1,135.8,8,21,92,107,2,9,0,11,1,113,2019,7736.8,MISSING,coty sensabaugh
23456.0,23456.0,2019.0,Saints,CB,Johnson Bademosi,00-0029065,7.0,2012.0,2012.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Saints,0.12,76.50%,johnson bademosi,johnson bademosi,johnson bademosi,1800,Johnson Bademosi,NO,CB,32,7374,4,0,0,0,20,0,68.2,68.9,80.3,76.3,0,0,0.0,0,0,0,82.6,2,17,21,8,1,3,0,3,0,18,2019,2204.8,MISSING,johnson bademosi
22032.0,22032.0,2019.0,Commanders,CB,Josh Norman,00-0029285,7.0,2012.0,2012.0,Panthers,31.0,143.0,0.128,3.0,35.0,13.84,387.0,19.29455323136678,2019.0,Commanders,-0.213,18.80%,josh norman,josh norman,josh norman,1801,Josh Norman,WAS,CB,603,7649,11,5,1,1,32,0,43.4,45.7,23.8,58.7,1,0,12.8,6,4,5,133.3,32,516,339,44,8,36,1,46,8,472,2019,27557.1,MISSING,josh norman
23107.0,23107.0,2019.0,Patriots,CB,Justin Bethel,00-0029530,7.0,2012.0,2012.0,Cardinals,29.0,177.0,0.09,1.6,21.0,6.49,274.0,12.556153560311332,2019.0,Patriots,0.227,70.60%,justin bethel,justin bethel,justin bethel,1802,Justin Bethel,NE,CB,20,7654,5,0,0,0,19,0,52.5,52.9,73.8,27.0,0,0,50.0,1,0,0,95.8,1,13,19,3,0,1,0,2,0,29,2019,1058.0,MISSING,justin bethel
23551.0,23551.0,2019.0,Seahawks,CB,Neiko Thorpe,00-0029329,7.0,2012.0,2012.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Seahawks,-0.001,66.70%,neiko thorpe,neiko thorpe,neiko thorpe,1803,Neiko Thorpe,SEA,CB,22,7716,5,0,0,0,29,0,56.1,58.9,75.6,77.6,0,0,0.0,0,0,0,96.9,3,19,16,2,2,4,0,4,0,31,2019,1295.8,MISSING,neiko thorpe
22609.0,22609.0,2019.0,Jaguars,CB,D.J. Hayden,00-0030572,6.0,2013.0,2013.0,Raiders,29.0,12.0,0.742,18.8,1200.0,346.51,1691.0,184.47489402790467,2019.0,Jaguars,-0.125,37.50%,dj hayden,dj hayden,dj hayden,1804,D.J. Hayden,JAX,CB,647,7793,15,5,0,1,15,1,77.9,76.9,85.1,81.0,0,0,7.3,3,4,2,74.2,25,43,400,541,18,33,3,41,0,210,2019,49754.3,MISSING,dj hayden
22436.0,22436.0,2019.0,Falcons,CB,Desmond Trufant,00-0030562,6.0,2013.0,2013.0,Falcons,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Falcons,-0.03,43.80%,desmond trufant,desmond trufant,desmond trufant,1805,Desmond Trufant,ATL,CB,521,7803,9,3,0,0,2,0,70.3,70.2,85.4,32.7,4,0,22.7,5,2,0,106.3,23,435,302,40,3,14,1,34,5,390,2019,36574.2,MISSING,desmond trufant
23913.0,23913.0,2019.0,Vikings,CB,Xavier Rhodes,00-0030575,6.0,2013.0,2013.0,Vikings,29.0,25.0,0.557,14.1,720.0,229.88,1305.0,132.66787355655777,2019.0,Vikings,0.123,61.10%,xavier rhodes,xavier rhodes,xavier rhodes,1806,Xavier Rhodes,MIN,CB,795,7806,15,3,2,2,18,0,44.7,46.4,36.9,78.1,0,0,7.0,5,4,10,127.8,59,721,503,29,19,63,5,70,4,707,2019,36888.0,MISSING,xavier rhodes
22821.0,22821.0,2019.0,Lions,CB,Darius Slay,00-0030062,6.0,2013.0,2013.0,Lions,28.0,36.0,0.473,11.8,540.0,165.97,1113.0,108.50608167950614,2019.0,Lions,-0.11,20.00%,darius slay,darius slay,darius slay,1807,Darius Slay,DET,CB,858,7817,14,3,1,0,11,1,56.9,56.4,88.8,70.4,2,0,8.5,4,8,7,86.9,49,678,523,140,7,40,0,84,3,689,2019,48391.2,MISSING,darius slay
22426.0,22426.0,2019.0,Falcons,CB,Jamar Taylor,00-0030484,6.0,2013.0,2013.0,Dolphins,28.0,54.0,0.357,9.2,360.0,103.56,899.0,81.20276961741394,2019.0,Falcons,-0.03,43.80%,jamar taylor,jamar taylor,jamar taylor,1808,Jamar Taylor,ATL,CB,215,7835,11,0,1,0,2,0,44.3,42.4,83.1,61.4,0,0,13.0,3,3,3,97.2,28,10,178,195,3,20,0,42,1,319,2019,9116.0,MISSING,jamar taylor
22427.0,22427.0,2019.0,Falcons,CB,Blidi Wreh-Wilson,00-0030541,6.0,2013.0,2013.0,Titans,29.0,70.0,0.279,7.5,240.0,69.82,763.0,63.770526515169024,2019.0,Falcons,-0.03,43.80%,blidi wrehwilson,blidi wrehwilson,blidi wrehwilson,1809,Blidi Wreh-Wilson,ATL,CB,336,7851,12,3,0,0,2,0,64.0,64.4,83.8,50.7,0,0,16.1,5,6,1,95.2,18,268,237,44,5,23,0,35,2,262,2019,21638.4,MISSING,blidi wrehwilson
23828.0,23828.0,2019.0,Titans,CB,Logan Ryan,00-0030411,6.0,2013.0,2013.0,Patriots,28.0,83.0,0.237,6.5,175.0,52.44,673.0,53.84125393981142,2019.0,Titans,0.084,57.90%,logan ryan,logan ryan,logan ryan,1810,Logan Ryan,TEN,CB,1098,7864,16,24,4,3,31,0,60.6,64.9,68.5,61.8,4,0,13.7,17,11,10,97.8,80,215,663,695,40,83,2,114,6,940,2019,71260.20000000001,MISSING,logan ryan
22029.0,22029.0,2019.0,Commanders,CB,Kayvon Webster,00-0030523,6.0,2013.0,2013.0,Broncos,28.0,90.0,0.219,5.9,140.0,44.94,630.0,48.93373694866534,2019.0,Commanders,-0.213,18.80%,kayvon webster,kayvon webster,kayvon webster,1811,Kayvon Webster,WAS,CB,97,7871,2,0,1,0,32,0,65.0,61.0,79.3,53.8,0,0,14.3,1,2,1,145.8,7,91,61,3,1,6,1,10,1,150,2019,5917.0,MISSING,kayvon webster
21212.0,21212.0,2019.0,Bengals,CB,B.W. Webb,00-0030403,6.0,2013.0,2013.0,Cowboys,29.0,114.0,0.166,4.4,66.0,26.4,506.0,36.08822295004277,2019.0,Bengals,-0.193,12.50%,bw webb,bw webb,bw webb,1812,B.W. Webb,CIN,CB,834,7896,15,4,1,0,7,0,54.5,55.7,63.5,65.0,1,0,5.0,2,2,6,113.3,38,562,498,191,5,34,1,63,4,702,2019,46453.8,MISSING,bw webb
22623.0,22623.0,2019.0,Jaguars,CB,A.J. Bouye,00-0030228,6.0,2013.0,2013.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Jaguars,-0.125,37.50%,aj bouye,aj bouye,aj bouye,1813,A.J. Bouye,JAX,CB,931,8110,14,5,2,0,15,0,55.4,58.4,88.7,69.0,1,0,9.0,6,7,5,103.8,52,791,562,58,10,56,1,80,3,772,2019,54370.4,MISSING,aj bouye
22835.0,22835.0,2019.0,Lions,CB,Rashaan Melvin,00-0029901,6.0,2013.0,2013.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Lions,-0.11,20.00%,rashaan melvin,rashaan melvin,rashaan melvin,1814,Rashaan Melvin,DET,CB,870,8334,13,4,1,0,11,0,47.2,55.3,87.8,86.3,0,0,2.9,2,6,4,110.6,51,604,558,143,15,62,0,80,4,743,2019,48111.0,MISSING,rashaan melvin
23286.0,23286.0,2019.0,Rams,CB,Nickell Robey,00-0030041,6.0,2013.0,2013.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Rams,0.04,56.30%,nickell robey,nickell robeycoleman,nickell robeycoleman,1815,Nickell Robey-Coleman,LA,CB,708,8483,16,4,0,2,26,0,74.1,74.5,85.7,60.3,0,0,14.0,6,5,2,84.2,39,69,521,594,11,33,3,62,1,362,2019,52746.0,MISSING,nickell robeycoleman
21120.0,21120.0,2019.0,Bears,CB,Kyle Fuller,00-0031041,5.0,2014.0,2014.0,Bears,27.0,14.0,0.695,17.8,1100.0,325.31,1610.0,233.93428531809968,2019.0,Bears,-0.032,50.00%,kyle fuller,kyle fuller,kyle fuller,1816,Kyle Fuller,CHI,CB,1070,8649,16,5,0,0,6,0,58.7,62.5,68.3,82.9,3,0,5.0,4,8,8,93.3,67,931,668,16,25,71,1,99,3,887,2019,66875.0,MISSING,kyle fuller
21209.0,21209.0,2019.0,Bengals,CB,Darqueze Dennard,00-0031380,5.0,2014.0,2014.0,Bengals,27.0,24.0,0.565,14.4,740.0,237.25,1326.0,182.73336023510728,2019.0,Bengals,-0.193,12.50%,darqueze dennard,darqueze dennard,darqueze dennard,1817,Darqueze Dennard,CIN,CB,495,8659,9,7,0,0,7,0,76.0,72.2,46.0,56.4,0,0,9.8,4,5,1,79.6,18,51,290,339,16,30,2,33,1,174,2019,35739.0,MISSING,darqueze dennard
21034.0,21034.0,2019.0,49ers,CB,Jason Verrett,00-0031334,5.0,2014.0,2014.0,Chargers,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,49ers,0.216,79.00%,jason verrett,jason verrett,jason verrett,1818,Jason Verrett,SF,CB,4,8660,1,0,0,0,28,0,24.1,19.6,67.5,MISSING,0,0,MISSING,0,0,1,158.3,1,3,2,0,0,0,0,1,1,39,2019,78.4,MISSING,jason verrett
23735.0,23735.0,2019.0,Texans,CB,Bradley Roby,00-0031372,5.0,2014.0,2014.0,Broncos,27.0,31.0,0.51,12.7,600.0,190.21,1192.0,159.29806649575357,2019.0,Texans,-0.002,61.10%,bradley roby,bradley roby,bradley roby,1819,Bradley Roby,HST,CB,654,8666,10,2,1,1,13,0,69.0,66.8,56.1,35.2,2,1,25.0,12,5,5,77.4,37,361,445,213,11,34,1,60,1,465,2019,43687.2,MISSING,bradley roby
23181.0,23181.0,2019.0,Raiders,CB,Lamarcus Joyner,00-0031389,5.0,2014.0,2014.0,Steelers,28.0,41.0,0.436,11.0,490.0,145.59,1044.0,134.97023468665023,2019.0,Raiders,-0.081,43.80%,lamarcus joyner,lamarcus joyner,lamarcus joyner,1820,Lamarcus Joyner,OAK,CB,706,8676,14,3,2,0,23,0,44.4,47.5,31.4,40.3,0,0,15.8,9,3,9,108.4,51,12,461,608,18,45,4,69,3,500,2019,33535.0,MISSING,lamarcus joyner
23740.0,23740.0,2019.0,Texans,CB,Phillip Gaines,00-0031015,5.0,2014.0,2014.0,Chiefs,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Texans,-0.002,61.10%,phillip gaines,phillip gaines,phillip gaines,1821,Phillip Gaines,HST,CB,133,8722,4,1,1,0,13,0,29.2,31.4,81.3,83.0,0,0,0.0,0,0,3,115.6,12,85,92,40,4,10,1,20,2,145,2019,4176.2,MISSING,phillip gaines
21848.0,21848.0,2019.0,Chiefs,CB,Bashaud Breeland,00-0031052,5.0,2014.0,2014.0,Commanders,27.0,102.0,0.192,5.1,92.0,34.49,564.0,56.58276749459007,2019.0,Chiefs,0.133,79.00%,bashaud breeland,bashaud breeland,bashaud breeland,1822,Bashaud Breeland,KC,CB,912,8737,16,8,3,0,16,2,43.9,48.3,42.1,51.8,2,0,15.5,9,4,12,77.4,29,815,565,15,10,41,0,61,3,483,2019,44049.6,MISSING,bashaud breeland
23004.0,23004.0,2019.0,Panthers,CB,Ross Cockrell,00-0031016,5.0,2014.0,2014.0,Bills,28.0,109.0,0.177,4.7,76.0,29.51,530.0,51.97214979889144,2019.0,Panthers,-0.146,31.30%,ross cockrell,ross cockrell,ross cockrell,1823,Ross Cockrell,CAR,CB,733,8744,13,6,0,0,5,0,61.3,57.5,60.9,53.1,2,0,15.5,11,4,4,68.1,37,385,479,253,19,54,3,67,1,441,2019,42147.5,MISSING,ross cockrell
22030.0,22030.0,2019.0,Commanders,CB,Aaron Colvin,00-0031259,5.0,2014.0,2014.0,Jaguars,27.0,114.0,0.166,4.4,66.0,26.4,506.0,48.71400559888168,2019.0,Commanders,-0.213,18.80%,aaron colvin,aaron colvin,aaron colvin,1824,Aaron Colvin,WAS,CB,223,8749,5,2,1,0,32,0,38.1,38.0,82.6,50.0,0,0,16.7,3,1,1,156.8,22,136,140,71,4,13,0,25,3,303,2019,8474.0,MISSING,aaron colvin
21942.0,21942.0,2019.0,Colts,CB,Pierre Desir,00-0031331,5.0,2014.0,2014.0,Browns,28.0,127.0,0.146,3.8,45.0,19.77,449.0,42.000948371335475,2019.0,Colts,0.009,43.80%,pierre desir,pierre desir,pierre desir,1825,Pierre Desir,IND,CB,683,8762,12,4,3,0,14,0,57.9,58.8,60.7,52.2,3,0,14.8,8,8,4,93.7,45,563,450,36,8,42,1,71,4,641,2019,40160.4,MISSING,pierre desir
21030.0,21030.0,2019.0,49ers,CB,Dontae Johnson,00-0031061,5.0,2014.0,2014.0,49ers,27.0,129.0,0.144,3.7,43.0,18.91,441.0,41.12242726510748,2019.0,49ers,0.216,79.00%,dontae johnson,dontae johnson,dontae johnson,1826,Dontae Johnson,SF,CB,20,8764,2,0,0,0,28,0,59.0,60.3,70.8,75.1,0,0,0.0,0,0,0,87.5,1,13,13,0,0,2,0,1,0,5,2019,1206.0,MISSING,dontae johnson
23184.0,23184.0,2019.0,Raiders,CB,Nevin Lawson,00-0031176,5.0,2014.0,2014.0,Lions,28.0,133.0,0.139,3.5,40.0,17.29,425.0,39.32091842735752,2019.0,Raiders,-0.081,43.80%,nevin lawson,nevin lawson,nevin lawson,1827,Nevin Lawson,OAK,CB,300,8768,10,2,0,0,23,0,61.5,63.1,27.0,73.5,0,0,4.0,1,3,4,115.8,15,153,215,134,11,22,2,24,2,195,2019,18930.0,MISSING,nevin lawson
21471.0,21471.0,2019.0,Browns,CB,T.J. Carrie,00-0031269,5.0,2014.0,2014.0,Raiders,29.0,219.0,0.058,0.3,4.0,2.55,162.0,11.68516617894357,2019.0,Browns,-0.076,37.50%,tj carrie,tj carrie,tj carrie,1828,T.J. Carrie,CLV,CB,676,8853,15,8,2,1,8,1,47.6,56.2,87.2,56.0,1,0,15.0,9,2,3,116.2,46,285,406,326,17,43,2,62,4,558,2019,37991.2,MISSING,tj carrie
21472.0,21472.0,2019.0,Browns,CB,Terrance Mitchell,00-0031097,5.0,2014.0,2014.0,Cowboys,27.0,254.0,0.048,0.0,0.0,1.17,84.0,7.09727154020237,2019.0,Browns,-0.076,37.50%,terrance mitchell,terrance mitchell,terrance mitchell,1829,Terrance Mitchell,CLV,CB,329,8888,8,0,1,0,8,0,61.1,63.0,84.2,68.8,1,0,9.5,2,2,1,72.3,18,275,190,16,6,19,2,28,0,212,2019,20727.0,MISSING,terrance mitchell
23833.0,23833.0,2019.0,Titans,CB,Malcolm Butler,00-0031218,5.0,2014.0,2014.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Titans,0.084,57.90%,malcolm butler,malcolm butler,malcolm butler,1830,Malcolm Butler,TEN,CB,579,9040,9,6,0,0,31,0,64.2,65.5,22.9,70.5,2,1,11.1,4,5,5,98.4,32,490,375,45,9,26,1,51,4,419,2019,37924.5,MISSING,malcolm butler
22145.0,22145.0,2019.0,Cowboys,CB,C.J. Goodwin,00-0031357,5.0,2014.0,2014.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Cowboys,0.137,50.00%,cj goodwin,cj goodwin,cj goodwin,1831,C.J. Goodwin,DAL,CB,22,9243,4,0,0,0,9,0,35.4,38.9,81.5,68.9,0,0,0.0,0,0,0,91.7,2,21,17,0,0,1,0,2,0,12,2019,855.8,MISSING,cj goodwin
21036.0,21036.0,2019.0,49ers,CB,K'Waun Williams,00-0031253,5.0,2014.0,2014.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,49ers,0.216,79.00%,kwaun williams,kwaun williams,kwaun williams,1832,K'Waun Williams,SF,CB,603,9332,15,6,1,5,28,0,75.7,77.2,85.0,48.9,2,0,20.0,11,0,3,77.8,43,16,378,544,22,38,4,60,1,350,2019,46551.6,MISSING,kwaun williams
23911.0,23911.0,2019.0,Vikings,CB,Trae Waynes,00-0031546,4.0,2015.0,2015.0,Vikings,27.0,11.0,0.777,19.3,1250.0,357.62,1737.0,347.9861456612352,2019.0,Vikings,0.123,61.10%,trae waynes,trae waynes,trae waynes,1833,Trae Waynes,MIN,CB,769,9444,14,4,2,2,18,1,61.6,65.1,87.3,54.6,1,0,13.0,9,4,4,109.9,61,661,486,21,26,56,4,84,5,653,2019,50061.899999999994,MISSING,trae waynes
21287.0,21287.0,2019.0,Bills,CB,Kevin Johnson,00-0031548,4.0,2015.0,2015.0,Texans,27.0,16.0,0.66,16.9,1000.0,305.41,1540.0,297.8920745708407,2019.0,Bills,0.061,58.80%,kevin johnson,kevin johnson,kevin johnson,1834,Kevin Johnson,BUF,CB,335,9449,15,5,1,0,4,0,76.3,73.2,34.1,45.4,0,0,16.7,6,4,3,78.4,19,181,235,105,11,25,1,35,0,261,2019,24522.0,MISSING,kevin johnson
23355.0,23355.0,2019.0,Ravens,CB,Marcus Peters,00-0032165,4.0,2015.0,2015.0,Chiefs,26.0,18.0,0.633,16.2,900.0,286.72,1478.0,282.24549621443344,2019.0,Ravens,0.292,82.40%,marcus peters,marcus peters,marcus peters,1835,Marcus Peters,BLT,CB,985,9451,16,4,0,0,3,1,85.5,83.2,67.6,62.2,5,3,10.3,6,8,2,72.8,44,849,623,70,10,48,1,77,5,526,2019,81952.0,MISSING,marcus peters
22133.0,22133.0,2019.0,Cowboys,CB,Byron Jones,00-0032239,4.0,2015.0,2015.0,Cowboys,26.0,27.0,0.541,13.6,680.0,215.81,1264.0,232.40338746700837,2019.0,Cowboys,0.137,50.00%,byron jones,byron jones,byron jones,1836,Byron Jones,DAL,CB,917,9460,15,4,0,0,9,0,74.8,76.1,88.4,87.0,0,0,4.3,2,4,3,94.1,30,776,579,50,10,41,0,53,3,331,2019,69783.7,MISSING,byron jones
22221.0,22221.0,2019.0,Dolphins,CB,Eric Rowe,00-0031555,4.0,2015.0,2015.0,Eagles,26.0,47.0,0.396,10.1,430.0,124.41,973.0,165.28521903155865,2019.0,Dolphins,-0.201,31.30%,eric rowe,eric rowe,eric rowe,1837,Eric Rowe,MIA,CB,1072,9480,16,13,1,1,17,0,60.2,58.9,67.6,63.9,1,1,8.8,8,7,8,81.6,38,254,590,226,23,70,1,65,2,420,2019,63140.8,MISSING,eric rowe
22340.0,22340.0,2019.0,Eagles,CB,Ronald Darby,00-0032195,4.0,2015.0,2015.0,Bills,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019.0,Eagles,0.035,52.90%,ronald darby,ronald darby,ronald darby,1838,Ronald Darby,PHI,CB,506,9483,11,2,0,0,24,0,39.8,44.8,86.1,36.2,2,0,19.6,9,7,0,117.9,39,461,343,8,10,35,1,62,6,664,2019,22668.8,MISSING,ronald darby
