Team,Year,Cap_Space,adjusted_value,Net EPA,Win %,franchise_id,declined_penalties,hits_allowed,hurries_allowed,non_spike_pass_block,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,weighted_grade,age,block_percent,grades_offense,grades_pass_block,grades_run_block,non_spike_pass_block_percentage,pass_block_percent,pbe,weighted_average_grade
Rams,2022,5.111280019212296,201.3880273888196,-0.098,,26.0,4.0,17.0,47.0,1101.0,19.0,78.0,14.0,1837.0,0.0,0.0,816.0,1838.0,1137.0,1138.0,0.0,1019.0,700.0,3.0,129702.20000000001,30.66322089227421,99.9538628944505,70.56702937976061,68.57818280739934,70.10516866158868,99.90772578890098,99.90772578890098,95.9171381936888,0.0
Rams,2023,8.1179737544484,206.07753938206818,0.04,,26.0,1.0,15.0,77.0,1454.0,9.0,102.0,10.0,2580.0,0.0,0.0,1205.0,2580.0,1559.0,1559.0,170.0,1205.0,1021.0,0.0,173781.89999999997,27.754651162790697,100.0,67.35732558139533,62.9962015503876,66.3122480620155,100.0,100.0,96.16798449612403,0.0
Rams,2024,12.681617462803446,142.6414648896303,-0.04232456626,,26.0,3.0,17.0,54.0,1346.0,21.0,84.0,13.0,2426.0,0.0,0.0,1213.0,2426.0,1428.0,1428.0,0.0,1213.0,998.0,0.0,175186.09999999998,27.8722176422094,100.0,72.21191261335531,67.22683429513602,75.10754328112118,100.0,100.0,96.48647980214345,0.0
Ravens,2010,5.711382113821139,419.0839990704625,0.06,,3.0,1.0,12.0,28.0,595.0,12.0,49.0,9.0,1144.0,0.0,0.0,1140.0,1146.0,632.0,634.0,0.0,0.0,512.0,6.0,79647.0,24.0,99.8,69.5,66.6,77.6,99.7,99.7,95.1,75.05655172413793
Ravens,2011,3.419156801661475,539.919655771048,0.15,,3.0,2.0,16.0,72.0,1321.0,20.0,105.0,17.0,2449.0,0.0,0.0,1213.0,2457.0,1391.0,1399.0,0.0,1206.0,1058.0,38.0,175331.5,27.928774928774928,99.65844525844525,71.35999185999187,70.41082621082622,69.87566137566138,98.85189255189256,98.94367114367114,95.47960927960928,62.13544555975092
Ravens,2012,4.8431260364842466,473.64780359836686,0.02,,3.0,1.0,11.0,40.0,925.0,11.0,65.0,14.0,1750.0,0.0,0.0,1373.0,1750.0,992.0,992.0,0.0,355.0,758.0,22.0,119923.0,27.405714285714286,100.0,68.52742857142857,71.34685714285715,61.25657142857143,100.0,100.0,95.71714285714286,59.65126984126985
Ravens,2013,7.4456569579288026,809.5289161681261,-0.09,,3.0,2.0,14.0,68.0,1275.0,11.0,95.0,13.0,2111.0,0.0,0.0,1031.0,2111.0,1351.0,1351.0,0.0,1078.0,760.0,2.0,162415.09999999998,26.511605873993368,100.0,76.93751776409283,79.13519658929418,68.41885362387495,100.0,100.0,95.7814306016106,0.0
Ravens,2014,3.714248120300752,441.2280655461122,0.07,,3.0,3.0,16.0,54.0,1184.0,18.0,78.0,8.0,2211.0,0.0,0.0,1208.0,2211.0,1287.0,1287.0,0.0,996.0,924.0,7.0,151470.4,24.522840343735865,100.0,68.50764360018091,70.37516960651288,63.9615106286748,100.0,100.0,96.35318860244233,0.0
Ravens,2015,6.165647682858737,256.6440938936583,-0.08,,3.0,2.0,18.0,77.0,1230.0,10.0,102.0,7.0,2011.0,0.0,8.0,842.0,2011.0,1307.0,1307.0,0.0,1122.0,704.0,37.0,121555.29999999999,24.90551964196917,100.0,60.44520139234211,64.55678766782695,52.25246146195922,100.0,100.0,95.5334659373446,38.138587274124546
Ravens,2016,4.1789972306305145,0.0,-0.01,,3.0,3.0,9.0,58.0,1265.0,15.0,73.0,6.0,2064.0,0.0,16.0,916.0,2065.0,1363.0,1364.0,4.0,1098.0,701.0,26.0,149481.7,24.08910411622276,99.95569007263923,72.38823244552059,77.83646489104116,61.52605326876513,99.92615012106538,99.92615012106538,96.87738498789345,0.0
Ravens,2017,5.599558682634731,650.7022944506843,0.07,,3.0,2.0,9.0,54.0,1145.0,10.0,69.0,6.0,2087.0,0.0,0.0,975.0,2090.0,1202.0,1205.0,7.0,1062.0,885.0,42.0,147446.2,26.620574162679425,99.85172248803828,70.54842105263158,70.6656937799043,65.8690909090909,99.70344497607655,99.75172248803828,96.75172248803828,0.0
Ravens,2018,5.241911399548532,666.535727719606,0.11,,3.0,2.0,6.0,44.0,1243.0,12.0,52.0,2.0,2519.0,0.0,228.0,1075.0,2519.0,1335.0,1335.0,4.0,1175.0,1184.0,34.0,176510.5,23.932512901945216,100.0,70.07165541881699,78.15152838427949,60.615958713775306,100.0,100.0,97.80460500198491,34.592399389344074
Ravens,2019,8.586171094580234,603.1064668985277,0.292,,3.0,3.0,4.0,22.0,1025.0,8.0,30.0,4.0,2237.0,0.0,0.0,1085.0,2237.0,1081.0,1081.0,16.0,1090.0,1156.0,43.0,175765.0,24.185516316495306,100.0,78.57174787662048,86.63831023692445,66.44443451050515,100.0,100.0,98.26683057666517,38.642042268624635
Ravens,2020,6.979026236125127,545.7132983092538,0.137,,3.0,2.0,2.0,29.0,655.0,10.0,34.0,3.0,1339.0,0.0,0.0,991.0,1339.0,690.0,690.0,0.0,335.0,649.0,13.0,103494.3,24.466019417475728,100.0,77.29223300970874,80.03203883495146,72.11456310679611,100.0,100.0,97.12621359223301,0.0
Ravens,2021,9.60606794520548,581.2756034064253,-0.069,,3.0,1.0,14.0,78.0,1481.0,17.0,107.0,15.0,2492.0,0.0,42.0,1200.0,2493.0,1576.0,1577.0,0.0,1238.0,916.0,13.0,157041.7,27.976333734456478,99.96943441636581,62.99306056959487,63.103289209787405,58.53116726835139,99.93886883273164,99.93886883273164,95.87998395507421,31.84000338321919
Ravens,2022,10.71831652257445,498.36306187601065,0.006,,3.0,2.0,5.0,44.0,1125.0,15.0,61.0,12.0,2195.0,0.0,0.0,1089.0,2195.0,1195.0,1195.0,0.0,1092.0,1000.0,14.0,160258.40000000002,28.44009111617312,100.0,73.01066059225512,76.5890660592255,68.6341230068337,100.0,100.0,96.73731207289295,0.0
Ravens,2023,16.528662366548044,327.41291820511503,0.21,,3.0,2.0,10.0,69.0,1364.0,18.0,98.0,19.0,2519.0,9.0,1.0,1218.0,2519.0,1450.0,1450.0,1.0,1237.0,1069.0,51.0,180640.5,28.91186978959905,100.0,71.7111949186185,70.83108376339817,70.38233425962684,100.0,100.0,95.70619293370385,0.0
Ravens,2024,7.5983159749412685,407.5634499567901,0.269860976,,3.0,2.0,5.0,65.0,1103.0,21.0,76.0,6.0,2287.0,0.0,0.0,1200.0,2287.0,1182.0,1182.0,0.0,1057.0,1105.0,28.0,156680.7,26.271097507651945,100.0,68.50926978574552,75.44648010494097,61.36099693922169,100.0,100.0,96.26016615653695,38.118174431284054
Saints,2010,6.77479674796748,349.66242612579794,0.11,,20.0,4.0,15.0,95.0,1489.0,18.0,121.0,11.0,2373.0,0.0,0.0,1190.0,2373.0,1557.0,1557.0,0.0,1175.0,816.0,8.0,163538.4,28.47281921618205,100.0,68.91630847029077,65.54854614412137,71.0228824273072,100.0,100.0,95.56725663716814,71.0830210744811
Saints,2011,3.991692627206646,241.87816063266823,0.21,,20.0,0.0,13.0,79.0,1588.0,13.0,104.0,12.0,2614.0,0.0,0.0,1320.0,2617.0,1665.0,1668.0,0.0,1291.0,949.0,6.0,199023.09999999998,26.54145968666412,99.89300726022162,76.05009552923194,71.52858234619794,76.40752770347727,99.81658387466565,99.81658387466565,96.32640427970959,38.18271625485753
Saints,2012,8.542444444444444,207.1007622485857,-0.02,,20.0,2.0,18.0,75.0,1395.0,13.0,107.0,14.0,2232.0,0.0,0.0,1107.0,2232.0,1457.0,1457.0,0.0,1103.0,775.0,22.0,150243.5,27.6581541218638,100.0,67.31339605734767,66.61160394265234,65.93418458781362,100.0,100.0,95.66626344086022,0.0
Saints,2013,3.6362127831715205,308.94387125265,0.16,,20.0,2.0,18.0,74.0,1576.0,22.0,108.0,16.0,2658.0,0.0,0.0,1273.0,2660.0,1673.0,1675.0,0.0,1273.0,985.0,113.0,194900.09999999998,26.722932330827067,99.91928571428573,73.27071428571428,73.27533834586465,68.73353383458645,99.87398496240603,99.87398496240603,96.03533834586466,36.5028566094945
Saints,2014,2.6934586466165413,152.23800586767823,-0.04,,20.0,0.0,17.0,68.0,1392.0,13.0,91.0,6.0,2281.0,0.0,0.0,1139.0,2281.0,1480.0,1480.0,0.0,1139.0,801.0,3.0,168522.40000000002,26.586146427005698,100.0,73.88092941692241,74.7034633932486,67.75624725997369,100.0,100.0,96.54120999561596,0.0
Saints,2015,3.082573283082077,159.0867593603775,-0.08,,20.0,0.0,13.0,37.0,1258.0,15.0,59.0,9.0,2069.0,0.0,0.0,988.0,2069.0,1355.0,1355.0,0.0,1076.0,714.0,2.0,166124.9,27.832286128564522,100.0,80.29236346060898,78.3275012083132,78.7851619139681,100.0,100.0,97.26795553407445,0.0
Saints,2016,5.126896374058092,120.08424349634842,0.02,,20.0,3.0,10.0,27.0,953.0,9.0,42.0,5.0,1574.0,0.0,0.0,445.0,1574.0,1017.0,1017.0,0.0,1122.0,557.0,6.0,122217.59999999999,30.201397712833543,100.0,77.64777636594663,79.60120711562897,69.62401524777637,100.0,100.0,97.58074968233798,58.725130921817886
Saints,2017,9.329129341317365,423.89586853855525,0.14,,20.0,3.0,10.0,24.0,1044.0,10.0,42.0,8.0,1914.0,0.0,0.0,781.0,1914.0,1098.0,1098.0,0.0,1124.0,816.0,8.0,151460.6,24.479101358411704,100.0,79.13301985370951,78.88307210031348,72.55323928944618,100.0,100.0,97.57382445141066,43.08707924075806
Saints,2018,7.048789503386004,372.67230508093695,0.13,,20.0,0.0,5.0,24.0,872.0,4.0,34.0,5.0,1646.0,0.0,0.0,648.0,1646.0,924.0,924.0,0.0,992.0,722.0,6.0,140452.40000000002,25.27217496962333,100.0,85.32952612393683,81.92065613608749,80.3411907654921,100.0,100.0,97.77059538274605,0.0
Saints,2019,10.38056269925611,317.7280586135373,0.12,,20.0,2.0,9.0,41.0,1229.0,13.0,52.0,2.0,2148.0,0.0,0.0,1056.0,2149.0,1321.0,1322.0,1.0,1061.0,827.0,31.0,180272.8,26.595625872498836,99.95644485807352,83.88683108422522,82.9738483015356,76.89450907398789,99.90563052582597,99.91288971614703,97.75728245695673,0.0
Saints,2020,6.292966700302724,277.7114318473688,0.14,,20.0,2.0,9.0,26.0,1189.0,10.0,43.0,8.0,2319.0,0.0,75.0,1069.0,2321.0,1244.0,1246.0,0.0,1075.0,1075.0,102.0,187458.3,27.34812580784145,99.9090478242137,80.76617837139163,80.72692804825506,76.20857389056441,99.78888410168031,99.69142610943558,97.7633778543731,0.0
Saints,2021,9.802728767123288,361.97695487190623,0.038,,20.0,2.0,10.0,53.0,1259.0,11.0,70.0,7.0,2399.0,0.0,152.0,1088.0,2399.0,1328.0,1328.0,5.0,1082.0,1071.0,72.0,172593.90000000002,28.56231763234681,100.0,71.94410170904543,73.75810754481034,66.56486035848269,100.0,100.0,96.93659858274282,0.0
Saints,2022,8.656793467819403,594.1691144644014,-0.002,,20.0,1.0,13.0,33.0,1158.0,12.0,58.0,12.0,2242.0,0.0,58.0,1047.0,2242.0,1216.0,1216.0,0.0,1048.0,1026.0,89.0,151996.5,28.310883140053523,100.0,67.79504906333631,70.3449598572703,60.26146297948261,99.9107939339875,99.9107939339875,96.81610169491526,0.0
Saints,2023,10.262383896797154,707.7488664939409,0.08,,20.0,3.0,5.0,37.0,893.0,14.0,53.0,11.0,1622.0,0.0,0.0,420.0,1623.0,929.0,930.0,0.0,1136.0,693.0,67.0,100762.9,27.577942082563155,99.9343807763401,62.08434996919285,66.27868145409734,56.49919901417129,99.86876155268023,99.88188539741219,96.40363524337644,0.0
Saints,2024,8.28004855129209,955.7930981997845,-0.08437242371,,20.0,2.0,13.0,69.0,1234.0,23.0,93.0,11.0,2151.0,0.0,0.0,1070.0,2151.0,1320.0,1320.0,0.0,1080.0,831.0,1.0,135375.2,23.507670850767084,100.0,62.93593677359368,56.87289632728964,69.8015341701534,100.0,100.0,95.74718735471875,0.0
Seahawks,2010,8.918699186991871,741.8558632418852,-0.13,,29.0,1.0,9.0,32.0,1074.0,11.0,50.0,9.0,1774.0,0.0,0.0,671.0,1774.0,1127.0,1127.0,0.0,1103.0,647.0,0.0,126980.69999999998,25.974069898534385,100.0,71.57874859075534,73.44402480270574,63.96426155580609,100.0,100.0,97.28393461104848,44.09756459461255
Seahawks,2011,13.003807268951192,945.0572336192083,0.0,,29.0,3.0,6.0,38.0,702.0,18.0,52.0,8.0,1310.0,0.0,0.0,760.0,1315.0,744.0,749.0,0.0,517.0,566.0,38.0,88641.5,23.25019011406844,99.62494296577945,67.40798479087452,68.0415969581749,72.46653992395437,99.37490494296578,99.29155893536121,95.75832699619771,0.0
Seahawks,2012,11.65837479270315,643.8634635139712,0.18,,29.0,1.0,6.0,50.0,1130.0,26.0,63.0,7.0,2308.0,0.0,0.0,1151.0,2308.0,1208.0,1208.0,0.0,1152.0,1100.0,5.0,161392.8,24.783362218370883,100.0,69.92755632582322,73.35684575389948,68.6209705372617,100.0,100.0,96.89558058925476,38.18288346084242
Seahawks,2013,14.62902427184466,567.4283001795975,0.22,,29.0,1.0,9.0,49.0,956.0,20.0,70.0,12.0,1909.0,0.0,60.0,624.0,1909.0,1025.0,1025.0,52.0,1171.0,884.0,1.0,134554.2,24.2090099528549,100.0,70.48412781561026,64.4015191199581,74.07867993713987,100.0,100.0,95.71471974855945,0.0
Seahawks,2014,8.769924812030075,425.8873840248471,0.21,,29.0,2.0,3.0,23.0,571.0,13.0,28.0,2.0,1129.0,0.0,24.0,1050.0,1130.0,596.0,597.0,0.0,0.0,533.0,54.0,80842.0,24.858407079646017,99.9150442477876,71.54159292035398,79.33893805309735,63.892035398230085,99.66017699115044,99.70265486725664,97.32300884955752,0.0
Seahawks,2015,5.439698492462312,315.5051340440787,0.19,,29.0,2.0,18.0,72.0,1167.0,13.0,100.0,10.0,2094.0,0.0,0.0,914.0,2094.0,1218.0,1218.0,0.0,1180.0,876.0,0.0,142331.4,24.872970391595032,100.0,67.97106017191977,68.2163323782235,66.32349570200573,100.0,100.0,95.28013371537727,44.24271487665332
Seahawks,2016,2.6887144973272368,0.0,0.07,,29.0,2.0,21.0,110.0,1434.0,22.0,145.0,14.0,2360.0,0.0,0.0,1172.0,2360.0,1518.0,1518.0,0.0,1180.0,842.0,6.0,120585.40000000001,25.197457627118645,100.0,51.09550847457628,53.92135593220339,50.265,100.0,100.0,94.46851694915254,0.0
Seahawks,2017,5.4422550898203585,550.316849081166,0.06,,29.0,4.0,13.0,86.0,1322.0,25.0,106.0,7.0,2172.0,0.0,0.0,1104.0,2172.0,1443.0,1443.0,0.0,1067.0,729.0,0.0,121098.40000000001,25.791896869244937,100.0,55.75432780847146,65.08471454880295,49.65672191528545,100.0,100.0,95.71104972375691,0.0
Seahawks,2018,6.82152144469526,301.8515229368045,0.1,,29.0,4.0,2.0,40.0,1071.0,20.0,54.0,12.0,2413.0,0.0,2.0,1069.0,2428.0,1170.0,1185.0,63.0,1068.0,1243.0,217.0,171953.5,28.26029654036244,99.38879736408566,70.82104612850083,78.50172981878089,64.57401153212521,98.26272652388798,98.23216639209227,96.90485996705107,31.334477633257162
Seahawks,2019,9.339031880977682,314.19982546197434,-0.001,,29.0,1.0,10.0,68.0,1226.0,16.0,87.0,9.0,2362.0,0.0,1.0,1049.0,2372.0,1332.0,1342.0,0.0,1106.0,1030.0,216.0,150333.1,28.40682967959528,99.58212478920741,63.378204047217544,65.39038785834738,59.616526138279944,99.06475548060709,99.14435075885329,96.02327150084318,31.00902815301323
Seahawks,2020,9.652051967709383,298.6661492703711,0.06,,29.0,2.0,11.0,50.0,1286.0,8.0,68.0,7.0,2063.0,0.0,0.0,1060.0,2063.0,1357.0,1357.0,0.0,1002.0,706.0,1.0,162909.5,31.492971400872516,100.0,78.96728065923412,78.57867183713039,73.07702375181775,100.0,100.0,97.0802714493456,0.0
Seahawks,2021,9.683840547945206,112.76215324501334,0.018,,29.0,0.0,11.0,48.0,1109.0,6.0,74.0,15.0,1938.0,0.0,60.0,965.0,1938.0,1175.0,1175.0,0.0,907.0,763.0,6.0,128956.9,31.20278637770898,100.0,66.54122807017544,60.402115583075336,68.00954592363261,100.0,100.0,95.97894736842106,0.0
Seahawks,2022,3.3541753121998075,753.3413239719589,-0.019,,29.0,0.0,12.0,55.0,1303.0,15.0,83.0,16.0,2184.0,0.0,0.0,1085.0,2185.0,1387.0,1388.0,0.0,1090.0,797.0,10.0,140607.1,22.05995423340961,99.95020594965676,64.35107551487414,64.57299771167048,62.838032036613264,99.9004118993135,99.95020594965676,96.20151029748283,0.0
Seahawks,2023,3.691060943060498,681.6514184825786,-0.04,,29.0,4.0,21.0,95.0,1286.0,12.0,132.0,16.0,2117.0,0.0,0.0,1043.0,2117.0,1383.0,1383.0,22.0,1043.0,734.0,9.0,127980.59999999999,25.313179026924892,100.0,60.453755314123754,52.883183750590455,63.9836561171469,100.0,100.0,94.22295701464337,0.0
Seahawks,2024,5.284740407204385,645.4192391787144,-0.01655071719,,29.0,6.0,13.0,89.0,1340.0,23.0,119.0,17.0,2194.0,0.0,0.0,1097.0,2194.0,1448.0,1448.0,0.0,1096.0,746.0,1.0,146668.8,24.28714676390155,100.0,66.84995442114858,67.34530537830446,66.7742935278031,100.0,100.0,94.85970829535096,0.0
Steelers,2010,9.01829268292683,255.94963240228074,0.18,,25.0,1.0,14.0,75.0,1226.0,18.0,105.0,16.0,2382.0,0.0,13.0,1212.0,2382.0,1304.0,1304.0,0.0,1156.0,1078.0,1.0,155950.1,30.67968094038623,100.0,65.47023509655752,62.69748110831234,67.65692695214105,100.0,100.0,95.07993282955499,0.0
Steelers,2011,2.954278712357217,365.07937096549165,0.13,,25.0,0.0,11.0,50.0,1180.0,16.0,83.0,22.0,2112.0,0.0,0.0,1070.0,2112.0,1245.0,1245.0,0.0,1040.0,867.0,1.0,140204.5,26.299242424242426,100.0,66.38470643939394,66.91548295454545,64.05350378787878,100.0,100.0,95.5346590909091,0.0
Steelers,2012,1.8760995024875624,435.52432261691393,0.05,,25.0,0.0,14.0,60.0,1030.0,7.0,86.0,12.0,1792.0,0.0,0.0,1065.0,1792.0,1088.0,1088.0,0.0,727.0,704.0,0.0,114810.6,27.022321428571427,100.0,64.06841517857143,64.08498883928571,60.202343750000004,100.0,100.0,95.22795758928571,0.0
Steelers,2013,3.1662216828478966,609.2716598888405,-0.01,,25.0,0.0,25.0,83.0,1521.0,17.0,134.0,26.0,2518.0,45.0,77.0,1308.0,2520.0,1597.0,1599.0,0.0,987.0,921.0,103.0,167527.40000000002,24.706349206349206,99.92380952380952,66.47912698412699,67.1715873015873,64.18698412698413,99.86666666666666,99.88571428571429,94.78095238095239,0.0
Steelers,2014,3.2779894736842103,329.7827401572806,0.05,,25.0,2.0,11.0,51.0,1400.0,16.0,79.0,17.0,2386.0,0.0,0.0,1185.0,2386.0,1498.0,1498.0,0.0,1185.0,888.0,16.0,180862.0,25.18398994132439,100.0,75.8013411567477,80.10041911148366,67.4952640402347,100.0,100.0,96.59924559932942,41.31724787912712
Steelers,2015,4.314302065884981,171.56442875899026,0.08,,25.0,2.0,11.0,78.0,1425.0,15.0,100.0,11.0,2418.0,0.0,1.0,1203.0,2420.0,1557.0,1559.0,0.0,1209.0,861.0,5.0,164836.59999999998,26.498347107438015,99.92644628099174,68.11429752066115,73.78652892561983,59.46429752066116,99.85289256198347,99.8896694214876,96.15545454545455,36.3993435823117
Steelers,2016,4.947376827461841,0.0,0.08,,25.0,6.0,8.0,61.0,1452.0,19.0,78.0,9.0,2702.0,2.0,1.0,1275.0,2704.0,1559.0,1561.0,0.0,1275.0,1143.0,149.0,209549.8,27.181952662721894,99.9221153846154,77.49622781065088,81.35602810650887,70.16845414201184,99.83125000000001,99.84423076923076,97.07363165680472,33.155859366029546
Steelers,2017,7.3963748502994004,150.4211577846058,0.09,,25.0,1.0,18.0,64.0,1386.0,10.0,93.0,11.0,2458.0,29.0,0.0,1184.0,2461.0,1482.0,1485.0,0.0,1175.0,976.0,72.0,180271.0,27.3811458756603,99.89020723283218,73.25111743193824,74.84372206420154,66.19934985778139,99.66728971962617,99.66728971962617,96.29211702559935,28.76712092470586
Steelers,2018,8.110729683972911,198.5156612553691,0.07,,25.0,1.0,12.0,46.0,1461.0,9.0,68.0,10.0,2307.0,0.0,0.0,1115.0,2309.0,1564.0,1566.0,8.0,1115.0,743.0,69.0,172136.7,27.739281074058034,99.91113035946297,74.55032481593764,76.10225205716762,63.20705933304461,99.85708098744047,99.86383715894328,97.26834127327847,31.398079248110996
Steelers,2019,5.580813496280553,179.62439837000935,-0.014,,25.0,3.0,9.0,49.0,1189.0,16.0,66.0,8.0,2269.0,0.0,73.0,994.0,2279.0,1283.0,1293.0,0.0,995.0,986.0,216.0,170384.0,27.960070206230803,99.56401930671346,74.7626151820974,77.3204036858271,63.32939885914875,97.56419482229047,97.44098288723124,96.82487933304081,0.0
Steelers,2020,6.714419273461152,165.6023446323793,0.141,,25.0,1.0,18.0,45.0,1324.0,9.0,69.0,6.0,2204.0,0.0,0.0,1094.0,2207.0,1423.0,1426.0,0.0,1038.0,781.0,75.0,146423.09999999998,27.083371091980062,99.86071590394201,66.34485727231535,70.4370185772542,55.39900317172632,99.54390575441778,99.58867240598097,97.23194381513366,36.89338636325496
Steelers,2021,3.3707216438356165,278.9792187498328,-0.057,,25.0,3.0,16.0,44.0,1286.0,16.0,69.0,9.0,2162.0,0.0,0.0,1063.0,2162.0,1388.0,1388.0,0.0,1068.0,774.0,29.0,131177.5,23.008788159111933,100.0,60.67414431082331,60.9690564292322,59.82303422756707,99.76873265494912,100.0,96.72530064754856,0.0
Steelers,2022,2.561387608069164,162.54421725788427,-0.009,,25.0,2.0,15.0,55.0,1278.0,14.0,80.0,10.0,2319.0,0.0,1.0,1154.0,2319.0,1372.0,1372.0,2.0,1152.0,947.0,10.0,143314.8,23.9995687796464,100.0,61.80025873221216,65.05097024579561,55.90008624407072,100.0,100.0,96.49995687796464,68.54285939434844
Steelers,2023,8.090205516014235,603.8795565441869,-0.03,,25.0,6.0,13.0,73.0,1220.0,13.0,101.0,15.0,2285.0,0.0,0.0,1134.0,2285.0,1302.0,1302.0,0.0,1130.0,983.0,21.0,129332.79999999999,23.653391684901532,100.0,56.600787746170674,47.65168490153173,61.15557986870897,100.0,100.0,95.18568927789934,0.0
Steelers,2024,4.233932263116679,889.7254041065019,-0.01722587637,,25.0,3.0,14.0,52.0,1238.0,15.0,90.0,24.0,2340.0,0.0,0.0,1173.0,2340.0,1316.0,1316.0,0.0,1161.0,1024.0,6.0,147667.5,24.04957264957265,100.0,63.10576923076923,61.263974358974366,62.51982905982906,100.0,100.0,95.40068376068375,0.0
Texans,2010,6.641223577235772,503.0589971111972,-0.04,,13.0,4.0,13.0,51.0,1214.0,16.0,79.0,15.0,2138.0,0.0,0.0,1067.0,2138.0,1290.0,1290.0,0.0,1067.0,848.0,4.0,161618.2,25.729186155285312,100.0,75.5931711880262,69.10378858746492,80.55739008419084,100.0,100.0,96.13919550982226,0.0
Texans,2011,7.758956593977155,445.6546764988147,0.17,,13.0,2.0,6.0,46.0,1108.0,13.0,59.0,7.0,2380.0,0.0,0.0,1176.0,2380.0,1164.0,1164.0,0.0,1197.0,1216.0,7.0,192160.7,26.47394957983193,100.0,80.73978991596638,78.72180672268908,77.99890756302521,100.0,100.0,97.0220588235294,70.55107519407368
Texans,2012,4.7780381426202325,346.34100630809274,0.17,,13.0,2.0,17.0,42.0,1351.0,15.0,69.0,10.0,2588.0,0.0,0.0,1275.0,2589.0,1411.0,1412.0,0.0,1284.0,1177.0,30.0,203668.1,25.998841251448436,99.96446504441869,78.66670529161838,74.1864426419467,78.63209733487834,99.92893008883739,99.92893008883739,97.08153727307841,27.84869406045923
Texans,2013,5.269668284789643,307.4099953123917,-0.13,,13.0,6.0,28.0,71.0,1366.0,23.0,110.0,11.0,2262.0,0.0,0.0,1121.0,2262.0,1424.0,1424.0,0.0,1121.0,838.0,20.0,161453.0,26.89920424403183,100.0,71.3762157382847,70.62276746242264,71.44535809018569,100.0,100.0,95.58010610079576,0.0
Texans,2014,8.290273684210526,149.05051272492676,0.11,,13.0,1.0,16.0,54.0,1129.0,12.0,74.0,4.0,2307.0,0.0,0.0,1105.0,2307.0,1216.0,1216.0,71.0,1110.0,1091.0,21.0,182728.8,27.687906371911573,100.0,79.20624187256176,72.68465539661898,79.96666666666665,100.0,100.0,96.54620719549197,0.0
Texans,2015,11.052251535455053,113.5123110554667,0.06,,13.0,3.0,18.0,56.0,1578.0,17.0,88.0,14.0,2885.0,0.0,85.0,1242.0,2885.0,1675.0,1675.0,201.0,1201.0,1210.0,156.0,210389.0,27.919930675909878,100.0,72.92512998266898,71.82415944540729,71.88492201039861,100.0,100.0,96.80956672443673,26.01805158646623
Texans,2016,11.78851613318735,0.0,-0.02,,13.0,8.0,19.0,98.0,1451.0,18.0,131.0,14.0,2660.0,0.0,0.0,1263.0,2662.0,1551.0,1553.0,32.0,1262.0,1109.0,105.0,181877.59999999998,29.69947407963937,99.92787377911345,68.32366641622839,62.97922614575508,68.93771600300525,99.84320060105183,99.84320060105183,95.02032306536438,31.326619798933848
Texans,2017,5.721197005988024,122.94193064919891,-0.08,,13.0,8.0,14.0,91.0,1070.0,22.0,122.0,17.0,2040.0,0.0,0.0,831.0,2040.0,1181.0,1181.0,0.0,1095.0,859.0,114.0,99208.40000000001,29.48235294117647,100.0,48.63156862745098,50.15210784313725,51.61691176470588,100.0,100.0,93.56901960784313,0.0
Texans,2018,2.321272573363431,126.34848025394952,0.08,,13.0,5.0,16.0,68.0,1069.0,20.0,101.0,17.0,1884.0,0.0,0.0,810.0,1884.0,1152.0,1152.0,0.0,1073.0,732.0,1.0,109453.70000000001,24.38535031847134,100.0,58.096443736730365,64.34378980891721,52.2880042462845,100.0,100.0,94.50812101910827,0.0
Texans,2019,1.6818496280552602,407.1663392015712,-0.002,,13.0,3.0,6.0,42.0,974.0,22.0,56.0,8.0,1621.0,0.0,0.0,1066.0,1622.0,1031.0,1032.0,0.0,540.0,590.0,16.0,112334.90000000001,26.236744759556103,99.93249075215783,69.25702836004933,76.00258939580765,64.35277435265105,99.88748458692972,99.88748458692972,96.71054254007399,0.0
Texans,2020,9.77726236125126,707.6738565857258,-0.075,,13.0,2.0,7.0,62.0,1237.0,20.0,74.0,5.0,1873.0,0.0,3.0,977.0,1873.0,1300.0,1300.0,3.0,874.0,573.0,16.0,127767.4,24.872397223705285,100.0,68.21537640149492,73.67058195408435,63.72883075280299,100.0,100.0,96.80293646556328,0.0
Texans,2021,11.768926027397258,755.409800299462,-0.211,,13.0,1.0,6.0,45.0,1069.0,8.0,58.0,7.0,1890.0,0.0,1.0,821.0,1890.0,1153.0,1153.0,0.0,1063.0,737.0,5.0,111413.40000000001,25.43015873015873,100.0,58.94888888888889,71.91587301587302,43.20253968253969,100.0,100.0,96.96380952380952,0.0
Texans,2022,11.34317963496638,556.1814378804492,-0.177,,13.0,3.0,10.0,46.0,1317.0,20.0,60.0,4.0,2218.0,0.0,70.0,1056.0,2220.0,1399.0,1401.0,0.0,1054.0,819.0,34.0,161599.7,26.882882882882882,99.90842342342343,72.79265765765766,80.76734234234235,63.728963963963956,99.90513513513513,99.86463963963963,97.56315315315315,0.0
